anGameId,gameDate,matchup,seq,schedStatus,schedAway,schedHome,gamesId,gamesStatus,mlbGamePk,linkStatus,statusMismatch,published,hasClosingML,hasClosingTotal
287947,2026-05-08,ATH@BAL,1,complete,4,3,2250536,final,824846,LINKED,0,1,1,1
287958,2026-05-08,ATL@LAD,1,complete,1,3,2250546,final,823957,LINKED,0,1,1,1
287955,2026-05-08,CHC@TEX,1,complete,7,1,2250544,final,822904,LINKED,0,1,1,1
287946,2026-05-08,COL@PHI,1,complete,9,7,2250535,final,823466,LINKED,0,1,1,1
287952,2026-05-08,DET@KC,1,complete,3,4,2250541,final,824116,LINKED,0,1,1,1
287945,2026-05-08,HOU@CIN,1,complete,10,0,2250534,final,824522,LINKED,0,1,1,1
287948,2026-05-08,LAA@TOR,1,complete,0,2,2250537,final,822822,LINKED,0,1,1,1
287951,2026-05-08,MIN@CLE,1,complete,4,6,2250540,final,824443,LINKED,0,1,1,1
287956,2026-05-08,NYM@ARI,1,complete,3,1,2252849,final,825088,LINKED,0,1,1,1
287954,2026-05-08,NYY@MIL,1,complete,0,6,2250543,final,823794,LINKED,0,1,1,1
287959,2026-05-08,PIT@SF,1,complete,2,5,2250547,final,823225,LINKED,0,1,1,1
287953,2026-05-08,SEA@CWS,1,complete,12,8,2250542,final,824607,LINKED,0,1,1,1
287957,2026-05-08,STL@SD,1,complete,6,0,2250545,final,823303,LINKED,0,1,1,1
287950,2026-05-08,TB@BOS,1,complete,0,2,2250538,final,824768,LINKED,0,1,1,1
287949,2026-05-08,WSH@MIA,1,complete,3,2,2250539,final,823871,LINKED,0,1,1,1
287978,2026-05-09,ATH@BAL,1,complete,6,2,2250549,final,824847,LINKED,0,1,1,1
287991,2026-05-09,ATL@LAD,1,complete,7,2,2250561,final,823955,LINKED,0,1,0,0
287984,2026-05-09,CHC@TEX,1,complete,0,6,2250555,final,822905,LINKED,0,1,1,1
287982,2026-05-09,COL@PHI,1,complete,3,9,2250553,final,823468,LINKED,0,1,1,1
287986,2026-05-09,DET@KC,1,complete,1,5,2250556,final,824115,LINKED,0,1,1,1
287981,2026-05-09,HOU@CIN,1,complete,1,3,2250550,final,824523,LINKED,0,1,1,1
287977,2026-05-09,LAA@TOR,1,complete,1,14,2250548,final,822820,LINKED,0,1,1,1
287983,2026-05-09,MIN@CLE,1,complete,2,1,2250554,final,824444,LINKED,0,1,1,1
287989,2026-05-09,NYM@ARI,1,complete,1,2,2252864,final,825089,LINKED,0,1,1,1
287987,2026-05-09,NYY@MIL,1,complete,3,4,2250558,final,823792,LINKED,0,1,1,1
287990,2026-05-09,PIT@SF,1,complete,13,3,2250560,final,823224,LINKED,0,1,0,0
287985,2026-05-09,SEA@CWS,1,complete,1,6,2250557,final,824606,LINKED,0,1,1,1
287988,2026-05-09,STL@SD,1,complete,2,4,2250559,final,823304,LINKED,0,1,1,1
287980,2026-05-09,TB@BOS,1,scheduled,0,0,,,,UNLINKED,0,,0,0
287979,2026-05-09,WSH@MIA,1,complete,7,8,2250552,final,823869,LINKED,0,1,1,1
287998,2026-05-10,ATH@BAL,1,complete,1,2,2250563,final,824845,LINKED,0,1,1,1
288008,2026-05-10,ATL@LAD,1,complete,7,2,2250574,final,823954,LINKED,0,1,1,1
288005,2026-05-10,CHC@TEX,1,complete,0,3,2250571,final,822902,LINKED,0,1,1,1
287997,2026-05-10,COL@PHI,1,complete,0,6,2250565,final,823463,LINKED,0,1,1,1
288010,2026-05-10,DET@KC,1,complete,6,3,2250575,final,824113,LINKED,0,1,1,1
288002,2026-05-10,HOU@CIN,1,complete,0,5,2250567,final,824520,LINKED,0,1,1,1
288000,2026-05-10,LAA@TOR,1,complete,6,1,2250566,final,822819,LINKED,0,1,1,1
288001,2026-05-10,MIN@CLE,1,complete,5,4,2250568,final,824440,LINKED,0,1,1,1
288007,2026-05-10,NYM@ARI,1,complete,1,5,2252879,final,825085,LINKED,0,1,1,1
288003,2026-05-10,NYY@MIL,1,complete,3,4,2250570,final,823793,LINKED,0,1,1,1
288006,2026-05-10,PIT@SF,1,complete,6,7,2250572,final,823221,LINKED,0,1,1,1
288004,2026-05-10,SEA@CWS,1,complete,1,2,2250569,final,824605,LINKED,0,1,1,1
288009,2026-05-10,STL@SD,1,complete,2,3,2250573,final,823305,LINKED,0,1,1,1
287999,2026-05-10,TB@BOS,1,complete,4,1,2250564,final,824765,LINKED,0,1,1,1
287996,2026-05-10,WSH@MIA,1,complete,2,5,2250562,final,823868,LINKED,0,1,1,1
288019,2026-05-11,ARI@TEX,1,complete,1,0,2252886,final,822901,LINKED,0,1,1,1
288016,2026-05-11,LAA@CLE,1,complete,2,7,2250576,final,824441,LINKED,0,1,1,1
288017,2026-05-11,NYY@BAL,1,complete,2,3,2250577,final,824844,LINKED,0,1,1,1
288020,2026-05-11,SEA@HOU,1,complete,3,1,2250579,final,824199,LINKED,0,1,1,1
288021,2026-05-11,SF@LAD,1,complete,9,3,2250580,final,823953,LINKED,0,1,0,0
288018,2026-05-11,TB@TOR,1,complete,8,5,2250578,final,822818,LINKED,0,1,1,1
288058,2026-05-12,ARI@TEX,1,complete,4,7,2252900,final,822903,LINKED,0,1,0,0
288054,2026-05-12,CHC@ATL,1,complete,2,5,2250588,final,824927,LINKED,0,1,0,0
288049,2026-05-12,COL@PIT,1,complete,1,3,2250584,final,823385,LINKED,0,1,1,1
288053,2026-05-12,DET@NYM,1,complete,2,10,2250587,final,823632,LINKED,0,1,0,0
288055,2026-05-12,KC@CWS,1,complete,5,6,2250589,final,824604,LINKED,0,1,0,0
288047,2026-05-12,LAA@CLE,1,complete,2,3,2250581,final,824442,LINKED,0,1,1,1
288057,2026-05-12,MIA@MIN,1,complete,0,3,2250590,final,823712,LINKED,0,1,0,0
288048,2026-05-12,NYY@BAL,1,complete,6,2,2250582,final,824843,LINKED,0,1,1,1
288051,2026-05-12,PHI@BOS,1,complete,2,1,2250585,final,824764,LINKED,0,1,1,1
288056,2026-05-12,SD@MIL,1,complete,4,6,2250591,final,823790,LINKED,0,1,0,0
288059,2026-05-12,SEA@HOU,1,complete,10,2,2250592,final,824197,LINKED,0,1,0,0
288061,2026-05-12,SF@LAD,1,complete,6,2,2250594,final,823951,LINKED,0,1,0,0
288060,2026-05-12,STL@ATH,1,complete,6,4,2250593,final,825011,LINKED,0,1,0,0
288052,2026-05-12,TB@TOR,1,complete,7,6,2250586,final,822817,LINKED,0,1,0,0
288050,2026-05-12,WSH@CIN,1,complete,10,4,2250583,final,824521,LINKED,0,1,1,1
288124,2026-05-13,ARI@TEX,1,complete,5,6,2252915,final,822900,LINKED,0,1,0,0
288120,2026-05-13,CHC@ATL,1,complete,1,4,2250602,final,824928,LINKED,0,1,1,1
288115,2026-05-13,COL@PIT,1,complete,10,4,2250598,final,823386,LINKED,0,1,1,1
288119,2026-05-13,DET@NYM,1,complete,2,3,2250601,final,823631,LINKED,0,1,1,1
288122,2026-05-13,KC@CWS,1,complete,5,6,2250603,final,824603,LINKED,0,1,0,0
288113,2026-05-13,LAA@CLE,1,complete,2,4,2250595,final,824438,LINKED,0,1,1,1
288121,2026-05-13,MIA@MIN,1,complete,9,5,2250604,final,823710,LINKED,0,1,0,0
288114,2026-05-13,NYY@BAL,1,complete,0,7,2250596,final,824841,LINKED,0,1,1,1
288117,2026-05-13,PHI@BOS,1,complete,1,3,2250599,final,824763,LINKED,0,1,1,1
288123,2026-05-13,SD@MIL,1,complete,3,1,2250605,final,823791,LINKED,0,1,0,0
288125,2026-05-13,SEA@HOU,1,complete,3,4,2250606,final,824195,LINKED,0,1,1,1
288127,2026-05-13,SF@LAD,1,complete,0,4,2250608,final,823952,LINKED,0,1,1,1
288126,2026-05-13,STL@ATH,1,complete,2,6,2250607,final,825010,LINKED,0,1,1,1
288118,2026-05-13,TB@TOR,1,complete,3,5,2250600,final,822815,LINKED,0,1,1,1
288116,2026-05-13,WSH@CIN,1,complete,8,7,2250597,final,824519,LINKED,0,1,1,1
288154,2026-05-14,CHC@ATL,1,complete,2,0,2250617,final,824926,LINKED,0,1,1,1
288146,2026-05-14,COL@PIT,1,complete,2,7,2250609,final,823383,LINKED,0,1,1,1
288148,2026-05-14,DET@NYM,1,complete,4,9,2250611,final,823630,LINKED,0,1,1,1
288155,2026-05-14,KC@CWS,1,complete,2,6,2250618,final,824602,LINKED,0,1,1,1
288150,2026-05-14,MIA@MIN,1,complete,1,9,2250612,final,823709,LINKED,0,1,1,1
288153,2026-05-14,PHI@BOS,1,complete,3,1,2250616,final,824762,LINKED,0,1,1,1
288149,2026-05-14,SD@MIL,1,complete,1,7,2250613,final,823789,LINKED,0,1,1,1
288151,2026-05-14,SEA@HOU,1,complete,8,3,2250614,final,824196,LINKED,0,1,1,1
288156,2026-05-14,SF@LAD,1,complete,2,5,2250619,final,823950,LINKED,0,1,0,0
288152,2026-05-14,STL@ATH,1,complete,5,4,2250615,final,825008,LINKED,0,1,1,1
288147,2026-05-14,WSH@CIN,1,complete,1,15,2250610,final,824517,LINKED,0,1,1,1
288190,2026-05-15,ARI@COL,1,complete,9,1,2252941,final,824360,LINKED,0,1,0,0
288180,2026-05-15,BAL@WSH,1,complete,2,3,2250621,final,822739,LINKED,0,1,1,1
288184,2026-05-15,BOS@ATL,1,complete,2,3,2250625,final,824925,LINKED,0,1,1,1
288186,2026-05-15,CHC@CWS,1,complete,10,5,2250627,final,824601,LINKED,0,1,1,1
288182,2026-05-15,CIN@CLE,1,complete,7,6,2250623,final,824439,LINKED,0,1,1,1
288189,2026-05-15,KC@STL,1,complete,4,5,2250630,final,823061,LINKED,0,1,0,0
288191,2026-05-15,LAD@LAA,1,complete,6,0,2250631,final,824037,LINKED,0,1,0,0
288183,2026-05-15,MIA@TB,1,complete,2,7,2250624,final,822983,LINKED,0,1,1,1
288187,2026-05-15,MIL@MIN,1,complete,3,2,2250629,final,823707,LINKED,0,1,1,1
288185,2026-05-15,NYY@NYM,1,complete,5,2,2250626,final,823629,LINKED,0,1,1,1
288179,2026-05-15,PHI@PIT,1,complete,11,9,2250620,final,823384,LINKED,0,1,1,1
288192,2026-05-15,SD@SEA,1,complete,2,0,2250632,final,823140,LINKED,0,1,0,0
288193,2026-05-15,SF@ATH,1,complete,2,5,2250633,final,825009,LINKED,0,1,0,0
288188,2026-05-15,TEX@HOU,1,complete,0,2,2250628,final,824194,LINKED,0,1,0,0
288181,2026-05-15,TOR@DET,1,complete,2,3,2250622,final,824280,LINKED,0,1,1,1
288197,2026-05-16,ARI@COL,1,complete,2,4,2252947,final,824359,LINKED,0,1,1,1
288198,2026-05-16,BAL@WSH,1,complete,3,13,2250636,final,822737,LINKED,0,1,1,1
288205,2026-05-16,BOS@ATL,1,complete,3,2,2250644,final,824924,LINKED,0,1,1,1
288203,2026-05-16,CHC@CWS,1,complete,3,8,2250641,final,824600,LINKED,0,1,1,1
288201,2026-05-16,CIN@CLE,1,complete,4,7,2250639,final,824435,LINKED,0,1,1,1
288196,2026-05-16,KC@STL,1,complete,2,4,2250635,final,823060,LINKED,0,1,1,1
288208,2026-05-16,LAD@LAA,1,complete,15,2,2250646,final,824038,LINKED,0,1,0,0
288200,2026-05-16,MIA@TB,1,complete,10,5,2250638,final,822981,LINKED,0,1,1,1
288202,2026-05-16,MIL@MIN,1,complete,2,1,2250642,final,823706,LINKED,0,1,1,1
288206,2026-05-16,NYY@NYM,1,complete,3,6,2250645,final,823627,LINKED,0,1,1,1
288199,2026-05-16,PHI@PIT,1,complete,6,0,2250637,final,823382,LINKED,0,1,1,1
288207,2026-05-16,SD@SEA,1,complete,7,4,2250643,final,823139,LINKED,0,1,1,1
288209,2026-05-16,SF@ATH,1,complete,6,4,2250647,final,825007,LINKED,0,1,0,0
288204,2026-05-16,TEX@HOU,1,complete,1,4,2250640,final,824193,LINKED,0,1,1,1
288195,2026-05-16,TOR@DET,1,complete,2,1,2250634,final,824278,LINKED,0,1,0,0
288223,2026-05-17,ARI@COL,1,complete,8,6,2252971,final,824358,LINKED,0,1,1,1
288215,2026-05-17,BAL@WSH,1,complete,7,3,2250649,final,822738,LINKED,0,1,1,1
288213,2026-05-17,BOS@ATL,1,complete,1,8,2250651,final,824923,LINKED,0,1,1,1
288220,2026-05-17,CHC@CWS,1,complete,8,9,2250656,final,824599,LINKED,0,1,1,1
288217,2026-05-17,CIN@CLE,1,complete,3,10,2250652,final,824436,LINKED,0,1,1,1
288222,2026-05-17,KC@STL,1,complete,2,0,2250658,final,823058,LINKED,0,1,1,1
288225,2026-05-17,LAD@LAA,1,complete,10,1,2250660,final,824034,LINKED,0,1,1,1
288212,2026-05-17,MIA@TB,1,complete,3,6,2250648,final,822982,LINKED,0,1,1,1
288219,2026-05-17,MIL@MIN,1,complete,4,5,2250657,final,823708,LINKED,0,1,1,1
288216,2026-05-17,NYY@NYM,1,complete,6,7,2250654,final,823628,LINKED,0,1,1,1
288214,2026-05-17,PHI@PIT,1,complete,6,0,2250650,final,823381,LINKED,0,1,1,1
288226,2026-05-17,SD@SEA,1,complete,8,3,2250661,final,823138,LINKED,0,1,1,1
288224,2026-05-17,SF@ATH,1,complete,10,1,2250659,final,825006,LINKED,0,1,1,1
288221,2026-05-17,TEX@HOU,1,complete,8,0,2250655,final,824192,LINKED,0,1,1,1
288218,2026-05-17,TOR@DET,1,complete,4,1,2250653,final,824279,LINKED,0,1,1,1
288255,2026-05-18,ATH@LAA,1,complete,1,2,2250672,final,824035,LINKED,0,1,0,0
288246,2026-05-18,ATL@MIA,1,complete,0,12,2250665,final,823867,LINKED,0,1,1,1
288245,2026-05-18,BAL@TB,1,complete,6,16,2250663,final,822980,LINKED,0,1,1,1
288253,2026-05-18,BOS@KC,1,complete,3,1,2250668,final,824114,LINKED,0,1,1,1
288248,2026-05-18,CIN@PHI,1,complete,4,5,2250664,final,823465,LINKED,0,1,1,1
288247,2026-05-18,CLE@DET,1,complete,8,2,2250662,final,824277,LINKED,0,1,0,0
288257,2026-05-18,CWS@SEA,1,complete,1,6,2250674,final,823137,LINKED,0,1,0,0
288251,2026-05-18,HOU@MIN,1,complete,3,6,2250669,final,823705,LINKED,0,1,0,0
288256,2026-05-18,LAD@SD,1,complete,0,1,2250673,final,823301,LINKED,0,1,0,0
288252,2026-05-18,MIL@CHC,1,complete,9,3,2250670,final,824680,LINKED,0,1,0,0
288249,2026-05-18,NYM@WSH,1,complete,16,7,2250666,final,822734,LINKED,0,1,1,1
288258,2026-05-18,SF@ARI,1,complete,2,12,2252987,final,825087,LINKED,0,1,0,0
288254,2026-05-18,TEX@COL,1,complete,6,7,2250671,final,824357,LINKED,0,1,0,0
288250,2026-05-18,TOR@NYY,1,complete,6,7,2250667,final,823549,LINKED,0,1,1,1
288291,2026-05-19,ATH@LAA,1,complete,14,6,2250686,final,824033,LINKED,0,1,0,0
288280,2026-05-19,ATL@MIA,1,complete,8,4,2250675,final,823865,LINKED,0,1,1,1
288281,2026-05-19,BAL@TB,1,complete,1,4,2250677,final,822979,LINKED,0,1,1,1
288286,2026-05-19,BOS@KC,1,complete,7,1,2250681,final,824112,LINKED,0,1,0,0
288283,2026-05-19,CIN@PHI,1,complete,4,1,2250678,final,823464,LINKED,0,1,1,1
288282,2026-05-19,CLE@DET,1,complete,4,3,2250676,final,824276,LINKED,0,1,1,1
288292,2026-05-19,CWS@SEA,1,complete,2,1,2250688,final,823136,LINKED,0,1,0,0
288288,2026-05-19,HOU@MIN,1,complete,2,1,2250682,final,823704,LINKED,0,1,0,0
288293,2026-05-19,LAD@SD,1,complete,5,4,2250687,final,823302,LINKED,0,1,0,0
288287,2026-05-19,MIL@CHC,1,complete,5,2,2250683,final,824677,LINKED,0,1,0,0
288284,2026-05-19,NYM@WSH,1,complete,6,9,2250679,final,822736,LINKED,0,1,0,0
288289,2026-05-19,PIT@STL,1,complete,6,9,2250684,final,823059,LINKED,0,1,0,0
288294,2026-05-19,SF@ARI,1,complete,3,5,2253002,final,825086,LINKED,0,1,0,0
288290,2026-05-19,TEX@COL,1,complete,10,0,2250685,final,824356,LINKED,0,1,0,0
288285,2026-05-19,TOR@NYY,1,complete,4,5,2250680,final,823548,LINKED,0,1,1,1
288325,2026-05-20,ATH@LAA,1,complete,6,5,2250702,final,824032,LINKED,0,1,0,0
288317,2026-05-20,ATL@MIA,1,complete,9,1,2250695,final,823866,LINKED,0,1,1,1
288312,2026-05-20,BAL@TB,1,complete,3,5,2250690,final,822977,LINKED,0,1,1,1
288322,2026-05-20,BOS@KC,1,complete,4,3,2250698,final,824111,LINKED,0,1,0,0
288311,2026-05-20,CIN@PHI,1,complete,9,4,2250689,final,823462,LINKED,0,1,1,1
288318,2026-05-20,CLE@DET,1,complete,3,2,2250694,final,824273,LINKED,0,1,1,1
288316,2026-05-20,CWS@SEA,1,complete,4,5,2250693,final,823134,LINKED,0,1,1,1
288313,2026-05-20,HOU@MIN,1,complete,1,4,2250691,final,823703,LINKED,0,1,1,1
288324,2026-05-20,LAD@SD,1,complete,4,0,2250701,final,823299,LINKED,0,1,0,0
288321,2026-05-20,MIL@CHC,1,complete,5,0,2250699,final,824678,LINKED,0,1,1,1
288319,2026-05-20,NYM@WSH,1,complete,4,8,2250696,final,822735,LINKED,0,1,1,1
288323,2026-05-20,PIT@STL,1,complete,7,0,2250700,final,823057,LINKED,0,1,0,0
288315,2026-05-20,SF@ARI,1,complete,3,6,2253008,final,825084,LINKED,0,1,1,1
288314,2026-05-20,TEX@COL,1,complete,5,4,2250692,final,824355,LINKED,0,1,1,1
288320,2026-05-20,TOR@NYY,1,complete,2,1,2250697,final,823547,LINKED,0,1,0,0
288349,2026-05-21,ATH@LAA,1,complete,3,2,2250708,final,824031,LINKED,0,1,0,0
288347,2026-05-21,ATL@MIA,1,complete,9,3,2250706,final,823864,LINKED,0,1,1,1
288344,2026-05-21,CLE@DET,1,complete,3,1,2250703,final,824274,LINKED,0,1,1,1
288350,2026-05-21,COL@ARI,1,complete,1,2,2253025,final,825083,LINKED,0,1,0,0
288346,2026-05-21,NYM@WSH,1,complete,2,1,2250705,final,822733,LINKED,0,1,1,1
288345,2026-05-21,PIT@STL,1,complete,6,2,2250704,final,823056,LINKED,0,1,1,1
288348,2026-05-21,TOR@NYY,1,complete,2,0,2250707,final,823545,LINKED,0,1,1,1
288422,2026-05-22,ATH@SD,1,complete,3,7,2250721,final,823298,LINKED,0,1,0,0
288412,2026-05-22,CLE@PHI,1,complete,1,0,2250711,final,823461,LINKED,0,1,1,1
288423,2026-05-22,COL@ARI,1,complete,3,2,2253038,final,825082,LINKED,0,1,0,0
288424,2026-05-22,CWS@SF,1,complete,9,4,2250722,final,823223,LINKED,0,1,0,0
288417,2026-05-22,DET@BAL,1,complete,4,7,2250716,final,824842,LINKED,0,1,1,1
288410,2026-05-22,HOU@CHC,1,complete,4,2,2250709,final,824679,LINKED,0,1,1,1
288419,2026-05-22,LAD@MIL,1,complete,1,5,2250719,final,823788,LINKED,0,1,0,0
288416,2026-05-22,MIN@BOS,1,complete,8,6,2250714,final,824761,LINKED,0,1,1,1
288415,2026-05-22,NYM@MIA,1,complete,1,2,2250715,final,823863,LINKED,0,1,1,1
288414,2026-05-22,PIT@TOR,1,complete,2,6,2250713,final,822816,LINKED,0,1,1,1
288420,2026-05-22,SEA@KC,1,complete,2,0,2250718,final,824110,LINKED,0,1,0,0
288411,2026-05-22,STL@CIN,1,postponed,0,0,2250710,postponed,824518,LINKED,0,1,0,0
288413,2026-05-22,TB@NYY,1,complete,4,2,2250712,final,823546,LINKED,0,1,1,1
288421,2026-05-22,TEX@LAA,1,complete,6,9,2250720,final,824029,LINKED,0,1,0,0
288418,2026-05-22,WSH@ATL,1,complete,4,5,2250717,final,824922,LINKED,0,1,1,1
288457,2026-05-23,ATH@SD,1,complete,0,2,2250735,final,823300,LINKED,0,1,0,0
288450,2026-05-23,CLE@PHI,1,complete,0,3,2250727,final,823458,LINKED,0,1,1,1
288459,2026-05-23,COL@ARI,1,complete,4,5,2253055,final,825080,LINKED,0,1,0,0
288448,2026-05-23,CWS@SF,1,complete,3,10,2250728,final,823222,LINKED,0,1,1,1
288449,2026-05-23,DET@BAL,1,postponed,0,0,2250726,postponed,824840,LINKED,0,1,0,0
288446,2026-05-23,HOU@CHC,1,complete,3,0,2250724,final,824674,LINKED,0,1,1,1
288455,2026-05-23,LAD@MIL,1,complete,11,3,2250734,final,823787,LINKED,0,1,1,1
288451,2026-05-23,MIN@BOS,1,complete,4,2,2250730,final,824760,LINKED,0,1,1,1
288453,2026-05-23,NYM@MIA,1,complete,1,4,2250732,final,823862,LINKED,0,1,1,1
288447,2026-05-23,PIT@TOR,1,complete,2,5,2250725,final,822814,LINKED,0,1,1,1
288452,2026-05-23,SEA@KC,1,complete,0,5,2250729,final,824109,LINKED,0,1,1,1
291392,2026-05-23,STL@CIN,1,complete,8,1,2250733,final,824516,LINKED,0,1,1,1
288456,2026-05-23,STL@CIN,2,complete,6,7,,,,UNLINKED,0,,1,1
288445,2026-05-23,TB@NYY,1,postponed,0,0,2250723,postponed,823543,LINKED,0,1,0,0
288458,2026-05-23,TEX@LAA,1,complete,2,5,2250736,final,824030,LINKED,0,1,0,0
288454,2026-05-23,WSH@ATL,1,complete,2,0,2250731,final,824920,LINKED,0,1,1,1
288530,2026-05-24,ATH@SD,1,complete,5,2,2250748,final,823297,LINKED,0,1,1,1
288521,2026-05-24,CLE@PHI,1,complete,3,1,2250740,final,823459,LINKED,0,1,1,1
288532,2026-05-24,COL@ARI,1,complete,1,9,2253067,final,825081,LINKED,0,1,1,1
288529,2026-05-24,CWS@SF,1,complete,5,8,2250747,final,823220,LINKED,0,1,1,1
288520,2026-05-24,DET@BAL,1,complete,3,5,2250738,final,824839,LINKED,0,1,1,1
291408,2026-05-24,DET@BAL,2,complete,4,1,,,,UNLINKED,0,,1,1
288528,2026-05-24,HOU@CHC,1,complete,8,5,2250746,final,824676,LINKED,0,1,1,1
288526,2026-05-24,LAD@MIL,1,complete,5,1,2250745,final,823786,LINKED,0,1,1,1
288522,2026-05-24,MIN@BOS,1,complete,6,5,2250739,final,824759,LINKED,0,1,1,1
288524,2026-05-24,NYM@MIA,1,complete,0,4,2250743,final,823861,LINKED,0,1,1,1
288519,2026-05-24,PIT@TOR,1,complete,4,1,2250737,final,822813,LINKED,0,1,1,1
288527,2026-05-24,SEA@KC,1,complete,6,8,2250744,final,824108,LINKED,0,1,1,1
288525,2026-05-24,STL@CIN,1,postponed,0,0,2250742,postponed,824514,LINKED,0,1,0,0
288523,2026-05-24,TB@NYY,1,complete,0,2,2250741,final,823544,LINKED,0,1,1,1
288533,2026-05-24,TEX@LAA,1,complete,1,2,2250750,final,824028,LINKED,0,1,1,1
288531,2026-05-24,WSH@ATL,1,complete,2,1,2250749,final,824921,LINKED,0,1,1,1
288557,2026-05-25,ARI@SF,1,complete,6,2,2253076,final,823219,LINKED,0,1,1,1
288559,2026-05-25,CHC@PIT,1,complete,1,2,2250757,final,823380,LINKED,0,1,1,1
288556,2026-05-25,CIN@NYM,1,complete,7,2,2250755,final,823625,LINKED,0,1,1,1
288563,2026-05-25,COL@LAD,1,complete,3,5,2250761,final,823948,LINKED,0,1,0,0
288561,2026-05-25,HOU@TEX,1,complete,9,0,2250759,final,822899,LINKED,0,1,1,1
288562,2026-05-25,MIA@TOR,1,complete,8,2,2250760,final,822812,LINKED,0,1,1,1
288554,2026-05-25,MIN@CWS,1,complete,1,3,2250752,final,824598,LINKED,0,1,1,1
288555,2026-05-25,NYY@KC,1,complete,4,3,2250754,final,824107,LINKED,0,1,1,1
288560,2026-05-25,PHI@SD,1,complete,3,0,2250758,final,823296,LINKED,0,1,1,1
288564,2026-05-25,SEA@ATH,1,complete,9,2,2250762,final,825005,LINKED,0,1,0,0
288553,2026-05-25,STL@MIL,1,complete,1,5,2250753,final,823784,LINKED,0,1,1,1
288552,2026-05-25,TB@BAL,1,complete,7,9,2250751,final,824838,LINKED,0,1,1,1
288558,2026-05-25,WSH@CLE,1,complete,10,2,2250756,final,824437,LINKED,0,1,1,1
288588,2026-05-26,ARI@SF,1,complete,7,5,2253097,final,823216,LINKED,0,1,0,0
288579,2026-05-26,ATL@BOS,1,complete,7,6,2250767,final,824758,LINKED,0,1,1,1
288577,2026-05-26,CHC@PIT,1,complete,1,12,2250766,final,823379,LINKED,0,1,1,1
288581,2026-05-26,CIN@NYM,1,complete,7,2,2250769,final,823624,LINKED,0,1,1,1
288589,2026-05-26,COL@LAD,1,complete,6,15,2250776,final,823949,LINKED,0,1,0,0
288585,2026-05-26,HOU@TEX,1,complete,7,10,2250773,final,822898,LINKED,0,1,0,0
288578,2026-05-26,LAA@DET,1,complete,10,6,2250765,final,824275,LINKED,0,1,1,1
288580,2026-05-26,MIA@TOR,1,complete,1,8,2250768,final,822811,LINKED,0,1,1,1
288584,2026-05-26,MIN@CWS,1,complete,5,3,2250770,final,824597,LINKED,0,1,1,1
288582,2026-05-26,NYY@KC,1,complete,15,1,2250771,final,824106,LINKED,0,1,1,1
288587,2026-05-26,PHI@SD,1,complete,4,3,2250775,final,823294,LINKED,0,1,0,0
288586,2026-05-26,SEA@ATH,1,complete,4,1,2250774,final,825004,LINKED,0,1,0,0
288583,2026-05-26,STL@MIL,1,complete,0,6,2250772,final,823785,LINKED,0,1,1,1
288576,2026-05-26,TB@BAL,1,complete,1,6,2250764,final,824837,LINKED,0,1,1,1
288575,2026-05-26,WSH@CLE,1,complete,6,3,2250763,final,824434,LINKED,0,1,1,1
288612,2026-05-27,ARI@SF,1,complete,3,2,2253103,final,823217,LINKED,0,1,1,1
288617,2026-05-27,ATL@BOS,1,complete,0,8,2250785,final,824756,LINKED,0,1,1,1
288616,2026-05-27,CHC@PIT,1,complete,10,4,2250784,final,823376,LINKED,0,1,1,1
288618,2026-05-27,CIN@NYM,1,complete,2,4,2250786,final,823626,LINKED,0,1,0,0
288622,2026-05-27,COL@LAD,1,complete,1,4,2250790,final,823947,LINKED,0,1,0,0
288621,2026-05-27,HOU@TEX,1,complete,4,3,2250789,final,822897,LINKED,0,1,0,0
288615,2026-05-27,LAA@DET,1,complete,0,4,2250783,final,824270,LINKED,0,1,1,1
288608,2026-05-27,MIA@TOR,1,complete,1,2,2250777,final,822809,LINKED,0,1,1,1
288620,2026-05-27,MIN@CWS,1,complete,2,15,2250787,final,824596,LINKED,0,1,0,0
288619,2026-05-27,NYY@KC,1,complete,7,0,2250788,final,824104,LINKED,0,1,0,0
288613,2026-05-27,PHI@SD,1,complete,3,0,2250781,final,823295,LINKED,0,1,1,1
288611,2026-05-27,SEA@ATH,1,complete,9,1,2250780,final,825003,LINKED,0,1,1,1
288610,2026-05-27,STL@MIL,1,complete,1,2,2250779,final,823783,LINKED,0,1,1,1
288614,2026-05-27,TB@BAL,1,complete,2,11,2250782,final,824836,LINKED,0,1,1,1
288609,2026-05-27,WSH@CLE,1,complete,2,3,2250778,final,824432,LINKED,0,1,1,1
288643,2026-05-28,ATL@BOS,1,complete,10,2,2250793,final,824757,LINKED,0,1,1,1
288645,2026-05-28,CHC@PIT,1,complete,7,2,2250795,final,823378,LINKED,0,1,1,1
288646,2026-05-28,HOU@TEX,1,complete,5,1,2250796,final,822896,LINKED,0,1,0,0
288641,2026-05-28,LAA@DET,1,complete,7,1,2250791,final,824272,LINKED,0,1,1,1
288642,2026-05-28,MIN@CWS,1,complete,2,6,2250792,final,824595,LINKED,0,1,1,1
288644,2026-05-28,TOR@BAL,1,complete,2,1,2250794,final,824834,LINKED,0,1,1,1
288687,2026-05-29,ARI@SEA,1,complete,6,7,2253133,final,823135,LINKED,0,1,0,0
288674,2026-05-29,ATL@CIN,1,complete,8,3,2250797,final,824515,LINKED,0,1,1,1
