id,gamePk,date,month,away,home,venue,game_no,dh,start_et,local_hour,day_night,fav,fav_src,away_ml,home_ml,book_total,line_src,bucket,hand,away_sp,home_sp,actual_away,actual_home,actual_total,away_won,quarantined,live_proj_pure,live_proj_rule,live_proj_src,live_p_away,p1_proj,p1_p_away,p2_proj,p2_p_away,se_live_pure,se_live_rule,se_p1,se_p2,brier_live,brier_p1,brier_p2,hit_live,hit_p1,hit_p2
2250427,823958,2026-04-29,2026-04,MIA,LAD,Dodger Stadium,1,N,3:10 PM ET,12.17,day,home_fav,games,194,-240,8.5,games,8-9,R-R,Sandy Alcantara,Tyler Glasnow,3.0,2.0,5.0,1.0,0,,8.5,modelTotal(book),0.39880000000000004,7.62,0.3351,7.62,0.3351,,3.5,2.62,2.62,0.36144,0.44209,0.44209,0.0,0.0,0.0
2250428,823312,2026-04-29,2026-04,CHC,SD,Petco Park,1,N,4:10 PM ET,13.17,day,home_fav,games,-105,-115,8.5,games,8-9,R-R,Jameson Taillon,Matt Waldron,5.0,4.0,9.0,1.0,0,,8.5,modelTotal(book),0.5031,9.18,0.516,9.18,0.516,,-0.5,0.18,0.18,0.24691,0.23426,0.23426,1.0,1.0,1.0
2250430,824525,2026-04-29,2026-04,COL,CIN,Great American Ball Park,1,N,6:40 PM ET,18.67,night,home_fav,games,138,-167,9.5,games,>9,R-L,Tomoyuki Sugano,Brandon Williamson,13.0,2.0,15.0,1.0,0,,9.5,modelTotal(book),0.3787,8.8,0.4829,8.8,0.4829,,-5.5,-6.2,-6.2,0.38601,0.26739,0.26739,0.0,0.0,0.0
2250431,823392,2026-04-29,2026-04,STL,PIT,PNC Park,1,N,6:40 PM ET,18.67,night,home_fav,games,114,-137,8.5,games,8-9,R-R,Andre Pallante,Bubba Chandler,5.0,4.0,9.0,1.0,0,,8.5,modelTotal(book),0.40869999999999995,9.51,0.4435,9.51,0.4435,,-0.5,0.51,0.51,0.34964,0.30969,0.30969,0.0,0.0,0.0
2250433,823633,2026-04-29,2026-04,WSH,NYM,Citi Field,1,N,7:10 PM ET,19.17,night,home_fav,games,139,-169,7.5,games,<8,R-L,Cade Cavalli,David Peterson,14.0,2.0,16.0,1.0,0,,7.5,modelTotal(book),0.4293,9.89,0.4481,9.89,0.4481,,-8.5,-6.11,-6.11,0.3257,0.30459,0.30459,0.0,0.0,0.0
2250434,824930,2026-04-29,2026-04,DET,ATL,Truist Park,1,N,7:15 PM ET,19.25,night,away_fav,games,-143,119,8.0,games,8-9,L-R,Tarik Skubal,JR Ritchie,3.0,4.0,7.0,0.0,0,,8.0,modelTotal(book),0.5253,8.26,0.4918,8.26,0.4918,,1.0,1.26,1.26,0.27594,0.24187,0.24187,0.0,1.0,1.0
2250435,825015,2026-04-29,2026-04,KC,ATH,Sutter Health Park,1,N,9:40 PM ET,18.67,night,home_fav,games,100,-120,9.5,games,>9,R-R,Michael Wacha,Luis Severino,2.0,5.0,7.0,0.0,0,,9.5,modelTotal(book),0.4396,10.49,0.5484,10.49,0.5484,,2.5,3.49,3.49,0.19325,0.30074,0.30074,1.0,0.0,0.0
2250436,824929,2026-04-30,2026-04,DET,ATL,Truist Park,1,N,12:15 PM ET,12.25,day,home_fav,games,105,-126,8.5,games,8-9,L-R,Framber Valdez,Bryce Elder,5.0,2.0,7.0,1.0,0,,8.5,modelTotal(book),0.4533,7.76,0.3875,7.76,0.3875,,1.5,0.76,0.76,0.29888,0.37516,0.37516,0.0,0.0,0.0
2250437,824848,2026-04-30,2026-04,HOU,BAL,Oriole Park at Camden Yards,1,N,12:35 PM ET,12.58,day,home_fav,games,109,-132,9.0,games,8-9,R-R,Peter Lambert,Chris Bassitt,3.0,10.0,13.0,0.0,0,,9.0,modelTotal(book),0.40659999999999996,10.46,0.5604,10.46,0.5604,,-4.0,-2.54,-2.54,0.16532,0.31405,0.31405,1.0,0.0,0.0
2250438,823391,2026-04-30,2026-04,STL,PIT,PNC Park,1,N,12:35 PM ET,12.58,day,home_fav,games,189,-232,7.0,games,<8,R-R,Hunter Dobbins,Paul Skenes,10.0,5.0,15.0,1.0,0,,7.0,modelTotal(book),0.4243,7.78,0.3256,7.78,0.3256,,-8.0,-7.22,-7.22,0.33143,0.45482,0.45482,0.0,0.0,0.0
2250439,824524,2026-04-30,2026-04,COL,CIN,Great American Ball Park,1,N,12:40 PM ET,12.67,day,home_fav,games,139,-169,9.0,games,8-9,R-L,Michael Lorenzen,Andrew Abbott,4.0,6.0,10.0,0.0,0,,9.0,modelTotal(book),0.41969999999999996,10.35,0.4445,10.35,0.4445,,-1.0,0.35,0.35,0.17615,0.19758,0.19758,1.0,1.0,1.0
2250440,823472,2026-04-30,2026-04,SF,PHI,Citizens Bank Park,1,N,1:05 PM ET,13.08,day,home_fav,games,123,-149,7.0,games,<8,R-L,Logan Webb,Cristopher Sánchez,2.0,3.0,5.0,0.0,0,,7.0,modelTotal(book),0.451,9.68,0.4597,9.68,0.4597,,2.0,4.68,4.68,0.2034,0.21132,0.21132,1.0,1.0,1.0
2250441,823634,2026-04-30,2026-04,WSH,NYM,Citi Field,1,N,1:10 PM ET,13.17,day,home_fav,games,159,-194,8.0,games,8-9,R-R,Miles Mikolas,Freddy Peralta,5.0,4.0,9.0,1.0,0,,8.0,modelTotal(book),0.3795,10.16,0.2861,10.16,0.2861,,-1.0,1.16,1.16,0.38502,0.50965,0.50965,0.0,0.0,0.0
2250442,825016,2026-04-30,2026-04,KC,ATH,Sutter Health Park,1,N,3:05 PM ET,12.08,day,home_fav,games,104,-126,9.0,games,8-9,L-L,Noah Cameron,Jeffrey Springs,3.0,6.0,9.0,0.0,0,,9.0,modelTotal(book),0.4606,10.81,0.3435,10.81,0.3435,,0.0,1.81,1.81,0.21215,0.11799,0.11799,1.0,1.0,1.0
2250443,823714,2026-04-30,2026-04,TOR,MIN,Target Field,1,N,7:40 PM ET,18.67,night,away_fav,games,-130,108,8.0,games,8-9,R-R,Kevin Gausman,Bailey Ober,1.0,7.0,8.0,0.0,0,,8.0,modelTotal(book),0.5334,8.28,0.4587,8.28,0.4587,,0.0,0.28,0.28,0.28452,0.21041,0.21041,0.0,1.0,1.0
2250444,824287,2026-05-01,2026-05,TEX,DET,Comerica Park,1,N,6:40 PM ET,18.67,night,home_fav,games,103,-124,8.0,games,8-9,L-R,MacKenzie Gore,Jack Flaherty,5.0,4.0,9.0,1.0,0,,8.0,modelTotal(book),0.42869999999999997,8.45,0.4711,8.836,0.48555,,-1.0,-0.55,-0.164,0.32638,0.27974,0.26466,0.0,0.0,0.0
2250445,823389,2026-05-01,2026-05,CIN,PIT,PNC Park,1,N,6:45 PM ET,18.75,night,home_fav,games,117,-141,8.0,games,8-9,R-R,Brady Singer,Mitch Keller,1.0,9.0,10.0,0.0,0,,8.0,modelTotal(book),0.4913,9.39,0.3478,9.819,0.4221,,-2.0,-0.61,-0.181,0.24138,0.12096,0.17817,1.0,1.0,1.0
2250446,822744,2026-05-01,2026-05,MIL,WSH,Nationals Park,1,N,6:45 PM ET,18.75,night,away_fav,games,-163,135,8.0,games,8-9,R-R,Jacob Misiorowski,Jake Irvin,6.0,1.0,7.0,1.0,0,,8.0,modelTotal(book),0.5514,9.48,0.4813,9.913,0.49065,,1.0,2.48,2.913,0.20124,0.26905,0.25944,1.0,0.0,0.0
2250447,823557,2026-05-01,2026-05,BAL,NYY,Yankee Stadium,1,N,7:05 PM ET,19.08,night,home_fav,games,159,-194,8.5,games,8-9,L-R,Cade Povich,Will Warren,2.0,7.0,9.0,0.0,0,,8.5,modelTotal(book),0.3951,8.07,0.4647,8.438,0.48234,,-0.5,-0.93,-0.562,0.1561,0.21595,0.23265,1.0,1.0,1.0
2250448,824772,2026-05-01,2026-05,HOU,BOS,Fenway Park,1,N,7:10 PM ET,19.17,night,home_fav,games,102,-122,9.0,games,8-9,R-L,Mike Burrows,Jake Bennett,1.0,3.0,4.0,0.0,0,,9.0,modelTotal(book),0.45909999999999995,9.02,0.3663,9.432,0.43195,,5.0,5.02,5.432,0.21077,0.13418,0.18658,1.0,1.0,1.0
2250449,822990,2026-05-01,2026-05,SF,TB,Tropicana Field,1,N,7:10 PM ET,19.17,night,home_fav,games,119,-143,7.5,games,<8,L-L,Robbie Ray,Shane McClanahan,0.0,3.0,3.0,0.0,0,,7.5,modelTotal(book),0.46990000000000004,7.65,0.4448,7.999,0.47233,,4.5,4.65,4.999,0.22081,0.19785,0.2231,1.0,1.0,1.0
2250450,823877,2026-05-01,2026-05,PHI,MIA,loanDepot park,1,N,7:10 PM ET,19.17,night,away_fav,games,-115,-105,7.5,games,<8,R-R,Zack Wheeler,Eury Pérez,6.0,5.0,11.0,1.0,0,,7.5,modelTotal(book),0.4953,8.3,0.5423,8.679,0.52117,,-3.5,-2.7,-2.321,0.25472,0.20949,0.22928,0.0,1.0,1.0
2250451,823713,2026-05-01,2026-05,TOR,MIN,Target Field,1,N,8:10 PM ET,19.17,night,home_fav,games,-108,-112,8.5,games,8-9,L-R,Patrick Corbin,Simeon Woods Richardson,7.0,3.0,10.0,1.0,0,,8.5,modelTotal(book),0.48460000000000003,9.7,0.544,10.143,0.52203,,-1.5,-0.3,0.143,0.26564,0.20794,0.22846,0.0,1.0,1.0
2250452,823066,2026-05-01,2026-05,LAD,STL,Busch Stadium,1,N,8:15 PM ET,19.25,night,away_fav,games,-175,144,8.5,games,8-9,R-L,Emmet Sheehan,Matthew Liberatore,2.0,7.0,9.0,0.0,0,,8.5,modelTotal(book),0.5851,8.77,0.4943,9.17,0.49715,,-0.5,-0.23,0.17,0.34234,0.24433,0.24716,0.0,1.0,1.0
2250453,824366,2026-05-01,2026-05,ATL,COL,Coors Field,1,N,8:40 PM ET,18.67,night,away_fav,games,-186,153,10.5,games,>9,R-L,Grant Holmes,Jose Quintana,8.0,6.0,14.0,1.0,0,,10.5,modelTotal(book),0.5034000000000001,11.42,0.4796,11.941,0.4898,,-3.5,-2.58,-2.059,0.24661,0.27082,0.2603,1.0,0.0,0.0
2250454,824041,2026-05-01,2026-05,NYM,LAA,Angel Stadium,1,N,9:38 PM ET,18.63,night,away_fav,games,-112,-108,9.0,games,8-9,R-R,Christian Scott,Walbert Ureña,4.0,3.0,7.0,1.0,0,,9.0,modelTotal(book),0.5289,9.57,0.5381,10.007,0.51907,,2.0,2.57,3.007,0.22194,0.21335,0.23129,1.0,1.0,1.0
2250455,825012,2026-05-01,2026-05,CLE,ATH,Sutter Health Park,1,N,9:40 PM ET,18.67,night,away_fav,games,-118,-102,9.5,games,>9,L-R,Joey Cantillo,J.T. Ginn,8.0,5.0,13.0,1.0,0,,9.5,modelTotal(book),0.5006,10.37,0.4166,10.843,0.45803,,-3.5,-2.63,-2.157,0.2494,0.34036,0.29373,1.0,0.0,0.0
2250456,823309,2026-05-01,2026-05,CWS,SD,Petco Park,1,N,9:40 PM ET,18.67,night,home_fav,games,124,-149,8.0,games,8-9,L-R,Noah Schultz,Germán Márquez,8.0,2.0,10.0,1.0,0,,8.0,modelTotal(book),0.42729999999999996,7.31,0.5143,7.644,0.50715,,-2.0,-2.69,-2.356,0.32799,0.2359,0.2429,0.0,1.0,1.0
2250457,823146,2026-05-01,2026-05,KC,SEA,T-Mobile Park,1,N,9:45 PM ET,18.75,night,home_fav,games,119,-143,7.0,games,<8,L-R,Cole Ragans,Bryan Woo,7.0,6.0,13.0,1.0,0,,7.0,modelTotal(book),0.41119999999999995,7.39,0.4064,7.727,0.45281,,-6.0,-5.61,-5.273,0.34669,0.35236,0.29942,0.0,0.0,0.0
2250458,823554,2026-05-02,2026-05,BAL,NYY,Yankee Stadium,1,N,1:35 PM ET,13.58,day,home_fav,games,144,-175,8.5,games,8-9,R-L,Kyle Bradish,Ryan Weathers,4.0,9.0,13.0,0.0,0,,8.5,modelTotal(book),0.4213,9.67,0.3668,10.111,0.43222,,-4.5,-3.33,-2.889,0.17749,0.13454,0.18681,1.0,1.0,1.0
2250459,823715,2026-05-02,2026-05,TOR,MIN,Target Field,1,N,2:10 PM ET,13.17,day,away_fav,games,-143,119,8.0,games,8-9,R-L,Dylan Cease,Connor Prielipp,11.0,4.0,15.0,1.0,0,,8.0,modelTotal(book),0.4979,8.97,0.4326,9.379,0.46617,,-7.0,-6.03,-5.621,0.2521,0.32194,0.28497,0.0,0.0,0.0
2250460,825014,2026-05-02,2026-05,CLE,ATH,Sutter Health Park,1,N,4:05 PM ET,13.08,day,home_fav,games,115,-138,10.5,games,>9,R-L,Slade Cecconi,Jacob Lopez,14.0,6.0,20.0,1.0,0,,10.5,modelTotal(book),0.4445,12.04,0.4683,12.59,0.48414,,-9.5,-7.96,-7.41,0.30858,0.2827,0.26611,0.0,0.0,0.0
2250461,823388,2026-05-02,2026-05,CIN,PIT,PNC Park,1,N,4:05 PM ET,16.08,day,home_fav,games,117,-141,8.0,games,8-9,R-R,Rhett Lowder,Carmen Mlodzinski,7.0,17.0,24.0,0.0,0,,8.0,modelTotal(book),0.4633,8.96,0.4798,9.369,0.4899,,-16.0,-15.04,-14.631,0.21465,0.23021,0.24,1.0,1.0,1.0
2250462,822746,2026-05-02,2026-05,MIL,WSH,Nationals Park,1,N,4:05 PM ET,16.08,day,away_fav,games,-137,114,7.5,games,<8,L-L,Kyle Harrison,Foster Griffin,4.0,1.0,5.0,1.0,0,,7.5,modelTotal(book),0.5051,8.81,0.4345,9.212,0.46713,,2.5,3.81,4.212,0.24493,0.31979,0.28395,1.0,0.0,0.0
2250463,824771,2026-05-02,2026-05,HOU,BOS,Fenway Park,1,N,4:10 PM ET,16.17,day,home_fav,games,117,-141,9.0,games,8-9,R-L,Spencer Arrighetti,Connelly Early,6.0,3.0,9.0,1.0,0,,9.0,modelTotal(book),0.4291,7.52,0.46,7.863,0.47998,,0.0,-1.48,-1.137,0.32593,0.2916,0.27042,0.0,0.0,0.0
2250464,823876,2026-05-02,2026-05,PHI,MIA,loanDepot park,1,N,4:10 PM ET,16.17,day,home_fav,games,108,-130,8.5,games,8-9,R-R,Andrew Painter,Max Meyer,0.0,4.0,4.0,0.0,0,,8.5,modelTotal(book),0.5332,8.63,0.3899,9.024,0.4443,,4.5,4.63,5.024,0.2843,0.15202,0.1974,0.0,1.0,1.0
2250465,822988,2026-05-02,2026-05,SF,TB,Tropicana Field,1,N,6:10 PM ET,18.17,night,away_fav,games,-120,100,7.5,games,<8,R-R,Landen Roupp,Griffin Jax,1.0,5.0,6.0,0.0,0,,7.5,modelTotal(book),0.4371,8.88,0.5842,9.285,0.54238,,1.5,2.88,3.285,0.19106,0.34129,0.29418,1.0,0.0,0.0
2250466,823067,2026-05-02,2026-05,LAD,STL,Busch Stadium,1,N,7:15 PM ET,18.25,night,away_fav,games,-136,113,9.0,games,8-9,R-R,Roki Sasaki,Michael McGreevy,2.0,3.0,5.0,0.0,0,,9.0,modelTotal(book),0.5099,8.82,0.3353,9.223,0.41534,,4.0,3.82,4.223,0.26,0.11243,0.17251,0.0,1.0,1.0
2250467,824284,2026-05-02,2026-05,TEX,DET,Comerica Park,1,N,7:15 PM ET,19.25,night,home_fav,games,109,-131,8.0,games,8-9,R-R,Kumar Rocker,Keider Montero,1.0,5.0,6.0,0.0,0,,8.0,modelTotal(book),0.4579,7.59,0.3974,7.936,0.44818,,2.0,1.59,1.936,0.20967,0.15793,0.20087,1.0,1.0,1.0
2250468,824365,2026-05-02,2026-05,ATL,COL,Coors Field,1,N,8:10 PM ET,18.17,night,away_fav,games,-219,179,9.5,games,>9,L-L,Chris Sale,Brennan Bernardino,9.0,1.0,10.0,1.0,,,,none,,9.3,0.4522,9.724,0.47606,,,-0.7,-0.276,,0.30008,0.27451,,0.0,0.0
2250469,823308,2026-05-02,2026-05,CWS,SD,Petco Park,1,N,8:40 PM ET,17.67,night,home_fav,games,157,-192,8.0,games,8-9,R-R,Sean Burke,Michael King,4.0,0.0,4.0,1.0,0,,8.0,modelTotal(book),0.41479999999999995,7.19,0.4019,7.518,0.4505,,4.0,3.19,3.518,0.34246,0.35772,0.30195,0.0,0.0,0.0
2250470,824042,2026-05-02,2026-05,NYM,LAA,Angel Stadium,1,N,9:38 PM ET,18.63,night,away_fav,games,-122,102,7.5,games,<8,R-L,Nolan McLean,Reid Detmers,3.0,4.0,7.0,0.0,0,,7.5,modelTotal(book),0.5489,7.32,0.5063,7.654,0.50315,,0.5,0.32,0.654,0.30129,0.25634,0.25316,0.0,0.0,0.0
2250471,823144,2026-05-02,2026-05,KC,SEA,T-Mobile Park,1,N,9:40 PM ET,18.67,night,home_fav,games,113,-136,8.0,games,8-9,R-R,Seth Lugo,Emerson Hancock,3.0,2.0,5.0,1.0,0,,8.0,modelTotal(book),0.39740000000000003,7.06,0.4458,7.382,0.47284,,3.0,2.06,2.382,0.36313,0.30714,0.2779,0.0,0.0,0.0
2250472,823711,2026-05-03,2026-05,TOR,MIN,Target Field,1,N,12:45 PM ET,11.75,day,home_fav,games,-105,-115,8.0,games,8-9,R-R,Trey Yesavage,Joe Ryan,3.0,4.0,7.0,0.0,0,,8.0,modelTotal(book),0.489,8.91,0.3928,9.317,0.4458,,1.0,1.91,2.317,0.23912,0.15429,0.19874,1.0,1.0,1.0
2250473,824769,2026-05-03,2026-05,HOU,BOS,Fenway Park,1,N,1:35 PM ET,13.58,day,home_fav,games,153,-186,9.0,games,8-9,R-L,Cody Bolton,Ranger Suarez,3.0,1.0,4.0,1.0,0,,9.0,modelTotal(book),0.4698,8.63,0.2822,9.024,0.38545,,5.0,4.63,5.024,0.28111,0.51524,0.37767,0.0,0.0,0.0
2250474,823387,2026-05-03,2026-05,CIN,PIT,PNC Park,1,N,1:35 PM ET,13.58,day,home_fav,games,105,-126,7.5,games,<8,R-R,Chase Burns,Braxton Ashcraft,0.0,1.0,1.0,0.0,0,,7.5,modelTotal(book),0.47350000000000003,8.49,0.4266,8.877,0.46312,,6.5,7.49,7.877,0.2242,0.18199,0.21448,1.0,1.0,1.0
2250475,823555,2026-05-03,2026-05,BAL,NYY,Yankee Stadium,1,N,1:35 PM ET,13.58,day,home_fav,games,238,-300,9.0,games,8-9,UNK,Trey Gibson,Max Fried,3.0,11.0,14.0,0.0,0,,9.0,modelTotal(book),0.3669,8.18,0.3329,8.553,0.41403,,-5.0,-5.82,-5.447,0.13462,0.11082,0.17142,1.0,1.0,1.0
2250476,822742,2026-05-03,2026-05,MIL,WSH,Nationals Park,1,N,1:35 PM ET,13.58,day,away_fav,games,-156,129,8.5,games,8-9,R-L,Logan Henderson,PJ Poulin,2.0,3.0,5.0,0.0,0,,8.5,modelTotal(book),0.48109999999999997,8.92,0.486,9.327,0.493,,3.5,3.92,4.327,0.23146,0.2362,0.24305,1.0,1.0,1.0
2250477,822987,2026-05-03,2026-05,SF,TB,Tropicana Field,1,N,1:40 PM ET,13.67,day,home_fav,games,107,-128,8.0,games,8-9,R-L,Tyler Mahle,Steven Matz,1.0,2.0,3.0,0.0,0,,8.0,modelTotal(book),0.4375,9.27,0.3382,9.693,0.41692,,5.0,6.27,6.693,0.19141,0.11438,0.17382,1.0,1.0,1.0
2250478,823875,2026-05-03,2026-05,PHI,MIA,loanDepot park,1,N,1:40 PM ET,13.67,day,away_fav,games,-143,119,8.0,games,8-9,L-R,Jesús Luzardo,Chris Paddack,7.0,2.0,9.0,1.0,0,,8.0,modelTotal(book),0.5768,9.01,0.5214,9.421,0.5107,,-1.0,0.01,0.421,0.1791,0.22906,0.23941,1.0,1.0,1.0
2250479,823065,2026-05-03,2026-05,LAD,STL,Busch Stadium,1,N,2:15 PM ET,13.25,day,away_fav,games,-136,113,9.5,games,>9,L-R,Justin Wrobleski,Dustin May,4.0,1.0,5.0,1.0,0,,9.5,modelTotal(book),0.5408,8.07,0.553,8.438,0.52656,,4.5,3.07,3.438,0.21086,0.19981,0.22415,1.0,1.0,1.0
2250480,824364,2026-05-03,2026-05,ATL,COL,Coors Field,1,N,3:10 PM ET,13.17,day,away_fav,games,-143,119,9.5,games,>9,R-L,Spencer Strider,Kyle Freeland,11.0,6.0,17.0,1.0,0,,9.5,modelTotal(book),0.505,11.18,0.3731,11.69,0.43554,,-7.5,-5.82,-5.31,0.24502,0.393,0.31862,1.0,0.0,0.0
2250481,825013,2026-05-03,2026-05,CLE,ATH,Sutter Health Park,1,N,4:05 PM ET,13.08,day,away_fav,games,-136,113,9.5,games,>9,L-R,Parker Messick,Aaron Civale,1.0,7.0,8.0,0.0,0,,9.5,modelTotal(book),0.4436,9.71,0.5302,10.153,0.5151,,1.5,1.71,2.153,0.19678,0.28111,0.26533,1.0,0.0,0.0
2250482,824043,2026-05-03,2026-05,NYM,LAA,Angel Stadium,1,N,4:07 PM ET,13.12,day,away_fav,games,-136,113,9.0,games,8-9,R-R,Clay Holmes,Jack Kochanowicz,5.0,1.0,6.0,1.0,0,,9.0,modelTotal(book),0.6283,7.4,0.4741,7.738,0.48705,,3.0,1.4,1.738,0.13816,0.27657,0.26312,1.0,0.0,0.0
2250483,823145,2026-05-03,2026-05,KC,SEA,T-Mobile Park,1,N,4:10 PM ET,13.17,day,home_fav,games,-105,-115,8.0,games,8-9,L-R,Kris Bubic,Luis Castillo,4.0,1.0,5.0,1.0,0,,8.0,modelTotal(book),0.441,7.96,0.5517,8.323,0.5259,,3.0,2.96,3.323,0.31248,0.20097,0.22477,0.0,1.0,1.0
2250484,823307,2026-05-03,2026-05,CWS,SD,Petco Park,1,N,4:10 PM ET,13.17,day,home_fav,games,141,-171,8.0,games,8-9,L-R,Anthony Kay,Griffin Canning,3.0,4.0,7.0,0.0,0,,8.0,modelTotal(book),0.4106,8.17,0.3941,8.543,0.44648,,1.0,1.17,1.543,0.16859,0.15531,0.19934,1.0,1.0,1.0
2250485,824285,2026-05-03,2026-05,TEX,DET,Comerica Park,1,N,7:20 PM ET,19.33,night,home_fav,games,104,-126,8.5,games,8-9,R-L,Jack Leiter,Tyler Holton,1.0,7.0,8.0,0.0,0,,8.5,modelTotal(book),0.45990000000000003,8.51,0.3785,8.898,0.43837,,0.5,0.51,0.898,0.21151,0.14326,0.19217,1.0,1.0,1.0
2250486,824283,2026-05-04,2026-05,BOS,DET,Comerica Park,1,N,6:40 PM ET,18.67,night,away_fav,games,-122,102,8.0,games,8-9,L-L,Payton Tolle,Tyler Holton,5.0,4.0,9.0,1.0,0,,8.0,modelTotal(book),0.3375,9.09,0.597,9.505,0.54893,,-1.0,0.09,0.505,0.43891,0.16241,0.20346,0.0,1.0,1.0
2250487,822984,2026-05-04,2026-05,TOR,TB,Tropicana Field,1,N,6:40 PM ET,18.67,night,home_fav,games,109,-131,8.0,games,8-9,L-R,Eric Lauer,Nick Martinez,1.0,5.0,6.0,0.0,0,,8.0,modelTotal(book),0.4938,8.48,0.3602,8.867,0.42872,,2.0,2.48,2.867,0.24384,0.12974,0.1838,1.0,1.0,1.0
2250488,823874,2026-05-04,2026-05,PHI,MIA,loanDepot park,1,N,6:40 PM ET,18.67,night,home_fav,games,-105,-115,8.5,games,8-9,R-R,Aaron Nola,Janson Junk,1.0,0.0,1.0,1.0,0,,8.5,modelTotal(book),0.46649999999999997,8.53,0.3658,8.919,0.43169,,7.5,7.53,7.919,0.28462,0.40221,0.32298,0.0,0.0,0.0
2250489,823552,2026-05-04,2026-05,BAL,NYY,Yankee Stadium,1,N,7:05 PM ET,19.08,night,home_fav,games,184,-226,8.5,games,8-9,R-R,Shane Baz,Cam Schlittler,1.0,12.0,13.0,0.0,0,,8.5,modelTotal(book),0.4094,8.49,0.3112,8.877,0.40203,,-4.5,-4.51,-4.123,0.16761,0.09685,0.16163,1.0,1.0,1.0
2250490,824684,2026-05-04,2026-05,CIN,CHC,Wrigley Field,1,N,7:40 PM ET,18.67,night,home_fav,games,184,-226,11.5,games,>9,UNK,Chase Petty,Edward Cabrera,4.0,5.0,9.0,0.0,0,,11.5,modelTotal(book),0.4767,10.66,0.2814,11.147,0.38498,,2.5,1.66,2.147,0.22724,0.07919,0.14821,1.0,1.0,1.0
2250491,824120,2026-05-04,2026-05,CLE,KC,Kauffman Stadium,1,N,7:40 PM ET,18.67,night,home_fav,games,-105,-115,9.0,games,8-9,R-R,Tanner Bibee,Michael Wacha,2.0,6.0,8.0,0.0,0,,9.0,modelTotal(book),0.4917,8.85,0.3861,9.254,0.44233,,1.0,0.85,1.254,0.24177,0.14907,0.19566,1.0,1.0,1.0
2250492,823064,2026-05-04,2026-05,MIL,STL,Busch Stadium,1,N,7:45 PM ET,18.75,night,away_fav,games,-126,105,9.0,games,8-9,R-R,Chad Patrick,Kyle Leahy,3.0,6.0,9.0,0.0,0,,9.0,modelTotal(book),0.4696,8.71,0.5453,9.108,0.52268,,0.0,-0.29,0.108,0.22052,0.29735,0.27319,1.0,0.0,0.0
2250493,824201,2026-05-04,2026-05,LAD,HOU,Daikin Park,1,N,8:10 PM ET,19.17,night,away_fav,games,-207,169,9.0,games,8-9,R-L,Yoshinobu Yamamoto,Steven Okert,8.0,3.0,11.0,1.0,0,,9.0,modelTotal(book),0.5117,7.64,0.3989,7.989,0.44896,,-2.0,-3.36,-3.011,0.23844,0.36132,0.30365,1.0,0.0,0.0
2250494,824363,2026-05-04,2026-05,NYM,COL,Coors Field,1,N,8:40 PM ET,18.67,night,away_fav,games,-143,119,10.5,games,>9,R-R,Huascar Brazobán,Tomoyuki Sugano,4.0,2.0,6.0,1.0,,,,none,,10.72,0.4449,11.209,0.47238,,,4.72,5.209,,0.30814,0.27838,,0.0,0.0
2250495,824039,2026-05-04,2026-05,CWS,LAA,Angel Stadium,1,N,9:38 PM ET,18.63,night,home_fav,games,133,-161,7.5,games,<8,R-R,Davis Martin,José Soriano,6.0,0.0,6.0,1.0,0,,7.5,modelTotal(book),0.4537,7.2,0.4164,7.529,0.45793,,1.5,1.2,1.529,0.29844,0.34059,0.29384,0.0,0.0,0.0
2250496,823143,2026-05-04,2026-05,ATL,SEA,T-Mobile Park,1,N,9:40 PM ET,18.67,night,home_fav,games,119,-143,8.0,games,8-9,R-R,JR Ritchie,Logan Gilbert,4.0,5.0,9.0,0.0,0,,8.0,modelTotal(book),0.4132,7.79,0.4499,8.146,0.4749,,-1.0,-1.21,-0.854,0.17073,0.20241,0.22553,1.0,1.0,1.0
2250497,823228,2026-05-04,2026-05,SD,SF,Oracle Park,1,N,9:45 PM ET,18.75,night,away_fav,games,-130,108,8.0,games,8-9,R-R,Randy Vásquez,Trevor McDonald,2.0,3.0,5.0,0.0,0,,8.0,modelTotal(book),0.4746,7.54,0.3998,7.884,0.44942,,3.0,2.54,2.884,0.22525,0.15984,0.20198,1.0,1.0,1.0
2250498,824281,2026-05-05,2026-05,BOS,DET,Comerica Park,1,N,6:40 PM ET,18.67,night,home_fav,games,133,-161,8.5,games,8-9,L-L,Jovani Morán,Framber Valdez,10.0,3.0,13.0,1.0,0,,8.5,modelTotal(book),0.479,9.18,0.3739,9.599,0.43596,,-4.5,-3.82,-3.401,0.27144,0.392,0.31814,0.0,0.0,0.0
2250499,822986,2026-05-05,2026-05,TOR,TB,Tropicana Field,1,N,6:40 PM ET,18.67,night,home_fav,games,115,-138,7.0,games,<8,R-R,Kevin Gausman,Drew Rasmussen,3.0,4.0,7.0,0.0,0,,7.0,modelTotal(book),0.4913,7.85,0.4131,8.208,0.45625,,0.0,0.85,1.208,0.24138,0.17065,0.20816,1.0,1.0,1.0
2250500,823469,2026-05-05,2026-05,ATH,PHI,Citizens Bank Park,1,N,6:40 PM ET,18.67,night,home_fav,games,159,-194,9.5,games,>9,R-L,Luis Severino,Cristopher Sánchez,1.0,9.0,10.0,0.0,0,,9.5,modelTotal(book),0.4011,9.83,0.4491,10.279,0.4745,,-0.5,-0.17,0.279,0.16088,0.20169,0.22515,1.0,1.0,1.0
