gameId,gameDate,month,mlbGamePk,awayTeam,homeTeam,venue,parkFactor3yr,roof,doubleHeader,gameNumber,startET,localHour,dayNight,aScore,hScore,totalActual,homeWin,lineOu,lineSrc,p1_pAwayMl,p1_projTotal,p1_pOver,p1_projAway,p1_projHome,p1_pAwayRl,p2_pAwayMl,p2_projTotal,p2_pOver,envMultUsed,TfgUsed,totalSdUsed
2250322,2026-04-21,2026-04,824448,HOU,CLE,Progressive Field,0.9211001775202943,open,N,1,18.167,18.167,night,5,8,13.0,1,8.5,games.bookTotal,0.23510,8.600,0.45300,2.910,5.690,0.39390,0.23510,8.600,0.45300,1.0,1.0,4.5
2250323,2026-04-21,2026-04,822995,CIN,TB,Tropicana Field,0.9852491701944116,open,N,1,18.667,18.667,night,12,6,18.0,0,7.5,games.bookTotal,0.45040,8.130,0.49370,3.960,4.170,0.35280,0.45040,8.130,0.49370,1.0,1.0,4.5
2250324,2026-04-21,2026-04,823880,STL,MIA,loanDepot park,0.9585538609518026,roof,N,1,18.667,18.667,night,5,3,8.0,0,8.5,games.bookTotal,0.43640,9.440,0.52660,4.520,4.930,0.35370,0.43640,9.440,0.52660,1.0,1.0,4.5
2250325,2026-04-21,2026-04,824290,MIL,DET,Comerica Park,0.9349853658854492,open,N,1,18.667,18.667,night,12,4,16.0,0,8.0,games.bookTotal,0.41100,7.310,0.37770,3.360,3.950,0.30820,0.41100,7.310,0.37770,1.0,1.0,4.5
2250326,2026-04-21,2026-04,822747,ATL,WSH,Nationals Park,1.1534896468268556,open,N,1,18.75,18.75,night,4,11,15.0,1,8.5,games.bookTotal,0.47320,9.310,0.51600,4.680,4.640,0.38600,0.47320,9.310,0.51600,1.0,1.0,4.5
2250327,2026-04-21,2026-04,824773,NYY,BOS,Fenway Park,0.95388155067788,open,N,1,18.75,18.75,night,4,0,4.0,0,8.5,games.bookTotal,0.41250,7.980,0.40020,3.680,4.290,0.31720,0.41250,7.980,0.40020,1.0,1.0,4.5
2250328,2026-04-21,2026-04,823640,MIN,NYM,Citi Field,1.0238596433357876,open,N,1,19.167,19.167,night,5,3,8.0,0,7.5,games.bookTotal,0.28080,8.540,0.52840,3.180,5.370,0.44190,0.28080,8.540,0.52840,1.0,1.0,4.5
2250329,2026-04-21,2026-04,824127,BAL,KC,Kauffman Stadium,0.998168321517966,open,N,1,19.667,18.667,night,5,6,11.0,1,9.0,games.bookTotal,0.35850,8.850,0.43130,3.770,5.070,0.51670,0.35850,8.850,0.43130,1.0,1.0,4.5
2250330,2026-04-21,2026-04,824690,PHI,CHC,Wrigley Field,1.005140346320558,open,N,1,19.667,18.667,night,4,7,11.0,1,8.5,games.bookTotal,0.29650,8.720,0.46440,3.350,5.370,0.45550,0.29650,8.720,0.46440,1.0,1.0,4.5
2250331,2026-04-21,2026-04,822914,PIT,TEX,Globe Life Field,0.8832578011499392,roof,N,1,20.083,19.083,night,1,5,6.0,1,8.0,games.bookTotal,0.47230,8.070,0.44910,4.050,4.020,0.37140,0.47230,8.070,0.44910,1.0,1.0,4.5
2250332,2026-04-21,2026-04,824369,SD,COL,Coors Field,1.263629706076605,open,N,1,20.667,18.667,night,1,0,1.0,0,11.0,games.bookTotal,0.37780,10.120,0.38090,4.430,5.690,0.30120,0.37780,10.120,0.38090,1.0,1.0,4.5
2250333,2026-04-21,2026-04,824045,TOR,LAA,Angel Stadium,0.9770088624021527,open,N,1,21.633,18.633,night,4,2,6.0,0,9.0,games.bookTotal,0.39400,8.440,0.39770,3.800,4.640,0.30560,0.39400,8.440,0.39770,1.0,1.0,4.5
2250334,2026-04-21,2026-04,823148,ATH,SEA,T-Mobile Park,0.8411265978531404,roof,N,1,21.667,18.667,night,5,2,7.0,0,8.0,games.bookTotal,0.43880,8.600,0.49540,4.130,4.480,0.59560,0.43880,8.600,0.49540,1.0,1.0,4.5
2250335,2026-04-21,2026-04,823236,LAD,SF,Oracle Park,0.9410097101514341,open,N,1,21.75,18.75,night,1,3,4.0,1,7.5,games.bookTotal,0.45040,7.070,0.39320,3.450,3.630,0.33950,0.45040,7.070,0.39320,1.0,1.0,4.5
2252625,2026-04-21,2026-04,825099,CWS,ARI,Chase Field,1.0804533346607728,roof,N,1,21.667,18.667,night,11,5,16.0,0,9.0,games.bookTotal,0.39360,9.040,0.44810,4.070,4.970,0.54780,0.39360,9.040,0.44810,1.0,1.0,4.5
2250336,2026-04-22,2026-04,823878,STL,MIA,loanDepot park,0.9585538609518026,roof,N,1,12.167,12.167,day,1,4,5.0,1,8.0,games.bookTotal,0.40420,8.850,0.51670,4.050,4.800,0.56150,0.40420,8.850,0.51670,1.0,1.0,4.5
2250337,2026-04-22,2026-04,824449,HOU,CLE,Progressive Field,0.9211001775202943,open,N,1,13.167,13.167,day,2,0,2.0,0,8.0,games.bookTotal,0.47910,8.490,0.48590,4.300,4.190,0.63380,0.47910,8.490,0.48590,1.0,1.0,4.5
2250338,2026-04-22,2026-04,822993,CIN,TB,Tropicana Field,0.9852491701944116,open,N,1,13.167,13.167,day,1,6,7.0,1,8.5,games.bookTotal,0.43640,8.260,0.42590,3.940,4.310,0.59810,0.43640,8.260,0.42590,1.0,1.0,4.5
2250339,2026-04-22,2026-04,824123,BAL,KC,Kauffman Stadium,0.998168321517966,open,N,1,14.167,13.167,day,8,6,14.0,0,9.5,games.bookTotal,0.25150,9.120,0.40750,3.210,5.910,0.19000,0.25150,9.120,0.40750,1.0,1.0,4.5
2250340,2026-04-22,2026-04,824044,TOR,LAA,Angel Stadium,0.9770088624021527,open,N,1,15.117,12.117,day,3,7,10.0,1,8.5,games.bookTotal,0.29190,8.040,0.40490,3.040,5.000,0.45980,0.29190,8.040,0.40490,1.0,1.0,4.5
2250341,2026-04-22,2026-04,823147,ATH,SEA,T-Mobile Park,0.8411265978531404,roof,N,1,16.167,13.167,day,4,5,9.0,1,7.5,games.bookTotal,0.41310,7.350,0.42080,3.390,3.960,0.58770,0.41310,7.350,0.42080,1.0,1.0,4.5
2250342,2026-04-22,2026-04,824286,MIL,DET,Comerica Park,0.9349853658854492,open,N,1,18.667,18.667,night,2,5,7.0,1,8.0,games.bookTotal,0.47730,7.540,0.39970,3.810,3.730,0.64330,0.47730,7.540,0.39970,1.0,1.0,4.5
2250343,2026-04-22,2026-04,822748,ATL,WSH,Nationals Park,1.1534896468268556,open,N,1,18.75,18.75,night,8,6,14.0,0,9.0,games.bookTotal,0.44830,13.620,0.74350,6.640,6.980,0.39200,0.44830,13.620,0.74350,1.0,1.0,4.5
2250344,2026-04-22,2026-04,824774,NYY,BOS,Fenway Park,0.95388155067788,open,N,1,18.75,18.75,night,4,1,5.0,0,7.5,games.bookTotal,0.46900,7.270,0.41240,3.630,3.640,0.35870,0.46900,7.270,0.41240,1.0,1.0,4.5
2250345,2026-04-22,2026-04,823641,MIN,NYM,Citi Field,1.0238596433357876,open,N,1,19.167,19.167,night,2,3,5.0,1,7.5,games.bookTotal,0.39230,8.460,0.52190,3.790,4.660,0.55300,0.39230,8.460,0.52190,1.0,1.0,4.5
2250346,2026-04-22,2026-04,824688,PHI,CHC,Wrigley Field,1.005140346320558,open,N,1,19.667,18.667,night,2,7,9.0,1,7.5,games.bookTotal,0.38980,8.550,0.53100,3.820,4.730,0.54980,0.38980,8.550,0.53100,1.0,1.0,4.5
2250347,2026-04-22,2026-04,822913,PIT,TEX,Globe Life Field,0.8832578011499392,roof,N,1,20.083,19.083,night,8,4,12.0,0,7.5,games.bookTotal,0.52160,7.600,0.44470,4.060,3.530,0.41060,0.52160,7.600,0.44470,1.0,1.0,4.5
2250348,2026-04-22,2026-04,824367,SD,COL,Coors Field,1.263629706076605,open,N,1,20.667,18.667,night,3,8,11.0,1,12.0,games.bookTotal,0.44980,11.210,0.39250,5.410,5.800,0.37240,0.44980,11.210,0.39250,1.0,1.0,4.5
2250349,2026-04-22,2026-04,823231,LAD,SF,Oracle Park,0.9410097101514341,open,N,1,21.75,18.75,night,0,3,3.0,1,8.0,games.bookTotal,0.66460,8.610,0.49440,5.440,3.170,0.56390,0.66460,8.610,0.49440,1.0,1.0,4.5
2252640,2026-04-22,2026-04,825097,CWS,ARI,Chase Field,1.0804533346607728,roof,N,1,21.667,18.667,night,7,11,18.0,1,9.0,games.bookTotal,0.38840,9.050,0.44800,4.040,5.000,0.54310,0.38840,9.050,0.44800,1.0,1.0,4.5
2250350,2026-04-23,2026-04,822745,ATL,WSH,Nationals Park,1.1534896468268556,open,N,1,13.083,13.083,day,7,2,9.0,0,9.0,games.bookTotal,0.50770,10.760,0.58010,5.630,5.120,0.43020,0.50770,10.760,0.58010,1.0,1.0,4.5
2250351,2026-04-23,2026-04,824288,MIL,DET,Comerica Park,0.9349853658854492,open,N,1,13.167,13.167,day,4,5,9.0,1,7.0,games.bookTotal,0.29920,8.350,0.56560,3.210,5.140,0.46270,0.29920,8.350,0.56560,1.0,1.0,4.5
2250352,2026-04-23,2026-04,824689,PHI,CHC,Wrigley Field,1.005140346320558,open,N,1,14.333,13.333,day,7,8,15.0,1,9.5,games.bookTotal,0.40620,8.950,0.39560,4.100,4.860,0.32040,0.40620,8.950,0.39560,1.0,1.0,4.5
2250353,2026-04-23,2026-04,824368,SD,COL,Coors Field,1.263629706076605,open,N,1,15.167,13.167,day,10,8,18.0,0,10.5,games.bookTotal,0.36900,13.840,0.66270,6.050,7.800,0.31420,0.36900,13.840,0.66270,1.0,1.0,4.5
2250354,2026-04-23,2026-04,823233,LAD,SF,Oracle Park,0.9410097101514341,open,N,1,15.75,12.75,day,3,0,3.0,0,7.5,games.bookTotal,0.53430,7.850,0.46850,4.270,3.580,0.42610,0.53430,7.850,0.46850,1.0,1.0,4.5
2250355,2026-04-23,2026-04,824770,NYY,BOS,Fenway Park,0.95388155067788,open,N,1,18.167,18.167,night,4,2,6.0,0,7.5,games.bookTotal,0.59200,8.150,0.49500,4.740,3.410,0.48530,0.59200,8.150,0.49500,1.0,1.0,4.5
2250356,2026-04-23,2026-04,823639,MIN,NYM,Citi Field,1.0238596433357876,open,N,1,19.167,19.167,night,8,10,18.0,1,7.5,games.bookTotal,0.51930,8.360,0.51350,4.450,3.910,0.41790,0.51930,8.360,0.51350,1.0,1.0,4.5
2250357,2026-04-23,2026-04,822912,PIT,TEX,Globe Life Field,0.8832578011499392,roof,N,1,20.083,19.083,night,1,6,7.0,1,7.5,games.bookTotal,0.42630,7.320,0.41780,3.440,3.880,0.60010,0.42630,7.320,0.41780,1.0,1.0,4.5
2252646,2026-04-23,2026-04,825096,CWS,ARI,Chase Field,1.0804533346607728,roof,N,1,15.667,12.667,day,4,1,5.0,0,8.5,games.bookTotal,0.44270,8.120,0.41320,3.910,4.200,0.60520,0.44270,8.120,0.41320,1.0,1.0,4.5
2250358,2026-04-24,2026-04,824529,DET,CIN,Great American Ball Park,0.9902854490964874,open,N,1,18.667,18.667,night,8,9,17.0,1,9.0,games.bookTotal,0.49580,9.410,0.47840,4.860,4.540,0.40820,0.49580,9.410,0.47840,1.0,1.0,4.5
2250359,2026-04-24,2026-04,824854,BOS,BAL,Oriole Park at Camden Yards,1.0451331923662392,open,N,1,19.083,19.083,night,3,10,13.0,1,8.5,games.bookTotal,0.39480,10.940,0.63490,4.960,5.980,0.32670,0.39480,10.940,0.63490,1.0,1.0,4.5
2250360,2026-04-24,2026-04,822827,CLE,TOR,Rogers Centre,1.0028292007511364,roof,N,1,19.117,19.117,night,8,6,14.0,0,8.0,games.bookTotal,0.52710,8.430,0.48080,4.530,3.890,0.42700,0.52710,8.430,0.48080,1.0,1.0,4.5
2250361,2026-04-24,2026-04,823638,COL,NYM,Citi Field,1.0238596433357876,open,N,1,19.167,19.167,night,4,3,7.0,0,7.5,games.bookTotal,0.33740,10.150,0.65340,4.220,5.940,0.48150,0.33740,10.150,0.65340,1.0,1.0,4.5
2250362,2026-04-24,2026-04,822992,MIN,TB,Tropicana Field,0.9852491701944116,open,N,1,19.167,19.167,night,2,6,8.0,1,7.5,games.bookTotal,0.38970,7.620,0.44630,3.400,4.230,0.56180,0.38970,7.620,0.44630,1.0,1.0,4.5
2250363,2026-04-24,2026-04,824932,PHI,ATL,Truist Park,0.9774370157800405,open,N,1,19.25,19.25,night,3,5,8.0,1,9.0,games.bookTotal,0.36400,8.950,0.43930,3.850,5.090,0.52100,0.36400,8.950,0.43930,1.0,1.0,4.5
2250364,2026-04-24,2026-04,824124,LAA,KC,Kauffman Stadium,0.998168321517966,open,N,1,19.667,18.667,night,3,6,9.0,1,8.5,games.bookTotal,0.44290,9.800,0.55390,4.730,5.070,0.36270,0.44290,9.800,0.55390,1.0,1.0,4.5
2250365,2026-04-24,2026-04,824611,WSH,CWS,Rate Field,0.9534515889611959,open,N,1,19.667,18.667,night,4,5,9.0,1,9.5,games.bookTotal,0.48060,9.280,0.42170,4.700,4.580,0.62680,0.48060,9.280,0.42170,1.0,1.0,4.5
2250366,2026-04-24,2026-04,823800,PIT,MIL,American Family Field,0.9522189984168762,roof,N,1,19.667,18.667,night,6,0,6.0,0,7.0,games.bookTotal,0.44380,7.360,0.47750,3.550,3.810,0.33720,0.44380,7.360,0.47750,1.0,1.0,4.5
2250367,2026-04-24,2026-04,822909,ATH,TEX,Globe Life Field,0.8832578011499392,roof,N,1,20.083,19.083,night,8,1,9.0,0,8.0,games.bookTotal,0.43300,8.650,0.50050,4.120,4.540,0.58940,0.43300,8.650,0.50050,1.0,1.0,4.5
2250368,2026-04-24,2026-04,824204,NYY,HOU,Daikin Park,0.9911732357433639,roof,N,1,20.167,19.167,night,12,4,16.0,0,9.0,games.bookTotal,0.48060,8.770,0.42520,4.460,4.320,0.38790,0.48060,8.770,0.42520,1.0,1.0,4.5
2250369,2026-04-24,2026-04,823069,SEA,STL,Busch Stadium,0.9270781176097251,open,N,1,20.25,19.25,night,3,2,5.0,0,8.0,games.bookTotal,0.49160,8.000,0.44300,4.110,3.890,0.38690,0.49160,8.000,0.44300,1.0,1.0,4.5
2250370,2026-04-24,2026-04,823962,CHC,LAD,Dodger Stadium,1.0009612737608329,open,N,1,22.25,19.25,night,6,4,10.0,0,9.0,games.bookTotal,0.41800,9.510,0.48710,4.430,5.080,0.56590,0.41800,9.510,0.48710,1.0,1.0,4.5
2250371,2026-04-24,2026-04,823232,MIA,SF,Oracle Park,0.9410097101514341,open,N,1,22.25,19.25,night,9,4,13.0,0,7.5,games.bookTotal,0.50650,8.090,0.48950,4.240,3.850,0.40300,0.50650,8.090,0.48950,1.0,1.0,4.5
2250372,2026-04-25,2026-04,823070,SEA,STL,Busch Stadium,0.9270781176097251,open,N,1,14.25,13.25,day,11,9,20.0,0,7.5,games.bookTotal,0.52230,7.530,0.43800,4.030,3.500,0.41000,0.52230,7.530,0.43800,1.0,1.0,4.5
2250373,2026-04-25,2026-04,822826,CLE,TOR,Rogers Centre,1.0028292007511364,roof,N,1,15.117,15.117,day,3,5,8.0,1,7.0,games.bookTotal,0.39230,8.080,0.54490,3.620,4.460,0.55780,0.39230,8.080,0.54490,1.0,1.0,4.5
2250374,2026-04-25,2026-04,824851,BOS,BAL,Oriole Park at Camden Yards,1.0451331923662392,open,N,1,16.083,16.083,day,17,1,18.0,0,7.0,games.bookTotal,0.44460,10.500,0.72090,5.080,5.420,0.36960,0.44460,10.500,0.72090,1.0,1.0,4.5
2250375,2026-04-25,2026-04,823229,MIA,SF,Oracle Park,0.9410097101514341,open,N,1,16.083,13.083,day,2,6,8.0,1,7.5,games.bookTotal,0.37470,7.930,0.47430,3.460,4.470,0.28390,0.37470,7.930,0.47430,1.0,1.0,4.5
2250377,2026-04-25,2026-04,822989,MIN,TB,Tropicana Field,0.9852491701944116,open,N,1,16.167,16.167,day,1,6,7.0,1,8.5,games.bookTotal,0.42930,8.410,0.43970,3.980,4.430,0.59030,0.42930,8.410,0.43970,1.0,1.0,4.5
2250378,2026-04-25,2026-04,824613,WSH,CWS,Rate Field,0.9534515889611959,open,N,1,16.167,15.167,day,6,3,9.0,0,8.0,games.bookTotal,0.44590,8.250,0.46490,3.990,4.260,0.60610,0.44590,8.250,0.46490,1.0,1.0,4.5
2250379,2026-04-25,2026-04,822910,ATH,TEX,Globe Life Field,0.8832578011499392,roof,N,1,19.083,18.083,night,3,4,7.0,1,8.0,games.bookTotal,0.46020,7.300,0.37760,3.600,3.710,0.63120,0.46020,7.300,0.37760,1.0,1.0,4.5
2250380,2026-04-25,2026-04,824121,LAA,KC,Kauffman Stadium,0.998168321517966,open,N,1,19.167,18.167,night,1,12,13.0,1,8.5,games.bookTotal,0.48600,9.530,0.53360,4.860,4.670,0.63040,0.48600,9.530,0.53360,1.0,1.0,4.5
2250381,2026-04-25,2026-04,824203,NYY,HOU,Daikin Park,0.9911732357433639,roof,N,1,19.167,18.167,night,8,3,11.0,0,9.0,games.bookTotal,0.53000,9.630,0.49480,5.190,4.440,0.44140,0.53000,9.630,0.49480,1.0,1.0,4.5
2250382,2026-04-25,2026-04,823799,PIT,MIL,American Family Field,0.9522189984168762,roof,N,1,19.167,18.167,night,6,3,9.0,0,8.0,games.bookTotal,0.43840,7.730,0.41770,3.690,4.030,0.60590,0.43840,7.730,0.41770,1.0,1.0,4.5
2250383,2026-04-25,2026-04,824527,DET,CIN,Great American Ball Park,0.9902854490964874,open,N,1,19.25,19.25,night,2,9,11.0,1,9.5,games.bookTotal,0.50340,9.350,0.42850,4.880,4.470,0.41580,0.50340,9.350,0.42850,1.0,1.0,4.5
2250384,2026-04-25,2026-04,823960,CHC,LAD,Dodger Stadium,1.0009612737608329,open,N,1,19.25,16.25,day,4,12,16.0,1,9.5,games.bookTotal,0.53250,9.420,0.43400,5.090,4.330,0.67260,0.53250,9.420,0.43400,1.0,1.0,4.5
2250385,2026-04-25,2026-04,824933,PHI,ATL,Truist Park,0.9774370157800405,open,N,1,19.25,19.25,night,8,5,13.0,0,8.5,games.bookTotal,0.40620,7.710,0.37570,3.520,4.190,0.57630,0.40620,7.710,0.37570,1.0,1.0,4.5
2252672,2026-04-25,2026-04,825093,SD,ARI,Estadio Alfredo Harp Helu,1.0804533346607728,roof,N,1,18.083,15.083,day,6,4,10.0,0,16.0,games.bookTotal,0.44740,10.160,0.13200,4.820,5.350,0.35170,0.44740,10.160,0.13200,1.0,1.0,4.5
2250376,2026-04-26,2026-04,823637,COL,NYM,Citi Field,1.0238596433357876,open,Y,2,16.167,16.167,day,3,0,3.0,0,8.0,games.bookTotal,0.52070,11.110,0.67980,5.900,5.210,0.64900,0.52070,11.110,0.67980,1.0,1.0,4.5
2250386,2026-04-26,2026-04,824852,BOS,BAL,Oriole Park at Camden Yards,1.0451331923662392,open,N,1,13.583,13.583,day,5,3,8.0,0,7.5,games.bookTotal,0.50160,9.340,0.59550,4.860,4.490,0.64550,0.50160,9.340,0.59550,1.0,1.0,4.5
2250387,2026-04-26,2026-04,824934,PHI,ATL,Truist Park,0.9774370157800405,open,N,1,13.583,13.583,day,2,6,8.0,1,8.0,games.bookTotal,0.34430,8.980,0.52590,3.740,5.230,0.50000,0.34430,8.980,0.52590,1.0,1.0,4.5
2250388,2026-04-26,2026-04,822824,CLE,TOR,Rogers Centre,1.0028292007511364,roof,N,1,13.617,13.617,day,2,4,6.0,1,8.0,games.bookTotal,0.33870,9.180,0.54420,3.800,5.380,0.49240,0.33870,9.180,0.54420,1.0,1.0,4.5
2250389,2026-04-26,2026-04,824528,DET,CIN,Great American Ball Park,0.9902854490964874,open,N,1,13.667,13.667,day,8,3,11.0,0,9.0,games.bookTotal,0.46810,7.530,0.31700,3.760,3.770,0.36130,0.46810,7.530,0.31700,1.0,1.0,4.5
2250390,2026-04-26,2026-04,823635,COL,NYM,Citi Field,1.0238596433357876,open,Y,1,13.667,13.667,day,3,1,4.0,0,7.0,games.bookTotal,0.28490,9.050,0.62110,3.410,5.640,0.44080,0.28490,9.050,0.62110,1.0,1.0,4.5
2250391,2026-04-26,2026-04,822991,MIN,TB,Tropicana Field,0.9852491701944116,open,N,1,13.667,13.667,day,2,4,6.0,1,8.5,games.bookTotal,0.38070,9.400,0.52300,4.150,5.250,0.53170,0.38070,9.400,0.52300,1.0,1.0,4.5
2250392,2026-04-26,2026-04,824612,WSH,CWS,Rate Field,0.9534515889611959,open,N,1,14.167,13.167,day,2,1,3.0,0,7.5,games.bookTotal,0.48440,8.230,0.50270,4.200,4.040,0.38470,0.48440,8.230,0.50270,1.0,1.0,4.5
2250393,2026-04-26,2026-04,824202,NYY,HOU,Daikin Park,0.9911732357433639,roof,N,1,14.167,13.167,day,4,7,11.0,1,9.5,games.bookTotal,0.42840,8.710,0.37470,4.110,4.600,0.33730,0.42840,8.710,0.37470,1.0,1.0,4.5
2250394,2026-04-26,2026-04,823797,PIT,MIL,American Family Field,0.9522189984168762,roof,N,1,14.167,13.167,day,0,5,5.0,1,7.5,games.bookTotal,0.38660,8.400,0.51750,3.740,4.660,0.29910,0.38660,8.400,0.51750,1.0,1.0,4.5
2250395,2026-04-26,2026-04,823068,SEA,STL,Busch Stadium,0.9270781176097251,open,N,1,14.25,13.25,day,3,2,5.0,0,8.5,games.bookTotal,0.44490,7.180,0.32810,3.470,3.720,0.33540,0.44490,7.180,0.32810,1.0,1.0,4.5
2250396,2026-04-26,2026-04,822911,ATH,TEX,Globe Life Field,0.8832578011499392,roof,N,1,14.583,13.583,day,2,1,3.0,0,8.5,games.bookTotal,0.46120,7.330,0.34170,3.630,3.710,0.63260,0.46120,7.330,0.34170,1.0,1.0,4.5
2250397,2026-04-26,2026-04,823230,MIA,SF,Oracle Park,0.9410097101514341,open,N,1,16.083,13.083,day,3,6,9.0,1,7.5,games.bookTotal,0.37760,7.440,0.42860,3.250,4.190,0.28020,0.37760,7.440,0.42860,1.0,1.0,4.5
2250398,2026-04-26,2026-04,823959,CHC,LAD,Dodger Stadium,1.0009612737608329,open,N,1,16.167,13.167,day,0,6,6.0,1,9.0,games.bookTotal,0.45210,7.060,0.27470,3.440,3.620,0.62810,0.45210,7.060,0.27470,1.0,1.0,4.5
2250399,2026-04-26,2026-04,824122,LAA,KC,Kauffman Stadium,0.998168321517966,open,N,1,19.333,18.333,night,9,11,20.0,1,8.5,games.bookTotal,0.39470,7.530,0.36010,3.370,4.150,0.29620,0.39470,7.530,0.36010,1.0,1.0,4.5
2252691,2026-04-26,2026-04,825094,SD,ARI,Estadio Alfredo Harp Helu,1.0804533346607728,roof,N,1,16.083,13.083,day,7,12,19.0,1,15.0,games.bookTotal,0.51810,9.390,0.12850,5.080,4.310,0.44300,0.51810,9.390,0.12850,1.0,1.0,4.5
2250400,2026-04-27,2026-04,824446,TB,CLE,Progressive Field,0.9211001775202943,open,N,1,18.167,18.167,night,3,2,5.0,0,8.0,games.bookTotal,0.35910,7.240,0.37000,3.060,4.170,0.53830,0.35910,7.240,0.37000,1.0,1.0,4.5
2250401,2026-04-27,2026-04,823395,STL,PIT,PNC Park,1.0512344435575476,open,N,1,18.667,18.667,night,4,2,6.0,0,8.0,games.bookTotal,0.41100,10.100,0.61450,4.670,5.430,0.33540,0.41100,10.100,0.61450,1.0,1.0,4.5
2250402,2026-04-27,2026-04,822825,BOS,TOR,Rogers Centre,1.0028292007511364,roof,N,1,19.117,19.117,night,5,0,5.0,0,7.0,games.bookTotal,0.43910,8.200,0.55350,3.930,4.270,0.60080,0.43910,8.200,0.55350,1.0,1.0,4.5
2250403,2026-04-27,2026-04,823719,SEA,MIN,Target Field,1.0393958506147416,open,N,1,19.667,18.667,night,4,11,15.0,1,9.0,games.bookTotal,0.36090,9.700,0.50180,4.170,5.530,0.28810,0.36090,9.700,0.50180,1.0,1.0,4.5
2250404,2026-04-27,2026-04,824609,LAA,CWS,Rate Field,0.9534515889611959,open,N,1,19.667,18.667,night,7,8,15.0,1,9.0,games.bookTotal,0.52820,8.480,0.40010,4.570,3.910,0.42810,0.52820,8.480,0.40010,1.0,1.0,4.5
2250405,2026-04-27,2026-04,822906,NYY,TEX,Globe Life Field,0.8832578011499392,roof,N,1,20.083,19.083,night,4,2,6.0,0,8.0,games.bookTotal,0.55840,7.400,0.38560,4.140,3.250,0.44160,0.55840,7.400,0.38560,1.0,1.0,4.5
2250406,2026-04-27,2026-04,823311,CHC,SD,Petco Park,0.8944051349677884,open,N,1,21.667,18.667,night,7,9,16.0,1,7.5,games.bookTotal,0.41710,7.070,0.39290,3.280,3.790,0.31050,0.41710,7.070,0.39290,1.0,1.0,4.5
2250407,2026-04-27,2026-04,823961,MIA,LAD,Dodger Stadium,1.0009612737608329,open,N,1,22.167,19.167,night,4,5,9.0,1,8.5,games.bookTotal,0.27870,9.150,0.49990,3.400,5.740,0.43210,0.27870,9.150,0.49990,1.0,1.0,4.5
2250408,2026-04-28,2026-04,824447,TB,CLE,Progressive Field,0.9211001775202943,open,N,1,18.167,18.167,night,1,0,1.0,0,7.5,games.bookTotal,0.50300,8.010,0.48290,4.180,3.820,0.66140,0.50300,8.010,0.48290,1.0,1.0,4.5
2250409,2026-04-28,2026-04,824849,HOU,BAL,Oriole Park at Camden Yards,1.0451331923662392,open,N,1,18.583,18.583,night,3,5,8.0,1,9.0,games.bookTotal,0.44180,10.000,0.52530,4.820,5.180,0.58420,0.44180,10.000,0.52530,1.0,1.0,4.5
2250410,2026-04-28,2026-04,824526,COL,CIN,Great American Ball Park,0.9902854490964874,open,N,1,18.667,18.667,night,2,7,9.0,1,8.5,games.bookTotal,0.44610,8.350,0.43520,4.040,4.310,0.60560,0.44610,8.350,0.43520,1.0,1.0,4.5
2250411,2026-04-28,2026-04,823390,STL,PIT,PNC Park,1.0512344435575476,open,N,1,18.667,18.667,night,11,7,18.0,0,8.5,games.bookTotal,0.31520,9.380,0.52010,3.740,5.640,0.46660,0.31520,9.380,0.52010,1.0,1.0,4.5
2250412,2026-04-28,2026-04,823473,SF,PHI,Citizens Bank Park,1.0484931745187165,open,N,1,18.667,18.667,night,0,7,7.0,1,8.0,games.bookTotal,0.39840,10.230,0.62350,4.650,5.580,0.54170,0.39840,10.230,0.62350,1.0,1.0,4.5
2250413,2026-04-28,2026-04,822823,BOS,TOR,Rogers Centre,1.0028292007511364,roof,N,1,19.117,19.117,night,0,3,3.0,1,7.5,games.bookTotal,0.38240,9.450,0.60330,4.190,5.260,0.30450,0.38240,9.450,0.60330,1.0,1.0,4.5
2250414,2026-04-28,2026-04,823636,WSH,NYM,Citi Field,1.0238596433357876,open,N,1,19.167,19.167,night,0,8,8.0,1,8.0,games.bookTotal,0.28860,9.360,0.55680,3.560,5.800,0.44060,0.28860,9.360,0.55680,1.0,1.0,4.5
2250415,2026-04-28,2026-04,824931,DET,ATL,Truist Park,0.9774370157800405,open,N,1,19.25,19.25,night,2,5,7.0,1,8.5,games.bookTotal,0.39250,7.890,0.39320,3.530,4.360,0.29910,0.39250,7.890,0.39320,1.0,1.0,4.5
2250416,2026-04-28,2026-04,823716,SEA,MIN,Target Field,1.0393958506147416,open,N,1,19.667,18.667,night,7,1,8.0,0,7.5,games.bookTotal,0.39310,8.740,0.54690,3.930,4.810,0.30870,0.39310,8.740,0.54690,1.0,1.0,4.5
2250417,2026-04-28,2026-04,824610,LAA,CWS,Rate Field,0.9534515889611959,open,N,1,19.667,18.667,night,2,5,7.0,1,7.5,games.bookTotal,0.48170,6.850,0.37150,3.480,3.370,0.36340,0.48170,6.850,0.37150,1.0,1.0,4.5
2250418,2026-04-28,2026-04,822908,NYY,TEX,Globe Life Field,0.8832578011499392,roof,N,1,20.083,19.083,night,3,2,5.0,0,7.0,games.bookTotal,0.51260,6.740,0.41510,3.570,3.170,0.38950,0.51260,6.740,0.41510,1.0,1.0,4.5
