btId,gameId,gameDate,market,modelSide,stored_result,derived_outcome,stored_correct,confidencePassed,modelProb,bookNoVigProb,edge,bookLine,lineUsed,games_actual,bt_row_actual,staleActuals,edgeCheck,threshCheck,status,quarantineReason,voidReason,auditVersion,note
632972,2250204,2026-04-11,fg_rl_away,fg_rl_away,QUARANTINED,WIN,,0,,0.3205,,-1.5,,7-1,7-1,,,,ok,modelRunAt=1776259889107 >= gameStartUtcMs=1775949300000,,v2026-full-audit-1.0,
632971,2250204,2026-04-11,fg_rl_home,fg_rl_home,QUARANTINED,LOSS,,0,,0.6795,,+1.5,,7-1,7-1,,,,ok,modelRunAt=1776259889107 >= gameStartUtcMs=1775949300000,,v2026-full-audit-1.0,
365083,2250204,2026-04-11,fg_under,fg_under,QUARANTINED,PUSH,,0,0.48,0.5174,,U8.0,8,7-1,7-1,,,,ok,modelRunAt=1776259889107 >= gameStartUtcMs=1775949300000,,v2026-full-audit-1.0,
365093,2250205,2026-04-11,fg_ml_away,fg_ml_away,QUARANTINED,WIN,,0,0.38,0.4739,,ML,,6-0,6-0,,,,ok,modelRunAt=1776259889160 >= gameStartUtcMs=1775949300000,,v2026-full-audit-1.0,
365092,2250205,2026-04-11,fg_ml_home,fg_ml_home,QUARANTINED,LOSS,,0,0.62,0.5261,,ML,,6-0,6-0,,,,ok,modelRunAt=1776259889160 >= gameStartUtcMs=1775949300000,,v2026-full-audit-1.0,
365094,2250205,2026-04-11,fg_over,fg_over,QUARANTINED,LOSS,,0,0.47,0.5174,,O8.0,8,6-0,6-0,,,,ok,modelRunAt=1776259889160 >= gameStartUtcMs=1775949300000,,v2026-full-audit-1.0,
632986,2250205,2026-04-11,fg_rl_away,fg_rl_away,QUARANTINED,WIN,,0,,0.2653,,-1.5,,6-0,6-0,,,,ok,modelRunAt=1776259889160 >= gameStartUtcMs=1775949300000,,v2026-full-audit-1.0,
632985,2250205,2026-04-11,fg_rl_home,fg_rl_home,QUARANTINED,LOSS,,0,,0.7347,,+1.5,,6-0,6-0,,,,ok,modelRunAt=1776259889160 >= gameStartUtcMs=1775949300000,,v2026-full-audit-1.0,
365095,2250205,2026-04-11,fg_under,fg_under,QUARANTINED,WIN,,0,0.53,0.4826,,U8.0,8,6-0,6-0,,,,ok,modelRunAt=1776259889160 >= gameStartUtcMs=1775949300000,,v2026-full-audit-1.0,
365105,2250206,2026-04-11,fg_ml_away,fg_ml_away,QUARANTINED,LOSS,,0,0.47,0.3937,,ML,,5-9,5-9,,,,ok,modelRunAt=1776259889216 >= gameStartUtcMs=1775954400000,,v2026-full-audit-1.0,
365104,2250206,2026-04-11,fg_ml_home,fg_ml_home,QUARANTINED,WIN,,0,0.53,0.6063,,ML,,5-9,5-9,,,,ok,modelRunAt=1776259889216 >= gameStartUtcMs=1775954400000,,v2026-full-audit-1.0,
365106,2250206,2026-04-11,fg_over,fg_over,QUARANTINED,WIN,,0,0.5,0.4892,,O8.5,8.5,5-9,5-9,,,,ok,modelRunAt=1776259889216 >= gameStartUtcMs=1775954400000,,v2026-full-audit-1.0,
633000,2250206,2026-04-11,fg_rl_away,fg_rl_away,QUARANTINED,LOSS,,0,,0.5935,,+1.5,,5-9,5-9,,,,ok,modelRunAt=1776259889216 >= gameStartUtcMs=1775954400000,,v2026-full-audit-1.0,
632999,2250206,2026-04-11,fg_rl_home,fg_rl_home,QUARANTINED,WIN,,0,,0.4065,,-1.5,,5-9,5-9,,,,ok,modelRunAt=1776259889216 >= gameStartUtcMs=1775954400000,,v2026-full-audit-1.0,
365107,2250206,2026-04-11,fg_under,fg_under,QUARANTINED,LOSS,,0,0.5,0.5108,,U8.5,8.5,5-9,5-9,,,,ok,modelRunAt=1776259889216 >= gameStartUtcMs=1775954400000,,v2026-full-audit-1.0,
365117,2250207,2026-04-11,fg_ml_away,fg_ml_away,QUARANTINED,LOSS,,0,0.38,0.378,,ML,,3-6,3-6,,,,ok,modelRunAt=1776259889276 >= gameStartUtcMs=1775956200000,,v2026-full-audit-1.0,
365116,2250207,2026-04-11,fg_ml_home,fg_ml_home,QUARANTINED,WIN,,0,0.62,0.622,,ML,,3-6,3-6,,,,ok,modelRunAt=1776259889276 >= gameStartUtcMs=1775956200000,,v2026-full-audit-1.0,
365118,2250207,2026-04-11,fg_over,fg_over,QUARANTINED,WIN,,0,0.4,0.5087,,O8.0,8,3-6,3-6,,,,ok,modelRunAt=1776259889276 >= gameStartUtcMs=1775956200000,,v2026-full-audit-1.0,
633014,2250207,2026-04-11,fg_rl_away,fg_rl_away,QUARANTINED,LOSS,,0,,0.5215,,+1.5,,3-6,3-6,,,,ok,modelRunAt=1776259889276 >= gameStartUtcMs=1775956200000,,v2026-full-audit-1.0,
633013,2250207,2026-04-11,fg_rl_home,fg_rl_home,QUARANTINED,WIN,,0,,0.4785,,-1.5,,3-6,3-6,,,,ok,modelRunAt=1776259889276 >= gameStartUtcMs=1775956200000,,v2026-full-audit-1.0,
365119,2250207,2026-04-11,fg_under,fg_under,QUARANTINED,LOSS,,0,0.6,0.4913,,U8.0,8,3-6,3-6,,,,ok,modelRunAt=1776259889276 >= gameStartUtcMs=1775956200000,,v2026-full-audit-1.0,
365129,2250208,2026-04-11,fg_ml_away,fg_ml_away,QUARANTINED,LOSS,,0,0.32,0.4071,,ML,,7-8,7-8,,,,ok,modelRunAt=1776259889332 >= gameStartUtcMs=1775958000000,,v2026-full-audit-1.0,
365128,2250208,2026-04-11,fg_ml_home,fg_ml_home,QUARANTINED,WIN,,0,0.68,0.5929,,ML,,7-8,7-8,,,,ok,modelRunAt=1776259889332 >= gameStartUtcMs=1775958000000,,v2026-full-audit-1.0,
365130,2250208,2026-04-11,fg_over,fg_over,QUARANTINED,WIN,,0,0.58,0.4826,,O7.5,7.5,7-8,7-8,,,,ok,modelRunAt=1776259889332 >= gameStartUtcMs=1775958000000,,v2026-full-audit-1.0,
633028,2250208,2026-04-11,fg_rl_away,fg_rl_away,QUARANTINED,WIN,,0,,0.4425,,+1.5,,7-8,7-8,,,,ok,modelRunAt=1776259889332 >= gameStartUtcMs=1775958000000,,v2026-full-audit-1.0,
633027,2250208,2026-04-11,fg_rl_home,fg_rl_home,QUARANTINED,LOSS,,0,,0.5575,,-1.5,,7-8,7-8,,,,ok,modelRunAt=1776259889332 >= gameStartUtcMs=1775958000000,,v2026-full-audit-1.0,
365131,2250208,2026-04-11,fg_under,fg_under,QUARANTINED,LOSS,,0,0.42,0.5174,,U7.5,7.5,7-8,7-8,,,,ok,modelRunAt=1776259889332 >= gameStartUtcMs=1775958000000,,v2026-full-audit-1.0,
365189,2250209,2026-04-12,fg_ml_away,fg_ml_away,QUARANTINED,LOSS,,0,0.48,0.4679,,ML,,2-6,2-6,,,,ok,modelRunAt=1776260557089 >= gameStartUtcMs=1776015300000,,v2026-full-audit-1.0,
365188,2250209,2026-04-12,fg_ml_home,fg_ml_home,QUARANTINED,WIN,,0,0.52,0.5321,,ML,,2-6,2-6,,,,ok,modelRunAt=1776260557089 >= gameStartUtcMs=1776015300000,,v2026-full-audit-1.0,
365190,2250209,2026-04-12,fg_over,fg_over,QUARANTINED,LOSS,,0,0.5,0.5,,O8.5,8.5,2-6,2-6,,,,ok,modelRunAt=1776260557089 >= gameStartUtcMs=1776015300000,,v2026-full-audit-1.0,
633056,2250209,2026-04-12,fg_rl_away,fg_rl_away,QUARANTINED,LOSS,,0,,0.3597,,-1.5,,2-6,2-6,,,,ok,modelRunAt=1776260557089 >= gameStartUtcMs=1776015300000,,v2026-full-audit-1.0,
633055,2250209,2026-04-12,fg_rl_home,fg_rl_home,QUARANTINED,WIN,,0,,0.6403,,+1.5,,2-6,2-6,,,,ok,modelRunAt=1776260557089 >= gameStartUtcMs=1776015300000,,v2026-full-audit-1.0,
365191,2250209,2026-04-12,fg_under,fg_under,QUARANTINED,WIN,,0,0.5,0.5,,U8.5,8.5,2-6,2-6,,,,ok,modelRunAt=1776260557089 >= gameStartUtcMs=1776015300000,,v2026-full-audit-1.0,
365345,2250210,2026-04-12,fg_ml_away,fg_ml_away,QUARANTINED,WIN,,0,0.5,0.4369,,ML,,8-2,8-2,,,,ok,modelRunAt=1776260557511 >= gameStartUtcMs=1776015420000,,v2026-full-audit-1.0,
365344,2250210,2026-04-12,fg_ml_home,fg_ml_home,QUARANTINED,LOSS,,0,0.5,0.5631,,ML,,8-2,8-2,,,,ok,modelRunAt=1776260557511 >= gameStartUtcMs=1776015420000,,v2026-full-audit-1.0,
365346,2250210,2026-04-12,fg_over,fg_over,QUARANTINED,WIN,,0,0.68,0.5174,,O7.5,7.5,8-2,8-2,,,,ok,modelRunAt=1776260557511 >= gameStartUtcMs=1776015420000,,v2026-full-audit-1.0,
633070,2250210,2026-04-12,fg_rl_away,fg_rl_away,QUARANTINED,WIN,,0,,0.6047,,+1.5,,8-2,8-2,,,,ok,modelRunAt=1776260557511 >= gameStartUtcMs=1776015420000,,v2026-full-audit-1.0,
633069,2250210,2026-04-12,fg_rl_home,fg_rl_home,QUARANTINED,LOSS,,0,,0.3953,,-1.5,,8-2,8-2,,,,ok,modelRunAt=1776260557511 >= gameStartUtcMs=1776015420000,,v2026-full-audit-1.0,
365347,2250210,2026-04-12,fg_under,fg_under,QUARANTINED,LOSS,,0,0.32,0.4826,,U7.5,7.5,8-2,8-2,,,,ok,modelRunAt=1776260557511 >= gameStartUtcMs=1776015420000,,v2026-full-audit-1.0,
365225,2250211,2026-04-12,fg_ml_away,fg_ml_away,QUARANTINED,WIN,,0,0.44,0.5043,,ML,,9-6,9-6,,,,ok,modelRunAt=1776260557567 >= gameStartUtcMs=1776015600000,,v2026-full-audit-1.0,
365224,2250211,2026-04-12,fg_ml_home,fg_ml_home,QUARANTINED,LOSS,,0,0.56,0.4957,,ML,,9-6,9-6,,,,ok,modelRunAt=1776260557567 >= gameStartUtcMs=1776015600000,,v2026-full-audit-1.0,
365226,2250211,2026-04-12,fg_over,fg_over,QUARANTINED,WIN,,0,0.45,0.5043,,O8.5,8.5,9-6,9-6,,,,ok,modelRunAt=1776260557567 >= gameStartUtcMs=1776015600000,,v2026-full-audit-1.0,
633084,2250211,2026-04-12,fg_rl_away,fg_rl_away,QUARANTINED,WIN,,0,,0.3185,,-1.5,,9-6,9-6,,,,ok,modelRunAt=1776260557567 >= gameStartUtcMs=1776015600000,,v2026-full-audit-1.0,
633083,2250211,2026-04-12,fg_rl_home,fg_rl_home,QUARANTINED,LOSS,,0,,0.6815,,+1.5,,9-6,9-6,,,,ok,modelRunAt=1776260557567 >= gameStartUtcMs=1776015600000,,v2026-full-audit-1.0,
365227,2250211,2026-04-12,fg_under,fg_under,QUARANTINED,LOSS,,0,0.55,0.4957,,U8.5,8.5,9-6,9-6,,,,ok,modelRunAt=1776260557567 >= gameStartUtcMs=1776015600000,,v2026-full-audit-1.0,
365333,2250212,2026-04-12,fg_ml_away,fg_ml_away,QUARANTINED,WIN,,0,0.4,0.3967,,ML,,1-0,1-0,,,,ok,modelRunAt=1776260557622 >= gameStartUtcMs=1776015600000,,v2026-full-audit-1.0,
365332,2250212,2026-04-12,fg_ml_home,fg_ml_home,QUARANTINED,LOSS,,0,0.6,0.6033,,ML,,1-0,1-0,,,,ok,modelRunAt=1776260557622 >= gameStartUtcMs=1776015600000,,v2026-full-audit-1.0,
365334,2250212,2026-04-12,fg_over,fg_over,QUARANTINED,LOSS,,0,0.62,0.5174,,O7.0,7,1-0,1-0,,,,ok,modelRunAt=1776260557622 >= gameStartUtcMs=1776015600000,,v2026-full-audit-1.0,
633098,2250212,2026-04-12,fg_rl_away,fg_rl_away,QUARANTINED,WIN,,0,,0.5238,,+1.5,,1-0,1-0,,,,ok,modelRunAt=1776260557622 >= gameStartUtcMs=1776015600000,,v2026-full-audit-1.0,
633097,2250212,2026-04-12,fg_rl_home,fg_rl_home,QUARANTINED,LOSS,,0,,0.4762,,-1.5,,1-0,1-0,,,,ok,modelRunAt=1776260557622 >= gameStartUtcMs=1776015600000,,v2026-full-audit-1.0,
365335,2250212,2026-04-12,fg_under,fg_under,QUARANTINED,WIN,,0,0.38,0.4826,,U7.0,7,1-0,1-0,,,,ok,modelRunAt=1776260557622 >= gameStartUtcMs=1776015600000,,v2026-full-audit-1.0,
365201,2250213,2026-04-12,fg_ml_away,fg_ml_away,QUARANTINED,LOSS,,0,0.41,0.384,,ML,,2-8,2-8,,,,ok,modelRunAt=1776260557677 >= gameStartUtcMs=1776015600000,,v2026-full-audit-1.0,
365200,2250213,2026-04-12,fg_ml_home,fg_ml_home,QUARANTINED,WIN,,0,0.59,0.616,,ML,,2-8,2-8,,,,ok,modelRunAt=1776260557677 >= gameStartUtcMs=1776015600000,,v2026-full-audit-1.0,
365202,2250213,2026-04-12,fg_over,fg_over,QUARANTINED,WIN,,0,0.57,0.4783,,O6.5,6.5,2-8,2-8,,,,ok,modelRunAt=1776260557677 >= gameStartUtcMs=1776015600000,,v2026-full-audit-1.0,
633112,2250213,2026-04-12,fg_rl_away,fg_rl_away,QUARANTINED,LOSS,,0,,0.5556,,+1.5,,2-8,2-8,,,,ok,modelRunAt=1776260557677 >= gameStartUtcMs=1776015600000,,v2026-full-audit-1.0,
633111,2250213,2026-04-12,fg_rl_home,fg_rl_home,QUARANTINED,WIN,,0,,0.4444,,-1.5,,2-8,2-8,,,,ok,modelRunAt=1776260557677 >= gameStartUtcMs=1776015600000,,v2026-full-audit-1.0,
365203,2250213,2026-04-12,fg_under,fg_under,QUARANTINED,LOSS,,0,0.43,0.5217,,U6.5,6.5,2-8,2-8,,,,ok,modelRunAt=1776260557677 >= gameStartUtcMs=1776015600000,,v2026-full-audit-1.0,
365213,2250214,2026-04-12,fg_ml_away,fg_ml_away,QUARANTINED,LOSS,,0,0.5,0.5716,,ML,,4-5,4-5,,,,ok,modelRunAt=1776260557731 >= gameStartUtcMs=1776015600000,,v2026-full-audit-1.0,
365212,2250214,2026-04-12,fg_ml_home,fg_ml_home,QUARANTINED,WIN,,0,0.5,0.4284,,ML,,4-5,4-5,,,,ok,modelRunAt=1776260557731 >= gameStartUtcMs=1776015600000,,v2026-full-audit-1.0,
365214,2250214,2026-04-12,fg_over,fg_over,QUARANTINED,WIN,,0,0.54,0.4739,,O7.5,7.5,4-5,4-5,,,,ok,modelRunAt=1776260557731 >= gameStartUtcMs=1776015600000,,v2026-full-audit-1.0,
633126,2250214,2026-04-12,fg_rl_away,fg_rl_away,QUARANTINED,WIN,,0,,0.3731,,-1.5,,4-5,4-5,,,,ok,modelRunAt=1776260557731 >= gameStartUtcMs=1776015600000,,v2026-full-audit-1.0,
633125,2250214,2026-04-12,fg_rl_home,fg_rl_home,QUARANTINED,LOSS,,0,,0.6269,,+1.5,,4-5,4-5,,,,ok,modelRunAt=1776260557731 >= gameStartUtcMs=1776015600000,,v2026-full-audit-1.0,
365215,2250214,2026-04-12,fg_under,fg_under,QUARANTINED,LOSS,,0,0.46,0.5261,,U7.5,7.5,4-5,4-5,,,,ok,modelRunAt=1776260557731 >= gameStartUtcMs=1776015600000,,v2026-full-audit-1.0,
365177,2250215,2026-04-12,fg_ml_away,fg_ml_away,QUARANTINED,WIN,,0,0.44,0.3826,,ML,,6-5,6-5,,,,ok,modelRunAt=1776260557788 >= gameStartUtcMs=1776017400000,,v2026-full-audit-1.0,
365176,2250215,2026-04-12,fg_ml_home,fg_ml_home,QUARANTINED,LOSS,,0,0.56,0.6174,,ML,,6-5,6-5,,,,ok,modelRunAt=1776260557788 >= gameStartUtcMs=1776017400000,,v2026-full-audit-1.0,
365178,2250215,2026-04-12,fg_over,fg_over,QUARANTINED,WIN,,0,0.29,0.4882,,O9.5,9.5,6-5,6-5,,,,ok,modelRunAt=1776260557788 >= gameStartUtcMs=1776017400000,,v2026-full-audit-1.0,
633140,2250215,2026-04-12,fg_rl_away,fg_rl_away,QUARANTINED,WIN,,0,,0.5763,,+1.5,,6-5,6-5,,,,ok,modelRunAt=1776260557788 >= gameStartUtcMs=1776017400000,,v2026-full-audit-1.0,
633139,2250215,2026-04-12,fg_rl_home,fg_rl_home,QUARANTINED,LOSS,,0,,0.4237,,-1.5,,6-5,6-5,,,,ok,modelRunAt=1776260557788 >= gameStartUtcMs=1776017400000,,v2026-full-audit-1.0,
365179,2250215,2026-04-12,fg_under,fg_under,QUARANTINED,LOSS,,0,0.71,0.5118,,U9.5,9.5,6-5,6-5,,,,ok,modelRunAt=1776260557788 >= gameStartUtcMs=1776017400000,,v2026-full-audit-1.0,
365237,2250216,2026-04-12,fg_ml_away,fg_ml_away,QUARANTINED,WIN,,0,0.41,0.3252,,ML,,8-6,8-6,,,,ok,modelRunAt=1776260557847 >= gameStartUtcMs=1776017400000,,v2026-full-audit-1.0,
365236,2250216,2026-04-12,fg_ml_home,fg_ml_home,QUARANTINED,LOSS,,0,0.59,0.6748,,ML,,8-6,8-6,,,,ok,modelRunAt=1776260557847 >= gameStartUtcMs=1776017400000,,v2026-full-audit-1.0,
365238,2250216,2026-04-12,fg_over,fg_over,QUARANTINED,WIN,,0,0.54,0.4826,,O8.0,8,8-6,8-6,,,,ok,modelRunAt=1776260557847 >= gameStartUtcMs=1776017400000,,v2026-full-audit-1.0,
633154,2250216,2026-04-12,fg_rl_away,fg_rl_away,QUARANTINED,WIN,,0,,0.5305,,+1.5,,8-6,8-6,,,,ok,modelRunAt=1776260557847 >= gameStartUtcMs=1776017400000,,v2026-full-audit-1.0,
633153,2250216,2026-04-12,fg_rl_home,fg_rl_home,QUARANTINED,LOSS,,0,,0.4695,,-1.5,,8-6,8-6,,,,ok,modelRunAt=1776260557847 >= gameStartUtcMs=1776017400000,,v2026-full-audit-1.0,
365239,2250216,2026-04-12,fg_under,fg_under,QUARANTINED,LOSS,,0,0.46,0.5174,,U8.0,8,8-6,8-6,,,,ok,modelRunAt=1776260557847 >= gameStartUtcMs=1776017400000,,v2026-full-audit-1.0,
365249,2250217,2026-04-12,fg_ml_away,fg_ml_away,QUARANTINED,WIN,,0,0.5,0.5321,,ML,,9-3,9-3,,,,ok,modelRunAt=1776260557901 >= gameStartUtcMs=1776017700000,,v2026-full-audit-1.0,
365248,2250217,2026-04-12,fg_ml_home,fg_ml_home,QUARANTINED,LOSS,,0,0.5,0.4679,,ML,,9-3,9-3,,,,ok,modelRunAt=1776260557901 >= gameStartUtcMs=1776017700000,,v2026-full-audit-1.0,
365250,2250217,2026-04-12,fg_over,fg_over,QUARANTINED,WIN,,0,0.47,0.4739,,O9.0,9,9-3,9-3,,,,ok,modelRunAt=1776260557901 >= gameStartUtcMs=1776017700000,,v2026-full-audit-1.0,
633168,2250217,2026-04-12,fg_rl_away,fg_rl_away,QUARANTINED,WIN,,0,,0.3817,,-1.5,,9-3,9-3,,,,ok,modelRunAt=1776260557901 >= gameStartUtcMs=1776017700000,,v2026-full-audit-1.0,
633167,2250217,2026-04-12,fg_rl_home,fg_rl_home,QUARANTINED,LOSS,,0,,0.6183,,+1.5,,9-3,9-3,,,,ok,modelRunAt=1776260557901 >= gameStartUtcMs=1776017700000,,v2026-full-audit-1.0,
365251,2250217,2026-04-12,fg_under,fg_under,QUARANTINED,LOSS,,0,0.54,0.5261,,U9.0,9,9-3,9-3,,,,ok,modelRunAt=1776260557901 >= gameStartUtcMs=1776017700000,,v2026-full-audit-1.0,
365261,2250218,2026-04-12,fg_ml_away,fg_ml_away,QUARANTINED,LOSS,,0,0.46,0.463,,ML,,6-7,6-7,,,,ok,modelRunAt=1776260557956 >= gameStartUtcMs=1776018000000,,v2026-full-audit-1.0,
365260,2250218,2026-04-12,fg_ml_home,fg_ml_home,QUARANTINED,WIN,,0,0.54,0.537,,ML,,6-7,6-7,,,,ok,modelRunAt=1776260557956 >= gameStartUtcMs=1776018000000,,v2026-full-audit-1.0,
365262,2250218,2026-04-12,fg_over,fg_over,QUARANTINED,WIN,,0,0.14,0.5108,,O12.0,12,6-7,6-7,,,,ok,modelRunAt=1776260557956 >= gameStartUtcMs=1776018000000,,v2026-full-audit-1.0,
633182,2250218,2026-04-12,fg_rl_away,fg_rl_away,QUARANTINED,WIN,,0,,0.5968,,+1.5,,6-7,6-7,,,,ok,modelRunAt=1776260557956 >= gameStartUtcMs=1776018000000,,v2026-full-audit-1.0,
633181,2250218,2026-04-12,fg_rl_home,fg_rl_home,QUARANTINED,LOSS,,0,,0.4032,,-1.5,,6-7,6-7,,,,ok,modelRunAt=1776260557956 >= gameStartUtcMs=1776018000000,,v2026-full-audit-1.0,
365263,2250218,2026-04-12,fg_under,fg_under,QUARANTINED,LOSS,,0,0.86,0.4892,,U12.0,12,6-7,6-7,,,,ok,modelRunAt=1776260557956 >= gameStartUtcMs=1776018000000,,v2026-full-audit-1.0,
365273,2250219,2026-04-12,fg_ml_away,fg_ml_away,QUARANTINED,LOSS,,0,0.4,0.3368,,ML,,2-7,2-7,,,,ok,modelRunAt=1776260558010 >= gameStartUtcMs=1776024600000,,v2026-full-audit-1.0,
365272,2250219,2026-04-12,fg_ml_home,fg_ml_home,QUARANTINED,WIN,,0,0.6,0.6632,,ML,,2-7,2-7,,,,ok,modelRunAt=1776260558010 >= gameStartUtcMs=1776024600000,,v2026-full-audit-1.0,
365274,2250219,2026-04-12,fg_over,fg_over,QUARANTINED,WIN,,0,0.45,0.5108,,O7.5,7.5,2-7,2-7,,,,ok,modelRunAt=1776260558010 >= gameStartUtcMs=1776024600000,,v2026-full-audit-1.0,
633196,2250219,2026-04-12,fg_rl_away,fg_rl_away,QUARANTINED,LOSS,,0,,0.5455,,+1.5,,2-7,2-7,,,,ok,modelRunAt=1776260558010 >= gameStartUtcMs=1776024600000,,v2026-full-audit-1.0,
633195,2250219,2026-04-12,fg_rl_home,fg_rl_home,QUARANTINED,WIN,,0,,0.4545,,-1.5,,2-7,2-7,,,,ok,modelRunAt=1776260558010 >= gameStartUtcMs=1776024600000,,v2026-full-audit-1.0,
365275,2250219,2026-04-12,fg_under,fg_under,QUARANTINED,LOSS,,0,0.55,0.4892,,U7.5,7.5,2-7,2-7,,,,ok,modelRunAt=1776260558010 >= gameStartUtcMs=1776024600000,,v2026-full-audit-1.0,
365285,2250220,2026-04-12,fg_ml_away,fg_ml_away,QUARANTINED,LOSS,,0,0.41,0.4242,,ML,,1-6,1-6,,,,ok,modelRunAt=1776260558064 >= gameStartUtcMs=1776024600000,,v2026-full-audit-1.0,
365284,2250220,2026-04-12,fg_ml_home,fg_ml_home,QUARANTINED,WIN,,0,0.59,0.5758,,ML,,1-6,1-6,,,,ok,modelRunAt=1776260558064 >= gameStartUtcMs=1776024600000,,v2026-full-audit-1.0,
365286,2250220,2026-04-12,fg_over,fg_over,QUARANTINED,LOSS,,0,0.49,0.5118,,O7.5,7.5,1-6,1-6,,,,ok,modelRunAt=1776260558064 >= gameStartUtcMs=1776024600000,,v2026-full-audit-1.0,
633210,2250220,2026-04-12,fg_rl_away,fg_rl_away,QUARANTINED,LOSS,,0,,0.5495,,+1.5,,1-6,1-6,,,,ok,modelRunAt=1776260558064 >= gameStartUtcMs=1776024600000,,v2026-full-audit-1.0,
633209,2250220,2026-04-12,fg_rl_home,fg_rl_home,QUARANTINED,WIN,,0,,0.4505,,-1.5,,1-6,1-6,,,,ok,modelRunAt=1776260558064 >= gameStartUtcMs=1776024600000,,v2026-full-audit-1.0,
365287,2250220,2026-04-12,fg_under,fg_under,QUARANTINED,WIN,,0,0.51,0.4882,,U7.5,7.5,1-6,1-6,,,,ok,modelRunAt=1776260558064 >= gameStartUtcMs=1776024600000,,v2026-full-audit-1.0,
365297,2250221,2026-04-12,fg_ml_away,fg_ml_away,QUARANTINED,WIN,,0,0.49,0.438,,ML,,5-2,5-2,,,,ok,modelRunAt=1776260558117 >= gameStartUtcMs=1776024600000,,v2026-full-audit-1.0,
365296,2250221,2026-04-12,fg_ml_home,fg_ml_home,QUARANTINED,LOSS,,0,0.51,0.562,,ML,,5-2,5-2,,,,ok,modelRunAt=1776260558117 >= gameStartUtcMs=1776024600000,,v2026-full-audit-1.0,
365298,2250221,2026-04-12,fg_over,fg_over,QUARANTINED,LOSS,,0,0.41,0.5,,O8.5,8.5,5-2,5-2,,,,ok,modelRunAt=1776260558117 >= gameStartUtcMs=1776024600000,,v2026-full-audit-1.0,
633224,2250221,2026-04-12,fg_rl_away,fg_rl_away,QUARANTINED,WIN,,0,,0.6255,,+1.5,,5-2,5-2,,,,ok,modelRunAt=1776260558117 >= gameStartUtcMs=1776024600000,,v2026-full-audit-1.0,
633223,2250221,2026-04-12,fg_rl_home,fg_rl_home,QUARANTINED,LOSS,,0,,0.3745,,-1.5,,5-2,5-2,,,,ok,modelRunAt=1776260558117 >= gameStartUtcMs=1776024600000,,v2026-full-audit-1.0,
365299,2250221,2026-04-12,fg_under,fg_under,QUARANTINED,WIN,,0,0.59,0.5,,U8.5,8.5,5-2,5-2,,,,ok,modelRunAt=1776260558117 >= gameStartUtcMs=1776024600000,,v2026-full-audit-1.0,
365309,2250222,2026-04-12,fg_ml_away,fg_ml_away,QUARANTINED,LOSS,,0,0.41,0.3753,,ML,,1-13,1-13,,,,ok,modelRunAt=1776260558171 >= gameStartUtcMs=1776036000000,,v2026-full-audit-1.0,
365308,2250222,2026-04-12,fg_ml_home,fg_ml_home,QUARANTINED,WIN,,0,0.59,0.6247,,ML,,1-13,1-13,,,,ok,modelRunAt=1776260558171 >= gameStartUtcMs=1776036000000,,v2026-full-audit-1.0,
365310,2250222,2026-04-12,fg_over,fg_over,QUARANTINED,WIN,,0,0.52,0.5174,,O7.0,7,1-13,1-13,,,,ok,modelRunAt=1776260558171 >= gameStartUtcMs=1776036000000,,v2026-full-audit-1.0,
633238,2250222,2026-04-12,fg_rl_away,fg_rl_away,QUARANTINED,LOSS,,0,,0.5495,,+1.5,,1-13,1-13,,,,ok,modelRunAt=1776260558171 >= gameStartUtcMs=1776036000000,,v2026-full-audit-1.0,
633237,2250222,2026-04-12,fg_rl_home,fg_rl_home,QUARANTINED,WIN,,0,,0.4505,,-1.5,,1-13,1-13,,,,ok,modelRunAt=1776260558171 >= gameStartUtcMs=1776036000000,,v2026-full-audit-1.0,
365311,2250222,2026-04-12,fg_under,fg_under,QUARANTINED,LOSS,,0,0.48,0.4826,,U7.0,7,1-13,1-13,,,,ok,modelRunAt=1776260558171 >= gameStartUtcMs=1776036000000,,v2026-full-audit-1.0,
365405,2250223,2026-04-13,fg_ml_away,fg_ml_away,QUARANTINED,LOSS,,0,0.45,0.384,,ML,,2-6,2-6,,,,ok,modelRunAt=1776261003188 >= gameStartUtcMs=1776111000000,,v2026-full-audit-1.0,
365404,2250223,2026-04-13,fg_ml_home,fg_ml_home,QUARANTINED,WIN,,0,0.55,0.616,,ML,,2-6,2-6,,,,ok,modelRunAt=1776261003188 >= gameStartUtcMs=1776111000000,,v2026-full-audit-1.0,
365406,2250223,2026-04-13,fg_over,fg_over,QUARANTINED,PUSH,,0,0.46,0.4826,,O8.0,8,2-6,2-6,,,,ok,modelRunAt=1776261003188 >= gameStartUtcMs=1776111000000,,v2026-full-audit-1.0,
633266,2250223,2026-04-13,fg_rl_away,fg_rl_away,QUARANTINED,LOSS,,0,,0.5816,,+1.5,,2-6,2-6,,,,ok,modelRunAt=1776261003188 >= gameStartUtcMs=1776111000000,,v2026-full-audit-1.0,
633265,2250223,2026-04-13,fg_rl_home,fg_rl_home,QUARANTINED,WIN,,0,,0.4184,,-1.5,,2-6,2-6,,,,ok,modelRunAt=1776261003188 >= gameStartUtcMs=1776111000000,,v2026-full-audit-1.0,
365407,2250223,2026-04-13,fg_under,fg_under,QUARANTINED,PUSH,,0,0.54,0.5174,,U8.0,8,2-6,2-6,,,,ok,modelRunAt=1776261003188 >= gameStartUtcMs=1776111000000,,v2026-full-audit-1.0,
