gameId,gameDate,month,pAwayMl,pOver,pAwayRl,projAwayScore,projHomeScore,projTotal,additivity_abs_diff,core_violations,supp_violations
2251120,2026-06-23,2026-06,0.37350,0.48420,0.52400,4.150,5.340,9.490,0.000000,,
2251121,2026-06-24,2026-06,0.47370,0.47540,0.37060,3.980,3.950,7.930,0.000000,,
2251122,2026-06-24,2026-06,0.43050,0.42770,0.33130,3.720,4.120,7.840,0.000000,,
2251123,2026-06-24,2026-06,0.57640,0.56110,0.51150,6.890,5.240,12.120,0.010000,,
2251124,2026-06-24,2026-06,0.41230,0.47770,0.56140,4.340,5.050,9.390,0.000000,,
2251125,2026-06-24,2026-06,0.45390,0.49510,0.36040,4.200,4.380,8.580,0.000000,,
2251126,2026-06-24,2026-06,0.48090,0.52550,0.63580,4.300,4.180,8.480,0.000000,,
2251127,2026-06-24,2026-06,0.42940,0.52500,0.59480,3.720,4.150,7.870,0.000000,,
2251128,2026-06-24,2026-06,0.54040,0.63770,0.47440,6.680,5.610,12.290,0.000000,,
2251129,2026-06-24,2026-06,0.35350,0.52860,0.50410,4.020,5.460,9.480,0.000000,,
2251130,2026-06-24,2026-06,0.46430,0.54780,0.37770,4.580,4.640,9.220,0.000000,,
2251131,2026-06-24,2026-06,0.47600,0.43990,0.38830,4.780,4.730,9.510,0.000000,,
2251132,2026-06-24,2026-06,0.49160,0.40660,0.38790,4.140,3.910,8.050,0.000000,,
2251133,2026-06-24,2026-06,0.51090,0.40620,0.40140,4.020,3.590,7.610,0.000000,,
2251134,2026-06-24,2026-06,0.54110,0.39290,0.43300,4.330,3.570,7.890,0.010000,,
2251135,2026-06-25,2026-06,0.43640,0.51170,0.59150,4.200,4.580,8.780,0.000000,,
2251136,2026-06-25,2026-06,0.55730,0.41990,0.45210,4.570,3.610,8.180,0.000000,,
2251137,2026-06-25,2026-06,0.39650,0.50140,0.55470,3.920,4.760,8.670,0.010000,,
2251138,2026-06-25,2026-06,0.38950,0.35880,0.55610,3.570,4.430,8.010,0.010000,,
2251139,2026-06-25,2026-06,0.51830,0.57730,0.43420,5.350,4.740,10.100,0.010000,,
2251140,2026-06-25,2026-06,0.44060,0.49830,0.59680,4.150,4.480,8.630,0.000000,,
2251141,2026-06-25,2026-06,0.45970,0.52920,0.37470,4.670,4.790,9.470,0.010000,,
2251142,2026-06-25,2026-06,0.51860,0.43440,0.41170,4.210,3.690,7.900,0.000000,,
2251143,2026-06-26,2026-06,0.41480,0.34970,0.31820,3.660,4.240,7.900,0.000000,,
2251144,2026-06-26,2026-06,0.39920,0.52820,0.55950,3.860,4.650,8.510,0.000000,,
2251145,2026-06-26,2026-06,0.42730,0.46580,0.57710,4.370,4.890,9.250,0.010000,,
2251146,2026-06-26,2026-06,0.49010,0.54800,0.40460,4.980,4.730,9.700,0.010000,,
2251147,2026-06-26,2026-06,0.44250,0.52280,0.34820,4.070,4.370,8.450,0.010000,,
2251148,2026-06-26,2026-06,0.51280,0.45170,0.41480,4.520,4.030,8.550,0.000000,,
2251149,2026-06-26,2026-06,0.41490,0.44370,0.57500,3.920,4.540,8.460,0.000000,,
2251150,2026-06-26,2026-06,0.52580,0.41810,0.67340,4.660,4.020,8.680,0.000000,,
2251151,2026-06-26,2026-06,0.29800,0.51320,0.46910,2.960,4.800,7.760,0.000000,,
2251152,2026-06-26,2026-06,0.46400,0.53840,0.60360,5.050,5.120,10.170,0.000000,,
2251153,2026-06-26,2026-06,0.45000,0.39350,0.34940,3.850,4.050,7.900,0.000000,,
2251154,2026-06-26,2026-06,0.44770,0.40610,0.34920,3.900,4.140,8.030,0.010000,,
2251155,2026-06-26,2026-06,0.44520,0.48170,0.34740,3.870,4.130,8.000,0.000000,,
2251156,2026-06-26,2026-06,0.45560,0.47330,0.36430,4.320,4.470,8.790,0.000000,,
2251157,2026-06-27,2026-06,0.40670,0.45570,0.56460,3.940,4.660,8.600,0.000000,,
2251158,2026-06-27,2026-06,0.41880,0.45510,0.32470,3.800,4.350,8.140,0.010000,,
2251159,2026-06-27,2026-06,0.40130,0.49550,0.56120,3.910,4.680,8.590,0.000000,,
2251160,2026-06-27,2026-06,0.51250,0.55470,0.42250,4.910,4.400,9.310,0.000000,,
2251161,2026-06-27,2026-06,0.48540,0.40130,0.64010,4.340,4.160,8.490,0.010000,,
2251162,2026-06-27,2026-06,0.46150,0.46360,0.62130,4.080,4.160,8.240,0.000000,,
2251163,2026-06-27,2026-06,0.42900,0.39700,0.33640,3.990,4.440,8.430,0.000000,,
2251164,2026-06-27,2026-06,0.50330,0.46200,0.39640,4.060,3.720,7.790,0.010000,,
2251165,2026-06-27,2026-06,0.35160,0.51330,0.49150,4.430,6.020,10.450,0.000000,,
2251166,2026-06-27,2026-06,0.36210,0.51070,0.52060,3.770,5.010,8.780,0.000000,,
2251167,2026-06-27,2026-06,0.36290,0.44430,0.52570,3.630,4.840,8.470,0.000000,,
2251168,2026-06-27,2026-06,0.52520,0.37280,0.40890,3.900,3.360,7.260,0.000000,,
2251169,2026-06-27,2026-06,0.37430,0.45840,0.53870,3.570,4.620,8.180,0.010000,,
2251170,2026-06-27,2026-06,0.36240,0.43070,0.27790,3.560,4.760,8.320,0.000000,,
2251171,2026-06-28,2026-06,0.40070,0.45210,0.54760,4.390,5.260,9.640,0.010000,,
2251172,2026-06-28,2026-06,0.44320,0.51970,0.58680,4.800,5.140,9.940,0.000000,,
2251173,2026-06-28,2026-06,0.38590,0.43100,0.54390,3.940,4.900,8.840,0.000000,,
2251174,2026-06-28,2026-06,0.52910,0.46720,0.42730,4.470,3.810,8.280,0.000000,,
2251175,2026-06-28,2026-06,0.46560,0.45820,0.63060,3.850,3.890,7.740,0.000000,,
2251176,2026-06-28,2026-06,0.55150,0.59960,0.46990,5.740,4.670,10.410,0.000000,,
2251177,2026-06-28,2026-06,0.46850,0.48170,0.61410,4.710,4.740,9.450,0.000000,,
2251178,2026-06-28,2026-06,0.43480,0.46420,0.59190,4.150,4.530,8.690,0.010000,,
2251179,2026-06-28,2026-06,0.41650,0.35770,0.59370,3.290,3.810,7.100,0.000000,,
2251180,2026-06-28,2026-06,0.45000,0.35660,0.60590,4.130,4.370,8.500,0.000000,,
2251181,2026-06-28,2026-06,0.40850,0.46170,0.32950,4.500,5.280,9.780,0.000000,,
2251182,2026-06-28,2026-06,0.47230,0.46560,0.36850,3.930,3.900,7.820,0.010000,,
2251183,2026-06-28,2026-06,0.41660,0.45750,0.32280,3.800,4.370,8.170,0.000000,,
2251184,2026-06-28,2026-06,0.42220,0.48850,0.33170,3.990,4.520,8.510,0.000000,,
2251185,2026-06-29,2026-06,0.44040,0.40910,0.59030,4.380,4.750,9.120,0.010000,,
2251186,2026-06-29,2026-06,0.50250,0.49960,0.41620,5.040,4.640,9.680,0.000000,,
2251187,2026-06-29,2026-06,0.45670,0.48790,0.61380,4.180,4.320,8.500,0.000000,,
2251188,2026-06-29,2026-06,0.41710,0.46810,0.57400,4.070,4.670,8.740,0.000000,,
2251189,2026-06-29,2026-06,0.36870,0.45810,0.52850,3.740,4.890,8.630,0.000000,,
2251190,2026-06-29,2026-06,0.42340,0.45760,0.59210,3.630,4.110,7.740,0.000000,,
2251191,2026-06-29,2026-06,0.44410,0.45660,0.59560,4.420,4.710,9.140,0.010000,,
2251192,2026-06-29,2026-06,0.36090,0.27490,0.50720,3.880,5.290,9.170,0.000000,,
2251193,2026-06-29,2026-06,0.39070,0.42920,0.54730,3.950,4.870,8.820,0.000000,,
2251194,2026-06-29,2026-06,0.52740,0.47750,0.46960,6.720,5.740,12.460,0.000000,,
2251195,2026-06-29,2026-06,0.36460,0.41540,0.28970,4.320,5.740,10.060,0.000000,,
2251196,2026-06-29,2026-06,0.37350,0.52750,0.53530,3.710,4.790,8.500,0.000000,,
2251197,2026-06-30,2026-06,0.44670,0.43540,0.58190,4.980,5.340,10.320,0.000000,,
2251198,2026-06-30,2026-06,0.43450,0.43390,0.33040,3.560,3.920,7.490,0.010000,,
2251199,2026-06-30,2026-06,0.37580,0.48880,0.53210,3.940,5.040,8.980,0.000000,,
2251200,2026-06-30,2026-06,0.39690,0.55770,0.56000,3.720,4.520,8.250,0.010000,,
2251201,2026-06-30,2026-06,0.48020,0.51380,0.38800,4.460,4.340,8.810,0.010000,,
2251202,2026-06-30,2026-06,0.42570,0.44150,0.57920,4.220,4.730,8.950,0.000000,,
2251203,2026-06-30,2026-06,0.35060,0.46300,0.50490,3.900,5.330,9.230,0.000000,,
2251204,2026-06-30,2026-06,0.41670,0.38930,0.32890,4.130,4.750,8.880,0.000000,,
2251205,2026-06-30,2026-06,0.39350,0.43220,0.55020,3.980,4.870,8.850,0.000000,,
2251206,2026-06-30,2026-06,0.38810,0.31350,0.53570,4.080,5.130,9.210,0.000000,,
2251207,2026-06-30,2026-06,0.50710,0.50190,0.41550,4.790,4.350,9.140,0.000000,,
2251208,2026-06-30,2026-06,0.49280,0.50540,0.41960,6.050,5.780,11.830,0.000000,,
2251209,2026-06-30,2026-06,0.55760,0.45390,0.48670,6.200,4.900,11.110,0.010000,,
2251210,2026-06-30,2026-06,0.38240,0.47420,0.55890,3.220,4.110,7.320,0.010000,,
2251211,2026-07-01,2026-07,0.38140,0.37350,0.53400,4.010,5.090,9.090,0.010000,,
2251212,2026-07-01,2026-07,0.47220,0.49560,0.63180,4.090,4.070,8.160,0.000000,,
2251213,2026-07-01,2026-07,0.39830,0.34090,0.55970,3.750,4.560,8.300,0.010000,,
2251214,2026-07-01,2026-07,0.50570,0.38910,0.65530,4.660,4.220,8.880,0.000000,,
2251215,2026-07-01,2026-07,0.47460,0.24460,0.61580,4.540,4.580,9.120,0.000000,,
2251216,2026-07-01,2026-07,0.37360,0.47220,0.29240,3.840,4.950,8.790,0.000000,,
2251217,2026-07-01,2026-07,0.39430,0.47030,0.55740,3.740,4.570,8.310,0.000000,,
2251218,2026-07-01,2026-07,0.43900,0.44400,0.59180,4.310,4.670,8.990,0.010000,,
2251219,2026-07-01,2026-07,0.47210,0.34360,0.37910,4.560,4.590,9.150,0.000000,,
2251220,2026-07-01,2026-07,0.41940,0.48440,0.57470,4.180,4.750,8.930,0.000000,,
2251221,2026-07-01,2026-07,0.45090,0.40370,0.60840,4.160,4.370,8.520,0.010000,,
2251222,2026-07-01,2026-07,0.50670,0.47930,0.43990,6.030,5.430,11.450,0.010000,,
2251223,2026-07-01,2026-07,0.50740,0.39690,0.43130,5.440,4.890,10.320,0.010000,,
2251224,2026-07-02,2026-07,0.40570,0.40820,0.54660,4.550,5.410,9.960,0.000000,,
2251225,2026-07-02,2026-07,0.34530,0.45670,0.52620,2.960,4.200,7.160,0.000000,,
2251226,2026-07-02,2026-07,0.46190,0.47260,0.39160,6.290,6.560,12.850,0.000000,,
2251227,2026-07-02,2026-07,0.42140,0.41420,0.32750,3.810,4.330,8.140,0.000000,,
2251228,2026-07-02,2026-07,0.41290,0.38390,0.57530,3.830,4.450,8.290,0.010000,,
2251229,2026-07-02,2026-07,0.48690,0.35320,0.39090,4.510,4.330,8.850,0.010000,,
2251230,2026-07-02,2026-07,0.42240,0.48750,0.32710,3.780,4.290,8.070,0.000000,,
2251231,2026-07-02,2026-07,0.35510,0.40520,0.54430,2.790,3.870,6.650,0.010000,,
2251232,2026-07-02,2026-07,0.36860,0.46960,0.51370,4.290,5.590,9.880,0.000000,,
2251233,2026-07-03,2026-07,0.51260,0.35100,0.66050,4.900,4.340,9.240,0.000000,,
2251234,2026-07-03,2026-07,0.36400,0.45580,0.51140,4.180,5.520,9.700,0.000000,,
2251235,2026-07-03,2026-07,0.44730,0.41970,0.59040,4.680,5.000,9.680,0.000000,,
2251236,2026-07-03,2026-07,0.47750,0.36430,0.38600,4.720,4.680,9.400,0.000000,,
2251237,2026-07-03,2026-07,0.41370,0.47220,0.57550,3.860,4.480,8.340,0.000000,,
2251238,2026-07-03,2026-07,0.45040,0.46620,0.36440,4.510,4.740,9.250,0.000000,,
2251239,2026-07-03,2026-07,0.49830,0.36250,0.42490,5.410,4.960,10.370,0.000000,,
2251240,2026-07-03,2026-07,0.46770,0.44800,0.37730,4.500,4.540,9.040,0.000000,,
2251241,2026-07-03,2026-07,0.45800,0.46960,0.35520,3.870,4.000,7.860,0.010000,,
2251242,2026-07-03,2026-07,0.46470,0.49030,0.59420,5.470,5.590,11.060,0.000000,,
2251243,2026-07-03,2026-07,0.35850,0.45440,0.52450,3.460,4.680,8.140,0.000000,,
2251244,2026-07-03,2026-07,0.47080,0.46440,0.35920,3.610,3.610,7.220,0.000000,,
2251245,2026-07-04,2026-07,0.56010,0.49150,0.48800,6.190,4.890,11.090,0.010000,,
2251246,2026-07-04,2026-07,0.44270,0.36890,0.58640,4.530,4.910,9.440,0.000000,,
2251247,2026-07-04,2026-07,0.42220,0.38460,0.32430,3.660,4.150,7.810,0.000000,,
2251248,2026-07-04,2026-07,0.42160,0.37870,0.60190,3.230,3.700,6.930,0.000000,,
2251249,2026-07-04,2026-07,0.40980,0.37650,0.57290,3.770,4.430,8.200,0.000000,,
2251250,2026-07-04,2026-07,0.48240,0.49390,0.37350,3.830,3.710,7.540,0.000000,,
2251251,2026-07-04,2026-07,0.39620,0.44880,0.56880,3.440,4.200,7.640,0.000000,,
2251252,2026-07-04,2026-07,0.41630,0.51240,0.57260,4.090,4.710,8.790,0.010000,,
2251253,2026-07-04,2026-07,0.41240,0.48440,0.57210,3.920,4.560,8.480,0.000000,,
2251254,2026-07-04,2026-07,0.58640,0.44040,0.52900,7.140,5.230,12.370,0.000000,,
2251255,2026-07-04,2026-07,0.43780,0.41440,0.34670,4.130,4.500,8.630,0.000000,,
2251256,2026-07-04,2026-07,0.54540,0.47650,0.44890,4.860,3.980,8.830,0.010000,,
2251257,2026-07-04,2026-07,0.51520,0.46520,0.45100,6.280,5.540,11.830,0.010000,,
2251258,2026-07-04,2026-07,0.41890,0.35250,0.59200,3.470,3.980,7.450,0.000000,,
2251259,2026-07-05,2026-07,0.42990,0.43900,0.33740,3.980,4.420,8.400,0.000000,,
2251260,2026-07-05,2026-07,0.46510,0.38360,0.37430,4.570,4.660,9.220,0.010000,,
2251261,2026-07-05,2026-07,0.44310,0.46220,0.58150,4.920,5.300,10.220,0.000000,,
2251262,2026-07-05,2026-07,0.43770,0.51790,0.59190,4.250,4.620,8.860,0.010000,,
2251263,2026-07-05,2026-07,0.39290,0.41180,0.56420,3.430,4.240,7.670,0.000000,,
2251264,2026-07-05,2026-07,0.35740,0.58360,0.50550,4.150,5.550,9.700,0.000000,,
2251265,2026-07-05,2026-07,0.42850,0.47200,0.35170,4.890,5.470,10.360,0.000000,,
2251266,2026-07-05,2026-07,0.38390,0.44190,0.30180,3.980,4.990,8.970,0.000000,,
2251267,2026-07-05,2026-07,0.51060,0.41240,0.39570,3.840,3.430,7.270,0.000000,,
2251268,2026-07-05,2026-07,0.47080,0.46880,0.40240,6.600,6.740,13.350,0.010000,,
2251269,2026-07-05,2026-07,0.41440,0.43970,0.33500,4.590,5.330,9.920,0.000000,,
2251270,2026-07-05,2026-07,0.45930,0.38760,0.63490,3.460,3.560,7.020,0.000000,,
2251271,2026-07-05,2026-07,0.36850,0.46680,0.50760,4.460,5.830,10.290,0.000000,,
2251272,2026-07-05,2026-07,0.52930,0.50770,0.43190,4.710,4.030,8.730,0.010000,,
2251273,2026-07-06,2026-07,0.52480,0.49050,0.43050,4.820,4.180,9.000,0.000000,,
2251274,2026-07-06,2026-07,0.47680,0.51090,0.37900,4.200,4.120,8.320,0.000000,,
2251275,2026-07-06,2026-07,0.43420,0.52010,0.36100,5.240,5.770,11.010,0.000000,,
2251276,2026-07-06,2026-07,0.37670,0.49280,0.52560,4.220,5.380,9.600,0.000000,,
2251277,2026-07-06,2026-07,0.44960,0.46110,0.35210,4.000,4.220,8.210,0.010000,,
2251278,2026-07-06,2026-07,0.43530,0.53820,0.34440,4.130,4.520,8.640,0.010000,,
2251279,2026-07-06,2026-07,0.38610,0.42230,0.53030,4.310,5.400,9.710,0.000000,,
2251280,2026-07-07,2026-07,0.41030,0.44550,0.32960,4.410,5.160,9.570,0.000000,,
2251281,2026-07-07,2026-07,0.39850,0.39290,0.56620,3.570,4.330,7.900,0.000000,,
2251282,2026-07-07,2026-07,0.47120,0.48830,0.62250,4.490,4.480,8.980,0.010000,,
2251283,2026-07-07,2026-07,0.45320,0.42130,0.61810,3.790,3.970,7.760,0.000000,,
2251284,2026-07-07,2026-07,0.38960,0.54010,0.54900,3.870,4.780,8.650,0.000000,,
2251285,2026-07-07,2026-07,0.41720,0.51670,0.34360,4.890,5.600,10.490,0.000000,,
2251286,2026-07-07,2026-07,0.44010,0.54970,0.58670,4.680,5.040,9.720,0.000000,,
2251287,2026-07-07,2026-07,0.52210,0.40470,0.42370,4.560,3.960,8.520,0.000000,,
2251288,2026-07-07,2026-07,0.44770,0.48870,0.35910,4.360,4.610,8.980,0.010000,,
2251289,2026-07-07,2026-07,0.53160,0.47890,0.43530,4.800,4.080,8.870,0.010000,,
2251290,2026-07-07,2026-07,0.45230,0.46730,0.36140,4.270,4.460,8.730,0.000000,,
2251291,2026-07-07,2026-07,0.38420,0.48330,0.55950,3.280,4.150,7.430,0.000000,,
2251292,2026-07-07,2026-07,0.47880,0.41860,0.37300,3.910,3.830,7.740,0.000000,,
2251293,2026-07-07,2026-07,0.32100,0.43370,0.47160,3.780,5.640,9.420,0.000000,,
2251294,2026-07-08,2026-07,0.45160,0.50870,0.34800,3.750,3.940,7.690,0.000000,,
2251295,2026-07-08,2026-07,0.37180,0.38430,0.52130,4.000,5.230,9.230,0.000000,,
2251296,2026-07-08,2026-07,0.31600,0.36820,0.48300,3.210,4.910,8.110,0.010000,,
2251297,2026-07-08,2026-07,0.46290,0.48870,0.60170,5.010,5.120,10.130,0.000000,,
2251298,2026-07-08,2026-07,0.45260,0.41770,0.36040,4.240,4.440,8.680,0.000000,,
2251299,2026-07-08,2026-07,0.41870,0.55400,0.33140,4.120,4.710,8.830,0.000000,,
2251300,2026-07-08,2026-07,0.40310,0.43710,0.55130,4.310,5.150,9.460,0.000000,,
2251301,2026-07-08,2026-07,0.40800,0.45730,0.55330,4.470,5.260,9.720,0.010000,,
2251302,2026-07-08,2026-07,0.44110,0.45040,0.59880,4.100,4.430,8.530,0.000000,,
2251303,2026-07-08,2026-07,0.41560,0.53010,0.56450,4.410,5.080,9.490,0.000000,,
2251304,2026-07-08,2026-07,0.52180,0.42090,0.41300,4.160,3.620,7.780,0.000000,,
2251305,2026-07-08,2026-07,0.44450,0.41100,0.34600,3.900,4.180,8.080,0.000000,,
2251306,2026-07-08,2026-07,0.45760,0.40110,0.62710,3.710,3.830,7.550,0.010000,,
2251307,2026-07-08,2026-07,0.48400,0.44720,0.62170,5.080,4.940,10.020,0.000000,,
2251308,2026-07-09,2026-07,0.46700,0.49890,0.38740,5.100,5.150,10.250,0.000000,,
2251309,2026-07-09,2026-07,0.45140,0.44250,0.60440,4.380,4.600,8.970,0.010000,,
2251310,2026-07-09,2026-07,0.42090,0.46020,0.58970,3.630,4.130,7.760,0.000000,,
2251311,2026-07-09,2026-07,0.43480,0.53330,0.35290,4.550,4.970,9.520,0.000000,,
2251312,2026-07-09,2026-07,0.49140,0.42310,0.39580,4.490,4.250,8.740,0.000000,,
2251313,2026-07-09,2026-07,0.35820,0.45160,0.49990,4.310,5.790,10.090,0.010000,,
2251314,2026-07-09,2026-07,0.42920,0.42500,0.58470,4.150,4.610,8.760,0.000000,,
2251315,2026-07-09,2026-07,0.57910,0.42050,0.46780,4.460,3.310,7.770,0.000000,,
2251316,2026-07-09,2026-07,0.48730,0.42120,0.39650,4.720,4.540,9.260,0.000000,,
2251317,2026-07-09,2026-07,0.47230,0.40450,0.36560,3.810,3.780,7.590,0.000000,,
2251318,2026-07-09,2026-07,0.44770,0.42450,0.61870,3.580,3.800,7.380,0.000000,,
2251319,2026-07-09,2026-07,0.46370,0.41410,0.61830,4.280,4.350,8.630,0.000000,,
2251320,2026-07-10,2026-07,0.39380,0.44470,0.31140,4.050,4.950,9.000,0.000000,,
2251321,2026-07-11,2026-07,0.42380,0.50150,0.57670,4.290,4.840,9.120,0.010000,,
2251322,2026-07-10,2026-07,0.55320,0.60100,0.48780,6.750,5.470,12.230,0.010000,,
2251323,2026-07-10,2026-07,0.40340,0.39740,0.54570,4.470,5.350,9.830,0.010000,,
2251324,2026-07-10,2026-07,0.37450,0.34290,0.28630,3.630,4.700,8.330,0.000000,,
2251325,2026-07-10,2026-07,0.44780,0.50240,0.60850,3.990,4.240,8.230,0.000000,,
2251326,2026-07-10,2026-07,0.41970,0.43230,0.58120,3.890,4.440,8.330,0.000000,,
2251327,2026-07-10,2026-07,0.48640,0.51650,0.64840,3.970,3.800,7.770,0.000000,,
2251328,2026-07-10,2026-07,0.36530,0.49790,0.52020,3.930,5.170,9.090,0.010000,,
2251329,2026-07-10,2026-07,0.42500,0.36660,0.32390,3.570,4.040,7.610,0.000000,,
2251330,2026-07-10,2026-07,0.34460,0.50140,0.48590,4.320,5.970,10.280,0.010000,,
2251331,2026-07-10,2026-07,0.47370,0.47900,0.37660,4.230,4.180,8.410,0.000000,,
2251332,2026-07-10,2026-07,0.33660,0.53550,0.26570,3.960,5.620,9.580,0.000000,,
2251333,2026-07-10,2026-07,0.32740,0.52710,0.48330,3.650,5.340,8.990,0.000000,,
2251334,2026-07-11,2026-07,0.32270,0.49360,0.47210,3.880,5.720,9.600,0.000000,,
2251335,2026-07-11,2026-07,0.45580,0.53460,0.60260,4.690,4.860,9.540,0.010000,,
2251336,2026-07-11,2026-07,0.48610,0.47500,0.39820,4.780,4.580,9.360,0.000000,,
2251337,2026-07-11,2026-07,0.49110,0.46580,0.40130,4.750,4.510,9.260,0.000000,,
2251338,2026-07-11,2026-07,0.47240,0.57800,0.61720,4.830,4.800,9.630,0.000000,,
2251339,2026-07-11,2026-07,0.49390,0.52140,0.38830,4.040,3.790,7.830,0.000000,,
2251340,2026-07-11,2026-07,0.40480,0.38880,0.30910,3.580,4.270,7.850,0.000000,,
2251341,2026-07-11,2026-07,0.41460,0.43400,0.58840,3.470,4.030,7.490,0.010000,,
2251342,2026-07-11,2026-07,0.40220,0.46890,0.30650,3.570,4.290,7.850,0.010000,,
2251343,2026-07-11,2026-07,0.37850,0.53270,0.52190,4.470,5.640,10.110,0.000000,,
2251344,2026-07-11,2026-07,0.49390,0.33200,0.65580,3.970,3.730,7.700,0.000000,,
2251345,2026-07-11,2026-07,0.50020,0.36450,0.40220,4.460,4.130,8.580,0.010000,,
2251346,2026-07-11,2026-07,0.48850,0.47050,0.39360,4.480,4.270,8.750,0.000000,,
2251347,2026-07-11,2026-07,0.52250,0.43380,0.41590,4.230,3.670,7.900,0.000000,,
2251348,2026-07-12,2026-07,0.46490,0.47400,0.61710,4.380,4.440,8.810,0.010000,,
2251349,2026-07-12,2026-07,0.39950,0.47380,0.54490,4.510,5.420,9.930,0.000000,,
2251350,2026-07-12,2026-07,0.43100,0.53390,0.35710,5.090,5.630,10.720,0.000000,,
2251351,2026-07-12,2026-07,0.43860,0.48150,0.35490,4.530,4.920,9.450,0.000000,,
2251352,2026-07-12,2026-07,0.45400,0.48530,0.35980,4.150,4.330,8.480,0.000000,,
2251353,2026-07-12,2026-07,0.42510,0.43870,0.59050,3.740,4.220,7.960,0.000000,,
2251354,2026-07-12,2026-07,0.46060,0.48870,0.62890,3.690,3.790,7.480,0.000000,,
2251355,2026-07-12,2026-07,0.48170,0.50840,0.38280,4.210,4.080,8.290,0.000000,,
2251356,2026-07-12,2026-07,0.39510,0.43690,0.55140,4.020,4.890,8.900,0.010000,,
2251357,2026-07-12,2026-07,0.48320,0.43130,0.64050,4.230,4.090,8.320,0.000000,,
2251358,2026-07-12,2026-07,0.44070,0.52250,0.59840,4.070,4.390,8.450,0.010000,,
2251359,2026-07-12,2026-07,0.32200,0.45970,0.47640,3.700,5.490,9.190,0.000000,,
2251360,2026-07-12,2026-07,0.42820,0.51580,0.57250,4.680,5.200,9.880,0.000000,,
2251361,2026-07-12,2026-07,0.45170,0.44180,0.35800,4.120,4.310,8.430,0.000000,,
2251362,2026-07-16,2026-07,0.47630,0.47630,0.61610,5.000,4.950,9.950,0.000000,,
2251363,2026-07-17,2026-07,0.39840,0.53890,0.32560,4.650,5.560,10.210,0.000000,,
2251364,2026-07-17,2026-07,0.42460,0.46840,0.57950,4.110,4.640,8.740,0.010000,,
2251365,2026-07-18,2026-07,0.45720,0.47340,0.62110,3.880,4.020,7.900,0.000000,,
2251366,2026-07-17,2026-07,0.41990,0.43430,0.57560,4.150,4.720,8.870,0.000000,,
2251367,2026-07-17,2026-07,0.42660,0.47850,0.58710,3.960,4.450,8.410,0.000000,,
2251368,2026-07-17,2026-07,0.37840,0.41950,0.55040,3.400,4.350,7.750,0.000000,,
2251369,2026-07-17,2026-07,0.48460,0.33030,0.62500,4.770,4.670,9.440,0.000000,,
2251370,2026-07-17,2026-07,0.40780,0.44390,0.56860,3.880,4.570,8.450,0.000000,,
2251371,2026-07-17,2026-07,0.51260,0.36390,0.42170,4.760,4.230,8.990,0.000000,,
2251372,2026-07-17,2026-07,0.40780,0.42890,0.33610,5.360,6.380,11.740,0.000000,,
2251373,2026-07-17,2026-07,0.51710,0.37800,0.40810,4.110,3.620,7.730,0.000000,,
2251374,2026-07-17,2026-07,0.45930,0.48170,0.38290,5.370,5.570,10.940,0.000000,,
2251375,2026-07-17,2026-07,0.38740,0.44350,0.56930,3.110,3.910,7.020,0.000000,,
2251376,2026-07-18,2026-07,0.44590,0.44210,0.60420,4.090,4.350,8.450,0.010000,,
2251377,2026-07-18,2026-07,0.51210,0.55420,0.43170,5.480,4.930,10.410,0.000000,,
2251378,2026-07-18,2026-07,0.40370,0.46300,0.33680,5.770,6.940,12.710,0.000000,,
2251379,2026-07-18,2026-07,0.39190,0.49880,0.54600,4.090,5.010,9.100,0.000000,,
2251380,2026-07-18,2026-07,0.49350,0.42010,0.39780,4.490,4.230,8.720,0.000000,,
2251381,2026-07-18,2026-07,0.45460,0.39350,0.35310,3.870,4.030,7.890,0.010000,,
2251382,2026-07-18,2026-07,0.31530,0.28860,0.23690,3.490,5.400,8.890,0.000000,,
2251383,2026-07-18,2026-07,0.40080,0.35880,0.56010,3.870,4.650,8.520,0.000000,,
2251384,2026-07-18,2026-07,0.43760,0.42320,0.34730,4.180,4.550,8.730,0.000000,,
2251385,2026-07-18,2026-07,0.42620,0.43140,0.59240,3.710,4.170,7.880,0.000000,,
2251386,2026-07-18,2026-07,0.44920,0.46380,0.62260,3.510,3.720,7.220,0.010000,,
2251387,2026-07-19,2026-07,0.45780,0.45610,0.35980,4.010,4.140,8.150,0.000000,,
2251388,2026-07-18,2026-07,0.42440,0.42710,0.34980,5.270,6.000,11.270,0.000000,,
2251389,2026-07-18,2026-07,0.54700,0.52380,0.45140,4.920,4.010,8.930,0.000000,,
2251390,2026-07-19,2026-07,0.40060,0.46840,0.30960,3.760,4.530,8.290,0.000000,,
2251391,2026-07-19,2026-07,0.40360,0.40280,0.57020,3.640,4.360,8.000,0.000000,,
2251392,2026-07-19,2026-07,0.48440,0.50600,0.39460,4.680,4.500,9.180,0.000000,,
2251393,2026-07-19,2026-07,0.42520,0.49100,0.33890,4.240,4.770,9.010,0.000000,,
2251394,2026-07-19,2026-07,0.43390,0.50410,0.33130,3.630,4.010,7.640,0.000000,,
2251395,2026-07-19,2026-07,0.42980,0.49680,0.58250,4.300,4.780,9.080,0.000000,,
2251396,2026-07-19,2026-07,0.42570,0.46240,0.34550,4.610,5.170,9.780,0.000000,,
2251397,2026-07-19,2026-07,0.45420,0.43340,0.61830,3.870,4.030,7.900,0.000000,,
