gameId,gameDate,matchup,mlbGamePk,actualAway,actualHome,schedScore,linescoreScore,bookTotal,awayRunLine,modelAwayWinPct,modelOverRate,modelAwayScore,modelHomeScore,stored_fgMlResult,derived_fgMlResult,fgMl_status,stored_fgMlCorrect,derived_fgMlCorrect,stored_fgRlResult,derived_fgRlResult,fgRl_status,stored_fgRlCorrect,derived_fgRlCorrect,stored_fgTotalResult,derived_fgTotalResult,fgTotal_status,stored_fgTotalCorrect,derived_fgTotalCorrect,stored_brierFgMl,derived_brierFgMl_away,derived_brierFgMl_home,brierFgMl_status,stored_brierFgTotal,derived_brierFgTotal,brierFgTotal_status
2250932,2026-06-08,MIL@ATH 2026-06-08,824998,15,14,15-14,15-14,11,-1.5,50.04,32.7,4.84,4.54,WIN,WIN,match,1,1,WIN,WIN,match,1,1,OVER,OVER,match,0,0,0.2496,0.2496,0.2496,match-away-base,0.452929,0.452929,match
2250933,2026-06-09,SEA@BAL 2026-06-09,824830,6,5,6-5,6-5,8.5,-1.5,46.47,46.96,4.35,4.4,LOSS,LOSS,match,0,0,WIN,WIN,match,1,1,OVER,OVER,match,0,0,0.286546,0.286546,0.286546,match-away-base,0.281324,0.281324,match
2250934,2026-06-09,LAD@PIT 2026-06-09,823374,12,3,12-3,12-3,8.5,1.5,42.31,51.52,4.37,4.93,LOSS,LOSS,match,0,0,WIN,WIN,match,1,1,OVER,OVER,match,1,1,0.332814,0.332814,0.332814,match-away-base,0.235031,0.235031,match
2250935,2026-06-09,BOS@TB 2026-06-09,822969,3,4,3-4,3-4,7.5,-1.5,46,45.55,3.81,3.91,WIN,WIN,match,1,1,WIN,WIN,match,1,1,UNDER,UNDER,match,1,1,0.2116,0.2116,0.2116,match-away-base,0.20748,0.20748,match
2250936,2026-06-09,MIN@DET 2026-06-09,824267,4,10,4-10,4-10,8.5,1.5,37.35,40.52,3.49,4.53,WIN,WIN,match,1,1,LOSS,LOSS,match,0,0,OVER,OVER,match,0,0,0.139502,0.139502,0.139502,match-away-base,0.353787,0.353787,match
2250937,2026-06-09,NYY@CLE 2026-06-09,824429,3,2,3-2,3-2,8.5,-1.5,53.18,37.15,4.15,3.51,WIN,WIN,match,1,1,WIN,WIN,match,1,1,UNDER,UNDER,match,1,1,0.219211,0.219211,0.219211,match-away-base,0.138012,0.138012,match
2250938,2026-06-09,PHI@TOR 2026-06-09,822805,2,3,2-3,2-3,7,-1.5,46.89,46.31,3.6,3.62,WIN,WIN,match,1,1,WIN,WIN,match,1,1,UNDER,UNDER,match,1,1,0.219867,0.219867,0.219867,match-away-base,0.214462,0.214462,match
2250939,2026-06-09,STL@NYM 2026-06-09,823620,7,0,7-0,7-0,8,1.5,47.53,47.26,4.19,4.14,LOSS,LOSS,match,0,0,WIN,WIN,match,1,1,UNDER,UNDER,match,1,1,0.27531,0.27531,0.27531,match-away-base,0.223351,0.223351,match
2250940,2026-06-09,TEX@KC 2026-06-09,824105,3,5,3-5,3-5,9.5,-1.5,41.83,31.29,3.7,4.28,WIN,WIN,match,1,1,WIN,WIN,match,1,1,UNDER,UNDER,match,1,1,0.174975,0.174975,0.174975,match-away-base,0.097906,0.097906,match
2250941,2026-06-09,ATL@CWS 2026-06-09,824591,5,6,5-6,5-6,9,-1.5,45.14,45.03,4.42,4.64,WIN,WIN,match,1,1,WIN,WIN,match,1,1,OVER,OVER,match,0,0,0.203762,0.203762,0.203762,match-away-base,0.30217,0.30217,match
2250942,2026-06-09,CHC@COL 2026-06-09,824347,3,7,3-7,3-7,12.5,-1.5,45.27,37.82,5.53,5.91,WIN,WIN,match,1,1,WIN,WIN,match,1,1,UNDER,UNDER,match,1,1,0.204937,0.204937,0.204937,match-away-base,0.143035,0.143035,match
2250943,2026-06-09,HOU@LAA 2026-06-09,824023,1,10,1-10,1-10,8.5,-1.5,43.96,44.43,4.06,4.39,WIN,WIN,match,1,1,WIN,WIN,match,1,1,OVER,OVER,match,0,0,0.193248,0.193248,0.193248,match-away-base,0.308802,0.308802,match
2250944,2026-06-09,CIN@SD 2026-06-09,823290,5,3,5-3,5-3,7.5,-1.5,50.84,39.56,3.74,3.36,WIN,WIN,match,1,1,LOSS,LOSS,match,0,0,OVER,OVER,match,0,0,0.241671,0.241671,0.241671,match-away-base,0.365299,0.365299,match
2250945,2026-06-09,WSH@SF 2026-06-09,823214,6,3,6-3,6-3,8.5,-1.5,49.13,45.44,4.41,4.17,LOSS,LOSS,match,0,0,LOSS,LOSS,match,0,0,OVER,OVER,match,0,0,0.258776,0.258776,0.258776,match-away-base,0.297679,0.297679,match
2250946,2026-06-09,MIL@ATH 2026-06-09,824999,5,7,5-7,5-7,13.5,-1.5,35.26,30.12,4.7,6.56,WIN,WIN,match,1,1,WIN,WIN,match,1,1,UNDER,UNDER,match,1,1,0.124327,0.124327,0.124327,match-away-base,0.090721,0.090721,match
2253270,2026-06-09,ARI@MIA 2026-06-09,823858,6,10,6-10,6-10,8,1.5,33.43,45.52,3.33,4.81,WIN,WIN,match,1,1,LOSS,LOSS,match,0,0,OVER,OVER,match,0,0,0.111756,0.111756,0.111756,match-away-base,0.296807,0.296807,match
2250947,2026-06-10,BOS@TB 2026-06-10,822970,5,7,5-7,5-7,7.5,1.5,36.56,47.06,3.38,4.51,WIN,WIN,match,1,1,LOSS,LOSS,match,0,0,OVER,OVER,match,0,0,0.133663,0.133663,0.133663,match-away-base,0.280264,0.280264,match
2250948,2026-06-10,NYY@CLE 2026-06-10,824428,8,4,8-4,8-4,7.5,-1.5,46.08,43.03,3.68,3.77,LOSS,LOSS,match,0,0,LOSS,LOSS,match,0,0,OVER,OVER,match,0,0,0.290737,0.290737,0.290737,match-away-base,0.324558,0.324558,match
2250949,2026-06-10,WSH@SF 2026-06-10,823215,10,11,10-11,10-11,8.5,-1.5,51.1,43.48,4.41,3.95,LOSS,LOSS,match,0,0,WIN,WIN,match,1,1,OVER,OVER,match,0,0,0.261121,0.261121,0.261121,match-away-base,0.319451,0.319451,match
2250950,2026-06-10,CIN@SD 2026-06-10,823287,4,5,4-5,4-5,8.5,1.5,34.82,43.18,3.29,4.6,WIN,WIN,match,1,1,WIN,WIN,match,1,1,OVER,OVER,match,0,0,0.121243,0.121243,0.121243,match-away-base,0.322851,0.322851,match
2250951,2026-06-10,SEA@BAL 2026-06-10,824831,2,7,2-7,2-7,9,-1.5,43.49,48.76,4.54,4.98,WIN,WIN,match,1,1,WIN,WIN,match,1,1,PUSH,PUSH,match,,,0.189138,0.189138,0.189138,match-away-base,,,both-null
2250952,2026-06-10,LAD@PIT 2026-06-10,823372,8,9,8-9,8-9,8.5,-1.5,57.35,48.78,4.84,3.67,LOSS,LOSS,match,0,0,WIN,WIN,match,1,1,OVER,OVER,match,0,0,0.328902,0.328902,0.328902,match-away-base,0.262349,0.262349,match
2250953,2026-06-10,MIN@DET 2026-06-10,824266,6,4,6-4,6-4,9.5,1.5,42.45,36.39,3.78,4.28,LOSS,LOSS,match,0,0,WIN,WIN,match,1,1,OVER,OVER,match,0,0,0.3312,0.3312,0.3312,match-away-base,0.404623,0.404623,match
2250954,2026-06-10,PHI@TOR 2026-06-10,822804,7,4,7-4,7-4,9,-1.5,53.43,49.61,4.92,4.15,WIN,WIN,match,1,1,LOSS,LOSS,match,0,0,OVER,OVER,match,0,0,0.216876,0.216876,0.216876,match-away-base,0.253915,0.253915,match
2250955,2026-06-10,STL@NYM 2026-06-10,823618,9,2,9-2,9-2,8.5,1.5,40.34,39.68,3.61,4.32,LOSS,LOSS,match,0,0,WIN,WIN,match,1,1,OVER,OVER,match,0,0,0.355932,0.355932,0.355932,match-away-base,0.36385,0.36385,match
2250956,2026-06-10,TEX@KC 2026-06-10,824103,6,4,6-4,6-4,10,-1.5,47.76,29.16,4.07,4.03,LOSS,LOSS,match,0,0,LOSS,LOSS,match,0,0,PUSH,PUSH,match,,,0.272902,0.272902,0.272902,match-away-base,,,both-null
2250957,2026-06-10,ATL@CWS 2026-06-10,824590,1,2,1-2,1-2,7,-1.5,44.7,48.75,3.91,4.16,WIN,WIN,match,1,1,WIN,WIN,match,1,1,UNDER,UNDER,match,1,1,0.199809,0.199809,0.199809,match-away-base,0.237656,0.237656,match
2250958,2026-06-10,CHC@COL 2026-06-10,824348,2,3,2-3,2-3,12,-1.5,59.04,45.84,7.06,5.11,LOSS,LOSS,match,0,0,LOSS,LOSS,match,0,0,UNDER,UNDER,match,1,1,0.348572,0.348572,0.348572,match-away-base,0.210131,0.210131,match
2250959,2026-06-10,MIL@ATH 2026-06-10,824996,3,4,3-4,3-4,15,-1.5,41.01,25.35,5.1,6.16,WIN,WIN,match,1,1,WIN,WIN,match,1,1,UNDER,UNDER,match,1,1,0.168182,0.168182,0.168182,match-away-base,0.064262,0.064262,match
2250960,2026-06-10,HOU@LAA 2026-06-10,824022,2,3,2-3,2-3,9,1.5,44.81,42.34,4,4.23,WIN,WIN,match,1,1,WIN,WIN,match,1,1,UNDER,UNDER,match,1,1,0.200794,0.200794,0.200794,match-away-base,0.179268,0.179268,match
2253288,2026-06-10,ARI@MIA 2026-06-10,823856,0,8,0-8,0-8,8.5,-1.5,45.88,46.53,4.07,4.19,WIN,WIN,match,1,1,WIN,WIN,match,1,1,UNDER,UNDER,match,1,1,0.210497,0.210497,0.210497,match-away-base,0.216504,0.216504,match
2250961,2026-06-11,STL@NYM 2026-06-11,823619,4,5,4-5,4-5,9,1.5,45.94,36.92,4,4.11,WIN,WIN,match,1,1,WIN,WIN,match,1,1,PUSH,PUSH,match,,,0.211048,0.211048,0.211048,match-away-base,,,both-null
2250962,2026-06-11,MIN@DET 2026-06-11,824265,0,11,0-11,0-11,9.5,1.5,43.7,32.74,3.64,4,WIN,WIN,match,1,1,LOSS,LOSS,match,0,0,OVER,OVER,match,0,0,0.190969,0.190969,0.190969,match-away-base,0.452391,0.452391,match
2250963,2026-06-11,TEX@KC 2026-06-11,824101,4,2,4-2,4-2,10.5,-1.5,43.81,29.7,3.9,4.27,LOSS,LOSS,match,0,0,LOSS,LOSS,match,0,0,UNDER,UNDER,match,1,1,0.315732,0.315732,0.315732,match-away-base,0.088209,0.088209,match
2250964,2026-06-11,CHC@COL 2026-06-11,824346,9,3,9-3,9-3,11,-1.5,40.49,48.34,5.25,6.27,LOSS,LOSS,match,0,0,LOSS,LOSS,match,0,0,OVER,OVER,match,0,0,0.354144,0.354144,0.354144,match-away-base,0.266876,0.266876,match
2250965,2026-06-11,LAD@PIT 2026-06-11,823371,8,6,8-6,8-6,9.5,-1.5,53.32,39.5,4.86,4.09,WIN,WIN,match,1,1,LOSS,LOSS,match,0,0,OVER,OVER,match,0,0,0.217902,0.217902,0.217902,match-away-base,0.366025,0.366025,match
2250966,2026-06-11,SEA@BAL 2026-06-11,824827,5,7,5-7,5-7,8.5,-1.5,49.78,49.12,4.66,4.34,WIN,WIN,match,1,1,WIN,WIN,match,1,1,OVER,OVER,match,0,0,0.247805,0.247805,0.247805,match-away-base,0.258877,0.258877,match
2253298,2026-06-11,ARI@MIA 2026-06-11,823855,0,2,0-2,0-2,8.5,1.5,38.64,42.44,3.66,4.58,WIN,WIN,match,1,1,LOSS,LOSS,match,0,0,UNDER,UNDER,match,1,1,0.149305,0.149305,0.149305,match-away-base,0.180115,0.180115,match
2250968,2026-06-12,MIA@PIT 2026-06-12,823370,8,3,8-3,8-3,8.5,1.5,39.5,48.52,4.03,4.9,LOSS,LOSS,match,0,0,WIN,WIN,match,1,1,OVER,OVER,match,0,0,0.366025,0.366025,0.366025,match-away-base,0.265019,0.265019,match
2250969,2026-06-12,SEA@WSH 2026-06-12,822726,10,2,10-2,10-2,9.5,-1.5,55.87,44.9,5.37,4.25,WIN,WIN,match,1,1,LOSS,LOSS,match,0,0,OVER,OVER,match,0,0,0.194746,0.194746,0.194746,match-away-base,0.303601,0.303601,match
2250970,2026-06-12,SD@BAL 2026-06-12,824826,3,7,3-7,3-7,9.5,1.5,37.41,52.17,4.1,5.28,WIN,WIN,match,1,1,LOSS,LOSS,match,0,0,OVER,OVER,match,1,1,0.139951,0.139951,0.139951,match-away-base,0.228771,0.228771,match
2250971,2026-06-12,DET@CLE 2026-06-12,824425,2,3,2-3,2-3,8.5,1.5,39.45,41.26,3.64,4.47,WIN,WIN,match,1,1,WIN,WIN,match,1,1,UNDER,UNDER,match,1,1,0.15563,0.15563,0.15563,match-away-base,0.170239,0.170239,match
2250972,2026-06-12,TEX@BOS 2026-06-12,824752,1,10,1-10,1-10,8.5,1.5,43.63,38.34,3.72,4.07,WIN,WIN,match,1,1,LOSS,LOSS,match,0,0,OVER,OVER,match,0,0,0.190358,0.190358,0.190358,match-away-base,0.380196,0.380196,match
2250973,2026-06-12,ATL@NYM 2026-06-12,823617,5,7,5-7,5-7,8,1.5,45.88,47.08,4.1,4.21,WIN,WIN,match,1,1,LOSS,LOSS,match,0,0,OVER,OVER,match,0,0,0.210497,0.210497,0.210497,match-away-base,0.280053,0.280053,match
2250974,2026-06-12,NYY@TOR 2026-06-12,822803,5,8,5-8,5-8,8,1.5,49.51,42.68,4.05,3.78,WIN,WIN,match,1,1,LOSS,LOSS,match,0,0,OVER,OVER,match,0,0,0.245124,0.245124,0.245124,match-away-base,0.328558,0.328558,match
2250975,2026-06-12,LAD@CWS 2026-06-12,824588,2,8,2-8,2-8,9,-1.5,47.67,40.99,4.34,4.25,WIN,WIN,match,1,1,WIN,WIN,match,1,1,OVER,OVER,match,0,0,0.227243,0.227243,0.227243,match-away-base,0.348218,0.348218,match
2250976,2026-06-12,PHI@MIL 2026-06-12,823778,0,6,0-6,0-6,7.5,1.5,31.46,50.07,3.24,4.98,WIN,WIN,match,1,1,WIN,WIN,match,1,1,UNDER,UNDER,match,0,0,0.098973,0.098973,0.098973,match-away-base,0.2507,0.2507,match
2250977,2026-06-12,HOU@KC 2026-06-12,824102,10,8,10-8,10-8,9.5,-1.5,47.03,41.11,4.3,4.3,LOSS,LOSS,match,0,0,LOSS,LOSS,match,0,0,OVER,OVER,match,0,0,0.280582,0.280582,0.280582,match-away-base,0.346803,0.346803,match
2250978,2026-06-12,STL@MIN 2026-06-12,823695,8,9,8-9,8-9,9,1.5,36.43,48.59,3.84,5.09,WIN,WIN,match,1,1,WIN,WIN,match,1,1,OVER,OVER,match,0,0,0.132714,0.132714,0.132714,match-away-base,0.264299,0.264299,match
2250979,2026-06-12,TB@LAA 2026-06-12,824020,3,4,3-4,3-4,9,-1.5,47.68,42.69,4.17,4.09,WIN,WIN,match,1,1,WIN,WIN,match,1,1,UNDER,UNDER,match,1,1,0.227338,0.227338,0.227338,match-away-base,0.182244,0.182244,match
2250980,2026-06-12,COL@ATH 2026-06-12,824997,4,6,4-6,4-6,14,1.5,33.84,28.41,4.48,6.52,WIN,WIN,match,1,1,WIN,WIN,match,1,1,UNDER,UNDER,match,1,1,0.114515,0.114515,0.114515,match-away-base,0.080713,0.080713,match
2250981,2026-06-12,CHC@SF 2026-06-12,823211,5,1,5-1,5-1,8.5,1.5,46.16,42.87,4.1,4.19,LOSS,LOSS,match,0,0,WIN,WIN,match,1,1,UNDER,UNDER,match,1,1,0.289875,0.289875,0.289875,match-away-base,0.183784,0.183784,match
2253309,2026-06-12,ARI@CIN 2026-06-12,824507,5,2,5-2,5-2,10,-1.5,51.76,45.33,5.14,4.53,WIN,WIN,match,1,1,LOSS,LOSS,match,0,0,UNDER,UNDER,match,1,1,0.23271,0.23271,0.23271,match-away-base,0.205481,0.205481,match
2250982,2026-06-13,STL@MIN 2026-06-13,823694,9,6,9-6,9-6,9.5,-1.5,43.57,49,4.56,4.99,LOSS,LOSS,match,0,0,LOSS,LOSS,match,0,0,OVER,OVER,match,0,0,0.318434,0.318434,0.318434,match-away-base,0.2601,0.2601,match
2250983,2026-06-13,NYY@TOR 2026-06-13,822802,3,1,3-1,3-1,7.5,-1.5,49.5,46.58,4.04,3.78,LOSS,LOSS,match,0,0,LOSS,LOSS,match,0,0,UNDER,UNDER,match,1,1,0.255025,0.255025,0.255025,match-away-base,0.21697,0.21697,match
2250984,2026-06-13,SD@BAL 2026-06-13,824828,9,3,9-3,9-3,10,1.5,42.11,39.77,4.38,5.01,LOSS,LOSS,match,0,0,WIN,WIN,match,1,1,OVER,OVER,match,0,0,0.335125,0.335125,0.335125,match-away-base,0.362765,0.362765,match
2250985,2026-06-13,SEA@WSH 2026-06-13,822725,3,8,3-8,3-8,9,-1.5,46.66,55,5.15,5.19,WIN,WIN,match,1,1,WIN,WIN,match,1,1,OVER,OVER,match,1,1,0.217716,0.217716,0.217716,match-away-base,0.2025,0.2025,match
2250986,2026-06-13,MIA@PIT 2026-06-13,823369,2,3,2-3,2-3,9.5,-1.5,50.71,43.37,4.65,4.22,LOSS,LOSS,match,0,0,WIN,WIN,match,1,1,UNDER,UNDER,match,1,1,0.25715,0.25715,0.25715,match-away-base,0.188096,0.188096,match
2250987,2026-06-13,DET@CLE 2026-06-13,824426,1,3,1-3,1-3,7.5,-1.5,53.05,43.51,4.28,3.63,LOSS,LOSS,match,0,0,WIN,WIN,match,1,1,UNDER,UNDER,match,1,1,0.28143,0.28143,0.28143,match-away-base,0.189312,0.189312,match
2250988,2026-06-13,TEX@BOS 2026-06-13,824749,3,6,3-6,3-6,7.5,1.5,45.46,42.74,3.62,3.81,WIN,WIN,match,1,1,LOSS,LOSS,match,0,0,OVER,OVER,match,0,0,0.206661,0.206661,0.206661,match-away-base,0.327871,0.327871,match
2250989,2026-06-13,ATL@NYM 2026-06-13,823616,3,1,3-1,3-1,8.5,-1.5,51.4,44,4.45,3.96,WIN,WIN,match,1,1,LOSS,LOSS,match,0,0,UNDER,UNDER,match,1,1,0.236196,0.236196,0.236196,match-away-base,0.1936,0.1936,match
2250990,2026-06-13,LAD@CWS 2026-06-13,824587,7,1,7-1,7-1,8.5,-1.5,52.06,43.96,4.25,3.71,WIN,WIN,match,1,1,LOSS,LOSS,match,0,0,UNDER,UNDER,match,1,1,0.229824,0.229824,0.229824,match-away-base,0.193248,0.193248,match
2250991,2026-06-13,HOU@KC 2026-06-13,824100,8,7,8-7,8-7,9.5,1.5,37.04,36.59,3.72,4.88,LOSS,LOSS,match,0,0,WIN,WIN,match,1,1,OVER,OVER,match,0,0,0.396396,0.396396,0.396396,match-away-base,0.402083,0.402083,match
2250992,2026-06-13,PHI@MIL 2026-06-13,823776,9,8,9-8,9-8,8.5,1.5,36.9,48.97,3.69,4.84,LOSS,LOSS,match,0,0,WIN,WIN,match,1,1,OVER,OVER,match,0,0,0.398161,0.398161,0.398161,match-away-base,0.260406,0.260406,match
2250993,2026-06-13,COL@ATH 2026-06-13,824995,5,7,5-7,5-7,14.5,1.5,44.99,45.32,6.76,7.32,WIN,WIN,match,1,1,LOSS,LOSS,match,0,0,UNDER,UNDER,match,1,1,0.20241,0.20241,0.20241,match-away-base,0.20539,0.20539,match
2250994,2026-06-13,CHC@SF 2026-06-13,823213,6,1,6-1,6-1,8,-1.5,51.13,37.76,3.87,3.44,WIN,WIN,match,1,1,LOSS,LOSS,match,0,0,UNDER,UNDER,match,1,1,0.238828,0.238828,0.238828,match-away-base,0.142582,0.142582,match
2250995,2026-06-13,TB@LAA 2026-06-13,824019,0,8,0-8,0-8,8.5,-1.5,43.52,52.32,4.26,4.66,WIN,WIN,match,1,1,WIN,WIN,match,1,1,UNDER,UNDER,match,0,0,0.189399,0.189399,0.189399,match-away-base,0.273738,0.273738,match
2253324,2026-06-13,ARI@CIN 2026-06-13,824508,1,2,1-2,1-2,9.5,-1.5,48.88,41.83,4.45,4.23,WIN,WIN,match,1,1,WIN,WIN,match,1,1,UNDER,UNDER,match,1,1,0.238925,0.238925,0.238925,match-away-base,0.174975,0.174975,match
2250996,2026-06-14,MIA@PIT 2026-06-14,823368,4,2,4-2,4-2,7,1.5,44.81,50.75,4.02,4.26,LOSS,LOSS,match,0,0,WIN,WIN,match,1,1,UNDER,UNDER,match,0,0,0.304594,0.304594,0.304594,match-away-base,0.257556,0.257556,match
2250997,2026-06-14,SD@BAL 2026-06-14,824823,5,2,5-2,5-2,10.5,1.5,43.09,42.15,4.39,4.88,LOSS,LOSS,match,0,0,WIN,WIN,match,1,1,UNDER,UNDER,match,1,1,0.323875,0.323875,0.323875,match-away-base,0.177662,0.177662,match
2250998,2026-06-14,SEA@WSH 2026-06-14,822722,1,10,1-10,1-10,10.5,-1.5,57.45,49.79,5.82,4.43,LOSS,LOSS,match,0,0,WIN,WIN,match,1,1,OVER,OVER,match,0,0,0.33005,0.33005,0.33005,match-away-base,0.252104,0.252104,match
2250999,2026-06-14,NYY@TOR 2026-06-14,822801,8,3,8-3,8-3,8.5,-1.5,51.25,49.29,4.76,4.27,WIN,WIN,match,1,1,LOSS,LOSS,match,0,0,OVER,OVER,match,0,0,0.237656,0.237656,0.237656,match-away-base,0.25715,0.25715,match
2251001,2026-06-14,ATL@NYM 2026-06-14,823615,1,8,1-8,1-8,8.5,1.5,51.23,44.3,4.46,3.98,LOSS,LOSS,match,0,0,LOSS,LOSS,match,0,0,OVER,OVER,match,0,0,0.262451,0.262451,0.262451,match-away-base,0.310249,0.310249,match
2251002,2026-06-14,HOU@KC 2026-06-14,824099,0,4,0-4,0-4,8.5,1.5,46.51,36.27,3.75,3.81,WIN,WIN,match,1,1,LOSS,LOSS,match,0,0,UNDER,UNDER,match,1,1,0.216318,0.216318,0.216318,match-away-base,0.131551,0.131551,match
2251003,2026-06-14,STL@MIN 2026-06-14,823693,4,5,4-5,4-5,9.5,-1.5,47.29,50.4,4.6,4.57,WIN,WIN,match,1,1,WIN,WIN,match,1,1,UNDER,UNDER,match,0,0,0.223634,0.223634,0.223634,match-away-base,0.254016,0.254016,match
2251004,2026-06-14,LAD@CWS 2026-06-14,824586,4,6,4-6,4-6,9.5,-1.5,51.21,38.58,4.68,4.17,LOSS,LOSS,match,0,0,WIN,WIN,match,1,1,OVER,OVER,match,0,0,0.262246,0.262246,0.262246,match-away-base,0.377242,0.377242,match
2251005,2026-06-14,PHI@MIL 2026-06-14,823777,0,4,0-4,0-4,6.5,-1.5,39.01,54.75,3.63,4.49,WIN,WIN,match,1,1,WIN,WIN,match,1,1,UNDER,UNDER,match,0,0,0.152178,0.152178,0.152178,match-away-base,0.299756,0.299756,match
2251006,2026-06-14,COL@ATH 2026-06-14,824994,23,9,23-9,23-9,14,1.5,41.03,22.67,4.72,5.72,LOSS,LOSS,match,0,0,WIN,WIN,match,1,1,OVER,OVER,match,0,0,0.347746,0.347746,0.347746,match-away-base,0.597993,0.597993,match
2251007,2026-06-14,CHC@SF 2026-06-14,823212,1,5,1-5,1-5,8,1.5,39.69,46.7,3.73,4.54,WIN,WIN,match,1,1,LOSS,LOSS,match,0,0,UNDER,UNDER,match,1,1,0.15753,0.15753,0.15753,match-away-base,0.218089,0.218089,match
2251008,2026-06-14,TB@LAA 2026-06-14,824021,8,3,8-3,8-3,9,-1.5,53.87,51.43,5.37,4.49,WIN,WIN,match,1,1,LOSS,LOSS,match,0,0,OVER,OVER,match,1,1,0.212798,0.212798,0.212798,match-away-base,0.235904,0.235904,match
2251009,2026-06-14,TEX@BOS 2026-06-14,824751,6,4,6-4,6-4,9.5,-1.5,43.63,34.29,3.73,4.09,LOSS,LOSS,match,0,0,LOSS,LOSS,match,0,0,OVER,OVER,match,0,0,0.317758,0.317758,0.317758,match-away-base,0.43178,0.43178,match
2253338,2026-06-14,ARI@CIN 2026-06-14,824506,5,3,5-3,5-3,10,-1.5,42.26,43.69,4.43,5.03,LOSS,LOSS,match,0,0,LOSS,LOSS,match,0,0,UNDER,UNDER,match,1,1,0.333391,0.333391,0.333391,match-away-base,0.190882,0.190882,match
2251010,2026-06-15,MIA@PHI 2026-06-15,823452,0,7,0-7,0-7,8,1.5,34.85,44.67,3.37,4.69,WIN,WIN,match,1,1,LOSS,LOSS,match,0,0,UNDER,UNDER,match,1,1,0.121452,0.121452,0.121452,match-away-base,0.199541,0.199541,match
2251011,2026-06-15,KC@WSH 2026-06-15,822724,3,7,3-7,3-7,9.5,1.5,36.82,57.11,4.64,6,WIN,WIN,match,1,1,LOSS,LOSS,match,0,0,OVER,OVER,match,1,1,0.135571,0.135571,0.135571,match-away-base,0.183955,0.183955,match
2251012,2026-06-15,NYM@CIN 2026-06-15,824505,0,12,0-12,0-12,8.5,1.5,41.23,39.03,3.63,4.23,WIN,WIN,match,1,1,LOSS,LOSS,match,0,0,OVER,OVER,match,0,0,0.169991,0.169991,0.169991,match-away-base,0.371734,0.371734,match
2251013,2026-06-15,SD@STL 2026-06-15,823046,0,3,0-3,0-3,8.5,1.5,39.81,41.17,3.66,4.44,WIN,WIN,match,1,1,LOSS,LOSS,match,0,0,UNDER,UNDER,match,1,1,0.158484,0.158484,0.158484,match-away-base,0.169497,0.169497,match
2251014,2026-06-15,COL@CHC 2026-06-15,824666,4,5,4-5,4-5,9.5,1.5,31.23,42.44,3.67,5.64,WIN,WIN,match,1,1,LOSS,LOSS,match,0,0,UNDER,UNDER,match,1,1,0.097531,0.097531,0.097531,match-away-base,0.180115,0.180115,match
2251015,2026-06-15,MIN@TEX 2026-06-15,822887,4,2,4-2,4-2,8.5,1.5,50.12,30.86,3.45,3.15,WIN,WIN,match,1,1,WIN,WIN,match,1,1,UNDER,UNDER,match,1,1,0.248801,0.248801,0.248801,match-away-base,0.095234,0.095234,match
2251016,2026-06-15,DET@HOU 2026-06-15,824181,9,3,9-3,9-3,9,1.5,47.16,37.27,4.09,4.07,LOSS,LOSS,match,0,0,WIN,WIN,match,1,1,OVER,OVER,match,0,0,0.279207,0.279207,0.279207,match-away-base,0.393505,0.393505,match
2251017,2026-06-15,PIT@ATH 2026-06-15,824993,2,11,2-11,2-11,10,1.5,38.8,45.78,4.73,5.89,WIN,WIN,match,1,1,LOSS,LOSS,match,0,0,OVER,OVER,match,0,0,0.150544,0.150544,0.150544,match-away-base,0.293981,0.293981,match
2251018,2026-06-15,TB@LAD 2026-06-15,823938,3,4,3-4,3-4,9.5,1.5,42.53,43.04,4.15,4.67,WIN,WIN,match,1,1,WIN,WIN,match,1,1,UNDER,UNDER,match,1,1,0.18088,0.18088,0.18088,match-away-base,0.185244,0.185244,match
2253356,2026-06-15,LAA@ARI 2026-06-15,825071,3,4,3-4,3-4,9,1.5,47.32,41.13,4.32,4.29,WIN,WIN,match,1,1,WIN,WIN,match,1,1,UNDER,UNDER,match,1,1,0.223918,0.223918,0.223918,match-away-base,0.169168,0.169168,match
2251019,2026-06-16,MIA@PHI 2026-06-16,823451,2,8,2-8,2-8,8.5,1.5,47.43,45.19,4.08,4.02,WIN,WIN,match,1,1,LOSS,LOSS,match,0,0,OVER,OVER,match,0,0,0.22496,0.22496,0.22496,match-away-base,0.300414,0.300414,match
2251020,2026-06-16,KC@WSH 2026-06-16,822723,4,6,4-6,4-6,8.5,1.5,40.33,53.1,4.34,5.16,WIN,WIN,match,1,1,LOSS,LOSS,match,0,0,OVER,OVER,match,1,1,0.162651,0.162651,0.162651,match-away-base,0.219961,0.219961,match
2251021,2026-06-16,TOR@BOS 2026-06-16,824750,6,1,6-1,6-1,7.5,-1.5,43.86,38.6,3.35,3.65,LOSS,LOSS,match,0,0,LOSS,LOSS,match,0,0,UNDER,UNDER,match,1,1,0.31517,0.31517,0.31517,match-away-base,0.148996,0.148996,match
2251022,2026-06-16,CWS@NYY 2026-06-16,823535,2,12,2-12,2-12,8,1.5,40.13,49.61,3.7,4.46,WIN,WIN,match,1,1,LOSS,LOSS,match,0,0,OVER,OVER,match,0,0,0.161042,0.161042,0.161042,match-away-base,0.253915,0.253915,match
