game_id,mlb_game_pk,date,month,teams,game_no,series,sub_market,pick,prob,line,proj_value,actual,correct,brier,logloss,signed_error,abs_error,fav,day_night,allstar,leakage_quarantine,closing_source,score_source,note
2250020,824946,2026-03-27,2026-03,KC@ATL,1,p1,TOTAL,UNDER,0.48170,7.5,8.00,UNDER,1,0.232035,0.657201,2.00,2.00,home_fav,night,0,0,proxy,games,
2250020,824946,2026-03-27,2026-03,KC@ATL,1,p2,ML,HOME,0.40350,113,,HOME,1,0.162812,0.516676,,,home_fav,night,0,0,proxy,games,
2250020,824946,2026-03-27,2026-03,KC@ATL,1,p2,RL,AWAY,0.56970,+1.5,-0.72,HOME,0,0.324558,0.843273,5.28,5.28,home_fav,night,0,0,proxy,games,
2250020,824946,2026-03-27,2026-03,KC@ATL,1,p2,TOTAL,UNDER,0.48170,7.5,8.00,UNDER,1,0.232035,0.657201,2.00,2.00,home_fav,night,0,0,proxy,games,
2250021,824216,2026-03-27,2026-03,LAA@HOU,1,live,ML,HOME,0.42220,+140,,AWAY,0,0.333853,0.862276,,,home_fav,night,0,1,proxy,games,
2250021,824216,2026-03-27,2026-03,LAA@HOU,1,live,RL,AWAY,,+1.5,-0.90,AWAY,1,,,-4.90,4.90,home_fav,night,0,1,proxy,games,
2250021,824216,2026-03-27,2026-03,LAA@HOU,1,live,TOTAL,UNDER,0.47380,8.5,8.50,UNDER,1,0.224486,0.642074,0.50,0.50,home_fav,night,0,1,proxy,games,
2250021,824216,2026-03-27,2026-03,LAA@HOU,1,p1,ML,HOME,0.40110,140,,AWAY,0,0.358681,0.913545,,,home_fav,night,0,0,proxy,games,
2250021,824216,2026-03-27,2026-03,LAA@HOU,1,p1,RL,AWAY,0.55850,+1.5,-0.78,AWAY,1,0.194922,0.582501,-4.78,4.78,home_fav,night,0,0,proxy,games,
2250021,824216,2026-03-27,2026-03,LAA@HOU,1,p1,TOTAL,UNDER,0.46670,8.5,8.72,UNDER,1,0.217809,0.628671,0.72,0.72,home_fav,night,0,0,proxy,games,
2250021,824216,2026-03-27,2026-03,LAA@HOU,1,p2,ML,HOME,0.40110,140,,AWAY,0,0.358681,0.913545,,,home_fav,night,0,0,proxy,games,
2250021,824216,2026-03-27,2026-03,LAA@HOU,1,p2,RL,AWAY,0.55850,+1.5,-0.78,AWAY,1,0.194922,0.582501,-4.78,4.78,home_fav,night,0,0,proxy,games,
2250021,824216,2026-03-27,2026-03,LAA@HOU,1,p2,TOTAL,UNDER,0.46670,8.5,8.72,UNDER,1,0.217809,0.628671,0.72,0.72,home_fav,night,0,0,proxy,games,
2250022,823324,2026-03-27,2026-03,DET@SD,1,live,ML,HOME,0.46130,+108,,AWAY,0,0.290198,0.773707,,,home_fav,night,0,1,proxy,games,
2250022,823324,2026-03-27,2026-03,DET@SD,1,live,RL,AWAY,,+1.5,-0.43,AWAY,1,,,-3.43,3.43,home_fav,night,0,1,proxy,games,
2250022,823324,2026-03-27,2026-03,DET@SD,1,live,TOTAL,OVER,0.50750,7.5,7.50,UNDER,0,0.257556,0.708261,0.50,0.50,home_fav,night,0,1,proxy,games,
2250022,823324,2026-03-27,2026-03,DET@SD,1,p1,ML,HOME,0.45810,108,,AWAY,0,0.293656,0.780668,,,home_fav,night,0,0,proxy,games,
2250022,823324,2026-03-27,2026-03,DET@SD,1,p1,RL,AWAY,0.62600,+1.5,-0.12,AWAY,1,0.139876,0.468405,-3.12,3.12,home_fav,night,0,0,proxy,games,
2250022,823324,2026-03-27,2026-03,DET@SD,1,p1,TOTAL,UNDER,0.43820,7.5,7.53,UNDER,1,0.192019,0.576609,0.53,0.53,home_fav,night,0,0,proxy,games,
2250022,823324,2026-03-27,2026-03,DET@SD,1,p2,ML,HOME,0.45810,108,,AWAY,0,0.293656,0.780668,,,home_fav,night,0,0,proxy,games,
2250022,823324,2026-03-27,2026-03,DET@SD,1,p2,RL,AWAY,0.62600,+1.5,-0.12,AWAY,1,0.139876,0.468405,-3.12,3.12,home_fav,night,0,0,proxy,games,
2250022,823324,2026-03-27,2026-03,DET@SD,1,p2,TOTAL,UNDER,0.43820,7.5,7.53,UNDER,1,0.192019,0.576609,0.53,0.53,home_fav,night,0,0,proxy,games,
2250023,823162,2026-03-27,2026-03,CLE@SEA,1,live,ML,HOME,0.45110,+149,,HOME,1,0.203491,0.599839,,,home_fav,night,0,1,proxy,games,
2250023,823162,2026-03-27,2026-03,CLE@SEA,1,live,RL,AWAY,,+1.5,-0.54,HOME,0,,,3.46,3.46,home_fav,night,0,1,proxy,games,
2250023,823162,2026-03-27,2026-03,CLE@SEA,1,live,TOTAL,OVER,0.53800,7,7.00,UNDER,0,0.289444,0.772190,1.00,1.00,home_fav,night,0,1,proxy,games,
2250023,823162,2026-03-27,2026-03,CLE@SEA,1,p1,ML,HOME,0.43050,149,,HOME,1,0.185330,0.562996,,,home_fav,night,0,0,proxy,games,
2250023,823162,2026-03-27,2026-03,CLE@SEA,1,p1,RL,AWAY,0.60350,+1.5,-0.39,HOME,0,0.364212,0.925079,3.61,3.61,home_fav,night,0,0,proxy,games,
2250023,823162,2026-03-27,2026-03,CLE@SEA,1,p1,TOTAL,UNDER,0.48020,7,7.39,UNDER,1,0.230592,0.654311,1.39,1.39,home_fav,night,0,0,proxy,games,
2250023,823162,2026-03-27,2026-03,CLE@SEA,1,p2,ML,HOME,0.43050,149,,HOME,1,0.185330,0.562996,,,home_fav,night,0,0,proxy,games,
2250023,823162,2026-03-27,2026-03,CLE@SEA,1,p2,RL,AWAY,0.60350,+1.5,-0.39,HOME,0,0.364212,0.925079,3.61,3.61,home_fav,night,0,0,proxy,games,
2250023,823162,2026-03-27,2026-03,CLE@SEA,1,p2,TOTAL,UNDER,0.48020,7,7.39,UNDER,1,0.230592,0.654311,1.39,1.39,home_fav,night,0,0,proxy,games,
2252293,823971,2026-03-27,2026-03,ARI@LAD,1,live,ML,HOME,0.40400,+194,,HOME,1,0.163216,0.517515,,,home_fav,night,0,1,proxy,games,
2252293,823971,2026-03-27,2026-03,ARI@LAD,1,live,RL,AWAY,,+1.5,-0.99,AWAY,1,,,0.01,0.01,home_fav,night,0,1,proxy,games,
2252293,823971,2026-03-27,2026-03,ARI@LAD,1,live,TOTAL,UNDER,0.35430,8.5,8.50,OVER,0,0.416928,1.037611,-0.50,0.50,home_fav,night,0,1,proxy,games,
2252293,823971,2026-03-27,2026-03,ARI@LAD,1,p1,ML,HOME,0.38320,194,,HOME,1,0.146842,0.483210,,,home_fav,night,0,0,proxy,games,
2252293,823971,2026-03-27,2026-03,ARI@LAD,1,p1,RL,AWAY,0.55160,+1.5,-0.93,AWAY,1,0.201063,0.594932,0.07,0.07,home_fav,night,0,0,proxy,games,
2252293,823971,2026-03-27,2026-03,ARI@LAD,1,p1,TOTAL,UNDER,0.39470,8.5,7.91,OVER,0,0.366388,0.929629,-1.09,1.09,home_fav,night,0,0,proxy,games,
2252293,823971,2026-03-27,2026-03,ARI@LAD,1,p2,ML,HOME,0.38320,194,,HOME,1,0.146842,0.483210,,,home_fav,night,0,0,proxy,games,
2252293,823971,2026-03-27,2026-03,ARI@LAD,1,p2,RL,AWAY,0.55160,+1.5,-0.93,AWAY,1,0.201063,0.594932,0.07,0.07,home_fav,night,0,0,proxy,games,
2252293,823971,2026-03-27,2026-03,ARI@LAD,1,p2,TOTAL,UNDER,0.39470,8.5,7.91,OVER,0,0.366388,0.929629,-1.09,1.09,home_fav,night,0,0,proxy,games,
2250024,823082,2026-03-28,2026-03,TB@STL,1,live,ML,HOME,0.46920,-115,,HOME,1,0.220149,0.633370,,,away_fav,day,0,1,proxy,games,
2250024,823082,2026-03-28,2026-03,TB@STL,1,live,RL,HOME,,-1.5,-0.38,HOME,1,,,0.62,0.62,away_fav,day,0,1,proxy,games,
2250024,823082,2026-03-28,2026-03,TB@STL,1,live,TOTAL,OVER,0.60320,7.5,7.50,OVER,1,0.157450,0.505506,-3.50,3.50,away_fav,day,0,1,proxy,games,
2250024,823082,2026-03-28,2026-03,TB@STL,1,p1,ML,HOME,0.44060,-115,,HOME,1,0.194128,0.580890,,,away_fav,day,0,0,proxy,games,
2250024,823082,2026-03-28,2026-03,TB@STL,1,p1,RL,HOME,0.34340,-1.5,-0.32,HOME,1,0.117924,0.420680,0.68,0.68,away_fav,day,0,0,proxy,games,
2250024,823082,2026-03-28,2026-03,TB@STL,1,p1,TOTAL,UNDER,0.48690,7.5,8.06,OVER,0,0.263272,0.719697,-2.94,2.94,away_fav,day,0,0,proxy,games,
2250024,823082,2026-03-28,2026-03,TB@STL,1,p2,ML,HOME,0.44060,-115,,HOME,1,0.194128,0.580890,,,away_fav,day,0,0,proxy,games,
2250024,823082,2026-03-28,2026-03,TB@STL,1,p2,RL,HOME,0.34340,-1.5,-0.32,HOME,1,0.117924,0.420680,0.68,0.68,away_fav,day,0,0,proxy,games,
2250024,823082,2026-03-28,2026-03,TB@STL,1,p2,TOTAL,UNDER,0.48690,7.5,8.06,OVER,0,0.263272,0.719697,-2.94,2.94,away_fav,day,0,0,proxy,games,
2250025,824701,2026-03-28,2026-03,WSH@CHC,1,live,ML,HOME,0.36770,+203,,HOME,1,0.135203,0.458391,,,home_fav,day,0,1,proxy,games,
2250025,824701,2026-03-28,2026-03,WSH@CHC,1,live,RL,HOME,,+1.5,-1.51,HOME,1,,,6.49,6.49,home_fav,day,0,1,proxy,games,
2250025,824701,2026-03-28,2026-03,WSH@CHC,1,live,TOTAL,UNDER,0.43850,8.5,8.50,OVER,0,0.315282,0.824395,-3.50,3.50,home_fav,day,0,1,proxy,games,
2250025,824701,2026-03-28,2026-03,WSH@CHC,1,p1,ML,HOME,0.36740,203,,HOME,1,0.134983,0.457917,,,home_fav,day,0,0,proxy,games,
2250025,824701,2026-03-28,2026-03,WSH@CHC,1,p1,RL,AWAY,0.53210,+1.5,-1.13,HOME,0,0.283130,0.759501,6.87,6.87,home_fav,day,0,0,proxy,games,
2250025,824701,2026-03-28,2026-03,WSH@CHC,1,p1,TOTAL,UNDER,0.43000,8.5,8.30,OVER,0,0.324900,0.843970,-3.70,3.70,home_fav,day,0,0,proxy,games,
2250025,824701,2026-03-28,2026-03,WSH@CHC,1,p2,ML,HOME,0.36740,203,,HOME,1,0.134983,0.457917,,,home_fav,day,0,0,proxy,games,
2250025,824701,2026-03-28,2026-03,WSH@CHC,1,p2,RL,AWAY,0.53210,+1.5,-1.13,HOME,0,0.283130,0.759501,6.87,6.87,home_fav,day,0,0,proxy,games,
2250025,824701,2026-03-28,2026-03,WSH@CHC,1,p2,TOTAL,UNDER,0.43000,8.5,8.30,OVER,0,0.324900,0.843970,-3.70,3.70,home_fav,day,0,0,proxy,games,
2250026,822838,2026-03-28,2026-03,ATH@TOR,1,live,ML,HOME,0.45890,+163,,HOME,1,0.210589,0.614151,,,home_fav,day,0,1,proxy,games,
2250026,822838,2026-03-28,2026-03,ATH@TOR,1,live,RL,AWAY,,+1.5,-0.51,AWAY,1,,,0.49,0.49,home_fav,day,0,1,proxy,games,
2250026,822838,2026-03-28,2026-03,ATH@TOR,1,live,TOTAL,OVER,0.58890,8,8.00,OVER,1,0.169003,0.529499,-7.00,7.00,home_fav,day,0,1,proxy,games,
2250026,822838,2026-03-28,2026-03,ATH@TOR,1,p1,ML,HOME,0.44810,163,,HOME,1,0.200794,0.594388,,,home_fav,day,0,0,proxy,games,
2250026,822838,2026-03-28,2026-03,ATH@TOR,1,p1,RL,AWAY,0.60400,+1.5,-0.24,AWAY,1,0.156816,0.504181,0.76,0.76,home_fav,day,0,0,proxy,games,
2250026,822838,2026-03-28,2026-03,ATH@TOR,1,p1,TOTAL,OVER,0.50540,8,8.70,OVER,1,0.244629,0.682405,-6.30,6.30,home_fav,day,0,0,proxy,games,
2250026,822838,2026-03-28,2026-03,ATH@TOR,1,p2,ML,HOME,0.44810,163,,HOME,1,0.200794,0.594388,,,home_fav,day,0,0,proxy,games,
2250026,822838,2026-03-28,2026-03,ATH@TOR,1,p2,RL,AWAY,0.60400,+1.5,-0.24,AWAY,1,0.156816,0.504181,0.76,0.76,home_fav,day,0,0,proxy,games,
2250026,822838,2026-03-28,2026-03,ATH@TOR,1,p2,TOTAL,OVER,0.50540,8,8.70,OVER,1,0.244629,0.682405,-6.30,6.30,home_fav,day,0,0,proxy,games,
2250027,824862,2026-03-28,2026-03,MIN@BAL,1,live,ML,HOME,0.40180,+141,,AWAY,0,0.357843,0.911801,,,home_fav,day,0,1,proxy,games,
2250027,824862,2026-03-28,2026-03,MIN@BAL,1,live,RL,AWAY,,+1.5,-1.13,AWAY,1,,,-4.13,4.13,home_fav,day,0,1,proxy,games,
2250027,824862,2026-03-28,2026-03,MIN@BAL,1,live,TOTAL,OVER,0.53350,7.5,7.50,UNDER,0,0.284622,0.762497,2.50,2.50,home_fav,day,0,1,proxy,games,
2250027,824862,2026-03-28,2026-03,MIN@BAL,1,p1,ML,HOME,0.38110,141,,AWAY,0,0.383037,0.964693,,,home_fav,day,0,0,proxy,games,
2250027,824862,2026-03-28,2026-03,MIN@BAL,1,p1,RL,AWAY,0.54120,+1.5,-1.00,AWAY,1,0.210497,0.613966,-4.00,4.00,home_fav,day,0,0,proxy,games,
2250027,824862,2026-03-28,2026-03,MIN@BAL,1,p1,TOTAL,OVER,0.53370,7.5,8.59,UNDER,0,0.284836,0.762926,3.59,3.59,home_fav,day,0,0,proxy,games,
2250027,824862,2026-03-28,2026-03,MIN@BAL,1,p2,ML,HOME,0.38110,141,,AWAY,0,0.383037,0.964693,,,home_fav,day,0,0,proxy,games,
2250027,824862,2026-03-28,2026-03,MIN@BAL,1,p2,RL,AWAY,0.54120,+1.5,-1.00,AWAY,1,0.210497,0.613966,-4.00,4.00,home_fav,day,0,0,proxy,games,
2250027,824862,2026-03-28,2026-03,MIN@BAL,1,p2,TOTAL,OVER,0.53370,7.5,8.59,UNDER,0,0.284836,0.762926,3.59,3.59,home_fav,day,0,0,proxy,games,
2250028,823488,2026-03-28,2026-03,TEX@PHI,1,live,ML,HOME,0.47700,+128,,AWAY,0,0.273529,0.740239,,,home_fav,day,0,1,proxy,games,
2250028,823488,2026-03-28,2026-03,TEX@PHI,1,live,RL,AWAY,,+1.5,-0.28,AWAY,1,,,-1.28,1.28,home_fav,day,0,1,proxy,games,
2250028,823488,2026-03-28,2026-03,TEX@PHI,1,live,TOTAL,OVER,0.60030,7.5,7.50,OVER,1,0.159760,0.510326,-1.50,1.50,home_fav,day,0,1,proxy,games,
2250028,823488,2026-03-28,2026-03,TEX@PHI,1,p1,ML,HOME,0.47630,128,,AWAY,0,0.274262,0.741707,,,home_fav,day,0,0,proxy,games,
2250028,823488,2026-03-28,2026-03,TEX@PHI,1,p1,RL,AWAY,0.62620,+1.5,0.07,AWAY,1,0.139726,0.468085,-0.93,0.93,home_fav,day,0,0,proxy,games,
2250028,823488,2026-03-28,2026-03,TEX@PHI,1,p1,TOTAL,OVER,0.56570,7.5,8.97,OVER,1,0.188616,0.569691,-0.03,0.03,home_fav,day,0,0,proxy,games,
2250028,823488,2026-03-28,2026-03,TEX@PHI,1,p2,ML,HOME,0.47630,128,,AWAY,0,0.274262,0.741707,,,home_fav,day,0,0,proxy,games,
2250028,823488,2026-03-28,2026-03,TEX@PHI,1,p2,RL,AWAY,0.62620,+1.5,0.07,AWAY,1,0.139726,0.468085,-0.93,0.93,home_fav,day,0,0,proxy,games,
2250028,823488,2026-03-28,2026-03,TEX@PHI,1,p2,TOTAL,OVER,0.56570,7.5,8.97,OVER,1,0.188616,0.569691,-0.03,0.03,home_fav,day,0,0,proxy,games,
2250029,824540,2026-03-28,2026-03,BOS@CIN,1,live,ML,HOME,0.43430,-136,,HOME,1,0.188616,0.569691,,,away_fav,day,0,1,proxy,games,
2250029,824540,2026-03-28,2026-03,BOS@CIN,1,live,RL,HOME,,-1.5,-0.77,HOME,1,,,0.23,0.23,away_fav,day,0,1,proxy,games,
2250029,824540,2026-03-28,2026-03,BOS@CIN,1,live,TOTAL,OVER,0.55800,7.5,7.50,OVER,1,0.195364,0.583396,-3.50,3.50,away_fav,day,0,1,proxy,games,
2250029,824540,2026-03-28,2026-03,BOS@CIN,1,p1,ML,HOME,0.42940,-136,,HOME,1,0.184384,0.561067,,,away_fav,day,0,0,proxy,games,
2250029,824540,2026-03-28,2026-03,BOS@CIN,1,p1,RL,HOME,0.33630,-1.5,-0.44,HOME,1,0.113098,0.409925,0.56,0.56,away_fav,day,0,0,proxy,games,
2250029,824540,2026-03-28,2026-03,BOS@CIN,1,p1,TOTAL,OVER,0.51620,7.5,8.38,OVER,1,0.234062,0.661261,-2.62,2.62,away_fav,day,0,0,proxy,games,
2250029,824540,2026-03-28,2026-03,BOS@CIN,1,p2,ML,HOME,0.42940,-136,,HOME,1,0.184384,0.561067,,,away_fav,day,0,0,proxy,games,
2250029,824540,2026-03-28,2026-03,BOS@CIN,1,p2,RL,HOME,0.33630,-1.5,-0.44,HOME,1,0.113098,0.409925,0.56,0.56,away_fav,day,0,0,proxy,games,
2250029,824540,2026-03-28,2026-03,BOS@CIN,1,p2,TOTAL,OVER,0.51620,7.5,8.38,OVER,1,0.234062,0.661261,-2.62,2.62,away_fav,day,0,0,proxy,games,
2250030,823651,2026-03-28,2026-03,PIT@NYM,1,live,ML,HOME,0.46200,+144,,HOME,1,0.213444,0.619897,,,home_fav,day,0,1,proxy,games,
2250030,823651,2026-03-28,2026-03,PIT@NYM,1,live,RL,AWAY,,+1.5,-0.47,HOME,0,,,1.53,1.53,home_fav,day,0,1,proxy,games,
2250030,823651,2026-03-28,2026-03,PIT@NYM,1,live,TOTAL,OVER,0.60260,7.5,7.50,UNDER,0,0.363127,0.922812,1.50,1.50,home_fav,day,0,1,proxy,games,
2250030,823651,2026-03-28,2026-03,PIT@NYM,1,p1,ML,HOME,0.41470,144,,HOME,1,0.171976,0.535631,,,home_fav,day,0,0,proxy,games,
2250030,823651,2026-03-28,2026-03,PIT@NYM,1,p1,RL,AWAY,0.57300,+1.5,-0.62,HOME,0,0.328329,0.850971,1.38,1.38,home_fav,day,0,0,proxy,games,
2250030,823651,2026-03-28,2026-03,PIT@NYM,1,p1,TOTAL,OVER,0.53510,7.5,8.60,UNDER,0,0.286332,0.765933,2.60,2.60,home_fav,day,0,0,proxy,games,
2250030,823651,2026-03-28,2026-03,PIT@NYM,1,p2,ML,HOME,0.41470,144,,HOME,1,0.171976,0.535631,,,home_fav,day,0,0,proxy,games,
2250030,823651,2026-03-28,2026-03,PIT@NYM,1,p2,RL,AWAY,0.57300,+1.5,-0.62,HOME,0,0.328329,0.850971,1.38,1.38,home_fav,day,0,0,proxy,games,
2250030,823651,2026-03-28,2026-03,PIT@NYM,1,p2,TOTAL,OVER,0.53510,7.5,8.60,UNDER,0,0.286332,0.765933,2.60,2.60,home_fav,day,0,0,proxy,games,
2250031,823892,2026-03-28,2026-03,COL@MIA,1,live,ML,HOME,0.38350,+159,,HOME,1,0.147072,0.483697,,,home_fav,day,0,1,proxy,games,
2250031,823892,2026-03-28,2026-03,COL@MIA,1,live,RL,AWAY,,+1.5,-1.33,AWAY,1,,,-0.33,0.33,home_fav,day,0,1,proxy,games,
2250031,823892,2026-03-28,2026-03,COL@MIA,1,live,TOTAL,OVER,0.52120,7.5,7.50,UNDER,0,0.271649,0.736472,0.50,0.50,home_fav,day,0,1,proxy,games,
2250031,823892,2026-03-28,2026-03,COL@MIA,1,p1,ML,HOME,0.42130,159,,HOME,1,0.177494,0.546971,,,home_fav,day,0,0,proxy,games,
2250031,823892,2026-03-28,2026-03,COL@MIA,1,p1,RL,AWAY,0.58270,+1.5,-0.53,AWAY,1,0.174139,0.540083,0.47,0.47,home_fav,day,0,0,proxy,games,
2250031,823892,2026-03-28,2026-03,COL@MIA,1,p1,TOTAL,OVER,0.51950,7.5,8.43,UNDER,0,0.269880,0.732928,1.43,1.43,home_fav,day,0,0,proxy,games,
2250031,823892,2026-03-28,2026-03,COL@MIA,1,p2,ML,HOME,0.42130,159,,HOME,1,0.177494,0.546971,,,home_fav,day,0,0,proxy,games,
2250031,823892,2026-03-28,2026-03,COL@MIA,1,p2,RL,AWAY,0.58270,+1.5,-0.53,AWAY,1,0.174139,0.540083,0.47,0.47,home_fav,day,0,0,proxy,games,
2250031,823892,2026-03-28,2026-03,COL@MIA,1,p2,TOTAL,OVER,0.51950,7.5,8.43,UNDER,0,0.269880,0.732928,1.43,1.43,home_fav,day,0,0,proxy,games,
2250032,824213,2026-03-28,2026-03,LAA@HOU,1,live,ML,HOME,0.45600,+113,,HOME,1,0.207936,0.608806,,,home_fav,night,0,1,proxy,games,
2250032,824213,2026-03-28,2026-03,LAA@HOU,1,live,RL,AWAY,,+1.5,-0.50,HOME,0,,,1.50,1.50,home_fav,night,0,1,proxy,games,
2250032,824213,2026-03-28,2026-03,LAA@HOU,1,live,TOTAL,UNDER,0.40530,9,9.00,OVER,0,0.353668,0.903128,-11.00,11.00,home_fav,night,0,1,proxy,games,
2250032,824213,2026-03-28,2026-03,LAA@HOU,1,p1,ML,HOME,0.41950,113,,HOME,1,0.175980,0.543865,,,home_fav,night,0,0,proxy,games,
2250032,824213,2026-03-28,2026-03,LAA@HOU,1,p1,RL,AWAY,0.58020,+1.5,-0.56,HOME,0,0.336632,0.867977,1.44,1.44,home_fav,night,0,0,proxy,games,
2250032,824213,2026-03-28,2026-03,LAA@HOU,1,p1,TOTAL,UNDER,0.39720,9,8.45,OVER,0,0.363368,0.923315,-11.55,11.55,home_fav,night,0,0,proxy,games,
2250032,824213,2026-03-28,2026-03,LAA@HOU,1,p2,ML,HOME,0.41950,113,,HOME,1,0.175980,0.543865,,,home_fav,night,0,0,proxy,games,
2250032,824213,2026-03-28,2026-03,LAA@HOU,1,p2,RL,AWAY,0.58020,+1.5,-0.56,HOME,0,0.336632,0.867977,1.44,1.44,home_fav,night,0,0,proxy,games,
2250032,824213,2026-03-28,2026-03,LAA@HOU,1,p2,TOTAL,UNDER,0.39720,9,8.45,OVER,0,0.363368,0.923315,-11.55,11.55,home_fav,night,0,0,proxy,games,
2250033,823811,2026-03-28,2026-03,CWS@MIL,1,live,ML,HOME,0.38360,+163,,HOME,1,0.147149,0.483859,,,home_fav,night,0,1,proxy,games,
2250033,823811,2026-03-28,2026-03,CWS@MIL,1,live,RL,HOME,,+1.5,-1.50,HOME,1,,,3.50,3.50,home_fav,night,0,1,proxy,games,
2250033,823811,2026-03-28,2026-03,CWS@MIL,1,live,TOTAL,OVER,0.60560,8,8.00,UNDER,0,0.366751,0.930390,1.00,1.00,home_fav,night,0,1,proxy,games,
2250033,823811,2026-03-28,2026-03,CWS@MIL,1,p1,ML,HOME,0.38170,163,,HOME,1,0.145695,0.480782,,,home_fav,night,0,0,proxy,games,
2250033,823811,2026-03-28,2026-03,CWS@MIL,1,p1,RL,AWAY,0.54120,+1.5,-1.00,HOME,0,0.292897,0.779141,4.00,4.00,home_fav,night,0,0,proxy,games,
2250033,823811,2026-03-28,2026-03,CWS@MIL,1,p1,TOTAL,UNDER,0.49750,8,8.63,UNDER,1,0.247506,0.688160,1.63,1.63,home_fav,night,0,0,proxy,games,
2250033,823811,2026-03-28,2026-03,CWS@MIL,1,p2,ML,HOME,0.38170,163,,HOME,1,0.145695,0.480782,,,home_fav,night,0,0,proxy,games,
2250033,823811,2026-03-28,2026-03,CWS@MIL,1,p2,RL,AWAY,0.54120,+1.5,-1.00,HOME,0,0.292897,0.779141,4.00,4.00,home_fav,night,0,0,proxy,games,
2250033,823811,2026-03-28,2026-03,CWS@MIL,1,p2,TOTAL,UNDER,0.49750,8,8.63,UNDER,1,0.247506,0.688160,1.63,1.63,home_fav,night,0,0,proxy,games,
2250034,824945,2026-03-28,2026-03,KC@ATL,1,live,ML,HOME,0.43640,+129,,HOME,1,0.190445,0.573410,,,home_fav,night,0,1,proxy,games,
2250034,824945,2026-03-28,2026-03,KC@ATL,1,live,RL,AWAY,,+1.5,-0.74,HOME,0,,,3.26,3.26,home_fav,night,0,1,proxy,games,
2250034,824945,2026-03-28,2026-03,KC@ATL,1,live,TOTAL,UNDER,0.46130,8.5,8.50,UNDER,1,0.212798,0.618596,0.50,0.50,home_fav,night,0,1,proxy,games,
2250034,824945,2026-03-28,2026-03,KC@ATL,1,p1,ML,AWAY,0.51880,129,,HOME,0,0.269153,0.731472,,,home_fav,night,0,0,proxy,games,
2250034,824945,2026-03-28,2026-03,KC@ATL,1,p1,RL,AWAY,0.65730,+1.5,0.61,HOME,0,0.432043,1.070900,4.61,4.61,home_fav,night,0,0,proxy,games,
2250034,824945,2026-03-28,2026-03,KC@ATL,1,p1,TOTAL,OVER,0.55830,8.5,9.85,UNDER,0,0.311699,0.817124,1.85,1.85,home_fav,night,0,0,proxy,games,
2250034,824945,2026-03-28,2026-03,KC@ATL,1,p2,ML,AWAY,0.51880,129,,HOME,0,0.269153,0.731472,,,home_fav,night,0,0,proxy,games,
2250034,824945,2026-03-28,2026-03,KC@ATL,1,p2,RL,AWAY,0.65730,+1.5,0.61,HOME,0,0.432043,1.070900,4.61,4.61,home_fav,night,0,0,proxy,games,
2250034,824945,2026-03-28,2026-03,KC@ATL,1,p2,TOTAL,OVER,0.55830,8.5,9.85,UNDER,0,0.311699,0.817124,1.85,1.85,home_fav,night,0,0,proxy,games,
2250035,823241,2026-03-28,2026-03,NYY@SF,1,live,ML,HOME,0.43930,-131,,AWAY,0,0.314384,0.822573,,,away_fav,night,0,1,proxy,games,
2250035,823241,2026-03-28,2026-03,NYY@SF,1,live,RL,HOME,,-1.5,-0.64,AWAY,0,,,-2.64,2.64,away_fav,night,0,1,proxy,games,
2250035,823241,2026-03-28,2026-03,NYY@SF,1,live,TOTAL,UNDER,0.37720,8.5,8.50,UNDER,1,0.142280,0.473530,4.50,4.50,away_fav,night,0,1,proxy,games,
2250035,823241,2026-03-28,2026-03,NYY@SF,1,p1,ML,HOME,0.38250,-131,,AWAY,0,0.381306,0.961027,,,away_fav,night,0,0,proxy,games,
2250035,823241,2026-03-28,2026-03,NYY@SF,1,p1,RL,HOME,0.29440,-1.5,-0.94,AWAY,0,0.497871,1.222816,-2.94,2.94,away_fav,night,0,0,proxy,games,
2250035,823241,2026-03-28,2026-03,NYY@SF,1,p1,TOTAL,UNDER,0.41950,8.5,8.18,UNDER,1,0.175980,0.543865,4.18,4.18,away_fav,night,0,0,proxy,games,
2250035,823241,2026-03-28,2026-03,NYY@SF,1,p2,ML,HOME,0.38250,-131,,AWAY,0,0.381306,0.961027,,,away_fav,night,0,0,proxy,games,
2250035,823241,2026-03-28,2026-03,NYY@SF,1,p2,RL,HOME,0.29440,-1.5,-0.94,AWAY,0,0.497871,1.222816,-2.94,2.94,away_fav,night,0,0,proxy,games,
2250035,823241,2026-03-28,2026-03,NYY@SF,1,p2,TOTAL,UNDER,0.41950,8.5,8.18,UNDER,1,0.175980,0.543865,4.18,4.18,away_fav,night,0,0,proxy,games,
2250036,823323,2026-03-28,2026-03,DET@SD,1,live,ML,HOME,0.44540,-108,,HOME,1,0.198381,0.589508,,,away_fav,night,0,1,proxy,games,
2250036,823323,2026-03-28,2026-03,DET@SD,1,live,RL,HOME,,-1.5,-0.59,HOME,1,,,2.41,2.41,away_fav,night,0,1,proxy,games,
2250036,823323,2026-03-28,2026-03,DET@SD,1,live,TOTAL,UNDER,0.44400,8,8.00,UNDER,1,0.197136,0.586987,5.00,5.00,away_fav,night,0,1,proxy,games,
2250036,823323,2026-03-28,2026-03,DET@SD,1,p1,ML,HOME,0.43560,-108,,HOME,1,0.189747,0.571992,,,away_fav,night,0,0,proxy,games,
