market,fold,iteration,model,n,logloss,brier,auc,ece,cal_slope,cal_intercept,dll_vs_baseline,dll_lo,dll_hi,features,crps,mae,bias,var_ratio,hypothesis,status,experiment_id,phase,description,result
fg_total,2024.0,4.0,pois-nb-sim,2425.0,,,,,,,,,,115.0,2.392484822654639,3.417721459453663,0.0480511650879755,2.208410631659193,iteration family adds signal vs prior iteration,PASS,,,,
fg_total,2024.0,5.0,pois-nb-sim,2425.0,,,,,,,,,,121.0,2.392484822654639,3.417721459453663,0.0480511650879755,2.208410631659193,iteration family adds signal vs prior iteration,PASS,,,,
fg_total,2024.0,6.0,pois-nb-sim,2425.0,,,,,,,,,,130.0,2.392484822654639,3.417721459453663,0.0480511650879755,2.208410631659193,iteration family adds signal vs prior iteration,PASS,,,,
fg_total,2025.0,1.0,pois-nb-sim,2425.0,,,,,,,,,,4.0,2.533676585515464,3.6189280973935736,-0.0279894050409184,2.2121980155736063,iteration family adds signal vs prior iteration,PASS,,,,
fg_total,2025.0,2.0,pois-nb-sim,2425.0,,,,,,,,,,90.0,2.534091491597938,3.619131542890945,-0.0274720991573904,2.212391564228279,iteration family adds signal vs prior iteration,PASS,,,,
fg_total,2025.0,3.0,pois-nb-sim,2425.0,,,,,,,,,,108.0,2.534091491597938,3.619131542890945,-0.0274720991573904,2.212391564228279,iteration family adds signal vs prior iteration,PASS,,,,
fg_total,2025.0,4.0,pois-nb-sim,2425.0,,,,,,,,,,115.0,2.534091491597938,3.619131542890945,-0.0274720991573904,2.212391564228279,iteration family adds signal vs prior iteration,PASS,,,,
fg_total,2025.0,5.0,pois-nb-sim,2425.0,,,,,,,,,,121.0,2.534091491597938,3.619131542890945,-0.0274720991573904,2.212391564228279,iteration family adds signal vs prior iteration,PASS,,,,
fg_total,2025.0,6.0,pois-nb-sim,2425.0,,,,,,,,,,130.0,2.534091491597938,3.619131542890945,-0.0274720991573904,2.212391564228279,iteration family adds signal vs prior iteration,PASS,,,,
fg_total,2026.0,1.0,pois-nb-sim,1595.0,,,,,,,,,,4.0,2.5285791603448273,3.6044209292421954,-0.160999482064691,2.208550448777755,iteration family adds signal vs prior iteration,PASS,,,,
fg_total,2026.0,2.0,pois-nb-sim,1595.0,,,,,,,,,,90.0,2.529110353330721,3.6045985721310263,-0.1602024273625052,2.208723548090426,iteration family adds signal vs prior iteration,PASS,,,,
fg_total,2026.0,3.0,pois-nb-sim,1595.0,,,,,,,,,,108.0,2.529110353330721,3.6045985721310263,-0.1602024273625052,2.208723548090426,iteration family adds signal vs prior iteration,PASS,,,,
fg_total,2026.0,4.0,pois-nb-sim,1595.0,,,,,,,,,,115.0,2.529110353330721,3.6045985721310263,-0.1602024273625052,2.208723548090426,iteration family adds signal vs prior iteration,PASS,,,,
fg_total,2026.0,5.0,pois-nb-sim,1595.0,,,,,,,,,,121.0,2.529110353330721,3.6045985721310263,-0.1602024273625052,2.208723548090426,iteration family adds signal vs prior iteration,PASS,,,,
fg_total,2026.0,6.0,pois-nb-sim,1595.0,,,,,,,,,,130.0,2.529110353330721,3.6045985721310263,-0.1602024273625052,2.208723548090426,iteration family adds signal vs prior iteration,PASS,,,,
f5_ml,2021.0,1.0,lr,2070.0,0.6893670185481918,0.2481115112083719,0.5238400940623162,0.0193417033762496,1.323258169993507,-0.159521272570384,0.0,0.0,0.0,4.0,,,,,iteration family adds signal vs prior iteration,PASS,,,,
f5_ml,2021.0,2.0,lr,2070.0,0.7489255595526019,0.2514952307172502,0.5393594356261022,0.0265901922578975,0.0095934839929998,0.1719451745465782,-0.0541001708673229,-0.0902206129256493,-0.0258643992485651,90.0,,,,,iteration family adds signal vs prior iteration,PASS,,,,
