game_id,date,teams,prop_id,market,sub_market,player,hand,projected_value,projected_probability,pick,line_at_projection,closing_line,actual_outcome,actual_ks,correct,signed_error,abs_error,brier,logloss,completed,notes,stored_result,stored_correct,stored_error,verdict
2251402,2026-07-19,SF@SEA,1920055,K_PROP,away,Trevor McDonald,,3.59,0.5386,OVER,3.5,,OVER,6,1,-2.41,2.41,0.212890,0.618782,1,,OVER,0,2.990,PASS
2253770,2026-07-19,STL@ARI,1920056,K_PROP,away,Kyle Leahy,,2.24,0.0972,UNDER,4.5,,UNDER,3,1,-0.76,0.76,0.009448,0.102254,1,,UNDER,1,1.020,UNDER
2251392,2026-07-19,NYM@PHI,1920057,K_PROP,home,Cristopher Sanchez,,5.83,0.4356,UNDER,6.5,,UNDER,4,1,1.83,1.83,0.189747,0.571992,1,,OVER,1,-1.360,PASS
2251404,2026-07-20,MIN@CLE,1920058,K_PROP,home,Parker Messick,,5.04,0.6294,OVER,4.5,,OVER,5,1,0.04,0.04,0.137344,0.462988,1,,OVER,0,2.350,OVER
2251404,2026-07-20,MIN@CLE,1920059,K_PROP,away,Kendry Rojas,,5.61,0.8500,OVER,1.5,,OVER,3,1,2.61,2.61,0.022500,0.162519,1,,UNDER,1,-1.950,OVER
2251405,2026-07-20,PIT@NYY,1920060,K_PROP,home,Will Warren,,4.27,0.3128,UNDER,5.5,,UNDER,5,1,-0.73,0.73,0.097844,0.375130,1,,UNDER,0,-2.140,UNDER
2251405,2026-07-20,PIT@NYY,1920061,K_PROP,away,Bubba Chandler,,2.21,0.0921,UNDER,4.5,,UNDER,2,1,0.21,0.21,0.008482,0.096621,1,,UNDER,1,-3.040,UNDER
2251406,2026-07-20,TB@TOR,1920062,K_PROP,away,Drew Rasmussen,,3.19,0.2599,UNDER,4.5,,UNDER,0,1,3.19,3.19,0.067548,0.300970,1,,UNDER,1,-3.190,UNDER
2251406,2026-07-20,TB@TOR,1920063,K_PROP,home,Kevin Gausman,,4.57,0.3675,UNDER,5.5,,OVER,7,0,-2.43,2.43,0.400056,1.001032,1,,OVER,0,2.450,UNDER
2251407,2026-07-20,BAL@BOS,1920064,K_PROP,away,Kyle Bradish,,3.39,0.1621,UNDER,5.5,,OVER,6,0,-2.61,2.61,0.702076,1.819542,1,,OVER,0,2.670,UNDER
2251407,2026-07-20,BAL@BOS,1920065,K_PROP,home,Ranger Suarez,,5.71,0.5756,OVER,5.5,,OVER,9,1,-3.29,3.29,0.180115,0.552342,1,,OVER,0,5.160,PASS
2251408,2026-07-20,LAD@PHI,1920066,K_PROP,away,Justin Wrobleski,,2.32,0.0418,UNDER,5.5,,OVER,6,0,-3.68,3.68,0.918147,3.174859,1,,OVER,0,3.680,UNDER
2251408,2026-07-20,LAD@PHI,1920067,K_PROP,home,Zack Wheeler,,6.12,0.4857,UNDER,6.5,,OVER,7,0,-0.88,0.88,0.264504,0.722164,1,,OVER,0,0.860,PASS
2251409,2026-07-20,SD@ATL,1920068,K_PROP,home,Reynaldo Lopez,,3.47,0.3176,UNDER,4.5,,UNDER,4,1,-0.53,0.53,0.100870,0.382139,1,,UNDER,1,0.520,UNDER
2251409,2026-07-20,SD@ATL,1920069,K_PROP,away,Walker Buehler,,3.02,0.4083,UNDER,3.5,,UNDER,3,1,0.02,0.02,0.166709,0.524756,1,,UNDER,1,-0.020,UNDER
2251410,2026-07-20,SF@KC,1920070,K_PROP,home,Luinder Avila,,3.18,0.4454,UNDER,3.5,,OVER,5,0,-1.82,1.82,0.307581,0.808783,1,,OVER,0,2.410,PASS
2251411,2026-07-20,NYM@MIL,1920071,K_PROP,home,Brandon Sproat,,3.34,0.2915,UNDER,4.5,,OVER,6,0,-2.66,2.66,0.501972,1.232715,1,,UNDER,1,-0.470,UNDER
2251411,2026-07-20,NYM@MIL,1920072,K_PROP,away,Freddy Peralta,,3.82,0.2317,UNDER,5.5,,OVER,6,0,-2.18,2.18,0.590285,1.462312,1,,OVER,0,2.250,UNDER
2251410,2026-07-20,SF@KC,1920073,K_PROP,away,Tyler Mahle,,3.1,0.2422,UNDER,4.5,,UNDER,3,1,0.10,0.10,0.058661,0.277336,1,,UNDER,0,-0.580,UNDER
2251412,2026-07-20,DET@CHC,1920074,K_PROP,home,Jameson Taillon,,3.69,0.3638,UNDER,4.5,,OVER,6,0,-2.31,2.31,0.404750,1.011151,1,,OVER,0,2.320,OVER
2251413,2026-07-20,CWS@TEX,1920075,K_PROP,away,Noah Schultz,,2.75,0.1774,UNDER,4.5,,OVER,6,0,-3.25,3.25,0.676671,1.729348,1,,OVER,0,3.720,UNDER
2251412,2026-07-20,DET@CHC,1920076,K_PROP,away,Framber Valdez,,3.22,0.2677,UNDER,4.5,,UNDER,4,1,-0.78,0.78,0.071663,0.311565,1,,UNDER,1,0.760,UNDER
2251413,2026-07-20,CWS@TEX,1920077,K_PROP,home,Kumar Rocker,,2.85,0.1947,UNDER,4.5,,OVER,6,0,-3.15,3.15,0.648508,1.636295,1,,UNDER,0,-0.730,UNDER
2251414,2026-07-20,MIA@HOU,1920078,K_PROP,home,Ronel Blanco,,4.48,0.7080,OVER,3.5,,OVER,8,1,-3.52,3.52,0.085264,0.345311,1,,OVER,1,4.360,PASS
2251414,2026-07-20,MIA@HOU,1920079,K_PROP,away,Janson Junk,,2.75,0.3418,UNDER,3.5,,UNDER,3,1,-0.25,0.25,0.116827,0.418246,1,,UNDER,1,0.180,UNDER
2251415,2026-07-20,WSH@COL,1920080,K_PROP,home,Michael Lorenzen,,1.77,0.1255,UNDER,3.5,,OVER,4,0,-2.23,2.23,0.764750,2.075450,1,,UNDER,1,0.290,UNDER
2251415,2026-07-20,WSH@COL,1920081,K_PROP,away,Miles Mikolas,,2.2,0.4206,UNDER,2.5,,UNDER,2,1,0.20,0.20,0.176904,0.545762,1,,UNDER,0,-3.810,UNDER
2253784,2026-07-20,ATH@ARI,1920082,K_PROP,home,Kohl Drake,,3.13,0.4339,UNDER,3.5,,OVER,4,0,-0.87,0.87,0.320469,0.834941,1,,OVER,0,2.480,UNDER
2253784,2026-07-20,ATH@ARI,1920083,K_PROP,away,Jeffrey Springs,,2.54,0.2929,UNDER,3.5,,UNDER,2,1,0.54,0.54,0.085790,0.346583,1,,UNDER,1,-0.540,UNDER
2251416,2026-07-20,CIN@SEA,1920084,K_PROP,away,Chase Burns,,4.21,0.1715,UNDER,6.5,,UNDER,6,1,-1.79,1.79,0.029412,0.188138,1,,OVER,0,2.940,UNDER
2251416,2026-07-20,CIN@SEA,1920085,K_PROP,home,Luis Castillo,,3.34,0.1538,UNDER,5.5,,OVER,6,0,-2.66,2.66,0.716054,1.872102,1,,UNDER,1,1.170,UNDER
2251417,2026-07-20,STL@LAA,1920086,K_PROP,home,Walbert Urena,,2.81,0.1875,UNDER,4.5,,OVER,7,0,-4.19,4.19,0.660156,1.673976,1,,OVER,0,4.200,UNDER
2251417,2026-07-20,STL@LAA,1920087,K_PROP,away,Matthew Liberatore,,3.19,0.1331,UNDER,5,,UNDER,4,1,-0.81,0.81,0.017716,0.142832,1,,UNDER,1,0.810,UNDER
2251418,2026-07-21,MIN@CLE,1950001,K_PROP,home,Slade Cecconi,,2.07,0.1842,UNDER,3.5,,OVER,6,0,-3.93,3.93,0.665530,1.691733,1,,OVER,0,0.550,UNDER
2251419,2026-07-21,LAD@PHI,1950002,K_PROP,away,Eric Lauer,,2.59,0.3045,UNDER,3.5,,OVER,7,0,-4.41,4.41,0.483720,1.189084,1,,OVER,0,4.350,UNDER
2251418,2026-07-21,MIN@CLE,1950003,K_PROP,away,Bailey Ober,,2.4,0.1202,UNDER,4.5,,UNDER,2,1,0.40,0.40,0.014448,0.128061,1,,UNDER,0,-3.350,UNDER
2251419,2026-07-21,LAD@PHI,1950004,K_PROP,home,Aaron Nola,,4.53,0.3607,UNDER,5.5,,OVER,9,0,-4.47,4.47,0.408704,1.019709,1,,OVER,0,2.660,UNDER
2251421,2026-07-21,TB@TOR,1950007,K_PROP,away,Griffin Jax,,2.8,0.1868,UNDER,4.5,,OVER,5,0,-2.20,2.20,0.661294,1.677717,1,,OVER,0,1.810,UNDER
2251421,2026-07-21,TB@TOR,1950008,K_PROP,home,Kevin Gausman,,3.98,0.2595,UNDER,5.5,,UNDER,1,1,2.98,2.98,0.067340,0.300430,1,,UNDER,1,-3.220,UNDER
2251423,2026-07-21,SD@ATL,1950011,K_PROP,home,Martin Perez,,2.82,0.3583,UNDER,3.5,,OVER,6,0,-3.18,3.18,0.411779,1.026385,1,,OVER,0,2.640,UNDER
2251423,2026-07-21,SD@ATL,1950012,K_PROP,away,Michael King,,2.97,0.2167,UNDER,4.5,,UNDER,3,1,-0.03,0.03,0.046959,0.244240,1,,UNDER,1,-0.180,UNDER
2251424,2026-07-21,SF@KC,1950013,K_PROP,home,Seth Lugo,,3.1,0.2437,UNDER,4.5,,OVER,7,0,-3.90,3.90,0.571990,1.411817,1,,OVER,0,3.900,UNDER
2251425,2026-07-21,NYM@MIL,1950014,K_PROP,home,Logan Henderson,,4.67,0.3868,UNDER,5.5,,UNDER,4,1,0.67,0.67,0.149614,0.489064,1,,UNDER,1,-0.670,UNDER
2251424,2026-07-21,SF@KC,1950015,K_PROP,away,Landen Roupp,,3.95,0.4192,UNDER,4.5,,UNDER,4,1,-0.05,0.05,0.175729,0.543349,1,,UNDER,1,0.050,UNDER
2251427,2026-07-21,CWS@TEX,1950016,K_PROP,away,Noah Schultz,,2.75,0.1769,UNDER,4.5,,UNDER,2,1,0.75,0.75,0.031294,0.194678,1,,UNDER,1,-0.750,UNDER
2251426,2026-07-21,DET@CHC,1950017,K_PROP,away,Keider Montero,,1.87,0.1436,UNDER,3.5,,UNDER,1,1,0.87,0.87,0.020621,0.155018,1,,UNDER,1,-2.080,UNDER
2251427,2026-07-21,CWS@TEX,1950018,K_PROP,home,Kumar Rocker,,2.79,0.1841,UNDER,4.5,,OVER,6,0,-3.21,3.21,0.665693,1.692276,1,,OVER,0,3.210,UNDER
2251429,2026-07-21,WSH@COL,1950019,K_PROP,home,Gabriel Hughes,,4.64,0.5566,OVER,4.5,,OVER,5,1,-0.36,0.36,0.196604,0.585908,1,,OVER,0,3.030,UNDER
2251429,2026-07-21,WSH@COL,1950020,K_PROP,away,Cade Cavalli,,3.44,0.3115,UNDER,4.5,,UNDER,2,1,1.44,1.44,0.097032,0.373240,1,,UNDER,1,-0.240,UNDER
2251430,2026-07-21,STL@LAA,1950021,K_PROP,home,Reid Detmers,,3.89,0.2438,UNDER,5.5,,UNDER,5,1,-1.11,1.11,0.059438,0.279449,1,,UNDER,1,1.110,UNDER
2251430,2026-07-21,STL@LAA,1950022,K_PROP,away,Hunter Dobbins,,5.06,0.6324,OVER,4.5,,OVER,7,1,-1.94,1.94,0.135130,0.458233,1,,OVER,1,1.940,OVER
2253800,2026-07-21,ATH@ARI,1950023,K_PROP,home,Merrill Kelly,,1.81,0.1335,UNDER,3.5,,OVER,5,0,-3.19,3.19,0.750822,2.013654,1,,OVER,0,3.190,UNDER
2251431,2026-07-21,CIN@SEA,1950024,K_PROP,away,Brady Singer,,3.06,0.1154,UNDER,5.5,,OVER,6,0,-2.94,2.94,0.782517,2.159351,1,,OVER,0,2.940,UNDER
2251431,2026-07-21,CIN@SEA,1950025,K_PROP,home,Emerson Hancock,,4.51,0.3559,UNDER,5.5,,UNDER,3,1,1.51,1.51,0.126665,0.439901,1,,UNDER,1,-1.510,UNDER
2251428,2026-07-21,MIA@HOU,1980001,K_PROP,home,Peter Lambert,,3.98,0.2583,UNDER,5.5,,OVER,8,0,-4.02,4.02,0.550119,1.353634,1,,OVER,0,4.450,UNDER
2251428,2026-07-21,MIA@HOU,1980002,K_PROP,away,Sandy Alcantara,,2.92,0.2072,UNDER,4.5,,UNDER,2,1,0.92,0.92,0.042932,0.232184,1,,UNDER,1,0.230,UNDER
2253800,2026-07-21,ATH@ARI,1980003,K_PROP,away,Gage Jump,,3.44,0.3110,UNDER,4.5,,UNDER,4,1,-0.56,0.56,0.096721,0.372514,1,,UNDER,1,0.560,UNDER
2251426,2026-07-21,DET@CHC,1980004,K_PROP,home,Colin Rea,,3.12,0.2467,UNDER,4.5,,UNDER,4,1,-0.88,0.88,0.060861,0.283292,1,,UNDER,1,0.330,UNDER
2251425,2026-07-21,NYM@MIL,2010001,K_PROP,away,Christian Scott,,3.35,0.1560,UNDER,5.5,,UNDER,2,1,1.35,1.35,0.024336,0.169603,1,,UNDER,1,-1.350,UNDER
2251420,2026-07-22,PIT@NYY,1950005,K_PROP,home,Max Fried,,4.8,0.5858,OVER,4.5,,UNDER,0,0,4.80,4.80,0.343162,0.881406,1,,UNDER,0,-4.200,PASS
2251420,2026-07-22,PIT@NYY,1950006,K_PROP,away,Bubba Chandler,,2.31,0.1060,UNDER,4.5,,UNDER,0,1,2.31,2.31,0.011236,0.112050,1,,UNDER,1,-2.110,UNDER
2251422,2026-07-22,BAL@BOS,1950009,K_PROP,away,Kyle Bradish,,3.12,0.1239,UNDER,5.5,,UNDER,0,1,3.12,3.12,0.015351,0.132275,1,,UNDER,1,-3.390,UNDER
2251422,2026-07-22,BAL@BOS,1950010,K_PROP,home,Eduardo Rivera,,2.38,0.2542,UNDER,3.5,,UNDER,0,1,2.38,2.38,0.064618,0.293298,1,,UNDER,1,-3.400,UNDER
2251433,2026-07-22,SF@KC,2040001,K_PROP,home,Randy Dobnak,,2.46,0.2732,UNDER,3.5,,OVER,5,0,-2.54,2.54,0.528238,1.297551,1,,OVER,0,1.730,UNDER
2251434,2026-07-22,NYM@MIL,2040002,K_PROP,home,Logan Henderson,,5.13,0.4730,UNDER,5.5,,OVER,9,0,-3.87,3.87,0.277729,0.748660,1,,OVER,0,3.870,UNDER
2251434,2026-07-22,NYM@MIL,2040003,K_PROP,away,Christian Scott,,3.5,0.1783,UNDER,5.5,,OVER,6,0,-2.50,2.50,0.675191,1.724288,1,,OVER,0,2.500,UNDER
2251433,2026-07-22,SF@KC,2040004,K_PROP,away,Landen Roupp,,3.98,0.2586,UNDER,5.5,,OVER,7,0,-3.02,3.02,0.549674,1.352473,1,,OVER,0,3.020,UNDER
2251435,2026-07-22,WSH@COL,2040005,K_PROP,home,Gabriel Hughes,,4.23,0.4758,UNDER,4.5,,OVER,5,0,-0.77,0.77,0.274786,0.742758,1,,OVER,0,0.750,UNDER
2251435,2026-07-22,WSH@COL,2040006,K_PROP,away,Cade Cavalli,,3.66,0.2046,UNDER,5.5,,OVER,8,0,-4.34,4.34,0.632661,1.586698,1,,OVER,0,4.350,UNDER
2253806,2026-07-22,ATH@ARI,2040007,K_PROP,home,Brandon Pfaadt,,2.46,0.2732,UNDER,3.5,,UNDER,3,1,-0.54,0.54,0.074638,0.319104,1,,UNDER,1,1.000,UNDER
2253806,2026-07-22,ATH@ARI,2040008,K_PROP,away,Gage Jump,,3.52,0.3282,UNDER,4.5,,OVER,5,0,-1.48,1.48,0.451315,1.114132,1,,OVER,0,1.480,OVER
2251436,2026-07-22,CIN@SEA,2040009,K_PROP,away,Brady Singer,,3.04,0.1130,UNDER,5.5,,OVER,6,0,-2.96,2.96,0.786769,2.180367,1,,OVER,0,2.970,UNDER
2251436,2026-07-22,CIN@SEA,2040010,K_PROP,home,Emerson Hancock,,4.19,0.2977,UNDER,5.5,,UNDER,3,1,1.19,1.19,0.088625,0.353395,1,,UNDER,1,-1.220,UNDER
2251437,2026-07-22,STL@LAA,2040011,K_PROP,home,Reid Detmers,,4.31,0.3189,UNDER,5.5,,OVER,6,0,-1.69,1.69,0.463897,1.142878,1,,OVER,0,1.740,UNDER
2251437,2026-07-22,STL@LAA,2040012,K_PROP,away,Michael McGreevy,,3.03,0.4094,UNDER,3.5,,OVER,5,0,-1.97,1.97,0.348808,0.893063,1,,OVER,1,0.040,UNDER
2251438,2026-07-22,MIN@CLE,2040013,K_PROP,home,Gavin Williams,,5.49,0.3764,UNDER,6.5,,UNDER,5,1,0.49,0.49,0.141677,0.472246,1,,UNDER,1,-0.500,UNDER
2251439,2026-07-22,LAD@PHI,2040014,K_PROP,away,Eric Lauer,,2.71,0.3328,UNDER,3.5,,OVER,5,0,-2.29,2.29,0.445156,1.100214,1,,OVER,0,2.350,UNDER
2251438,2026-07-22,MIN@CLE,2040015,K_PROP,away,Taj Bradley,,4.62,0.3776,UNDER,5.5,,UNDER,2,1,2.62,2.62,0.142582,0.474172,1,,UNDER,1,-2.660,UNDER
2251439,2026-07-22,LAD@PHI,2040016,K_PROP,home,Aaron Nola,,4.67,0.3865,UNDER,5.5,,UNDER,4,1,0.67,0.67,0.149382,0.488575,1,,UNDER,1,-0.710,UNDER
2251440,2026-07-22,TB@TOR,2040017,K_PROP,away,Griffin Jax,,2.8,0.1866,UNDER,4.5,,OVER,5,0,-2.20,2.20,0.661620,1.678788,1,,OVER,0,2.200,UNDER
2251442,2026-07-22,SD@ATL,2040018,K_PROP,home,Chris Sale,,6.28,0.5117,UNDER,6.5,,UNDER,3,1,3.28,3.28,0.261837,0.716825,1,,UNDER,1,0.360,UNDER
2251442,2026-07-22,SD@ATL,2040019,K_PROP,away,Griffin Canning,,3.64,0.3527,UNDER,4.5,,OVER,7,0,-3.36,3.36,0.418997,1.042137,1,,OVER,0,3.920,UNDER
2251443,2026-07-22,DET@CHC,2040020,K_PROP,home,Colin Rea,,3.52,0.3292,UNDER,4.5,,OVER,5,0,-1.48,1.48,0.449973,1.111090,1,,OVER,0,1.630,UNDER
2251443,2026-07-22,DET@CHC,2040021,K_PROP,away,Troy Melton,,3.37,0.1589,UNDER,5.5,,OVER,8,0,-4.63,4.63,0.707449,1.839480,1,,OVER,0,4.650,UNDER
2251445,2026-07-22,MIA@HOU,2040022,K_PROP,home,Peter Lambert,,3.57,0.1892,UNDER,5.5,,UNDER,3,1,0.57,0.57,0.035797,0.209734,1,,UNDER,1,-0.810,UNDER
2251445,2026-07-22,MIA@HOU,2040023,K_PROP,away,Sandy Alcantara,,2.72,0.1721,UNDER,4.5,,UNDER,3,1,-0.28,0.28,0.029618,0.188863,1,,UNDER,1,0.180,UNDER
2251444,2026-07-22,CWS@TEX,2070001,K_PROP,away,Anthony Kay,,2.59,0.1496,UNDER,4.5,,UNDER,4,1,-1.41,1.41,0.022380,0.162048,1,,UNDER,1,1.270,UNDER
2251444,2026-07-22,CWS@TEX,2070002,K_PROP,home,Cal Quantrill,,3.06,0.6389,OVER,2.5,,UNDER,1,0,2.06,2.06,0.408193,1.018600,1,,UNDER,0,-2.130,PASS
2251440,2026-07-22,TB@TOR,2100001,K_PROP,home,Shane Bieber,,2.85,0.1955,UNDER,4.5,,UNDER,1,1,1.85,1.85,0.038220,0.217534,1,,UNDER,1,-1.840,PASS
2253491,2026-07-23,ARI@STL,1530015,K_PROP,away,Eduardo Rodriguez,,1.78,0.0452,UNDER,4.5,,UNDER,0,1,1.78,1.78,0.002043,0.046253,1,,UNDER,1,-2.300,UNDER
2253491,2026-07-23,ARI@STL,1530016,K_PROP,home,Dustin May,,3.26,0.1421,UNDER,5.5,,UNDER,0,1,3.26,3.26,0.020192,0.153268,1,,UNDER,1,-2.600,UNDER
2251446,2026-07-23,SD@ATL,2130001,K_PROP,home,Grant Holmes,,2.49,0.1327,UNDER,4.5,,OVER,11,0,-8.51,8.51,0.752209,2.019664,1,,OVER,0,4.370,UNDER
2251446,2026-07-23,SD@ATL,2130002,K_PROP,away,German Marquez,,1.65,0.1035,UNDER,3.5,,UNDER,1,1,0.65,0.65,0.010712,0.109257,1,,UNDER,1,-2.860,UNDER
2251447,2026-07-23,MIN@CLE,2130003,K_PROP,home,Joey Cantillo,,3.91,0.4096,UNDER,4.5,,OVER,11,0,-7.09,7.09,0.348572,0.892574,1,,OVER,0,5.650,UNDER
2251447,2026-07-23,MIN@CLE,2130004,K_PROP,away,Zebby Matthews,,2.75,0.1762,UNDER,4.5,,OVER,5,0,-2.25,2.25,0.678646,1.736136,1,,UNDER,1,0.520,UNDER
2251448,2026-07-23,TB@TOR,2130005,K_PROP,home,Trey Yesavage,,2.52,0.0570,UNDER,5.5,,UNDER,3,1,-0.48,0.48,0.003249,0.058689,1,,UNDER,1,0.280,UNDER
2251449,2026-07-23,KC@DET,2130006,K_PROP,home,Tarik Skubal,,6.67,0.4265,UNDER,7.5,,UNDER,5,1,1.67,1.67,0.181902,0.555997,1,,UNDER,1,-1.700,UNDER
2251449,2026-07-23,KC@DET,2130007,K_PROP,away,Noah Cameron,,3.22,0.1363,UNDER,5.5,,UNDER,3,1,0.22,0.22,0.018578,0.146530,1,,UNDER,1,-0.210,UNDER
2251448,2026-07-23,TB@TOR,2160001,K_PROP,away,Shane McClanahan,,3.22,0.1376,UNDER,5.5,,UNDER,2,1,1.22,1.22,0.018934,0.148036,1,,UNDER,1,-1.220,UNDER
2251450,2026-07-24,COL@MIL,2190001,K_PROP,away,Ryan Feltner,,2.48,0.1316,UNDER,4.5,,OVER,5,0,-2.52,2.52,0.754119,2.027988,1,,OVER,0,3.110,UNDER
2251452,2026-07-24,CHC@PIT,2190002,K_PROP,away,Shota Imanaga,,5.36,0.5149,UNDER,5.5,,UNDER,4,1,1.36,1.36,0.265122,0.723400,1,,UNDER,1,-1.420,PASS
2251451,2026-07-24,KC@DET,2190003,K_PROP,home,Casey Mize,,3.72,0.2149,UNDER,5.5,,OVER,12,0,-8.28,8.28,0.616382,1.537582,1,,OVER,0,8.270,UNDER
2251452,2026-07-24,CHC@PIT,2190004,K_PROP,home,Paul Skenes,,5.94,0.4543,UNDER,6.5,,UNDER,5,1,0.94,0.94,0.206388,0.605686,1,,UNDER,1,-0.930,UNDER
2253825,2026-07-24,ARI@WSH,2190005,K_PROP,away,Mitch Bratt,,1.39,0.0650,UNDER,3.5,,OVER,4,0,-2.61,2.61,0.874225,2.733368,1,,UNDER,1,1.570,UNDER
2251453,2026-07-24,NYY@PHI,2190006,K_PROP,away,Ryan Weathers,,5.82,0.5946,OVER,5.5,,OVER,12,1,-6.18,6.18,0.164349,0.519866,1,,OVER,0,5.530,UNDER
2251453,2026-07-24,NYY@PHI,2190007,K_PROP,home,Jesus Luzardo,,8.29,0.6652,OVER,7.5,,OVER,9,1,-0.71,0.71,0.112091,0.407668,1,,OVER,1,0.750,PASS
2251454,2026-07-24,ATL@BAL,2190008,K_PROP,away,Bryce Elder,,3.47,0.3184,UNDER,4.5,,OVER,5,0,-1.53,1.53,0.464579,1.144447,1,,OVER,0,1.530,UNDER
2251454,2026-07-24,ATL@BAL,2190009,K_PROP,home,Brandon Young,,2.05,0.0724,UNDER,4.5,,OVER,6,0,-3.95,3.95,0.860442,2.625549,1,,OVER,0,3.950,PASS
2251456,2026-07-24,CLE@TB,2190010,K_PROP,away,Tanner Bibee,,2.28,0.1023,UNDER,4,,PUSH,4,,-1.72,1.72,,,1,push,UNDER,1,0.770,UNDER
2251455,2026-07-24,LAD@NYM,2190011,K_PROP,away,Yoshinobu Yamamoto,,4.01,0.1452,UNDER,6.5,,OVER,9,0,-4.99,4.99,0.730683,1.929643,1,,OVER,0,5.010,UNDER
2251455,2026-07-24,LAD@NYM,2190012,K_PROP,home,Nolan McLean,,6.33,0.5192,UNDER,6.5,,UNDER,3,1,3.33,3.33,0.269569,0.732304,1,,UNDER,1,-3.330,PASS
2251458,2026-07-24,SD@MIA,2190013,K_PROP,away,JP Sears,,2.97,0.3952,UNDER,3.5,,OVER,4,0,-1.03,1.03,0.365783,0.928363,1,,OVER,0,2.200,UNDER
2251456,2026-07-24,CLE@TB,2190014,K_PROP,home,Nick Martinez,,1.88,0.1465,UNDER,3.5,,UNDER,3,1,-1.12,1.12,0.021462,0.158410,1,,UNDER,1,-0.250,UNDER
2251457,2026-07-24,TOR@BOS,2190015,K_PROP,home,Sonny Gray,,2.62,0.1548,UNDER,4.5,,UNDER,3,1,-0.38,0.38,0.023963,0.168182,1,,UNDER,1,0.380,UNDER
2251457,2026-07-24,TOR@BOS,2190016,K_PROP,away,Dylan Cease,,7.92,0.6147,OVER,7.5,,OVER,9,1,-1.08,1.08,0.148456,0.486621,1,,OVER,1,1.080,PASS
2251459,2026-07-24,HOU@CWS,2190017,K_PROP,home,Sean Burke,,3.4,0.1626,UNDER,5.5,,UNDER,3,1,0.40,0.40,0.026439,0.177453,1,,UNDER,1,-0.460,UNDER
2251459,2026-07-24,HOU@CWS,2190018,K_PROP,away,Hunter Brown,,5.9,0.6071,OVER,5.5,,UNDER,0,0,5.90,5.90,0.368570,0.934200,1,,UNDER,1,-3.280,UNDER
2251460,2026-07-24,SEA@TEX,2190019,K_PROP,away,Bryan Woo,,3.66,0.2035,UNDER,5.5,,UNDER,0,1,3.66,3.66,0.041412,0.227528,1,,UNDER,1,-3.010,UNDER
2251460,2026-07-24,SEA@TEX,2190020,K_PROP,home,Nathan Eovaldi,,5.69,0.4123,UNDER,6.5,,UNDER,5,1,0.69,0.69,0.169991,0.531539,1,,UNDER,1,0.570,UNDER
2251461,2026-07-24,ATH@MIN,2190021,K_PROP,away,Mason Barnett,,1.57,0.2394,UNDER,2.5,,OVER,4,0,-2.43,2.43,0.578512,1.429619,1,,OVER,0,1.860,UNDER
2251461,2026-07-24,ATH@MIN,2190022,K_PROP,home,Zebby Matthews,,2.4,0.1189,UNDER,4.5,,UNDER,1,1,1.40,1.40,0.014137,0.126584,1,,UNDER,1,-1.400,UNDER
2251462,2026-07-24,CIN@STL,2190023,K_PROP,away,Hunter Greene,,5.9,0.4482,UNDER,6.5,,UNDER,4,1,1.90,1.90,0.200883,0.594570,1,,OVER,0,1.400,UNDER
2251462,2026-07-24,CIN@STL,2190024,K_PROP,home,Andre Pallante,,2.19,0.0895,UNDER,4.5,,OVER,8,0,-5.81,5.81,0.829010,2.413517,1,,OVER,0,4.080,UNDER
2251463,2026-07-24,LAA@SF,2190025,K_PROP,away,Ryan Johnson,,2.71,0.3319,UNDER,3.5,,UNDER,3,1,-0.29,0.29,0.110158,0.403317,1,,UNDER,1,0.290,UNDER
2251463,2026-07-24,LAA@SF,2190026,K_PROP,home,Robbie Ray,,3.75,0.2187,UNDER,5.5,,UNDER,4,1,-0.25,0.25,0.047830,0.246796,1,,UNDER,1,0.250,UNDER
2251450,2026-07-24,COL@MIL,2220001,K_PROP,home,Robert Gasser,,3.33,0.1533,UNDER,5.5,,OVER,6,0,-2.67,2.67,0.716901,1.875358,1,,OVER,0,0.650,UNDER
2253825,2026-07-24,ARI@WSH,2220002,K_PROP,home,Foster Griffin,,3.3,0.2839,UNDER,4.5,,UNDER,1,1,2.30,2.30,0.080599,0.333935,1,,UNDER,0,-1.230,UNDER
2251458,2026-07-24,SD@MIA,2250001,K_PROP,home,Eury Perez,,3.35,0.1559,UNDER,5.5,,UNDER,4,1,-0.65,0.65,0.024305,0.169484,1,,OVER,1,-0.190,UNDER
2251451,2026-07-24,KC@DET,2280001,K_PROP,away,Michael Wacha,,3,0.1078,UNDER,5.5,,UNDER,0,1,3.00,3.00,0.011621,0.114065,1,,UNDER,1,-3.010,PASS
2251464,2026-07-25,KC@DET,2310001,K_PROP,home,Casey Mize,,3.84,0.2345,UNDER,5.5,,,,,,,,,0,not-completed,,,,UNDER
2251464,2026-07-25,KC@DET,2310002,K_PROP,away,Michael Wacha,,3.09,0.1196,UNDER,5.5,,,,,,,,,0,not-completed,,,,UNDER
2253837,2026-07-25,ARI@WSH,2310003,K_PROP,away,Mitch Bratt,,1.44,0.0709,UNDER,3.5,,,,,,,,,0,not-completed,,,,UNDER
2251465,2026-07-25,LAA@SF,2310004,K_PROP,away,Ryan Johnson,,2.71,0.3319,UNDER,3.5,,,,,,,,,0,not-completed,,,,UNDER
