gameId,gameDate,modelVersion,date,seed,n_train_games,n_train_final,league_env_mult,T_fg,T_f5,k_factor,hr_factor,total_sd,f5_total_sd,k_method,total_recenter,rl_passthrough,nrfi.mode,p1_version,fitted_through,n_T_fg,n_T_f5,n_k_train,n_hr_train,nrfi.n_train,nrfi.feature_keys,nrfi.beta
2250524,2026-05-06,wf-19288f01-p2d,2026-05-06,False,538,535,1.03667,1.6574,1.4126,0.84376,0.96178,4.4088,3.0913,ratio_of_means,pOver2=Phi(Phi^-1(pOver1)+(projTotal2-projTotal1)/sd),True,logistic,wf-19288f01-p1,2026-05-05,535,450,1076,9684,535,"[""away_starter.nrfi_count_2026_asof"", ""away_starter.nrfi_rate_2026_asof"", ""away_starter.nrfi_rate_shrunk"", ""away_starter.nrfi_starts_2026_asof"", ""away_starter.opp_team_inn1_games_asof"", ""away_starter.opp_team_inn1_score_rate_asof"", ""away_starter.prior_nrfi_rate_2025"", ""away_starter.prior_nrfi_starts_2025"", ""away_team_inn1_score_rate_asof"", ""home_starter.nrfi_count_2026_asof"", ""home_starter.nrfi_rate_2026_asof"", ""home_starter.nrfi_rate_shrunk"", ""home_starter.nrfi_starts_2026_asof"", ""home_starter.opp_team_inn1_games_asof"", ""home_starter.opp_team_inn1_score_rate_asof"", ""home_starter.prior_nrfi_rate_2025"", ""home_starter.prior_nrfi_starts_2025"", ""home_team_inn1_score_rate_asof"", ""league_inn1_score_rate_asof"", ""park_factor_3yr""]","[-0.01498, 0.244332, -0.014515, 0.089277, -0.358019, -1.375408, -0.061973, 0.180568, -0.010369, 0.008762, -0.08609, 0.055803, 0.277305, 0.263615, 0.899265, 0.008762, 0.04614, -0.079534, -0.061973, 0.273342, -0.227035]"
2250525,2026-05-06,wf-19288f01-p2d,2026-05-06,False,538,535,1.03667,1.6574,1.4126,0.84376,0.96178,4.4088,3.0913,ratio_of_means,pOver2=Phi(Phi^-1(pOver1)+(projTotal2-projTotal1)/sd),True,logistic,wf-19288f01-p1,2026-05-05,535,450,1076,9684,535,"[""away_starter.nrfi_count_2026_asof"", ""away_starter.nrfi_rate_2026_asof"", ""away_starter.nrfi_rate_shrunk"", ""away_starter.nrfi_starts_2026_asof"", ""away_starter.opp_team_inn1_games_asof"", ""away_starter.opp_team_inn1_score_rate_asof"", ""away_starter.prior_nrfi_rate_2025"", ""away_starter.prior_nrfi_starts_2025"", ""away_team_inn1_score_rate_asof"", ""home_starter.nrfi_count_2026_asof"", ""home_starter.nrfi_rate_2026_asof"", ""home_starter.nrfi_rate_shrunk"", ""home_starter.nrfi_starts_2026_asof"", ""home_starter.opp_team_inn1_games_asof"", ""home_starter.opp_team_inn1_score_rate_asof"", ""home_starter.prior_nrfi_rate_2025"", ""home_starter.prior_nrfi_starts_2025"", ""home_team_inn1_score_rate_asof"", ""league_inn1_score_rate_asof"", ""park_factor_3yr""]","[-0.01498, 0.244332, -0.014515, 0.089277, -0.358019, -1.375408, -0.061973, 0.180568, -0.010369, 0.008762, -0.08609, 0.055803, 0.277305, 0.263615, 0.899265, 0.008762, 0.04614, -0.079534, -0.061973, 0.273342, -0.227035]"
2252828,2026-05-06,wf-19288f01-p2d,2026-05-06,False,538,535,1.03667,1.6574,1.4126,0.84376,0.96178,4.4088,3.0913,ratio_of_means,pOver2=Phi(Phi^-1(pOver1)+(projTotal2-projTotal1)/sd),True,logistic,wf-19288f01-p1,2026-05-05,535,450,1076,9684,535,"[""away_starter.nrfi_count_2026_asof"", ""away_starter.nrfi_rate_2026_asof"", ""away_starter.nrfi_rate_shrunk"", ""away_starter.nrfi_starts_2026_asof"", ""away_starter.opp_team_inn1_games_asof"", ""away_starter.opp_team_inn1_score_rate_asof"", ""away_starter.prior_nrfi_rate_2025"", ""away_starter.prior_nrfi_starts_2025"", ""away_team_inn1_score_rate_asof"", ""home_starter.nrfi_count_2026_asof"", ""home_starter.nrfi_rate_2026_asof"", ""home_starter.nrfi_rate_shrunk"", ""home_starter.nrfi_starts_2026_asof"", ""home_starter.opp_team_inn1_games_asof"", ""home_starter.opp_team_inn1_score_rate_asof"", ""home_starter.prior_nrfi_rate_2025"", ""home_starter.prior_nrfi_starts_2025"", ""home_team_inn1_score_rate_asof"", ""league_inn1_score_rate_asof"", ""park_factor_3yr""]","[-0.01498, 0.244332, -0.014515, 0.089277, -0.358019, -1.375408, -0.061973, 0.180568, -0.010369, 0.008762, -0.08609, 0.055803, 0.277305, 0.263615, 0.899265, 0.008762, 0.04614, -0.079534, -0.061973, 0.273342, -0.227035]"
2250508,2026-05-07,wf-19288f01-p2d,2026-05-07,False,553,550,1.03391,1.6877,1.5316,0.84383,0.95884,4.4011,3.0828,ratio_of_means,pOver2=Phi(Phi^-1(pOver1)+(projTotal2-projTotal1)/sd),True,logistic,wf-19288f01-p1,2026-05-06,550,464,1106,9954,550,"[""away_starter.nrfi_count_2026_asof"", ""away_starter.nrfi_rate_2026_asof"", ""away_starter.nrfi_rate_shrunk"", ""away_starter.nrfi_starts_2026_asof"", ""away_starter.opp_team_inn1_games_asof"", ""away_starter.opp_team_inn1_score_rate_asof"", ""away_starter.prior_nrfi_rate_2025"", ""away_starter.prior_nrfi_starts_2025"", ""away_team_inn1_score_rate_asof"", ""home_starter.nrfi_count_2026_asof"", ""home_starter.nrfi_rate_2026_asof"", ""home_starter.nrfi_rate_shrunk"", ""home_starter.nrfi_starts_2026_asof"", ""home_starter.opp_team_inn1_games_asof"", ""home_starter.opp_team_inn1_score_rate_asof"", ""home_starter.prior_nrfi_rate_2025"", ""home_starter.prior_nrfi_starts_2025"", ""home_team_inn1_score_rate_asof"", ""league_inn1_score_rate_asof"", ""park_factor_3yr""]","[-0.010941, 0.313789, -0.048961, 0.096795, -0.419952, -1.192043, -0.061459, 0.154426, 0.000369, 0.003473, -0.185324, 0.090673, 0.293337, 0.265693, 0.805241, 0.003473, 0.046607, -0.047218, -0.061459, 0.267851, -0.239426]"
2250526,2026-05-07,wf-19288f01-p2d,2026-05-07,False,553,550,1.03391,1.6877,1.5316,0.84383,0.95884,4.4011,3.0828,ratio_of_means,pOver2=Phi(Phi^-1(pOver1)+(projTotal2-projTotal1)/sd),True,logistic,wf-19288f01-p1,2026-05-06,550,464,1106,9954,550,"[""away_starter.nrfi_count_2026_asof"", ""away_starter.nrfi_rate_2026_asof"", ""away_starter.nrfi_rate_shrunk"", ""away_starter.nrfi_starts_2026_asof"", ""away_starter.opp_team_inn1_games_asof"", ""away_starter.opp_team_inn1_score_rate_asof"", ""away_starter.prior_nrfi_rate_2025"", ""away_starter.prior_nrfi_starts_2025"", ""away_team_inn1_score_rate_asof"", ""home_starter.nrfi_count_2026_asof"", ""home_starter.nrfi_rate_2026_asof"", ""home_starter.nrfi_rate_shrunk"", ""home_starter.nrfi_starts_2026_asof"", ""home_starter.opp_team_inn1_games_asof"", ""home_starter.opp_team_inn1_score_rate_asof"", ""home_starter.prior_nrfi_rate_2025"", ""home_starter.prior_nrfi_starts_2025"", ""home_team_inn1_score_rate_asof"", ""league_inn1_score_rate_asof"", ""park_factor_3yr""]","[-0.010941, 0.313789, -0.048961, 0.096795, -0.419952, -1.192043, -0.061459, 0.154426, 0.000369, 0.003473, -0.185324, 0.090673, 0.293337, 0.265693, 0.805241, 0.003473, 0.046607, -0.047218, -0.061459, 0.267851, -0.239426]"
2250527,2026-05-07,wf-19288f01-p2d,2026-05-07,False,553,550,1.03391,1.6877,1.5316,0.84383,0.95884,4.4011,3.0828,ratio_of_means,pOver2=Phi(Phi^-1(pOver1)+(projTotal2-projTotal1)/sd),True,logistic,wf-19288f01-p1,2026-05-06,550,464,1106,9954,550,"[""away_starter.nrfi_count_2026_asof"", ""away_starter.nrfi_rate_2026_asof"", ""away_starter.nrfi_rate_shrunk"", ""away_starter.nrfi_starts_2026_asof"", ""away_starter.opp_team_inn1_games_asof"", ""away_starter.opp_team_inn1_score_rate_asof"", ""away_starter.prior_nrfi_rate_2025"", ""away_starter.prior_nrfi_starts_2025"", ""away_team_inn1_score_rate_asof"", ""home_starter.nrfi_count_2026_asof"", ""home_starter.nrfi_rate_2026_asof"", ""home_starter.nrfi_rate_shrunk"", ""home_starter.nrfi_starts_2026_asof"", ""home_starter.opp_team_inn1_games_asof"", ""home_starter.opp_team_inn1_score_rate_asof"", ""home_starter.prior_nrfi_rate_2025"", ""home_starter.prior_nrfi_starts_2025"", ""home_team_inn1_score_rate_asof"", ""league_inn1_score_rate_asof"", ""park_factor_3yr""]","[-0.010941, 0.313789, -0.048961, 0.096795, -0.419952, -1.192043, -0.061459, 0.154426, 0.000369, 0.003473, -0.185324, 0.090673, 0.293337, 0.265693, 0.805241, 0.003473, 0.046607, -0.047218, -0.061459, 0.267851, -0.239426]"
2250528,2026-05-07,wf-19288f01-p2d,2026-05-07,False,553,550,1.03391,1.6877,1.5316,0.84383,0.95884,4.4011,3.0828,ratio_of_means,pOver2=Phi(Phi^-1(pOver1)+(projTotal2-projTotal1)/sd),True,logistic,wf-19288f01-p1,2026-05-06,550,464,1106,9954,550,"[""away_starter.nrfi_count_2026_asof"", ""away_starter.nrfi_rate_2026_asof"", ""away_starter.nrfi_rate_shrunk"", ""away_starter.nrfi_starts_2026_asof"", ""away_starter.opp_team_inn1_games_asof"", ""away_starter.opp_team_inn1_score_rate_asof"", ""away_starter.prior_nrfi_rate_2025"", ""away_starter.prior_nrfi_starts_2025"", ""away_team_inn1_score_rate_asof"", ""home_starter.nrfi_count_2026_asof"", ""home_starter.nrfi_rate_2026_asof"", ""home_starter.nrfi_rate_shrunk"", ""home_starter.nrfi_starts_2026_asof"", ""home_starter.opp_team_inn1_games_asof"", ""home_starter.opp_team_inn1_score_rate_asof"", ""home_starter.prior_nrfi_rate_2025"", ""home_starter.prior_nrfi_starts_2025"", ""home_team_inn1_score_rate_asof"", ""league_inn1_score_rate_asof"", ""park_factor_3yr""]","[-0.010941, 0.313789, -0.048961, 0.096795, -0.419952, -1.192043, -0.061459, 0.154426, 0.000369, 0.003473, -0.185324, 0.090673, 0.293337, 0.265693, 0.805241, 0.003473, 0.046607, -0.047218, -0.061459, 0.267851, -0.239426]"
2250529,2026-05-07,wf-19288f01-p2d,2026-05-07,False,553,550,1.03391,1.6877,1.5316,0.84383,0.95884,4.4011,3.0828,ratio_of_means,pOver2=Phi(Phi^-1(pOver1)+(projTotal2-projTotal1)/sd),True,logistic,wf-19288f01-p1,2026-05-06,550,464,1106,9954,550,"[""away_starter.nrfi_count_2026_asof"", ""away_starter.nrfi_rate_2026_asof"", ""away_starter.nrfi_rate_shrunk"", ""away_starter.nrfi_starts_2026_asof"", ""away_starter.opp_team_inn1_games_asof"", ""away_starter.opp_team_inn1_score_rate_asof"", ""away_starter.prior_nrfi_rate_2025"", ""away_starter.prior_nrfi_starts_2025"", ""away_team_inn1_score_rate_asof"", ""home_starter.nrfi_count_2026_asof"", ""home_starter.nrfi_rate_2026_asof"", ""home_starter.nrfi_rate_shrunk"", ""home_starter.nrfi_starts_2026_asof"", ""home_starter.opp_team_inn1_games_asof"", ""home_starter.opp_team_inn1_score_rate_asof"", ""home_starter.prior_nrfi_rate_2025"", ""home_starter.prior_nrfi_starts_2025"", ""home_team_inn1_score_rate_asof"", ""league_inn1_score_rate_asof"", ""park_factor_3yr""]","[-0.010941, 0.313789, -0.048961, 0.096795, -0.419952, -1.192043, -0.061459, 0.154426, 0.000369, 0.003473, -0.185324, 0.090673, 0.293337, 0.265693, 0.805241, 0.003473, 0.046607, -0.047218, -0.061459, 0.267851, -0.239426]"
2250530,2026-05-07,wf-19288f01-p2d,2026-05-07,False,553,550,1.03391,1.6877,1.5316,0.84383,0.95884,4.4011,3.0828,ratio_of_means,pOver2=Phi(Phi^-1(pOver1)+(projTotal2-projTotal1)/sd),True,logistic,wf-19288f01-p1,2026-05-06,550,464,1106,9954,550,"[""away_starter.nrfi_count_2026_asof"", ""away_starter.nrfi_rate_2026_asof"", ""away_starter.nrfi_rate_shrunk"", ""away_starter.nrfi_starts_2026_asof"", ""away_starter.opp_team_inn1_games_asof"", ""away_starter.opp_team_inn1_score_rate_asof"", ""away_starter.prior_nrfi_rate_2025"", ""away_starter.prior_nrfi_starts_2025"", ""away_team_inn1_score_rate_asof"", ""home_starter.nrfi_count_2026_asof"", ""home_starter.nrfi_rate_2026_asof"", ""home_starter.nrfi_rate_shrunk"", ""home_starter.nrfi_starts_2026_asof"", ""home_starter.opp_team_inn1_games_asof"", ""home_starter.opp_team_inn1_score_rate_asof"", ""home_starter.prior_nrfi_rate_2025"", ""home_starter.prior_nrfi_starts_2025"", ""home_team_inn1_score_rate_asof"", ""league_inn1_score_rate_asof"", ""park_factor_3yr""]","[-0.010941, 0.313789, -0.048961, 0.096795, -0.419952, -1.192043, -0.061459, 0.154426, 0.000369, 0.003473, -0.185324, 0.090673, 0.293337, 0.265693, 0.805241, 0.003473, 0.046607, -0.047218, -0.061459, 0.267851, -0.239426]"
2250531,2026-05-07,wf-19288f01-p2d,2026-05-07,False,553,550,1.03391,1.6877,1.5316,0.84383,0.95884,4.4011,3.0828,ratio_of_means,pOver2=Phi(Phi^-1(pOver1)+(projTotal2-projTotal1)/sd),True,logistic,wf-19288f01-p1,2026-05-06,550,464,1106,9954,550,"[""away_starter.nrfi_count_2026_asof"", ""away_starter.nrfi_rate_2026_asof"", ""away_starter.nrfi_rate_shrunk"", ""away_starter.nrfi_starts_2026_asof"", ""away_starter.opp_team_inn1_games_asof"", ""away_starter.opp_team_inn1_score_rate_asof"", ""away_starter.prior_nrfi_rate_2025"", ""away_starter.prior_nrfi_starts_2025"", ""away_team_inn1_score_rate_asof"", ""home_starter.nrfi_count_2026_asof"", ""home_starter.nrfi_rate_2026_asof"", ""home_starter.nrfi_rate_shrunk"", ""home_starter.nrfi_starts_2026_asof"", ""home_starter.opp_team_inn1_games_asof"", ""home_starter.opp_team_inn1_score_rate_asof"", ""home_starter.prior_nrfi_rate_2025"", ""home_starter.prior_nrfi_starts_2025"", ""home_team_inn1_score_rate_asof"", ""league_inn1_score_rate_asof"", ""park_factor_3yr""]","[-0.010941, 0.313789, -0.048961, 0.096795, -0.419952, -1.192043, -0.061459, 0.154426, 0.000369, 0.003473, -0.185324, 0.090673, 0.293337, 0.265693, 0.805241, 0.003473, 0.046607, -0.047218, -0.061459, 0.267851, -0.239426]"
2250532,2026-05-07,wf-19288f01-p2d,2026-05-07,False,553,550,1.03391,1.6877,1.5316,0.84383,0.95884,4.4011,3.0828,ratio_of_means,pOver2=Phi(Phi^-1(pOver1)+(projTotal2-projTotal1)/sd),True,logistic,wf-19288f01-p1,2026-05-06,550,464,1106,9954,550,"[""away_starter.nrfi_count_2026_asof"", ""away_starter.nrfi_rate_2026_asof"", ""away_starter.nrfi_rate_shrunk"", ""away_starter.nrfi_starts_2026_asof"", ""away_starter.opp_team_inn1_games_asof"", ""away_starter.opp_team_inn1_score_rate_asof"", ""away_starter.prior_nrfi_rate_2025"", ""away_starter.prior_nrfi_starts_2025"", ""away_team_inn1_score_rate_asof"", ""home_starter.nrfi_count_2026_asof"", ""home_starter.nrfi_rate_2026_asof"", ""home_starter.nrfi_rate_shrunk"", ""home_starter.nrfi_starts_2026_asof"", ""home_starter.opp_team_inn1_games_asof"", ""home_starter.opp_team_inn1_score_rate_asof"", ""home_starter.prior_nrfi_rate_2025"", ""home_starter.prior_nrfi_starts_2025"", ""home_team_inn1_score_rate_asof"", ""league_inn1_score_rate_asof"", ""park_factor_3yr""]","[-0.010941, 0.313789, -0.048961, 0.096795, -0.419952, -1.192043, -0.061459, 0.154426, 0.000369, 0.003473, -0.185324, 0.090673, 0.293337, 0.265693, 0.805241, 0.003473, 0.046607, -0.047218, -0.061459, 0.267851, -0.239426]"
2250533,2026-05-07,wf-19288f01-p2d,2026-05-07,False,553,550,1.03391,1.6877,1.5316,0.84383,0.95884,4.4011,3.0828,ratio_of_means,pOver2=Phi(Phi^-1(pOver1)+(projTotal2-projTotal1)/sd),True,logistic,wf-19288f01-p1,2026-05-06,550,464,1106,9954,550,"[""away_starter.nrfi_count_2026_asof"", ""away_starter.nrfi_rate_2026_asof"", ""away_starter.nrfi_rate_shrunk"", ""away_starter.nrfi_starts_2026_asof"", ""away_starter.opp_team_inn1_games_asof"", ""away_starter.opp_team_inn1_score_rate_asof"", ""away_starter.prior_nrfi_rate_2025"", ""away_starter.prior_nrfi_starts_2025"", ""away_team_inn1_score_rate_asof"", ""home_starter.nrfi_count_2026_asof"", ""home_starter.nrfi_rate_2026_asof"", ""home_starter.nrfi_rate_shrunk"", ""home_starter.nrfi_starts_2026_asof"", ""home_starter.opp_team_inn1_games_asof"", ""home_starter.opp_team_inn1_score_rate_asof"", ""home_starter.prior_nrfi_rate_2025"", ""home_starter.prior_nrfi_starts_2025"", ""home_team_inn1_score_rate_asof"", ""league_inn1_score_rate_asof"", ""park_factor_3yr""]","[-0.010941, 0.313789, -0.048961, 0.096795, -0.419952, -1.192043, -0.061459, 0.154426, 0.000369, 0.003473, -0.185324, 0.090673, 0.293337, 0.265693, 0.805241, 0.003473, 0.046607, -0.047218, -0.061459, 0.267851, -0.239426]"
2252833,2026-05-07,wf-19288f01-p2d,2026-05-07,False,553,550,1.03391,1.6877,1.5316,0.84383,0.95884,4.4011,3.0828,ratio_of_means,pOver2=Phi(Phi^-1(pOver1)+(projTotal2-projTotal1)/sd),True,logistic,wf-19288f01-p1,2026-05-06,550,464,1106,9954,550,"[""away_starter.nrfi_count_2026_asof"", ""away_starter.nrfi_rate_2026_asof"", ""away_starter.nrfi_rate_shrunk"", ""away_starter.nrfi_starts_2026_asof"", ""away_starter.opp_team_inn1_games_asof"", ""away_starter.opp_team_inn1_score_rate_asof"", ""away_starter.prior_nrfi_rate_2025"", ""away_starter.prior_nrfi_starts_2025"", ""away_team_inn1_score_rate_asof"", ""home_starter.nrfi_count_2026_asof"", ""home_starter.nrfi_rate_2026_asof"", ""home_starter.nrfi_rate_shrunk"", ""home_starter.nrfi_starts_2026_asof"", ""home_starter.opp_team_inn1_games_asof"", ""home_starter.opp_team_inn1_score_rate_asof"", ""home_starter.prior_nrfi_rate_2025"", ""home_starter.prior_nrfi_starts_2025"", ""home_team_inn1_score_rate_asof"", ""league_inn1_score_rate_asof"", ""park_factor_3yr""]","[-0.010941, 0.313789, -0.048961, 0.096795, -0.419952, -1.192043, -0.061459, 0.154426, 0.000369, 0.003473, -0.185324, 0.090673, 0.293337, 0.265693, 0.805241, 0.003473, 0.046607, -0.047218, -0.061459, 0.267851, -0.239426]"
2250534,2026-05-08,wf-19288f01-p2d,2026-05-08,False,563,559,1.03458,1.7106,1.5262,0.84324,0.96085,4.3808,3.0744,ratio_of_means,pOver2=Phi(Phi^-1(pOver1)+(projTotal2-projTotal1)/sd),True,logistic,wf-19288f01-p1,2026-05-07,559,471,1126,10134,559,"[""away_starter.nrfi_count_2026_asof"", ""away_starter.nrfi_rate_2026_asof"", ""away_starter.nrfi_rate_shrunk"", ""away_starter.nrfi_starts_2026_asof"", ""away_starter.opp_team_inn1_games_asof"", ""away_starter.opp_team_inn1_score_rate_asof"", ""away_starter.prior_nrfi_rate_2025"", ""away_starter.prior_nrfi_starts_2025"", ""away_team_inn1_score_rate_asof"", ""home_starter.nrfi_count_2026_asof"", ""home_starter.nrfi_rate_2026_asof"", ""home_starter.nrfi_rate_shrunk"", ""home_starter.nrfi_starts_2026_asof"", ""home_starter.opp_team_inn1_games_asof"", ""home_starter.opp_team_inn1_score_rate_asof"", ""home_starter.prior_nrfi_rate_2025"", ""home_starter.prior_nrfi_starts_2025"", ""home_team_inn1_score_rate_asof"", ""league_inn1_score_rate_asof"", ""park_factor_3yr""]","[-0.022253, 0.344792, -0.058764, 0.108085, -0.432041, -0.978801, -0.063592, 0.153504, -0.009902, 0.003536, -0.334026, 0.131263, 0.305494, 0.361223, 0.569747, 0.003536, 0.050505, -0.039024, -0.063592, 0.278126, -0.231529]"
2250535,2026-05-08,wf-19288f01-p2d,2026-05-08,False,563,559,1.03458,1.7106,1.5262,0.84324,0.96085,4.3808,3.0744,ratio_of_means,pOver2=Phi(Phi^-1(pOver1)+(projTotal2-projTotal1)/sd),True,logistic,wf-19288f01-p1,2026-05-07,559,471,1126,10134,559,"[""away_starter.nrfi_count_2026_asof"", ""away_starter.nrfi_rate_2026_asof"", ""away_starter.nrfi_rate_shrunk"", ""away_starter.nrfi_starts_2026_asof"", ""away_starter.opp_team_inn1_games_asof"", ""away_starter.opp_team_inn1_score_rate_asof"", ""away_starter.prior_nrfi_rate_2025"", ""away_starter.prior_nrfi_starts_2025"", ""away_team_inn1_score_rate_asof"", ""home_starter.nrfi_count_2026_asof"", ""home_starter.nrfi_rate_2026_asof"", ""home_starter.nrfi_rate_shrunk"", ""home_starter.nrfi_starts_2026_asof"", ""home_starter.opp_team_inn1_games_asof"", ""home_starter.opp_team_inn1_score_rate_asof"", ""home_starter.prior_nrfi_rate_2025"", ""home_starter.prior_nrfi_starts_2025"", ""home_team_inn1_score_rate_asof"", ""league_inn1_score_rate_asof"", ""park_factor_3yr""]","[-0.022253, 0.344792, -0.058764, 0.108085, -0.432041, -0.978801, -0.063592, 0.153504, -0.009902, 0.003536, -0.334026, 0.131263, 0.305494, 0.361223, 0.569747, 0.003536, 0.050505, -0.039024, -0.063592, 0.278126, -0.231529]"
2250536,2026-05-08,wf-19288f01-p2d,2026-05-08,False,563,559,1.03458,1.7106,1.5262,0.84324,0.96085,4.3808,3.0744,ratio_of_means,pOver2=Phi(Phi^-1(pOver1)+(projTotal2-projTotal1)/sd),True,logistic,wf-19288f01-p1,2026-05-07,559,471,1126,10134,559,"[""away_starter.nrfi_count_2026_asof"", ""away_starter.nrfi_rate_2026_asof"", ""away_starter.nrfi_rate_shrunk"", ""away_starter.nrfi_starts_2026_asof"", ""away_starter.opp_team_inn1_games_asof"", ""away_starter.opp_team_inn1_score_rate_asof"", ""away_starter.prior_nrfi_rate_2025"", ""away_starter.prior_nrfi_starts_2025"", ""away_team_inn1_score_rate_asof"", ""home_starter.nrfi_count_2026_asof"", ""home_starter.nrfi_rate_2026_asof"", ""home_starter.nrfi_rate_shrunk"", ""home_starter.nrfi_starts_2026_asof"", ""home_starter.opp_team_inn1_games_asof"", ""home_starter.opp_team_inn1_score_rate_asof"", ""home_starter.prior_nrfi_rate_2025"", ""home_starter.prior_nrfi_starts_2025"", ""home_team_inn1_score_rate_asof"", ""league_inn1_score_rate_asof"", ""park_factor_3yr""]","[-0.022253, 0.344792, -0.058764, 0.108085, -0.432041, -0.978801, -0.063592, 0.153504, -0.009902, 0.003536, -0.334026, 0.131263, 0.305494, 0.361223, 0.569747, 0.003536, 0.050505, -0.039024, -0.063592, 0.278126, -0.231529]"
2250537,2026-05-08,wf-19288f01-p2d,2026-05-08,False,563,559,1.03458,1.7106,1.5262,0.84324,0.96085,4.3808,3.0744,ratio_of_means,pOver2=Phi(Phi^-1(pOver1)+(projTotal2-projTotal1)/sd),True,logistic,wf-19288f01-p1,2026-05-07,559,471,1126,10134,559,"[""away_starter.nrfi_count_2026_asof"", ""away_starter.nrfi_rate_2026_asof"", ""away_starter.nrfi_rate_shrunk"", ""away_starter.nrfi_starts_2026_asof"", ""away_starter.opp_team_inn1_games_asof"", ""away_starter.opp_team_inn1_score_rate_asof"", ""away_starter.prior_nrfi_rate_2025"", ""away_starter.prior_nrfi_starts_2025"", ""away_team_inn1_score_rate_asof"", ""home_starter.nrfi_count_2026_asof"", ""home_starter.nrfi_rate_2026_asof"", ""home_starter.nrfi_rate_shrunk"", ""home_starter.nrfi_starts_2026_asof"", ""home_starter.opp_team_inn1_games_asof"", ""home_starter.opp_team_inn1_score_rate_asof"", ""home_starter.prior_nrfi_rate_2025"", ""home_starter.prior_nrfi_starts_2025"", ""home_team_inn1_score_rate_asof"", ""league_inn1_score_rate_asof"", ""park_factor_3yr""]","[-0.022253, 0.344792, -0.058764, 0.108085, -0.432041, -0.978801, -0.063592, 0.153504, -0.009902, 0.003536, -0.334026, 0.131263, 0.305494, 0.361223, 0.569747, 0.003536, 0.050505, -0.039024, -0.063592, 0.278126, -0.231529]"
2250538,2026-05-08,wf-19288f01-p2d,2026-05-08,False,563,559,1.03458,1.7106,1.5262,0.84324,0.96085,4.3808,3.0744,ratio_of_means,pOver2=Phi(Phi^-1(pOver1)+(projTotal2-projTotal1)/sd),True,logistic,wf-19288f01-p1,2026-05-07,559,471,1126,10134,559,"[""away_starter.nrfi_count_2026_asof"", ""away_starter.nrfi_rate_2026_asof"", ""away_starter.nrfi_rate_shrunk"", ""away_starter.nrfi_starts_2026_asof"", ""away_starter.opp_team_inn1_games_asof"", ""away_starter.opp_team_inn1_score_rate_asof"", ""away_starter.prior_nrfi_rate_2025"", ""away_starter.prior_nrfi_starts_2025"", ""away_team_inn1_score_rate_asof"", ""home_starter.nrfi_count_2026_asof"", ""home_starter.nrfi_rate_2026_asof"", ""home_starter.nrfi_rate_shrunk"", ""home_starter.nrfi_starts_2026_asof"", ""home_starter.opp_team_inn1_games_asof"", ""home_starter.opp_team_inn1_score_rate_asof"", ""home_starter.prior_nrfi_rate_2025"", ""home_starter.prior_nrfi_starts_2025"", ""home_team_inn1_score_rate_asof"", ""league_inn1_score_rate_asof"", ""park_factor_3yr""]","[-0.022253, 0.344792, -0.058764, 0.108085, -0.432041, -0.978801, -0.063592, 0.153504, -0.009902, 0.003536, -0.334026, 0.131263, 0.305494, 0.361223, 0.569747, 0.003536, 0.050505, -0.039024, -0.063592, 0.278126, -0.231529]"
