game_id,mlb_game_pk,date,month,teams,dh_game_no,series,p,pick,actual,actual_label,actual_source,inn1_away,inn1_home,bin_vs_linescore_agree,str_vs_bin_agree,correct,brier,logloss,leakage_flag,book_nrfi_odds,book_yrfi_odds,stored_correct,stored_brier,pipeline_grade_prob,pipeline_grade_correct
2250056,824943,2026-03-30,2026-03,ATH@ATL,1,live,0.45,YRFI,0,YRFI,linescore,0,3,1,1,1,0.2025,0.597837,1,-100,-128,1,0.2025,0.45,1
2250056,824943,2026-03-30,2026-03,ATH@ATL,1,p1,0.5127,NRFI,0,YRFI,linescore,0,3,1,1,0,0.262861,0.718875,,,,,,0.5127,0
2250056,824943,2026-03-30,2026-03,ATH@ATL,1,p2,0.5127,NRFI,0,YRFI,linescore,0,3,1,1,0,0.262861,0.718875,,,,,,0.5127,0
2250057,824702,2026-03-30,2026-03,LAA@CHC,1,live,0.46,YRFI,0,YRFI,linescore,0,3,1,1,1,0.2116,0.616186,1,+110,-140,1,0.2116,0.46,1
2250057,824702,2026-03-30,2026-03,LAA@CHC,1,p1,0.4606,YRFI,0,YRFI,linescore,0,3,1,1,1,0.212152,0.617298,,,,,,0.4606,1
2250057,824702,2026-03-30,2026-03,LAA@CHC,1,p2,0.4606,YRFI,0,YRFI,linescore,0,3,1,1,1,0.212152,0.617298,,,,,,0.4606,1
2250058,823809,2026-03-30,2026-03,TB@MIL,1,live,0.42,YRFI,0,YRFI,linescore,1,0,1,1,1,0.1764,0.544727,1,-136,+106,1,0.1764,0.42,1
2250058,823809,2026-03-30,2026-03,TB@MIL,1,p1,0.536,NRFI,0,YRFI,linescore,1,0,1,1,0,0.287296,0.767871,,,,,,0.536,0
2250058,823809,2026-03-30,2026-03,TB@MIL,1,p2,0.536,NRFI,0,YRFI,linescore,1,0,1,1,0,0.287296,0.767871,,,,,,0.536,0
2250059,823080,2026-03-30,2026-03,NYM@STL,1,live,0.55,NRFI,0,YRFI,linescore,1,1,1,1,0,0.3025,0.798508,1,-118,-108,0,0.3025,0.55,0
2250059,823080,2026-03-30,2026-03,NYM@STL,1,p1,0.5589,NRFI,0,YRFI,linescore,1,1,1,1,0,0.312369,0.818484,,,,,,0.5589,0
2250059,823080,2026-03-30,2026-03,NYM@STL,1,p2,0.5589,NRFI,0,YRFI,linescore,1,1,1,1,0,0.312369,0.818484,,,,,,0.5589,0
2250060,824214,2026-03-30,2026-03,BOS@HOU,1,live,0.47,YRFI,0,YRFI,linescore,0,1,1,1,1,0.2209,0.634878,1,-118,-108,1,0.2209,0.47,1
2250060,824214,2026-03-30,2026-03,BOS@HOU,1,p1,0.485,YRFI,0,YRFI,linescore,0,1,1,1,1,0.235225,0.663588,,,,,,0.485,1
2250060,824214,2026-03-30,2026-03,BOS@HOU,1,p2,0.485,YRFI,0,YRFI,linescore,0,1,1,1,1,0.235225,0.663588,,,,,,0.485,1
2250061,823320,2026-03-30,2026-03,SF@SD,1,live,0.4,YRFI,1,NRFI,linescore,0,0,1,1,0,0.36,0.916291,1,-115,-111,0,0.36,0.4,0
2250061,823320,2026-03-30,2026-03,SF@SD,1,p1,0.5167,NRFI,1,NRFI,linescore,0,0,1,1,1,0.233579,0.660293,,,,,,0.5167,1
2250061,823320,2026-03-30,2026-03,SF@SD,1,p2,0.5167,NRFI,1,NRFI,linescore,0,0,1,1,1,0.233579,0.660293,,,,,,0.5167,1
2250062,823159,2026-03-30,2026-03,NYY@SEA,1,live,0.52,NRFI,1,NRFI,linescore,0,0,1,1,1,0.2304,0.653926,1,-140,+110,1,0.2304,0.52,1
2250062,823159,2026-03-30,2026-03,NYY@SEA,1,p1,0.5883,NRFI,1,NRFI,linescore,0,0,1,1,1,0.169497,0.530518,,,,,,0.5883,1
2250062,823159,2026-03-30,2026-03,NYY@SEA,1,p2,0.5883,NRFI,1,NRFI,linescore,0,0,1,1,1,0.169497,0.530518,,,,,,0.5883,1
2250063,823972,2026-03-30,2026-03,CLE@LAD,1,live,0.52,NRFI,1,NRFI,linescore,0,0,1,1,1,0.2304,0.653926,1,+106,-136,1,0.2304,0.52,1
2250063,823972,2026-03-30,2026-03,CLE@LAD,1,p1,0.5065,NRFI,1,NRFI,linescore,0,0,1,1,1,0.243542,0.680231,,,,,,0.5065,1
2250063,823972,2026-03-30,2026-03,CLE@LAD,1,p2,0.5065,NRFI,1,NRFI,linescore,0,0,1,1,1,0.243542,0.680231,,,,,,0.5065,1
2252334,825108,2026-03-30,2026-03,DET@ARI,1,live,0.47,YRFI,0,YRFI,linescore,0,2,1,1,1,0.2209,0.634878,1,-106,-120,1,0.2209,0.47,1
2252334,825108,2026-03-30,2026-03,DET@ARI,1,p1,0.4943,YRFI,0,YRFI,linescore,0,2,1,1,1,0.244332,0.681812,,,,,,0.4943,1
2252334,825108,2026-03-30,2026-03,DET@ARI,1,p2,0.4943,YRFI,0,YRFI,linescore,0,2,1,1,1,0.244332,0.681812,,,,,,0.4943,1
2250064,824861,2026-03-31,2026-03,TEX@BAL,1,live,0.41,YRFI,1,NRFI,linescore,0,0,1,1,0,0.3481,0.891598,1,-113,-113,0,0.3481,0.41,0
2250064,824861,2026-03-31,2026-03,TEX@BAL,1,p1,0.4879,YRFI,1,NRFI,linescore,0,0,1,1,0,0.262246,0.717645,,,,,,0.4879,0
2250064,824861,2026-03-31,2026-03,TEX@BAL,1,p2,0.4879,YRFI,1,NRFI,linescore,0,0,1,1,0,0.262246,0.717645,,,,,,0.4879,0
2250065,824537,2026-03-31,2026-03,PIT@CIN,1,live,0.62,NRFI,1,NRFI,linescore,0,0,1,1,1,0.1444,0.478036,1,-118,-108,1,0.1444,0.62,1
2250065,824537,2026-03-31,2026-03,PIT@CIN,1,p1,0.5559,NRFI,1,NRFI,linescore,0,0,1,1,1,0.197225,0.587167,,,,,,0.5559,1
2250065,824537,2026-03-31,2026-03,PIT@CIN,1,p2,0.5559,NRFI,1,NRFI,linescore,0,0,1,1,1,0.197225,0.587167,,,,,,0.5559,1
2250066,823485,2026-03-31,2026-03,WSH@PHI,1,live,0.42,YRFI,1,NRFI,linescore,0,0,1,1,0,0.3364,0.867501,1,+114,-146,0,0.3364,0.42,0
2250066,823485,2026-03-31,2026-03,WSH@PHI,1,p1,0.4876,YRFI,1,NRFI,linescore,0,0,1,1,0,0.262554,0.71826,,,,,,0.4876,0
2250066,823485,2026-03-31,2026-03,WSH@PHI,1,p2,0.4876,YRFI,1,NRFI,linescore,0,0,1,1,0,0.262554,0.71826,,,,,,0.4876,0
2250067,823888,2026-03-31,2026-03,CWS@MIA,1,live,0.48,YRFI,1,NRFI,linescore,0,0,1,1,0,0.2704,0.733969,1,-120,-106,0,0.2704,0.48,0
2250067,823888,2026-03-31,2026-03,CWS@MIA,1,p1,0.5371,NRFI,1,NRFI,linescore,0,0,1,1,1,0.214276,0.621571,,,,,,0.5371,1
2250067,823888,2026-03-31,2026-03,CWS@MIA,1,p2,0.5371,NRFI,1,NRFI,linescore,0,0,1,1,1,0.214276,0.621571,,,,,,0.5371,1
2250068,822836,2026-03-31,2026-03,COL@TOR,1,live,0.39,YRFI,1,NRFI,linescore,0,0,1,1,0,0.3721,0.941609,1,,-111,0,0.3721,0.39,0
2250068,822836,2026-03-31,2026-03,COL@TOR,1,p1,0.4626,YRFI,1,NRFI,linescore,0,0,1,1,0,0.288799,0.770893,,,,,,0.4626,0
2250068,822836,2026-03-31,2026-03,COL@TOR,1,p2,0.4626,YRFI,1,NRFI,linescore,0,0,1,1,0,0.288799,0.770893,,,,,,0.4626,0
2250069,824942,2026-03-31,2026-03,ATH@ATL,1,live,0.52,NRFI,0,YRFI,linescore,0,1,1,1,0,0.2704,0.733969,1,-102,-125,0,0.2704,0.52,0
2250069,824942,2026-03-31,2026-03,ATH@ATL,1,p1,0.5219,NRFI,0,YRFI,linescore,0,1,1,1,0,0.27238,0.737935,,,,,,0.5219,0
2250069,824942,2026-03-31,2026-03,ATH@ATL,1,p2,0.5219,NRFI,0,YRFI,linescore,0,1,1,1,0,0.27238,0.737935,,,,,,0.5219,0
2250070,824699,2026-03-31,2026-03,LAA@CHC,1,live,0.48,YRFI,1,NRFI,linescore,0,0,1,1,0,0.2704,0.733969,1,,,0,0.2704,0.48,0
2250070,824699,2026-03-31,2026-03,LAA@CHC,1,p1,0.5361,NRFI,1,NRFI,linescore,0,0,1,1,1,0.215203,0.623435,,,,,,0.5361,1
2250070,824699,2026-03-31,2026-03,LAA@CHC,1,p2,0.5361,NRFI,1,NRFI,linescore,0,0,1,1,1,0.215203,0.623435,,,,,,0.5361,1
2250071,823807,2026-03-31,2026-03,TB@MIL,1,live,0.49,YRFI,0,YRFI,linescore,1,0,1,1,1,0.2401,0.673345,1,,,1,0.2401,0.49,1
2250071,823807,2026-03-31,2026-03,TB@MIL,1,p1,0.5654,NRFI,0,YRFI,linescore,1,0,1,1,0,0.319677,0.833329,,,,,,0.5654,0
2250071,823807,2026-03-31,2026-03,TB@MIL,1,p2,0.5654,NRFI,0,YRFI,linescore,1,0,1,1,0,0.319677,0.833329,,,,,,0.5654,0
2250072,823077,2026-03-31,2026-03,NYM@STL,1,live,0.49,YRFI,1,NRFI,linescore,0,0,1,1,0,0.2601,0.71335,1,,,0,0.2601,0.49,0
2250072,823077,2026-03-31,2026-03,NYM@STL,1,p1,0.529,NRFI,1,NRFI,linescore,0,0,1,1,1,0.221841,0.636767,,,,,,0.529,1
2250072,823077,2026-03-31,2026-03,NYM@STL,1,p2,0.529,NRFI,1,NRFI,linescore,0,0,1,1,1,0.221841,0.636767,,,,,,0.529,1
2250073,824212,2026-03-31,2026-03,BOS@HOU,1,live,0.48,YRFI,0,YRFI,linescore,0,1,1,1,1,0.2304,0.653926,1,,,1,0.2304,0.48,1
2250073,824212,2026-03-31,2026-03,BOS@HOU,1,p1,0.5415,NRFI,0,YRFI,linescore,0,1,1,1,0,0.293222,0.779795,,,,,,0.5415,0
2250073,824212,2026-03-31,2026-03,BOS@HOU,1,p2,0.5415,NRFI,0,YRFI,linescore,0,1,1,1,0,0.293222,0.779795,,,,,,0.5415,0
2250074,823322,2026-03-31,2026-03,SF@SD,1,live,0.46,YRFI,0,YRFI,linescore,3,0,1,1,1,0.2116,0.616186,1,,,1,0.2116,0.46,1
2250074,823322,2026-03-31,2026-03,SF@SD,1,p1,0.5178,NRFI,0,YRFI,linescore,3,0,1,1,0,0.268117,0.729396,,,,,,0.5178,0
2250074,823322,2026-03-31,2026-03,SF@SD,1,p2,0.5178,NRFI,0,YRFI,linescore,3,0,1,1,0,0.268117,0.729396,,,,,,0.5178,0
2250075,823158,2026-03-31,2026-03,NYY@SEA,1,live,0.49,YRFI,0,YRFI,linescore,2,0,1,1,1,0.2401,0.673345,1,,,1,0.2401,0.49,1
2250075,823158,2026-03-31,2026-03,NYY@SEA,1,p1,0.6153,NRFI,0,YRFI,linescore,2,0,1,1,0,0.378594,0.955291,,,,,,0.6153,0
2250075,823158,2026-03-31,2026-03,NYY@SEA,1,p2,0.6153,NRFI,0,YRFI,linescore,2,0,1,1,0,0.378594,0.955291,,,,,,0.6153,0
2250076,823969,2026-03-31,2026-03,CLE@LAD,1,live,0.56,NRFI,1,NRFI,linescore,0,0,1,1,1,0.1936,0.579818,1,,,1,0.1936,0.56,1
2250076,823969,2026-03-31,2026-03,CLE@LAD,1,p1,0.5246,NRFI,1,NRFI,linescore,0,0,1,1,1,0.226005,0.645119,,,,,,0.5246,1
2250076,823969,2026-03-31,2026-03,CLE@LAD,1,p2,0.5246,NRFI,1,NRFI,linescore,0,0,1,1,1,0.226005,0.645119,,,,,,0.5246,1
2252346,825107,2026-03-31,2026-03,DET@ARI,1,live,0.39,YRFI,1,NRFI,linescore,0,0,1,1,0,0.3721,0.941609,1,,,0,0.3721,0.39,0
2252346,825107,2026-03-31,2026-03,DET@ARI,1,p1,0.4698,YRFI,1,NRFI,linescore,0,0,1,1,0,0.281112,0.755448,,,,,,0.4698,0
2252346,825107,2026-03-31,2026-03,DET@ARI,1,p2,0.4698,YRFI,1,NRFI,linescore,0,0,1,1,0,0.281112,0.755448,,,,,,0.4698,0
2250077,824940,2026-04-01,2026-04,ATH@ATL,1,live,0.49,YRFI,1,NRFI,linescore,0,0,1,1,0,0.2601,0.71335,1,-148,+116,0,0.2601,0.49,0
2250077,824940,2026-04-01,2026-04,ATH@ATL,1,p1,0.5329,NRFI,1,NRFI,linescore,0,0,1,1,1,0.218182,0.629421,,,,,,0.5329,1
2250077,824940,2026-04-01,2026-04,ATH@ATL,1,p2,0.5329,NRFI,1,NRFI,linescore,0,0,1,1,1,0.218182,0.629421,,,,,,0.5329,1
2250078,824860,2026-04-01,2026-04,TEX@BAL,1,live,0.5,NONE,1,NRFI,linescore,0,0,1,1,,0.25,0.693147,1,-125,-102,0,0.25,0.5,0
2250078,824860,2026-04-01,2026-04,TEX@BAL,1,p1,0.5684,NRFI,1,NRFI,linescore,0,0,1,1,1,0.186279,0.56493,,,,,,0.5684,1
2250078,824860,2026-04-01,2026-04,TEX@BAL,1,p2,0.5684,NRFI,1,NRFI,linescore,0,0,1,1,1,0.186279,0.56493,,,,,,0.5684,1
2250079,824536,2026-04-01,2026-04,PIT@CIN,1,live,0.54,NRFI,0,YRFI,linescore,3,0,1,1,0,0.2916,0.776529,1,-166,+130,0,0.2916,0.54,0
2250079,824536,2026-04-01,2026-04,PIT@CIN,1,p1,0.5744,NRFI,0,YRFI,linescore,3,0,1,1,0,0.329935,0.854255,,,,,,0.5744,0
2250079,824536,2026-04-01,2026-04,PIT@CIN,1,p2,0.5744,NRFI,0,YRFI,linescore,3,0,1,1,0,0.329935,0.854255,,,,,,0.5744,0
2250080,823483,2026-04-01,2026-04,WSH@PHI,1,live,0.44,YRFI,0,YRFI,linescore,0,1,1,1,1,0.1936,0.579818,1,-122,-104,1,0.1936,0.44,1
2250080,823483,2026-04-01,2026-04,WSH@PHI,1,p1,0.4863,YRFI,0,YRFI,linescore,0,1,1,1,1,0.236488,0.666116,,,,,,0.4863,1
2250080,823483,2026-04-01,2026-04,WSH@PHI,1,p2,0.4863,YRFI,0,YRFI,linescore,0,1,1,1,1,0.236488,0.666116,,,,,,0.4863,1
2250081,822835,2026-04-01,2026-04,COL@TOR,1,live,0.43,YRFI,1,NRFI,linescore,0,0,1,1,0,0.3249,0.84397,1,-115,-113,0,0.3249,0.43,0
2250081,822835,2026-04-01,2026-04,COL@TOR,1,p1,0.5132,NRFI,1,NRFI,linescore,0,0,1,1,1,0.236974,0.66709,,,,,,0.5132,1
2250081,822835,2026-04-01,2026-04,COL@TOR,1,p2,0.5132,NRFI,1,NRFI,linescore,0,0,1,1,1,0.236974,0.66709,,,,,,0.5132,1
2250082,823889,2026-04-01,2026-04,CWS@MIA,1,live,0.44,YRFI,0,YRFI,linescore,0,4,1,1,1,0.1936,0.579818,1,-122,-104,1,0.1936,0.44,1
2250082,823889,2026-04-01,2026-04,CWS@MIA,1,p1,0.5511,NRFI,0,YRFI,linescore,0,4,1,1,0,0.303711,0.800955,,,,,,0.5511,0
2250082,823889,2026-04-01,2026-04,CWS@MIA,1,p2,0.5511,NRFI,0,YRFI,linescore,0,4,1,1,0,0.303711,0.800955,,,,,,0.5511,0
2250083,823078,2026-04-01,2026-04,NYM@STL,1,live,0.5,NONE,1,NRFI,linescore,0,0,1,1,,0.25,0.693147,1,-136,+106,0,0.25,0.5,0
2250083,823078,2026-04-01,2026-04,NYM@STL,1,p1,0.5637,NRFI,1,NRFI,linescore,0,0,1,1,1,0.190358,0.573233,,,,,,0.5637,1
2250083,823078,2026-04-01,2026-04,NYM@STL,1,p2,0.5637,NRFI,1,NRFI,linescore,0,0,1,1,1,0.190358,0.573233,,,,,,0.5637,1
2250084,823806,2026-04-01,2026-04,TB@MIL,1,live,0.48,YRFI,1,NRFI,linescore,0,0,1,1,0,0.2704,0.733969,1,-172,+134,0,0.2704,0.48,0
2250084,823806,2026-04-01,2026-04,TB@MIL,1,p1,0.5528,NRFI,1,NRFI,linescore,0,0,1,1,1,0.199988,0.592759,,,,,,0.5528,1
2250084,823806,2026-04-01,2026-04,TB@MIL,1,p2,0.5528,NRFI,1,NRFI,linescore,0,0,1,1,1,0.199988,0.592759,,,,,,0.5528,1
2250085,824211,2026-04-01,2026-04,BOS@HOU,1,live,0.49,YRFI,0,YRFI,linescore,1,2,1,1,1,0.2401,0.673345,1,-170,+132,1,0.2401,0.49,1
2250085,824211,2026-04-01,2026-04,BOS@HOU,1,p1,0.5447,NRFI,0,YRFI,linescore,1,2,1,1,0,0.296698,0.786799,,,,,,0.5447,0
2250085,824211,2026-04-01,2026-04,BOS@HOU,1,p2,0.5447,NRFI,0,YRFI,linescore,1,2,1,1,0,0.296698,0.786799,,,,,,0.5447,0
2250086,824698,2026-04-01,2026-04,LAA@CHC,1,live,0.47,YRFI,1,NRFI,linescore,0,0,1,1,0,0.2809,0.755023,1,-186,+144,0,0.2809,0.47,0
2250086,824698,2026-04-01,2026-04,LAA@CHC,1,p1,0.5277,NRFI,1,NRFI,linescore,0,0,1,1,1,0.223067,0.639227,,,,,,0.5277,1
2250086,824698,2026-04-01,2026-04,LAA@CHC,1,p2,0.5277,NRFI,1,NRFI,linescore,0,0,1,1,1,0.223067,0.639227,,,,,,0.5277,1
2250087,823321,2026-04-01,2026-04,SF@SD,1,live,0.49,YRFI,0,YRFI,linescore,0,1,1,1,1,0.2401,0.673345,1,-122,-104,1,0.2401,0.49,1
2250087,823321,2026-04-01,2026-04,SF@SD,1,p1,0.5861,NRFI,0,YRFI,linescore,0,1,1,1,0,0.343513,0.882131,,,,,,0.5861,0
2250087,823321,2026-04-01,2026-04,SF@SD,1,p2,0.5861,NRFI,0,YRFI,linescore,0,1,1,1,0,0.343513,0.882131,,,,,,0.5861,0
2250088,823157,2026-04-01,2026-04,NYY@SEA,1,live,0.42,YRFI,0,YRFI,linescore,1,0,1,1,1,0.1764,0.544727,1,-142,+112,1,0.1764,0.42,1
2250088,823157,2026-04-01,2026-04,NYY@SEA,1,p1,0.5882,NRFI,0,YRFI,linescore,1,0,1,1,0,0.345979,0.887217,,,,,,0.5882,0
2250088,823157,2026-04-01,2026-04,NYY@SEA,1,p2,0.5882,NRFI,0,YRFI,linescore,1,0,1,1,0,0.345979,0.887217,,,,,,0.5882,0
2250089,824136,2026-04-01,2026-04,MIN@KC,1,live,0.47,YRFI,1,NRFI,linescore,0,0,1,1,0,0.2809,0.755023,1,-140,+110,0,0.2809,0.47,0
2250089,824136,2026-04-01,2026-04,MIN@KC,1,p1,0.5523,NRFI,1,NRFI,linescore,0,0,1,1,1,0.200435,0.593664,,,,,,0.5523,1
2250089,824136,2026-04-01,2026-04,MIN@KC,1,p2,0.5523,NRFI,1,NRFI,linescore,0,0,1,1,1,0.200435,0.593664,,,,,,0.5523,1
2250090,823970,2026-04-01,2026-04,CLE@LAD,1,live,0.54,NRFI,1,NRFI,linescore,0,0,1,1,1,0.2116,0.616186,1,-125,-102,1,0.2116,0.54,1
2250090,823970,2026-04-01,2026-04,CLE@LAD,1,p1,0.5402,NRFI,1,NRFI,linescore,0,0,1,1,1,0.211416,0.615816,,,,,,0.5402,1
2250090,823970,2026-04-01,2026-04,CLE@LAD,1,p2,0.5402,NRFI,1,NRFI,linescore,0,0,1,1,1,0.211416,0.615816,,,,,,0.5402,1
2252360,825106,2026-04-01,2026-04,DET@ARI,1,live,0.42,YRFI,0,YRFI,linescore,0,1,1,1,1,0.1764,0.544727,1,-140,+110,1,0.1764,0.42,1
2252360,825106,2026-04-01,2026-04,DET@ARI,1,p1,0.4993,YRFI,0,YRFI,linescore,0,1,1,1,1,0.2493,0.691748,,,,,,0.4993,1
2252360,825106,2026-04-01,2026-04,DET@ARI,1,p2,0.4993,YRFI,0,YRFI,linescore,0,1,1,1,1,0.2493,0.691748,,,,,,0.4993,1
2250091,824133,2026-04-02,2026-04,MIN@KC,1,live,0.49,YRFI,1,NRFI,linescore,0,0,1,1,0,0.2601,0.71335,1,-100,-128,0,0.2601,0.49,0
2250091,824133,2026-04-02,2026-04,MIN@KC,1,p1,0.5292,NRFI,1,NRFI,linescore,0,0,1,1,1,0.221653,0.636389,,,,,,0.5292,1
2250091,824133,2026-04-02,2026-04,MIN@KC,1,p2,0.5292,NRFI,1,NRFI,linescore,0,0,1,1,1,0.221653,0.636389,,,,,,0.5292,1
2250093,823242,2026-04-02,2026-04,NYM@SF,1,live,0.48,YRFI,0,YRFI,linescore,1,3,1,1,1,0.2304,0.653926,1,-122,-104,1,0.2304,0.48,1
2250093,823242,2026-04-02,2026-04,NYM@SF,1,p1,0.5542,NRFI,0,YRFI,linescore,1,3,1,1,0,0.307138,0.807885,,,,,,0.5542,0
2250093,823242,2026-04-02,2026-04,NYM@SF,1,p2,0.5542,NRFI,0,YRFI,linescore,1,3,1,1,0,0.307138,0.807885,,,,,,0.5542,0
2252367,825105,2026-04-02,2026-04,ATL@ARI,1,live,0.46,YRFI,0,YRFI,linescore,1,0,1,1,1,0.2116,0.616186,1,-111,-115,1,0.2116,0.46,1
2252367,825105,2026-04-02,2026-04,ATL@ARI,1,p1,0.4355,YRFI,0,YRFI,linescore,1,0,1,1,1,0.18966,0.571815,,,,,,0.4355,1
2252367,825105,2026-04-02,2026-04,ATL@ARI,1,p2,0.4355,YRFI,0,YRFI,linescore,1,0,1,1,1,0.18966,0.571815,,,,,,0.4355,1
2250092,824621,2026-04-03,2026-04,TOR@CWS,1,live,,,0,YRFI,linescore,0,1,1,1,,,,,,,,,,
2250092,824621,2026-04-03,2026-04,TOR@CWS,1,p1,0.5309,NRFI,0,YRFI,linescore,0,1,1,1,0,0.281855,0.756939,,,,,,,
2250092,824621,2026-04-03,2026-04,TOR@CWS,1,p2,0.5309,NRFI,0,YRFI,linescore,0,1,1,1,0,0.281855,0.756939,,,,,,,
2250094,822758,2026-04-03,2026-04,LAD@WSH,1,live,0.49,YRFI,0,YRFI,linescore,0,3,1,1,1,0.2401,0.673345,1,+102,-130,1,0.2401,0.49,1
2250094,822758,2026-04-03,2026-04,LAD@WSH,1,p1,0.4696,YRFI,0,YRFI,linescore,0,3,1,1,1,0.220524,0.634124,,,,,,0.4696,1
2250094,822758,2026-04-03,2026-04,LAD@WSH,1,p2,0.4696,YRFI,0,YRFI,linescore,0,3,1,1,1,0.220524,0.634124,,,,,,0.4696,1
2250095,824299,2026-04-03,2026-04,STL@DET,1,live,0.46,YRFI,1,NRFI,linescore,0,0,1,1,0,0.2916,0.776529,1,-120,-106,0,0.2916,0.46,0
2250095,824299,2026-04-03,2026-04,STL@DET,1,p1,0.5388,NRFI,1,NRFI,linescore,0,0,1,1,1,0.212705,0.618411,,,,,,0.5388,1
2250095,824299,2026-04-03,2026-04,STL@DET,1,p2,0.5388,NRFI,1,NRFI,linescore,0,0,1,1,1,0.212705,0.618411,,,,,,0.5388,1
2250096,823568,2026-04-03,2026-04,MIA@NYY,1,live,0.41,YRFI,0,YRFI,linescore,1,2,1,1,1,0.1681,0.527633,1,-120,-106,1,0.1681,0.41,1
2250096,823568,2026-04-03,2026-04,MIA@NYY,1,p1,0.5202,NRFI,0,YRFI,linescore,1,2,1,1,0,0.270608,0.734386,,,,,,0.5202,0
2250096,823568,2026-04-03,2026-04,MIA@NYY,1,p2,0.5202,NRFI,0,YRFI,linescore,1,2,1,1,0,0.270608,0.734386,,,,,,0.5202,0
2250097,824786,2026-04-03,2026-04,SD@BOS,1,live,0.46,YRFI,1,NRFI,linescore,0,0,1,1,0,0.2916,0.776529,1,-132,+104,0,0.2916,0.46,0
2250097,824786,2026-04-03,2026-04,SD@BOS,1,p1,0.5473,NRFI,1,NRFI,linescore,0,0,1,1,1,0.204937,0.602758,,,,,,0.5473,1
2250097,824786,2026-04-03,2026-04,SD@BOS,1,p2,0.5473,NRFI,1,NRFI,linescore,0,0,1,1,1,0.204937,0.602758,,,,,,0.5473,1
2250098,822919,2026-04-03,2026-04,CIN@TEX,1,live,0.5,NONE,1,NRFI,linescore,0,0,1,1,,0.25,0.693147,1,-120,-106,0,0.25,0.5,0
2250098,822919,2026-04-03,2026-04,CIN@TEX,1,p1,0.553,NRFI,1,NRFI,linescore,0,0,1,1,1,0.199809,0.592397,,,,,,0.553,1
2250098,822919,2026-04-03,2026-04,CIN@TEX,1,p2,0.553,NRFI,1,NRFI,linescore,0,0,1,1,1,0.199809,0.592397,,,,,,0.553,1
2250099,824458,2026-04-03,2026-04,CHC@CLE,1,live,0.46,YRFI,1,NRFI,linescore,0,0,1,1,0,0.2916,0.776529,1,-196,+152,0,0.2916,0.46,0
2250099,824458,2026-04-03,2026-04,CHC@CLE,1,p1,0.576,NRFI,1,NRFI,linescore,0,0,1,1,1,0.179776,0.551648,,,,,,0.576,1
2250099,824458,2026-04-03,2026-04,CHC@CLE,1,p2,0.576,NRFI,1,NRFI,linescore,0,0,1,1,1,0.179776,0.551648,,,,,,0.576,1
2250100,823732,2026-04-03,2026-04,TB@MIN,1,live,0.3,YRFI,0,YRFI,linescore,2,0,1,1,1,0.09,0.356675,1,-132,+104,1,0.09,0.3,1
2250100,823732,2026-04-03,2026-04,TB@MIN,1,p1,0.4926,YRFI,0,YRFI,linescore,2,0,1,1,1,0.242655,0.678456,,,,,,0.4926,1
2250100,823732,2026-04-03,2026-04,TB@MIN,1,p2,0.4926,YRFI,0,YRFI,linescore,2,0,1,1,1,0.242655,0.678456,,,,,,0.4926,1
2250101,824377,2026-04-03,2026-04,PHI@COL,1,live,0.42,YRFI,0,YRFI,linescore,7,0,1,1,1,0.1764,0.544727,1,-102,-125,1,0.1764,0.42,1
2250101,824377,2026-04-03,2026-04,PHI@COL,1,p1,0.3803,YRFI,0,YRFI,linescore,7,0,1,1,1,0.144628,0.47852,,,,,,0.3803,1
2250101,824377,2026-04-03,2026-04,PHI@COL,1,p2,0.3803,YRFI,0,YRFI,linescore,7,0,1,1,1,0.144628,0.47852,,,,,,0.3803,1
2250102,823406,2026-04-03,2026-04,BAL@PIT,1,live,0.57,NRFI,1,NRFI,linescore,0,0,1,1,1,0.1849,0.562119,1,-136,+106,1,0.1849,0.57,1
2250102,823406,2026-04-03,2026-04,BAL@PIT,1,p1,0.5161,NRFI,1,NRFI,linescore,0,0,1,1,1,0.234159,0.661455,,,,,,0.5161,1
2250102,823406,2026-04-03,2026-04,BAL@PIT,1,p2,0.5161,NRFI,1,NRFI,linescore,0,0,1,1,1,0.234159,0.661455,,,,,,0.5161,1
2250104,824056,2026-04-03,2026-04,SEA@LAA,1,live,0.47,YRFI,1,NRFI,linescore,0,0,1,1,0,0.2809,0.755023,1,-166,+130,0,0.2809,0.47,0
2250104,824056,2026-04-03,2026-04,SEA@LAA,1,p1,0.559,NRFI,1,NRFI,linescore,0,0,1,1,1,0.194481,0.581606,,,,,,0.559,1
2250104,824056,2026-04-03,2026-04,SEA@LAA,1,p2,0.559,NRFI,1,NRFI,linescore,0,0,1,1,1,0.194481,0.581606,,,,,,0.559,1
2250105,825026,2026-04-03,2026-04,HOU@ATH,1,live,0.45,YRFI,1,NRFI,linescore,0,0,1,1,0,0.3025,0.798508,1,+110,-140,0,0.3025,0.45,0
2250105,825026,2026-04-03,2026-04,HOU@ATH,1,p1,0.4319,YRFI,1,NRFI,linescore,0,0,1,1,0,0.322738,0.839561,,,,,,0.4319,0
2250105,825026,2026-04-03,2026-04,HOU@ATH,1,p2,0.4319,YRFI,1,NRFI,linescore,0,0,1,1,0,0.322738,0.839561,,,,,,0.4319,0
2250106,823240,2026-04-03,2026-04,NYM@SF,1,live,0.56,NRFI,0,YRFI,linescore,2,0,1,1,0,0.3136,0.820981,1,-132,+104,0,0.3136,0.56,0
