propId,gameId,gameDate,gamePk,side,pitcher,mlbamId,class,ungraded_reason,kProj,bookLine,pOver,pUnder,actualKs,stored_backtestResult,stored_modelCorrect,stored_modelError,derived_backtestResult,derived_modelCorrect,derived_modelError,grade_status,diff_fields,substrate_status,substrate_starterId,substrate_starterKs
1560057,2251250,2026-07-04,824171,away,Drew Rasmussen,656876,final_in_scope,,4.46,5.5,0.3481,0.7090,2,UNDER,1,2.46,UNDER,1,2.46,MATCH,,SIDE_MATCH_KS_EQUAL,656876,2
1560056,2251250,2026-07-04,824171,home,Hunter Brown,686613,final_in_scope,,5.81,5.5,0.5926,0.4762,3,UNDER,0,2.81,UNDER,0,2.81,MATCH,,SIDE_MATCH_KS_EQUAL,686613,3
1560055,2251251,2026-07-04,824415,away,Sean Burke,680732,final_in_scope,,3.36,5.5,0.1567,0.8500,11,OVER,0,-7.64,OVER,0,-7.64,MATCH,,SIDE_MATCH_KS_EQUAL,680732,11
1560054,2251251,2026-07-04,824415,home,Parker Messick,800048,final_in_scope,,6.21,6.5,0.5002,0.5725,3,UNDER,1,3.21,UNDER,1,3.21,MATCH,,SIDE_MATCH_KS_EQUAL,800048,3
1560061,2251252,2026-07-04,824658,away,Kyle Leahy,681517,final_in_scope,,2.23,4.5,0.0958,0.8500,6,OVER,0,-3.77,OVER,0,-3.77,MATCH,,SIDE_MATCH_KS_EQUAL,681517,6
1560059,2251252,2026-07-04,824658,home,Shota Imanaga,684007,final_in_scope,,3.57,4.5,0.3397,0.7114,8,OVER,0,-4.43,OVER,0,-4.43,MATCH,,SIDE_MATCH_KS_EQUAL,684007,8
1560060,2251253,2026-07-04,824903,away,Sean Manaea,640455,final_in_scope,,2.94,4.5,0.2122,0.8250,4,UNDER,1,-1.06,UNDER,1,-1.06,MATCH,,SIDE_MATCH_KS_EQUAL,640455,4
1560058,2251253,2026-07-04,824903,home,Chris Sale,519242,final_in_scope,,6.48,7.5,0.3955,0.6755,3,UNDER,1,3.48,UNDER,1,3.48,MATCH,,SIDE_MATCH_KS_EQUAL,519242,3
1560065,2251254,2026-07-04,824334,away,Robbie Ray,592662,final_in_scope,,3.34,4.5,0.2911,0.7554,4,UNDER,1,-0.66,UNDER,1,-0.66,MATCH,,SIDE_MATCH_KS_EQUAL,592662,4
1560062,2251254,2026-07-04,824334,home,Sean Sullivan,608372,final_in_scope,,1.73,3.5,0.1189,0.8500,4,OVER,0,-2.27,OVER,0,-2.27,MATCH,,SIDE_MISMATCH(scratch),807743,4
1560064,2251255,2026-07-04,824092,away,Jesus Luzardo,666200,final_in_scope,,5.85,6.5,0.4399,0.6296,9,OVER,0,-3.15,OVER,0,-3.15,MATCH,,SIDE_MATCH_KS_EQUAL,666200,9
1560063,2251255,2026-07-04,824092,home,Michael Wacha,608379,final_in_scope,,2.59,4.5,0.1503,0.8500,7,OVER,0,-4.41,OVER,0,-4.41,MATCH,,SIDE_MATCH_KS_EQUAL,608379,7
1560067,2251256,2026-07-04,824012,home,Sam Aldegheri,691951,final_in_scope,,1.27,3.5,0.0497,0.8500,2,UNDER,1,-0.73,UNDER,1,-0.73,MATCH,,SIDE_MATCH_KS_EQUAL,691951,2
1560066,2251256,2026-07-04,824012,away,Sonny Gray,543243,final_in_scope,,3.43,6.5,0.0801,0.8500,7,OVER,0,-3.57,OVER,0,-3.57,MATCH,,SIDE_MATCH_KS_EQUAL,543243,7
1560070,2251257,2026-07-04,824983,away,Sandy Alcantara,645261,final_in_scope,,2.66,4.5,0.1621,0.8500,8,OVER,0,-5.34,OVER,0,-5.34,MATCH,,SIDE_MATCH_KS_EQUAL,645261,8
1560069,2251257,2026-07-04,824983,home,Aaron Civale,650644,final_in_scope,,1.85,3.5,0.1409,0.8500,6,OVER,0,-4.15,OVER,0,-4.15,MATCH,,SIDE_MATCH_KS_EQUAL,650644,6
1560073,2251258,2026-07-04,823932,away,Griffin Canning,656288,final_in_scope,EX-SCRATCH-K,3.07,4.5,0.2376,0.8028,,,,,,,,NOT_GRADEABLE,,SIDE_MISMATCH(scratch),593974,0
1560072,2251258,2026-07-04,823932,home,Yoshinobu Yamamoto,808967,final_in_scope,,4.09,6.5,0.1559,0.8500,10,OVER,0,-5.91,OVER,0,-5.91,MATCH,,SIDE_MATCH_KS_EQUAL,808967,10
1590002,2251259,2026-07-05,824902,away,Freddy Peralta,690997,final_in_scope,,3.41,4.5,0.3058,0.7421,5,OVER,0,-1.59,OVER,0,-1.59,MATCH,,SIDE_MATCH_KS_EQUAL,690997,5
1590001,2251259,2026-07-05,824902,home,Reynaldo Lopez,527048,final_in_scope,,3.8,4.5,0.3862,0.6686,1,UNDER,1,2.8,UNDER,1,2.80,MATCH,,SIDE_MATCH_KS_EQUAL,527048,1
1590006,2251260,2026-07-05,824497,home,Nick Lodolo,666157,final_in_scope,,2.67,5.5,0.0712,0.8500,4,UNDER,1,-1.33,UNDER,1,-1.33,MATCH,,SIDE_MATCH_KS_EQUAL,666157,4
1590005,2251260,2026-07-05,824497,away,Kyle Bradish,680694,final_in_scope,,3.81,6.5,0.1200,0.8500,5,UNDER,1,-1.19,UNDER,1,-1.19,MATCH,,SIDE_MATCH_KS_EQUAL,680694,5
1590004,2251261,2026-07-05,822715,home,Miles Mikolas,676917,final_in_scope,,2.67,3.5,0.3220,0.7218,3,UNDER,1,-0.33,UNDER,1,-0.33,MATCH,,SIDE_MATCH_KS_EQUAL,676917,3
1590003,2251261,2026-07-05,822715,away,Bubba Chandler,696149,final_in_scope,,1.86,4.5,0.0529,0.8500,0,UNDER,1,1.86,UNDER,1,1.86,MATCH,,SIDE_MATCH_KS_EQUAL,696149,0
1590008,2251262,2026-07-05,823525,home,Cam Schlittler,677960,final_in_scope,,5.71,6.5,0.4159,0.6520,6,UNDER,1,-0.29,UNDER,1,-0.29,MATCH,,SIDE_MATCH_KS_EQUAL,677960,6
1590007,2251262,2026-07-05,823525,away,Joe Ryan,657746,final_in_scope,,5.42,6.5,0.3643,0.6992,9,OVER,0,-3.58,OVER,0,-3.58,MATCH,,SIDE_MATCH_KS_EQUAL,657746,9
1590009,2251263,2026-07-05,824413,home,Tanner Bibee,676440,final_in_scope,,3.34,4.5,0.2914,0.7551,1,UNDER,1,2.34,UNDER,1,2.34,MATCH,,SIDE_MATCH_KS_EQUAL,676440,1
1590011,2251264,2026-07-05,824656,away,Dustin May,669461,final_in_scope,,3.28,4.5,0.2785,0.7666,3,UNDER,1,0.28,UNDER,1,0.28,MATCH,,SIDE_MATCH_KS_EQUAL,669461,3
1590010,2251264,2026-07-05,824656,home,Javier Assad,665871,final_in_scope,,1.67,3.5,0.1075,0.8500,2,UNDER,1,-0.33,UNDER,1,-0.33,MATCH,,SIDE_MATCH_KS_EQUAL,665871,2
1590013,2251265,2026-07-05,824091,away,Cristopher Sanchez,605400,final_in_scope,,5.61,6.5,0.3986,0.6680,7,OVER,0,-1.39,OVER,0,-1.39,MATCH,,SIDE_MATCH_KS_EQUAL,605400,7
1590012,2251265,2026-07-05,824091,home,Noah Cameron,679883,final_in_scope,,3.13,4.5,0.2482,0.7935,4,UNDER,1,-0.87,UNDER,1,-0.87,MATCH,,SIDE_MATCH_KS_EQUAL,679883,4
1590029,2251266,2026-07-05,824172,away,Griffin Jax,643377,final_in_scope,,2.99,5.5,0.1072,0.8500,9,OVER,0,-6.01,OVER,0,-6.01,MATCH,,SIDE_MISMATCH(scratch),669438,9
1590015,2251266,2026-07-05,824172,home,Mike Burrows,663567,final_in_scope,,2.58,3.5,0.3009,0.7411,6,OVER,0,-3.42,OVER,0,-3.42,MATCH,,SIDE_MATCH_KS_EQUAL,663567,6
1590016,2251267,2026-07-05,822879,home,Kumar Rocker,677958,final_in_scope,,2.75,4.5,0.1777,0.8500,4,UNDER,1,-1.25,UNDER,1,-1.25,MATCH,,SIDE_MATCH_KS_EQUAL,677958,4
1590014,2251267,2026-07-05,822879,away,Casey Mize,663554,final_in_scope,,3.74,4.5,0.3739,0.6800,4,UNDER,1,-0.26,UNDER,1,-0.26,MATCH,,SIDE_MATCH_KS_EQUAL,663554,4
1590020,2251268,2026-07-05,824333,away,Landen Roupp,641816,final_in_scope,,4.8,4.5,0.5867,0.4759,5,OVER,1,-0.2,OVER,1,-0.20,MATCH,,SIDE_MATCH_KS_EQUAL,641816,5
1590018,2251268,2026-07-05,824333,home,Kyle Freeland,685299,final_in_scope,,2.73,4.5,0.1730,0.8500,7,OVER,0,-4.27,OVER,0,-4.27,MATCH,,SIDE_MATCH_KS_EQUAL,685299,7
1590022,2251269,2026-07-05,824980,away,Eury Perez,691587,final_in_scope,,3.13,5.5,0.1242,0.8500,8,OVER,0,-4.87,OVER,0,-4.87,MATCH,,SIDE_MATCH_KS_EQUAL,691587,8
1590021,2251269,2026-07-05,824980,home,Gage Jump,695611,final_in_scope,,4.24,5.5,0.3058,0.7470,1,UNDER,1,3.24,UNDER,1,3.24,MATCH,,SIDE_MATCH_KS_EQUAL,695611,1
1590024,2251270,2026-07-05,823117,away,Kevin Gausman,702056,final_in_scope,,5.02,5.5,0.4528,0.6122,7,OVER,0,-1.98,OVER,0,-1.98,MATCH,,SIDE_MATCH_KS_EQUAL,702056,7
1590023,2251270,2026-07-05,823117,home,Emerson Hancock,676106,final_in_scope,,3.39,4.5,0.3013,0.7462,5,OVER,0,-1.61,OVER,0,-1.61,MATCH,,SIDE_MATCH_KS_EQUAL,676106,5
1590026,2251271,2026-07-05,823931,away,Walker Buehler,676664,final_in_scope,,3.06,3.5,0.4161,0.6343,5,OVER,0,-1.94,OVER,0,-1.94,MATCH,,SIDE_MATCH_KS_EQUAL,676664,5
1590025,2251271,2026-07-05,823931,home,Eric Lauer,686218,final_in_scope,,2.72,4.5,0.1724,0.8500,5,OVER,0,-2.28,OVER,0,-2.28,MATCH,,SIDE_MATCH_KS_EQUAL,686218,5
1590028,2251272,2026-07-05,824010,home,Ryan Johnson,696270,final_in_scope,,3.26,4.5,0.2753,0.7694,6,OVER,0,-2.74,OVER,0,-2.74,MATCH,,SIDE_MATCH_KS_EQUAL,696270,6
1590027,2251272,2026-07-05,824010,away,Ranger Suarez,624133,final_in_scope,,5.7,6.5,0.4133,0.6544,5,UNDER,1,0.7,UNDER,1,0.70,MATCH,,SIDE_MATCH_KS_EQUAL,624133,5
1590031,2251273,2026-07-06,824089,away,Cristopher Sanchez,650911,final_in_scope,,5.93,6.5,0.4526,0.6177,1,UNDER,1,4.93,UNDER,1,4.93,MATCH,,SIDE_MATCH_KS_EQUAL,650911,1
1590030,2251273,2026-07-06,824089,home,Seth Lugo,702070,final_in_scope,,3.17,4.5,0.2574,0.7854,7,OVER,0,-3.83,OVER,0,-3.83,MATCH,,SIDE_MATCH_KS_EQUAL,702070,7
1590033,2251274,2026-07-06,822958,home,Griffin Jax,643377,final_in_scope,,3.98,5.5,0.2600,0.7875,10,OVER,0,-6.02,OVER,0,-6.02,MATCH,,SIDE_MATCH_KS_EQUAL,643377,10
1590032,2251274,2026-07-06,822958,away,Will Warren,693645,final_in_scope,,3.78,4.5,0.3822,0.6724,8,OVER,0,-4.22,OVER,0,-4.22,MATCH,,SIDE_MATCH_KS_EQUAL,693645,8
1590035,2251275,2026-07-06,822712,home,Andrew Alvarez,571945,final_in_scope,,4.96,4.5,0.6146,0.4479,3,UNDER,0,1.96,UNDER,0,1.96,MATCH,,SIDE_MATCH_KS_EQUAL,571945,3
1590034,2251275,2026-07-06,822712,away,Mike Burrows,681347,final_in_scope,,2.61,3.5,0.3098,0.7329,3,UNDER,1,-0.39,UNDER,1,-0.39,MATCH,,SIDE_MATCH_KS_EQUAL,681347,3
1590037,2251276,2026-07-06,824900,away,Freddy Peralta,642547,final_in_scope,,3.53,4.5,0.3311,0.7193,6,OVER,0,-2.47,OVER,0,-2.47,MATCH,,SIDE_MATCH_KS_EQUAL,642547,6
1590036,2251276,2026-07-06,824900,home,Hurston Waldrep,625643,final_in_scope,,3.28,4.5,0.2799,0.7653,5,OVER,0,-1.72,OVER,0,-1.72,MATCH,,SIDE_MATCH_KS_EQUAL,625643,5
1590045,2251277,2026-07-06,823036,away,Jacob Misiorowski,675660,final_in_scope,,6.14,7.5,0.3419,0.7239,2,UNDER,1,4.14,UNDER,1,4.14,MATCH,,SIDE_MATCH_KS_EQUAL,675660,2
1590038,2251277,2026-07-06,823036,home,Dustin May,669160,final_in_scope,,3.49,3.5,0.5166,0.5382,7,OVER,0,-3.51,OVER,0,-3.51,MATCH,,SIDE_MATCH_KS_EQUAL,669160,7
1590042,2251278,2026-07-06,823205,away,Kevin Gausman,592332,final_in_scope,,4.24,5.5,0.3072,0.7458,8,OVER,0,-3.76,OVER,0,-3.76,MATCH,,SIDE_MATCH_KS_EQUAL,592332,8
1590041,2251278,2026-07-06,823205,home,Trevor McDonald,694738,final_in_scope,,3.6,3.5,0.5403,0.5150,5,OVER,1,-1.4,OVER,1,-1.40,MATCH,,SIDE_MATCH_KS_EQUAL,694738,5
1590044,2251279,2026-07-06,823930,home,Justin Wrobleski,641778,final_in_scope,,2.35,5.5,0.0436,0.8500,3,UNDER,1,-0.65,UNDER,1,-0.65,MATCH,,SIDE_MATCH_KS_EQUAL,641778,3
1590043,2251279,2026-07-06,823930,away,Michael Lorenzen,607536,final_in_scope,,2.07,3.5,0.1853,0.8442,2,UNDER,1,0.07,UNDER,1,0.07,MATCH,,SIDE_MATCH_KS_EQUAL,607536,2
1590048,2251280,2026-07-07,824820,away,Colin Rea,571510,final_in_scope,,3.24,4.5,0.2704,0.7738,7,OVER,0,-3.76,OVER,0,-3.76,MATCH,,SIDE_MATCH_KS_EQUAL,571510,7
1590047,2251280,2026-07-07,824820,home,Dean Kremer,669358,final_in_scope,,5.76,5.5,0.5845,0.4843,3,UNDER,0,2.76,UNDER,0,2.76,MATCH,,SIDE_MATCH_KS_EQUAL,669358,3
1590051,2251281,2026-07-07,824254,home,Troy Melton,669373,final_in_scope,,2.56,4.5,0.1450,0.8500,9,OVER,0,-6.44,OVER,0,-6.44,MATCH,,SIDE_MATCH_KS_EQUAL,669373,9
1590049,2251281,2026-07-07,824254,away,Jeffrey Springs,669372,final_in_scope,,2.84,4.5,0.1924,0.8422,4,UNDER,1,-1.16,UNDER,1,-1.16,MATCH,,SIDE_MATCH_KS_EQUAL,669372,4
1590054,2251282,2026-07-07,823361,home,Jared Jones,694973,final_in_scope,,2.9,4.5,0.2051,0.8312,4,UNDER,1,-1.1,UNDER,1,-1.10,MATCH,,SIDE_MATCH_KS_EQUAL,694973,4
1590050,2251282,2026-07-07,823361,away,Grant Holmes,694462,final_in_scope,,2.63,4.5,0.1561,0.8500,2,UNDER,1,0.63,UNDER,1,0.63,MATCH,,SIDE_MATCH_KS_EQUAL,694462,2
1590055,2251283,2026-07-07,823847,away,George Kirby,693433,final_in_scope,,4.5,5.5,0.3558,0.7021,5,UNDER,1,-0.5,UNDER,1,-0.50,MATCH,,SIDE_MATCH_KS_EQUAL,693433,5
1590052,2251283,2026-07-07,823847,home,Max Meyer,676974,final_in_scope,,4.6,6.5,0.2296,0.8177,4,UNDER,1,0.6,UNDER,1,0.60,MATCH,,SIDE_MATCH_KS_EQUAL,676974,4
1590069,2251284,2026-07-07,822956,home,Shane McClanahan,693855,final_in_scope,,3.82,5.5,0.2317,0.8121,12,OVER,0,-8.18,OVER,0,-8.18,MATCH,,SIDE_MATCH_KS_EQUAL,693855,12
1590053,2251284,2026-07-07,822956,away,Gerrit Cole,701542,final_in_scope,,3.25,5.5,0.1405,0.8500,3,UNDER,1,0.25,UNDER,1,0.25,MATCH,,SIDE_MATCH_KS_EQUAL,701542,3
1590070,2251285,2026-07-07,822713,away,Spencer Arrighetti,837227,final_in_scope,,3.13,4.5,0.2488,0.7929,3,UNDER,1,0.13,UNDER,1,0.13,MATCH,,SIDE_MATCH_KS_EQUAL,837227,3
1590056,2251285,2026-07-07,822713,home,Foster Griffin,674841,final_in_scope,,3.8,5.5,0.2277,0.8156,3,UNDER,1,0.8,UNDER,1,0.80,MATCH,,SIDE_MATCH_KS_EQUAL,674841,3
1590075,2251286,2026-07-07,823607,home,Christian Scott,681035,final_in_scope,,3.23,5.5,0.1384,0.8500,1,UNDER,1,2.23,UNDER,1,2.23,MATCH,,SIDE_MISMATCH(scratch),672335,1
1590058,2251286,2026-07-07,823607,away,Seth Lugo,607625,final_in_scope,,3.2,4.5,0.2633,0.7801,4,UNDER,1,-0.8,UNDER,1,-0.80,MATCH,,SIDE_MATCH_KS_EQUAL,607625,4
1590071,2251287,2026-07-07,824495,away,Zack Wheeler,554430,final_in_scope,,7.15,7.5,0.5021,0.5758,14,OVER,0,-6.85,OVER,0,-6.85,MATCH,,SIDE_MATCH_KS_EQUAL,554430,14
1590057,2251287,2026-07-07,824495,home,Chase Burns,671096,final_in_scope,,4.54,6.5,0.2201,0.8258,8,OVER,0,-3.46,OVER,0,-3.46,MATCH,,SIDE_MATCH_KS_EQUAL,671096,8
1590062,2251288,2026-07-07,823687,home,Connor Prielipp,671737,final_in_scope,,3.41,5.5,0.1651,0.8500,10,OVER,0,-6.59,OVER,0,-6.59,MATCH,,SIDE_MATCH_KS_EQUAL,671737,10
1590060,2251288,2026-07-07,823687,away,Slade Cecconi,676282,final_in_scope,,2.11,3.5,0.1935,0.8370,7,OVER,0,-4.89,OVER,0,-4.89,MATCH,,SIDE_MATCH_KS_EQUAL,676282,7
1590061,2251289,2026-07-07,824579,home,Davis Martin,702273,final_in_scope,,3.86,4.5,0.4005,0.6553,3,UNDER,1,0.86,UNDER,1,0.86,MATCH,,SIDE_MATCH_KS_EQUAL,702273,3
1590059,2251289,2026-07-07,824579,away,Jake Bennett,801139,final_in_scope,,3.3,4.5,0.2824,0.7631,6,OVER,0,-2.7,OVER,0,-2.70,MATCH,,SIDE_MATCH_KS_EQUAL,801139,6
1590072,2251290,2026-07-07,823035,home,Michael McGreevy,690928,final_in_scope,,2.47,3.5,0.2746,0.7648,4,OVER,0,-1.53,OVER,0,-1.53,MATCH,,SIDE_MATCH_KS_EQUAL,690928,4
1590046,2251290,2026-07-07,823035,away,Kyle Harrison,694819,final_in_scope,,4.56,5.5,0.3657,0.6930,4,UNDER,1,0.56,UNDER,1,0.56,MATCH,,SIDE_MISMATCH(scratch),688107,4
1590064,2251291,2026-07-07,822881,home,MacKenzie Gore,594798,final_in_scope,,5,6.5,0.2945,0.7615,7,OVER,0,-2,OVER,0,-2.00,MATCH,,SIDE_MATCH_KS_EQUAL,594798,7
1590063,2251291,2026-07-07,822881,away,Walbert Urena,667755,final_in_scope,,3.07,4.5,0.2361,0.8041,4,UNDER,1,-0.93,UNDER,1,-0.93,MATCH,,SIDE_MATCH_KS_EQUAL,667755,4
1590074,2251292,2026-07-07,823203,away,Dylan Cease,693686,final_in_scope,,7.12,6.5,0.6420,0.4317,1,UNDER,0,6.12,UNDER,0,6.12,MATCH,,SIDE_MATCH_KS_EQUAL,693686,1
1590066,2251292,2026-07-07,823203,home,Logan Webb,686790,final_in_scope,,3.47,4.5,0.3172,0.7318,0,UNDER,1,3.47,UNDER,1,3.47,MATCH,,SIDE_MATCH_KS_EQUAL,686790,0
1590068,2251293,2026-07-07,823929,home,Roki Sasaki,680736,final_in_scope,,2.24,4.5,0.0972,0.8500,9,OVER,0,-6.76,OVER,0,-6.76,MATCH,,SIDE_MATCH_KS_EQUAL,680736,9
1590067,2251293,2026-07-07,823929,away,Ryan Feltner,547179,final_in_scope,,2.4,4.5,0.1193,0.8500,5,OVER,0,-2.6,OVER,0,-2.60,MATCH,,SIDE_MATCH_KS_EQUAL,547179,5
1590077,2251294,2026-07-08,823202,away,Dylan Cease,656302,final_in_scope,,7.18,7.5,0.5062,0.5719,11,OVER,0,-3.82,OVER,0,-3.82,MATCH,,SIDE_MATCH_KS_EQUAL,656302,11
1590076,2251294,2026-07-08,823202,home,Logan Webb,657277,final_in_scope,,3.07,4.5,0.2364,0.8039,2,UNDER,1,1.07,UNDER,1,1.07,MATCH,,SIDE_MATCH_KS_EQUAL,657277,2
1590079,2251295,2026-07-08,824815,away,Colin Rea,607067,final_in_scope,,3.09,4.5,0.2413,0.7995,2,UNDER,1,1.09,UNDER,1,1.09,MATCH,,SIDE_MATCH_KS_EQUAL,607067,2
1590078,2251295,2026-07-08,824815,home,Trevor Rogers,665152,final_in_scope,,2.73,4.5,0.1740,0.8500,4,UNDER,1,-1.27,UNDER,1,-1.27,MATCH,,SIDE_MATCH_KS_EQUAL,665152,4
1590082,2251296,2026-07-08,824253,home,Framber Valdez,675512,final_in_scope,,2.98,5.5,0.1050,0.8500,9,OVER,0,-6.02,OVER,0,-6.02,MATCH,,SIDE_MATCH_KS_EQUAL,675512,9
1590080,2251296,2026-07-08,824253,away,Jeffrey Springs,605488,final_in_scope,,3.12,4.5,0.2460,0.7954,4,UNDER,1,-0.88,UNDER,1,-0.88,MATCH,,SIDE_MATCH_KS_EQUAL,605488,4
1590084,2251297,2026-07-08,823360,home,Mitch Keller,683003,final_in_scope,,2.67,3.5,0.3235,0.7204,8,OVER,0,-5.33,OVER,0,-5.33,MATCH,,SIDE_MATCH_KS_EQUAL,683003,8
1590081,2251297,2026-07-08,823360,away,Bryce Elder,656550,final_in_scope,,3.44,3.5,0.5047,0.5497,5,OVER,0,-1.56,OVER,0,-1.56,MATCH,,SIDE_MATCH_KS_EQUAL,656550,5
1590103,2251298,2026-07-08,823848,home,Janson Junk,663969,final_in_scope,,2.94,3.5,0.3887,0.6601,3,UNDER,1,-0.06,UNDER,1,-0.06,MATCH,,SIDE_MATCH_KS_EQUAL,663969,3
1590085,2251298,2026-07-08,823848,away,Bryce Miller,669923,final_in_scope,,3.49,6.5,0.0864,0.8500,7,OVER,0,-3.51,OVER,0,-3.51,MATCH,,SIDE_MATCH_KS_EQUAL,669923,7
1590086,2251299,2026-07-08,822957,home,Drew Rasmussen,663556,final_in_scope,,4.56,5.5,0.3670,0.6919,5,UNDER,1,-0.44,UNDER,1,-0.44,MATCH,,SIDE_MATCH_KS_EQUAL,663556,5
1590083,2251299,2026-07-08,822957,away,Gerrit Cole,543037,final_in_scope,,3.13,4.5,0.2493,0.7925,6,OVER,0,-2.87,OVER,0,-2.87,MATCH,,SIDE_MATCH_KS_EQUAL,543037,6
1590088,2251300,2026-07-08,822710,home,Foster Griffin,656492,final_in_scope,,4.09,4.5,0.4467,0.6120,9,OVER,0,-4.91,OVER,0,-4.91,MATCH,,SIDE_MATCH_KS_EQUAL,656492,9
1590087,2251300,2026-07-08,822710,away,Spencer Arrighetti,681293,final_in_scope,,2.97,4.5,0.2168,0.8210,2,UNDER,1,0.97,UNDER,1,0.97,MATCH,,SIDE_MATCH_KS_EQUAL,681293,2
1590105,2251301,2026-07-08,823605,away,Michael Wacha,608379,final_in_scope,,2.64,4.5,0.1587,0.8500,2,UNDER,1,0.64,UNDER,1,0.64,MATCH,,SIDE_MISMATCH(scratch),674444,2
1590090,2251301,2026-07-08,823605,home,Sean Manaea,681035,final_in_scope,,2.82,4.5,0.1902,0.8440,5,OVER,0,-2.18,OVER,0,-2.18,MATCH,,SIDE_MATCH_KS_EQUAL,681035,5
1590104,2251302,2026-07-08,824496,away,Jesus Luzardo,666200,final_in_scope,,7.72,7.5,0.5865,0.4932,5,UNDER,0,2.72,UNDER,0,2.72,MATCH,,SIDE_MISMATCH(scratch),660604,5
1590089,2251302,2026-07-08,824496,home,Brady Singer,695505,final_in_scope,,3.04,5.5,0.1135,0.8500,2,UNDER,1,1.04,UNDER,1,1.04,MATCH,,SIDE_MATCH_KS_EQUAL,695505,2
1590094,2251303,2026-07-08,823684,home,Bailey Ober,687570,final_in_scope,,2.1,3.5,0.1914,0.8389,6,OVER,0,-3.9,OVER,0,-3.90,MATCH,,SIDE_MATCH_KS_EQUAL,687570,6
1590092,2251303,2026-07-08,823684,away,Gavin Williams,677944,final_in_scope,,4.88,5.5,0.4270,0.6364,4,UNDER,1,0.88,UNDER,1,0.88,MATCH,,SIDE_MATCH_KS_EQUAL,677944,4
1590093,2251304,2026-07-08,824578,home,Davis Martin,663436,final_in_scope,,3.76,4.5,0.3796,0.6748,2,UNDER,1,1.76,UNDER,1,1.76,MATCH,,SIDE_MATCH_KS_EQUAL,663436,2
1590091,2251304,2026-07-08,824578,away,Patrick Sandoval,687562,final_in_scope,,3.51,4.5,0.3256,0.7242,4,UNDER,1,-0.49,UNDER,1,-0.49,MATCH,,SIDE_MATCH_KS_EQUAL,687562,4
1590096,2251305,2026-07-08,823032,home,Andre Pallante,700241,final_in_scope,,2.16,3.5,0.2038,0.8280,6,OVER,0,-3.84,OVER,0,-3.84,MATCH,,SIDE_MATCH_KS_EQUAL,700241,6
1590095,2251305,2026-07-08,823032,away,Logan Henderson,690986,final_in_scope,,5.46,4.5,0.6969,0.3633,2,UNDER,0,3.46,UNDER,0,3.46,MATCH,,SIDE_MATCH_KS_EQUAL,690986,2
1590098,2251306,2026-07-08,822880,home,Nathan Eovaldi,669022,final_in_scope,,5.81,6.5,0.4314,0.6376,7,OVER,0,-1.19,OVER,0,-1.19,MATCH,,SIDE_MATCH_KS_EQUAL,669022,7
1590097,2251306,2026-07-08,822880,away,Reid Detmers,700712,final_in_scope,,4.99,6.5,0.2913,0.7643,3,UNDER,1,1.99,UNDER,1,1.99,MATCH,,SIDE_MATCH_KS_EQUAL,700712,3
1590101,2251307,2026-07-08,823928,home,Roki Sasaki,808963,final_in_scope,,2.21,5.5,0.0344,0.8500,5,UNDER,1,-2.79,UNDER,1,-2.79,MATCH,,SIDE_MATCH_KS_EQUAL,808963,5
1590100,2251307,2026-07-08,823928,away,Ryan Feltner,663372,final_in_scope,,2.3,3.5,0.2351,0.8003,7,OVER,0,-4.7,OVER,0,-4.70,MATCH,,SIDE_MISMATCH(scratch),687312,7
1620002,2251308,2026-07-09,823359,home,Braxton Ashcraft,656605,final_in_scope,,4.37,6.5,0.1938,0.8479,3,UNDER,1,1.37,UNDER,1,1.37,MATCH,,SIDE_MATCH_KS_EQUAL,656605,3
1620001,2251308,2026-07-09,823359,away,Chris Sale,693821,final_in_scope,,6.93,6.5,0.6134,0.4608,3,UNDER,0,3.93,UNDER,0,3.93,MATCH,,SIDE_MATCH_KS_EQUAL,693821,3
1620004,2251309,2026-07-09,823606,home,Nolan McLean,640455,final_in_scope,,6.16,6.5,0.4925,0.5799,6,UNDER,1,0.16,UNDER,1,0.16,MATCH,,SIDE_MATCH_KS_EQUAL,640455,6
1620003,2251309,2026-07-09,823606,away,Luinder Avila,608379,final_in_scope,,3.68,4.5,0.3611,0.6918,5,OVER,0,-1.32,OVER,0,-1.32,MATCH,,SIDE_MATCH_KS_EQUAL,608379,5
1710001,2251310,2026-07-09,822954,away,Ryan Weathers,677960,final_in_scope,,5.16,5.5,0.4778,0.5884,3,UNDER,1,2.16,UNDER,1,2.16,MATCH,,SIDE_MISMATCH(scratch),621112,3
1620005,2251310,2026-07-09,822954,home,Nick Martinez,656876,final_in_scope,,2.63,4.5,0.1566,0.8500,2,UNDER,1,0.63,UNDER,1,0.63,MATCH,,SIDE_MATCH_KS_EQUAL,656876,2
1620008,2251311,2026-07-09,823683,home,Zebby Matthews,641927,final_in_scope,,2.7,5.5,0.0737,0.8500,5,UNDER,1,-2.3,UNDER,1,-2.30,MATCH,,SIDE_MATCH_KS_EQUAL,641927,5
1620007,2251311,2026-07-09,823683,away,Parker Messick,668909,final_in_scope,,5.47,5.5,0.5335,0.5347,11,OVER,0,-5.53,OVER,0,-5.53,MATCH,,SIDE_MATCH_KS_EQUAL,668909,11
1680002,2251312,2026-07-09,824577,home,Sean Burke,641743,final_in_scope,,3.62,5.5,0.1978,0.8412,4,UNDER,1,-0.38,UNDER,1,-0.38,MATCH,,SIDE_MATCH_KS_EQUAL,641743,4
