series,propRefId,gameId,gamePk,gameDate,month,doubleHeader,gameNumber,side,mlbamId,pitcherName,hand,proj,line,lineSource,integerLine,pOver,pUnder,pick,actualKs,actualSource,actualKsStored,actualKsLinescore,starterId,actualSide,status,correct,signedError,brier,logloss,scratchBasis,voidExemptionCode,voidCause,storedBacktestResult,storedModelCorrect,verdict,anNoVigOverPct
live,90130,2250077,824940,2026-04-01,04,N,1,home,519242,Chris Sale,L,9.23,7.5,book,0,0.7027,0.2973,OVER,3.0,linescore,3,3,519242,UNDER,GRADED,0,6.23,0.493787,1.213014,,,,UNDER,0,OVER,0.5434
live,90132,2250078,824860,2026-04-01,04,N,1,away,543135,Nathan Eovaldi,R,6.56,5.5,book,0,0.6401,0.3599,OVER,5.0,linescore,5,5,543135,UNDER,GRADED,0,1.56,0.409728,1.021929,,,,UNDER,0,OVER,0.5805
live,90131,2250078,824860,2026-04-01,04,N,1,home,669432,Trevor Rogers,L,5.32,5.5,book,0,0.4393,0.5607,UNDER,3.0,linescore,3,3,669432,UNDER,GRADED,1,2.32,0.192984,0.578569,,,,UNDER,1,PASS,0.4363
live,90134,2250079,824536,2026-04-01,04,N,1,away,694973,Paul Skenes,R,8.73,7.5,book,0,0.6429,0.3571,OVER,5.0,linescore,5,5,694973,UNDER,GRADED,0,3.73,0.41332,1.029739,,,,UNDER,0,OVER,0.4977
live,90133,2250079,824536,2026-04-01,04,N,1,home,671096,Andrew Abbott,L,4.97,5.5,book,0,0.3783,0.6217,UNDER,5.0,linescore,5,5,671096,UNDER,GRADED,1,-0.03,0.143111,0.475298,,,,UNDER,1,PASS,0.3872
live,90136,2250080,823483,2026-04-01,04,N,1,away,676917,Cade Cavalli,R,3.58,4.5,book,0,0.2902,0.7098,UNDER,3.0,linescore,3,3,676917,UNDER,GRADED,1,0.58,0.084216,0.342772,,,,UNDER,1,UNDER,0.6318
live,90135,2250080,823483,2026-04-01,04,N,1,home,650911,Cristopher Sanchez,L,8.32,6.5,book,0,0.7236,0.2764,OVER,7.0,linescore,7,7,650911,OVER,GRADED,1,1.32,0.076397,0.323517,,,,OVER,1,OVER,0.4
live,90137,2250081,822835,2026-04-01,04,N,1,away,607536,Kyle Freeland,L,2.34,3.5,book,0,0.2092,0.7908,UNDER,6.0,linescore,6,6,607536,OVER,GRADED,0,-3.66,0.625365,1.564465,,,,OVER,0,UNDER,0.4844
live,90138,2250081,822835,2026-04-01,04,N,1,home,592332,Kevin Gausman,R,7.09,7.5,book,0,0.4148,0.5852,UNDER,10.0,linescore,10,10,592332,OVER,GRADED,0,-2.91,0.342459,0.879959,,,,OVER,0,UNDER,0.6073
live,90139,2250082,823889,2026-04-01,04,N,1,away,681343,Shane Smith,R,3.18,4.5,book,0,0.2159,0.7841,UNDER,1.0,linescore,1,1,681343,UNDER,GRADED,1,2.18,0.046613,0.243219,,,,UNDER,1,UNDER,0.636
live,90140,2250082,823889,2026-04-01,04,N,1,home,645261,Sandy Alcantara,R,4.5,5.5,book,0,0.2977,0.7023,UNDER,7.0,linescore,7,7,645261,OVER,GRADED,0,-2.5,0.493225,1.211669,,,,OVER,0,OVER,0.0255
live,90141,2250083,823078,2026-04-01,04,N,1,away,642547,Freddy Peralta,R,4.63,5.5,book,0,0.3201,0.6799,UNDER,7.0,linescore,7,7,642547,OVER,GRADED,0,-2.37,0.462264,1.139122,,,,OVER,0,UNDER,0.4267
live,90142,2250083,823078,2026-04-01,04,N,1,home,669461,Matthew Liberatore,L,2.79,3.5,book,0,0.3056,0.6944,UNDER,2.0,linescore,2,2,669461,UNDER,GRADED,1,0.79,0.093391,0.364707,,,,UNDER,1,UNDER,0.563
live,90144,2250084,823806,2026-04-01,04,N,1,away,656876,Drew Rasmussen,R,3.83,4.5,book,0,0.3378,0.6622,UNDER,8.0,linescore,8,8,656876,OVER,GRADED,0,-4.17,0.438509,1.085301,,,,OVER,0,UNDER,0.3916
live,90143,2250084,823806,2026-04-01,04,N,1,home,694819,Jacob Misiorowski,R,5.98,6.5,book,0,0.3904,0.6096,UNDER,7.0,linescore,7,7,694819,OVER,GRADED,0,-1.02,0.371612,0.940583,,,,OVER,0,PASS,0.4061
live,90145,2250085,824211,2026-04-01,04,N,1,away,676979,Garrett Crochet,L,8.47,7.5,book,0,0.6099,0.3901,OVER,7.0,linescore,7,7,676979,UNDER,GRADED,0,1.47,0.371978,0.941352,,,,UNDER,0,OVER,0.5287
live,90146,2250085,824211,2026-04-01,04,N,1,home,681347,Mike Burrows,R,4.88,5.5,book,0,0.3636,0.6364,UNDER,6.0,linescore,6,6,681347,OVER,GRADED,0,-1.12,0.405005,1.011701,,,,OVER,0,UNDER,0.4997
live,90148,2250086,824698,2026-04-01,04,N,1,away,579328,Yusei Kikuchi,L,3.4,4.5,book,0,0.2555,0.7445,UNDER,5.0,linescore,5,5,579328,OVER,GRADED,0,-1.6,0.55428,1.364533,,,,OVER,0,UNDER,0.5566
live,90147,2250086,824698,2026-04-01,04,N,1,home,571510,Matthew Boyd,L,5.23,5.5,book,0,0.4247,0.5753,UNDER,10.0,linescore,10,10,571510,OVER,GRADED,0,-4.77,0.33097,0.856372,,,,OVER,0,UNDER,0.954
live,90154,2250087,823321,2026-04-01,04,N,1,away,605288,Adrian Houser,R,2.37,3.5,book,0,0.216,0.784,UNDER,4.0,linescore,4,4,605288,OVER,GRADED,0,-1.63,0.614656,1.532477,,,,OVER,0,UNDER,0.5224
live,90152,2250087,823321,2026-04-01,04,N,1,home,601713,Nick Pivetta,R,4.85,5.5,book,0,0.3579,0.6421,UNDER,8.0,linescore,8,8,601713,OVER,GRADED,0,-3.15,0.412292,1.027502,,,,OVER,0,UNDER,0.4963
live,90151,2250088,823157,2026-04-01,04,N,1,away,693645,Cam Schlittler,R,5.06,5.5,book,0,0.3944,0.6056,UNDER,7.0,linescore,7,7,693645,OVER,GRADED,0,-1.94,0.366751,0.93039,,,,OVER,0,UNDER,0.65
live,90153,2250088,823157,2026-04-01,04,N,1,home,669923,George Kirby,R,7.19,6.5,book,0,0.5789,0.4211,OVER,6.0,linescore,6,6,669923,UNDER,GRADED,0,1.19,0.335125,0.864885,,,,UNDER,0,OVER,0.3865
live,90156,2250089,824136,2026-04-01,04,N,1,away,657746,Joe Ryan,R,4.27,5.5,book,0,0.2579,0.7421,UNDER,3.0,linescore,3,3,657746,UNDER,GRADED,1,1.27,0.066512,0.298271,,,,UNDER,1,UNDER,0.4292
live,90155,2250089,824136,2026-04-01,04,N,1,home,702070,Noah Cameron,L,3.84,4.5,book,0,0.3396,0.6604,UNDER,5.0,linescore,5,5,702070,OVER,GRADED,0,-1.16,0.436128,1.079987,,,,OVER,0,UNDER,0.5239
live,90157,2250090,823970,2026-04-01,04,N,1,away,668909,Gavin Williams,R,4.5,5.5,book,0,0.2976,0.7024,UNDER,10.0,linescore,10,10,668909,OVER,GRADED,0,-5.5,0.493366,1.212005,,,,OVER,0,UNDER,0.5109
live,90158,2250090,823970,2026-04-01,04,N,1,home,808967,Yoshinobu Yamamoto,R,7.12,6.5,book,0,0.5686,0.4314,OVER,2.0,linescore,2,2,808967,UNDER,GRADED,0,5.12,0.323306,0.84072,,,,UNDER,0,OVER,0.4891
live,90150,2252360,825106,2026-04-01,04,N,1,away,669373,Tarik Skubal,L,6.47,6.5,book,0,0.4684,0.5316,UNDER,3.0,linescore,3,3,669373,UNDER,GRADED,1,3.47,0.219399,0.631864,,,,UNDER,1,UNDER,0.5615
live,90149,2252360,825106,2026-04-01,04,N,1,home,668678,Zac Gallen,R,4.91,5.5,book,0,0.3675,0.6325,UNDER,2.0,linescore,2,2,668678,UNDER,GRADED,1,2.91,0.135056,0.458075,,,,UNDER,1,PASS,0.3798
live,90160,2250091,824133,2026-04-02,04,N,1,away,671737,Taj Bradley,R,2.96,4.5,book,0,0.1776,0.8224,UNDER,3.0,linescore,3,3,671737,UNDER,GRADED,1,-0.04,0.031542,0.195528,,,,UNDER,1,PASS,0.1955
live,90159,2250091,824133,2026-04-02,04,N,1,home,666142,Cole Ragans,L,8.96,7.5,book,0,0.6711,0.3289,OVER,8.0,linescore,8,8,666142,OVER,GRADED,1,0.96,0.108175,0.398837,,,,OVER,1,OVER,0.5283
live,90163,2250093,823242,2026-04-02,04,N,1,away,656849,David Peterson,L,4.43,4.5,book,0,0.4538,0.5462,UNDER,5.0,linescore,5,5,656849,OVER,GRADED,0,-0.57,0.298334,0.790099,,,,OVER,0,UNDER,0.623
live,90164,2250093,823242,2026-04-02,04,N,1,home,592662,Robbie Ray,L,4.4,5.5,book,0,0.2803,0.7197,UNDER,7.0,linescore,7,7,592662,OVER,GRADED,0,-2.6,0.517968,1.271895,,,,OVER,0,UNDER,0.3932
live,90162,2252367,825105,2026-04-02,04,N,1,away,625643,Reynaldo Lopez,R,3.71,4.5,book,0,0.3147,0.6853,UNDER,3.0,linescore,3,3,625643,UNDER,GRADED,1,0.71,0.099036,0.377899,,,,UNDER,1,UNDER,0.5806
live,90161,2252367,825105,2026-04-02,04,N,1,home,669194,Ryne Nelson,R,3.75,4.5,book,0,0.322,0.678,UNDER,3.0,linescore,3,3,669194,UNDER,GRADED,1,0.75,0.103684,0.388608,,,,UNDER,1,UNDER,0.4905
live,60051,2250094,822758,2026-04-03,04,N,1,away,686218,Emmet Sheehan,R,7.88,5.5,book,0,0.7549,0.2451,OVER,2.0,linescore,2,2,686218,UNDER,GRADED,0,5.88,0.569874,1.406089,,,,UNDER,0,EDGE,0.3609
live,60052,2250094,822758,2026-04-03,04,N,1,home,571945,Miles Mikolas,R,6.1,3.5,book,0,0.8234,0.1766,OVER,4.0,linescore,4,4,571945,OVER,GRADED,1,2.1,0.031188,0.194313,,,,OVER,1,EDGE,0.4322
live,60053,2250095,824299,2026-04-03,04,N,1,away,700241,Michael McGreevy,R,4.51,3.5,book,0,0.6364,0.3636,OVER,4.0,linescore,4,4,700241,OVER,GRADED,1,0.51,0.132205,0.451928,,,,OVER,1,EDGE,0.4835
live,60054,2250095,824299,2026-04-03,04,N,1,home,664285,Framber Valdez,L,6.56,5.5,book,0,0.6133,0.3867,OVER,5.0,linescore,5,5,664285,UNDER,GRADED,0,1.56,0.376137,0.950106,,,,UNDER,0,EDGE,0.5302
live,60055,2250096,823568,2026-04-03,04,N,1,away,671734,Eury Perez,R,5.53,6.5,book,0,0.3271,0.6729,UNDER,,,4,4,691587,,VOID_SCRATCH,,,,,mlbamId,,TRUE_SCRATCH,UNDER,1,EDGE,0.6065
live,60056,2250096,823568,2026-04-03,04,N,1,home,701542,Will Warren,R,6.83,4.5,book,0,0.7714,0.2286,OVER,6.0,linescore,6,6,701542,OVER,GRADED,1,0.83,0.052258,0.259548,,,,OVER,1,EDGE,0.4074
live,60057,2250097,824786,2026-04-03,04,N,1,away,650633,Michael King,R,5.65,5.5,book,0,0.4858,0.5142,UNDER,5.0,linescore,5,5,650633,UNDER,GRADED,1,0.65,0.236002,0.665143,,,,UNDER,1,NEUTRAL,0.4676
live,60058,2250097,824786,2026-04-03,04,N,1,home,543243,Sonny Gray,R,7.32,5.5,book,0,0.6982,0.3018,OVER,3.0,linescore,3,3,543243,UNDER,GRADED,0,4.32,0.487483,1.197991,,,,UNDER,0,EDGE,0.6345
live,60059,2250098,822919,2026-04-03,04,N,1,away,663903,Brady Singer,R,5.73,5.5,book,0,0.4966,0.5034,UNDER,5.0,linescore,5,5,663903,UNDER,GRADED,1,0.73,0.246612,0.68637,,,,UNDER,1,EDGE,0.8156
live,60060,2250098,822919,2026-04-03,04,N,1,home,669022,MacKenzie Gore,L,6.27,6.5,book,0,0.4319,0.5682,UNDER,9.0,linescore,9,9,669022,OVER,GRADED,0,-2.73,0.322738,0.839561,,,,OVER,0,EDGE,0.8701
live,60061,2250099,824458,2026-04-03,04,N,1,away,690990,Cade Horton,R,7.43,3.5,book,0,0.9088,0.0912,OVER,0.0,linescore,0,0,690990,UNDER,GRADED,0,7.43,0.825917,2.3947,,,,UNDER,0,EDGE,0.4009
live,60062,2250099,824458,2026-04-03,04,N,1,home,676282,Joey Cantillo,L,5.75,4.5,book,0,0.4992,0.5008,UNDER,6.0,linescore,6,6,676282,OVER,GRADED,0,-0.25,0.250801,0.694748,,,,OVER,0,EDGE,0.419
live,60065,2250100,823732,2026-04-03,04,N,1,away,671212,Joe Boyle,R,6.85,5.5,book,0,0.6477,0.3523,OVER,9.0,linescore,9,9,671212,OVER,GRADED,1,-2.15,0.124115,0.434328,,,,OVER,1,EDGE,0.5038
live,60066,2250100,823732,2026-04-03,04,N,1,home,641927,Bailey Ober,R,5.7,3.5,book,0,0.7874,0.2126,OVER,4.0,linescore,4,4,641927,OVER,GRADED,1,1.7,0.045199,0.239019,,,,OVER,1,EDGE,0.835
live,60063,2250101,824377,2026-04-03,04,N,1,away,605400,Aaron Nola,R,5.81,5.5,book,0,0.5082,0.4918,OVER,9.0,linescore,9,9,605400,OVER,GRADED,1,-3.19,0.241867,0.67688,,,,OVER,1,NEUTRAL,0.4185
live,60064,2250101,824377,2026-04-03,04,N,1,home,547179,Michael Lorenzen,R,5.76,4.5,book,0,0.652,0.3481,OVER,2.0,linescore,2,2,547179,UNDER,GRADED,0,3.76,0.425104,1.055553,,,,UNDER,0,EDGE,0.4284
live,60067,2250102,823406,2026-04-03,04,N,1,away,680694,Kyle Bradish,R,8.93,5.5,book,0,0.8377,0.1623,OVER,6.0,linescore,6,6,680694,OVER,GRADED,1,2.93,0.026341,0.177095,,,,OVER,1,EDGE,0.7891
live,60068,2250102,823406,2026-04-03,04,N,1,home,656605,Mitch Keller,R,6.46,4.5,book,0,0.735,0.265,OVER,4.0,linescore,4,4,656605,UNDER,GRADED,0,2.46,0.540225,1.328025,,,,UNDER,0,EDGE,0.5796
live,60071,2250104,824056,2026-04-03,04,N,1,away,693433,Bryan Woo,R,8.18,7.5,book,0,0.5476,0.4524,OVER,6.0,linescore,6,6,693433,UNDER,GRADED,0,2.18,0.299866,0.793189,,,,UNDER,0,EDGE,0.6217
live,60072,2250104,824056,2026-04-03,04,N,1,home,672282,Reid Detmers,L,7.49,6.5,book,0,0.5909,0.4091,OVER,4.0,linescore,4,4,672282,UNDER,GRADED,0,3.49,0.349163,0.893796,,,,UNDER,0,EDGE,0.5937
live,60073,2250105,825026,2026-04-03,04,N,1,away,664299,Cristian Javier,R,3.83,4.5,book,0,0.3393,0.6607,UNDER,2.0,linescore,2,2,664299,UNDER,GRADED,1,1.83,0.115124,0.414455,,,,UNDER,1,EDGE,0.6288
live,60074,2250105,825026,2026-04-03,04,N,1,home,605488,Jeffrey Springs,L,4.31,4.5,book,0,0.4301,0.5699,UNDER,7.0,linescore,7,7,605488,OVER,GRADED,0,-2.69,0.324786,0.843738,,,,OVER,0,FADE,0.5373
live,60077,2250106,823240,2026-04-03,04,N,1,away,690997,Nolan McLean,R,6.78,5.5,book,0,0.639,0.361,OVER,4.0,linescore,4,4,690997,UNDER,GRADED,0,2.78,0.408321,1.018877,,,,UNDER,0,EDGE,0.8329
live,60078,2250106,823240,2026-04-03,04,N,1,home,641816,Tyler Mahle,R,4.93,4.5,book,0,0.5311,0.4689,OVER,4.0,linescore,4,4,641816,UNDER,GRADED,0,0.93,0.282067,0.757366,,,,UNDER,0,EDGE,0.5798
live,60075,2252381,825103,2026-04-03,04,N,1,away,656550,Grant Holmes,R,6.81,4.5,book,0,0.7707,0.2293,OVER,4.0,linescore,4,4,656550,UNDER,GRADED,0,2.81,0.593978,1.472724,,,,UNDER,0,EDGE,0.6264
live,60076,2252381,825103,2026-04-03,04,N,1,home,593958,Eduardo Rodriguez,L,4.27,4.5,book,0,0.4216,0.5784,UNDER,3.0,linescore,3,3,593958,UNDER,GRADED,1,1.27,0.177747,0.54749,,,,UNDER,1,NEUTRAL,0.379
live,60069,2250103,824134,2026-04-04,04,S,2,away,694477,Chad Patrick,R,6.72,4.5,book,0,0.8695,0.1305,OVER,,,3,3,701656,,VOID_SCRATCH,,,,,mlbamId,,WRONG_GAME_SAME_DATE,UNDER,0,EDGE,0.0087
live,60070,2250103,824134,2026-04-04,04,S,2,home,679883,Luinder Avila,R,5.55,4.5,book,0,0.6258,0.3742,OVER,,,7,7,607625,,VOID_SCRATCH,,,,,mlbamId,,WRONG_GAME_SAME_DATE,OVER,1,EDGE,
live,90166,2250107,824295,2026-04-04,04,N,1,away,669160,Dustin May,R,3.65,4.5,book,0,0.3026,0.6974,UNDER,4.0,linescore,4,4,669160,UNDER,GRADED,1,-0.35,0.091567,0.360396,,,,UNDER,1,UNDER,0.3846
live,90165,2250107,824295,2026-04-04,04,N,1,home,656427,Jack Flaherty,R,5.72,6.5,book,0,0.3493,0.6507,UNDER,6.0,linescore,6,6,656427,UNDER,GRADED,1,-0.28,0.12201,0.429707,,,,UNDER,1,OVER,0.2352
live,90167,2250108,824622,2026-04-04,04,N,1,home,691799,Grant Taylor,R,4.35,1.5,book,0,0.85,0.15,OVER,1.0,linescore,1,1,691799,UNDER,GRADED,0,3.35,0.7225,1.89712,,,,UNDER,0,OVER,0.306
live,90172,2250109,822757,2026-04-04,04,N,1,away,607192,Tyler Glasnow,R,5.62,6.5,book,0,0.3323,0.6677,UNDER,9.0,linescore,9,9,607192,OVER,GRADED,0,-3.38,0.445823,1.101717,,,,OVER,0,UNDER,0.4269
live,90173,2250109,822757,2026-04-04,04,N,1,home,663623,Jake Irvin,R,2.43,3.5,book,0,0.2271,0.7729,UNDER,4.0,linescore,4,4,663623,OVER,GRADED,0,-1.57,0.597374,1.482365,,,,OVER,0,UNDER,0.3753
live,90170,2250110,825027,2026-04-04,04,N,1,home,806960,Luis Morales,R,3.15,4.5,book,0,0.2098,0.7902,UNDER,0.0,linescore,0,0,806960,UNDER,GRADED,1,3.15,0.044016,0.235469,,,,UNDER,1,UNDER,0.3731
live,90171,2250111,823404,2026-04-04,04,N,1,away,669358,Shane Baz,R,4.91,5.5,book,0,0.3688,0.6312,UNDER,5.0,linescore,5,5,669358,UNDER,GRADED,1,-0.09,0.136013,0.460133,,,,UNDER,1,UNDER,0.5043
live,90175,2250112,824782,2026-04-04,04,N,1,away,681190,Randy Vasquez,R,2.18,3.5,book,0,0.1766,0.8234,UNDER,3.0,linescore,3,3,681190,UNDER,GRADED,1,-0.82,0.031188,0.194313,,,,UNDER,1,UNDER,0.4601
live,90174,2250112,824782,2026-04-04,04,N,1,home,813349,Connelly Early,L,5.39,5.5,book,0,0.4521,0.5479,UNDER,4.0,linescore,4,4,813349,UNDER,GRADED,1,1.39,0.204394,0.601662,,,,UNDER,1,OVER,0.3767
live,90169,2250113,824132,2026-04-04,04,S,1,away,694477,Chad Patrick,R,3.24,4.5,book,0,0.2269,0.7731,UNDER,3.0,linescore,3,3,694477,UNDER,GRADED,1,0.24,0.051484,0.257347,,,,UNDER,1,UNDER,0.7337
live,90168,2250113,824132,2026-04-04,04,S,1,home,679883,Luinder Avila,R,2.7,3.5,book,0,0.2865,0.7135,UNDER,4.0,linescore,4,4,679883,OVER,GRADED,0,-1.3,0.509082,1.250017,,,,OVER,0,UNDER,0.5227
live,90176,2250114,822920,2026-04-04,04,N,1,away,695076,Rhett Lowder,R,2.74,3.5,book,0,0.2938,0.7062,UNDER,4.0,linescore,4,4,695076,OVER,GRADED,0,-1.26,0.498718,1.224856,,,,OVER,0,UNDER,0.4905
live,90179,2250114,822920,2026-04-04,04,N,1,home,677958,Kumar Rocker,R,3.83,4.5,book,0,0.3384,0.6616,UNDER,3.0,linescore,3,3,677958,UNDER,GRADED,1,0.83,0.114515,0.413094,,,,UNDER,1,PASS,0.3463
live,90177,2250115,823569,2026-04-04,04,N,1,away,676974,Max Meyer,R,5.64,5.5,book,0,0.495,0.505,UNDER,6.0,linescore,6,6,676974,OVER,GRADED,0,-0.36,0.255025,0.703198,,,,OVER,0,UNDER,0.6301
live,90178,2250115,823569,2026-04-04,04,N,1,home,677960,Ryan Weathers,L,4.29,5.5,book,0,0.2621,0.7379,UNDER,4.0,linescore,4,4,677960,UNDER,GRADED,1,0.29,0.068696,0.303947,,,,UNDER,1,UNDER,0.488
live,90182,2250116,823730,2026-04-04,04,N,1,home,690953,Mick Abel,R,3.49,4.5,book,0,0.2721,0.7279,UNDER,3.0,linescore,3,3,690953,UNDER,GRADED,1,0.49,0.074038,0.317592,,,,UNDER,1,PASS,0.3025
live,90186,2250118,824378,2026-04-04,04,N,1,away,666200,Jesus Luzardo,L,7.26,6.5,book,0,0.5883,0.4117,OVER,11.0,linescore,11,11,666200,OVER,GRADED,1,-3.74,0.169497,0.530518,,,,OVER,1,OVER,0.5175
live,90185,2250118,824378,2026-04-04,04,N,1,home,801403,Chase Dollander,R,2.2,3.5,book,0,0.1813,0.8187,UNDER,,,6,0,657514,,VOID_SCRATCH,,,,,mlbamId,,TRUE_SCRATCH,OVER,0,UNDER,0.4472
live,90187,2250119,823239,2026-04-04,04,N,1,away,605280,Clay Holmes,R,3.59,4.5,book,0,0.2925,0.7075,UNDER,4.0,linescore,4,4,605280,UNDER,GRADED,1,-0.41,0.085556,0.346018,,,,UNDER,1,UNDER,0.5336
live,90188,2250119,823239,2026-04-04,04,N,1,home,694738,Landen Roupp,R,3.52,4.5,book,0,0.2792,0.7208,UNDER,7.0,linescore,7,7,694738,OVER,GRADED,0,-3.48,0.519553,1.275827,,,,OVER,0,UNDER,0.5602
live,90190,2250120,824054,2026-04-04,04,N,1,away,676106,Emerson Hancock,R,4.47,5.5,book,0,0.2919,0.7081,UNDER,5.0,linescore,5,5,676106,UNDER,GRADED,1,-0.53,0.085206,0.34517,,,,UNDER,1,UNDER,0.4618
live,90189,2250120,824054,2026-04-04,04,N,1,home,686799,Jack Kochanowicz,R,2.34,3.5,book,0,0.2097,0.7903,UNDER,7.0,linescore,7,7,686799,OVER,GRADED,0,-4.66,0.624574,1.562077,,,,OVER,0,UNDER,0.4236
live,90184,2252394,825104,2026-04-04,04,N,1,away,693821,Bryce Elder,R,2.93,3.5,book,0,0.3364,0.6636,UNDER,8.0,linescore,8,8,693821,OVER,GRADED,0,-5.07,0.440365,1.089454,,,,OVER,0,UNDER,0.5486
live,90183,2252394,825104,2026-04-04,04,N,1,home,647336,Michael Soroka,R,3.61,4.5,book,0,0.2949,0.7051,UNDER,3.0,linescore,3,3,647336,UNDER,GRADED,1,0.61,0.086966,0.349416,,,,UNDER,1,UNDER,0.5603
live,90191,2250117,824460,2026-04-05,04,Y,2,away,665795,Edward Cabrera,R,5.07,5.5,book,0,0.3966,0.6034,UNDER,,,4,4,684007,,VOID_SCRATCH,,,,,mlbamId,,WRONG_GAME_SAME_DATE,UNDER,1,OVER,0.0494
live,90192,2250117,824460,2026-04-05,04,Y,2,home,677944,Slade Cecconi,R,3.42,4.5,book,0,0.2589,0.7411,UNDER,,,6,6,800048,,VOID_SCRATCH,,,,,mlbamId,,WRONG_GAME_SAME_DATE,OVER,0,UNDER,0.535
live,90195,2250121,822756,2026-04-05,04,N,1,away,808963,Roki Sasaki,R,2.61,4.5,book,0,0.1246,0.85,UNDER,5.0,linescore,5,5,808963,OVER,GRADED,0,-2.39,0.766325,2.082647,,,,OVER,0,UNDER,0.4349
live,90193,2250122,823405,2026-04-05,04,N,1,away,605135,Chris Bassitt,R,4.06,4.5,book,0,0.3834,0.6166,UNDER,0.0,linescore,0,0,605135,UNDER,GRADED,1,4.06,0.146996,0.483535,,,,UNDER,1,UNDER,0.4339
live,90198,2250123,824781,2026-04-05,04,N,1,away,621111,Walker Buehler,R,2.36,3.5,book,0,0.2125,0.7875,UNDER,4.0,linescore,4,4,621111,OVER,GRADED,0,-1.64,0.620156,1.548813,,,,OVER,0,UNDER,0.5071
live,90194,2250123,824781,2026-04-05,04,N,1,home,624133,Ranger Suarez,L,3.57,4.5,book,0,0.2888,0.7112,UNDER,2.0,linescore,2,2,624133,UNDER,GRADED,1,1.57,0.083405,0.340802,,,,UNDER,1,UNDER,0.6253
live,90196,2250124,823566,2026-04-05,04,N,1,away,663978,Chris Paddack,R,2.68,3.5,book,0,0.2821,0.7179,UNDER,,,4,1,664126,,VOID_SCRATCH,,,,,mlbamId,,TRUE_SCRATCH,OVER,0,PASS,0.3154
live,90197,2250124,823566,2026-04-05,04,N,1,home,608331,Max Fried,L,5.08,5.5,book,0,0.398,0.602,UNDER,4.0,linescore,4,4,608331,UNDER,GRADED,1,1.08,0.158404,0.507498,,,,UNDER,1,PASS,0.3647
live,90203,2250126,823729,2026-04-05,04,N,1,away,607259,Nick Martinez,R,3.35,4.5,book,0,0.2459,0.7541,UNDER,4.0,linescore,4,4,607259,UNDER,GRADED,1,-0.65,0.060467,0.28223,,,,UNDER,1,UNDER,0.7136
live,90202,2250126,823729,2026-04-05,04,N,1,home,680573,Simeon Woods Richardson,R,2.5,3.5,book,0,0.2426,0.7574,UNDER,4.0,linescore,4,4,680573,OVER,GRADED,0,-1.5,0.573655,1.416341,,,,OVER,0,UNDER,0.8915
live,90204,2250127,824620,2026-04-05,04,N,1,away,641778,Eric Lauer,L,3.7,4.5,book,0,0.3123,0.6877,UNDER,0.0,linescore,0,0,641778,UNDER,GRADED,1,3.7,0.097531,0.374403,,,,UNDER,1,UNDER,0.4869
live,90199,2250127,824620,2026-04-05,04,N,1,home,663436,Davis Martin,R,2.2,3.5,book,0,0.1799,0.8201,UNDER,6.0,linescore,6,6,663436,OVER,GRADED,0,-3.8,0.672564,1.715354,,,,OVER,0,UNDER,0.5237
live,90201,2250128,824131,2026-04-05,04,N,1,away,690986,Kyle Harrison,L,3.59,4.5,book,0,0.2915,0.7085,UNDER,6.0,linescore,6,6,690986,OVER,GRADED,0,-2.41,0.501972,1.232715,,,,OVER,0,UNDER,0.5559
live,90200,2250128,824131,2026-04-05,04,N,1,home,663460,Kris Bubic,L,4.47,5.5,book,0,0.2917,0.7083,UNDER,8.0,linescore,8,8,663460,OVER,GRADED,0,-3.53,0.501689,1.232029,,,,OVER,0,UNDER,0.4264
live,90205,2250129,822917,2026-04-05,04,N,1,away,695505,Chase Burns,R,7.11,6.5,book,0,0.567,0.433,OVER,9.0,linescore,9,9,695505,OVER,GRADED,1,-1.89,0.187489,0.567396,,,,OVER,1,PASS,0.5449
live,90206,2250129,822917,2026-04-05,04,N,1,home,683004,Jack Leiter,R,5.06,6.5,book,0,0.2465,0.7535,UNDER,9.0,linescore,9,9,683004,OVER,GRADED,0,-3.94,0.567762,1.400393,,,,OVER,0,UNDER,0.4409
live,90207,2250130,824379,2026-04-05,04,N,1,home,608372,Tomoyuki Sugano,R,2.33,3.5,book,0,0.207,0.793,UNDER,5.0,linescore,5,5,608372,OVER,GRADED,0,-2.67,0.628849,1.575036,,,,OVER,0,UNDER,0.5186
live,90209,2250131,825025,2026-04-05,04,N,1,away,621121,Lance McCullers,R,3.59,5.5,book,0,0.154,0.846,UNDER,4.0,linescore,4,4,621121,UNDER,GRADED,1,-0.41,0.023716,0.167236,,,,UNDER,1,UNDER,0.5528
live,90208,2250131,825025,2026-04-05,04,N,1,home,682052,Jacob Lopez,L,4.4,5.5,book,0,0.2799,0.7201,UNDER,6.0,linescore,6,6,682052,OVER,GRADED,0,-1.6,0.518544,1.273323,,,,OVER,0,UNDER,0.5739
live,90210,2250132,823238,2026-04-05,04,N,1,away,673540,Kodai Senga,R,4.29,5.5,book,0,0.261,0.739,UNDER,7.0,linescore,7,7,673540,OVER,GRADED,0,-2.71,0.546121,1.343235,,,,OVER,0,UNDER,0.5822
live,90211,2250132,823238,2026-04-05,04,N,1,home,657277,Logan Webb,R,6.04,5.5,book,0,0.5603,0.4397,OVER,3.0,linescore,3,3,657277,UNDER,GRADED,0,3.04,0.313936,0.821663,,,,UNDER,0,OVER,0.3576
