gameId,side,gameDate,month,awayTeam,homeTeam,mlbGamePk,oppTeam,starterId,starterHand,starterKs,starterOuts,liveRowId,livePitcherName,liveMlbamId,liveStarterMismatch,kProj,bookLine,lineIsInteger,pOver,pUnder,anNoVigOverPct,verdict,bestSide,edgeOver,edgeUnder,liveStoredActualKs,liveStoredResult,liveStoredModelError,liveStoredModelCorrect,liveTruthKs,liveTruthSource,liveSignedError,p1MlbamId,p1ProjValue,p1POver,p1Line,p1SignedError,p2ProjValue,p2POver,p2Line,p2SignedError,asofK9,asofPriorStarts,daysRest,asofIpPerStart,oppAsofK27,oppAsofPriorGames,snapK9,snapXfip,snapHand,snapJoinVia,oppSplitK9VsHand,umpire,umpKMod
2250988,home,2026-06-13,2026-06,TEX,BOS,824749,TEX,624133,L,7,15,1470087,Ranger Suarez,624133,0,5.41,5.5,0,0.5232,0.5446,0.4951,PASS,,0.0281,0.0397,7,OVER,-1.59,0,7.0,substrate,-1.5899999999999999,624133,8.4812,0.84898,5.5,1.4811999999999994,7.281,0.73374,5.5,0.2809999999999997,8.723076923076922,12,6,5.416666666666667,8.189918991899189,69,9.56,3.64126,L,id,7.5,Bill Miller,1.0386886600603569
2250989,away,2026-06-13,2026-06,ATL,NYM,823616,NYM,527048,L,4,16,1470086,Bryce Elder,527048,0,2.83,4.5,0,0.192,0.8425,0.4845,UNDER,UNDER,-0.2979,0.3324,4,UNDER,-1.17,1,4.0,substrate,-1.17,527048,4.5257,0.47278,4.5,0.5256999999999996,3.8853,0.34876,4.5,-0.11470000000000002,6.845070422535211,9,8,5.2592592592592595,7.888187556357079,69,6.86,4.15948,L,id,6.8639,Alan Porter,1.0065935656172185
2250989,home,2026-06-13,2026-06,ATL,NYM,823616,ATL,640455,L,6,18,1470107,Freddy Peralta,640455,0,3.7,5.5,0,0.2113,0.8296,0.3913,UNDER,UNDER,-0.0722,0.1131,6,OVER,-2.3,0,6.0,substrate,-2.3,640455,5.9833,0.55164,5.5,-0.01670000000000016,5.1366,0.40799,5.5,-0.8634000000000004,,0,,,7.950437317784257,69,8.82,4.57033,L,id,6.3773,Alan Porter,1.0065935656172185
2250990,away,2026-06-13,2026-06,LAD,CWS,824587,CWS,808967,R,7,25,1470092,Emmet Sheehan,808967,0,5.37,5.5,0,0.5165,0.5512,0.4845,OVER,OVER,0.185,-0.1173,7,OVER,-1.63,0,7.0,substrate,-1.63,808967,7.7447,0.78424,5.5,0.7446999999999999,6.6487,0.65221,5.5,-0.35130000000000017,8.495689655172415,12,7,6.444444444444444,8.617588932806324,68,8.5,3.549,R,id,7.1252,Tom Hanahan,1.0032707515157646
2250990,home,2026-06-13,2026-06,LAD,CWS,824587,LAD,680732,R,6,12,1470090,Erick Fedde,680732,0,2.31,3.5,0,0.2379,0.7977,0.293,UNDER,UNDER,-0.0551,0.0907,6,OVER,-3.69,0,6.0,substrate,-3.69,680732,6.2856,0.85,3.5,0.28559999999999963,5.3961,0.78625,3.5,-0.6039000000000003,8.48076923076923,10,13,5.2,8.14853358561968,70,9.61,4.0899,R,id,6.4103,Tom Hanahan,1.0032707515157646
2250991,away,2026-06-13,2026-06,HOU,KC,824100,KC,681347,R,5,15,1470094,Spencer Arrighetti,681347,0,2.71,4.5,0,0.1706,0.85,0.5487,UNDER,UNDER,-0.2512,0.2718,5,OVER,-2.29,0,5.0,substrate,-2.29,681347,2.9516,0.17667,4.5,-2.0484,2.5339,0.1134,4.5,-2.4661,7.363636363636364,13,6,5.6410256410256405,7.877064220183486,70,7.13,4.10377,R,id,6.5282,Nate Tomlinson,0.9973963155640285
2250991,home,2026-06-13,2026-06,HOU,KC,824100,HOU,702070,L,1,13,1470095,Stephen Kolek,702070,0,3.48,3.5,0,0.3205,0.7288,0.4503,UNDER,UNDER,-0.1873,0.2366,1,UNDER,2.48,1,1.0,substrate,2.48,702070,6.953,0.85,3.5,5.953,5.9691,0.84602,3.5,4.9691,8.63451776649746,12,6,5.472222222222222,8.117323556370302,71,8.36,4.33132,L,id,6.226,Nate Tomlinson,0.9973963155640285
2250992,away,2026-06-13,2026-06,PHI,MIL,823776,MIL,605400,R,3,14,1470096,Cristopher Sanchez,605400,0,4.41,7.5,0,0.3376,0.7185,0.4337,UNDER,UNDER,-0.255,0.3111,3,UNDER,1.41,1,3.0,substrate,1.4100000000000001,605400,4.9984,0.1332,7.5,1.9984000000000002,4.2911,0.07038,7.5,1.2911000000000001,9.272727272727273,13,6,5.076923076923077,8.044897959183674,67,9.3,3.59327,R,id,6.6056,James Jean,0.8952743679672659
2250992,home,2026-06-13,2026-06,PHI,MIL,823776,PHI,675660,L,7,15,1470105,Kyle Harrison,675660,0,4.45,6.5,0,0.5191,0.5425,0.287,PASS,,0.0892,-0.0276,7,OVER,-2.55,0,7.0,substrate,-2.55,675660,5.5104,0.3156,6.5,-1.4896000000000003,4.7306,0.19958,6.5,-2.2694,7.615384615384615,3,6,4.333333333333333,8.64507042253521,69,9.0,4.04947,L,id,7.3681,James Jean,0.8952743679672659
2250993,away,2026-06-13,2026-06,COL,ATH,824995,ATH,607536,L,4,17,1470099,Kyle Freeland,607536,0,3.36,4.5,0,0.2955,0.7514,0.5348,UNDER,UNDER,-0.2393,0.2862,4,UNDER,-0.64,1,4.0,substrate,-0.6400000000000001,607536,2.9831,0.1819,4.5,-1.0169000000000001,2.561,0.11711,4.5,-1.439,7.6415094339622645,12,6,4.416666666666667,8.710477941176471,69,7.95,4.21411,L,id,7.1711,Not announced yet,
2250993,home,2026-06-13,2026-06,COL,ATH,824995,COL,683155,R,4,13,1470097,Jeffrey Springs,683155,0,1.97,4.5,0,0.1638,0.85,0.5557,UNDER,UNDER,-0.3665,0.3803,4,UNDER,-2.03,1,4.0,substrate,-2.0300000000000002,683155,2.1179,0.06392,4.5,-1.8820999999999999,1.8182,0.03774,4.5,-2.1818,,0,,,9.0,70,4.91,,R,id,6.5052,Not announced yet,
2250994,away,2026-06-13,2026-06,CHC,SF,823213,SF,676962,R,3,15,1470106,Ben Brown,676962,0,3.84,4.5,0,0.3951,0.6604,0.4737,UNDER,UNDER,-0.0786,0.1341,3,UNDER,0.84,1,3.0,substrate,0.8399999999999999,676962,7.0982,0.83578,4.5,4.0982,6.0937,0.72729,4.5,3.0937,9.765957446808512,6,7,5.222222222222222,7.557964184731386,70,8.6,3.27241,R,id,6.0745,Not announced yet,
2250994,home,2026-06-13,2026-06,CHC,SF,823213,CHC,686790,R,4,11,1470100,Trevor McDonald,686790,0,4.6,4.5,0,0.5484,0.5139,0.4039,PASS,,0.1445,-0.0822,4,UNDER,0.6,0,4.0,substrate,0.5999999999999996,686790,7.3265,0.85,4.5,3.3265000000000002,6.2897,0.75186,4.5,2.2897,8.538461538461538,7,6,5.571428571428571,8.755339805825242,70,7.29,1.88096,R,id,6.787,Not announced yet,
2250995,away,2026-06-13,2026-06,TB,LAA,824019,LAA,643377,R,5,15,1470102,Griffin Jax,643377,0,3.07,4.5,0,0.237,0.8033,0.5396,UNDER,UNDER,-0.3026,0.3429,5,OVER,-1.93,0,5.0,substrate,-1.9300000000000002,643377,3.0877,0.19968,4.5,-1.9123,2.6508,0.12985,4.5,-2.3492,7.800000000000001,8,6,3.75,9.623268698060942,70,9.11,4.32724,R,id,7.5029,Not announced yet,
2250995,home,2026-06-13,2026-06,TB,LAA,824019,TB,667755,R,5,15,1470101,Jose Soriano,667755,0,4.66,5.5,0,0.3857,0.6747,0.5815,UNDER,UNDER,-0.1958,0.2562,5,UNDER,-0.34,1,5.0,substrate,-0.33999999999999986,667755,5.3986,0.45362,5.5,0.39860000000000007,4.6346,0.32023,5.5,-0.36540000000000017,9.548780487804878,14,6,5.857142857142857,7.401146131805159,66,9.31,3.10164,R,id,5.9016,Not announced yet,
2250996,away,2026-06-14,2026-06,MIA,PIT,823368,PIT,676974,R,9,18,1470108,Ryan Gusto,676974,0,4.28,3.5,0,0.673,0.3816,0.547,PASS,,0.1193,-0.0647,9,OVER,-4.72,1,9.0,substrate,-4.72,676974,8.0141,0.85,3.5,-0.9859000000000009,6.88,0.91176,3.5,-2.12,9.79746835443038,14,5,5.642857142857143,9.379213483146067,71,9.81,3.62471,R,id,7.2696,Stu Scheurwater,1.0114946077174793
2250996,home,2026-06-14,2026-06,MIA,PIT,823368,MIA,694973,R,10,18,1470109,Jared Jones,694973,0,3.12,4.5,0,0.2477,0.7939,0.5781,UNDER,UNDER,-0.3304,0.372,10,OVER,-6.88,0,10.0,substrate,-6.88,694973,8.8686,0.85,4.5,-1.1313999999999993,7.6136,0.876,4.5,-2.3864,10.539473684210526,14,5,5.428571428571429,8.347706422018348,71,10.77,3.03565,R,id,6.4055,Stu Scheurwater,1.0114946077174793
2250997,away,2026-06-14,2026-06,SD,BAL,824823,BAL,621111,R,5,15,1470111,Walker Buehler,621111,0,3.04,3.5,0,0.4124,0.6379,0.5536,UNDER,UNDER,-0.1412,0.1915,5,OVER,-1.96,0,5.0,substrate,-1.96,621111,5.3773,0.78401,3.5,0.37729999999999997,4.6164,0.67695,3.5,-0.3836000000000004,7.652406417112299,13,6,4.794871794871795,9.143932267168392,72,7.99,3.81915,R,id,7.3279,Felix Neon,
2250997,home,2026-06-14,2026-06,SD,BAL,824823,SD,669432,L,4,18,1470110,Trevor Rogers,669432,0,2.56,4.5,0,0.1449,0.85,0.513,UNDER,UNDER,-0.3681,0.363,4,UNDER,-1.44,1,4.0,substrate,-1.44,669432,2.8648,0.16255,4.5,-1.1352000000000002,2.4594,0.10346,4.5,-1.5406,6.6,12,5,5.0,8.600189035916824,68,7.21,4.30965,L,id,6.6522,Felix Neon,
2250998,away,2026-06-14,2026-06,SEA,WSH,822722,WSH,676106,R,2,12,1470112,Emerson Hancock,676106,0,3.95,3.5,0,0.6117,0.444,0.3984,OVER,OVER,0.2133,-0.1576,2,UNDER,1.95,0,2.0,substrate,1.9500000000000002,676106,5.9212,0.84162,3.5,3.9212,5.0833,0.74647,3.5,3.0833000000000004,8.682819383259911,13,6,5.820512820512821,8.137674418604652,71,8.29,3.24316,R,id,6.2233,Alex Tosi,0.982264589955988
2250998,home,2026-06-14,2026-06,SEA,WSH,822722,SEA,676571,L,0,3,1470113,Andrew Alvarez,571945,1,4.6,4.5,0,0.5485,0.5138,0.4318,PASS,,0.1138,-0.0515,0,UNDER,4.6,0,0.0,live_actualKs,4.6,676571,1.506,,,1.506,1.2929,,,1.2929,5.785714285714285,7,18,1.3333333333333335,8.395584176632935,72,6.14,5.30765,L,id,7.3183,Alex Tosi,0.982264589955988
2250999,away,2026-06-14,2026-06,NYY,TOR,822801,TOR,701542,R,1,12,1470114,Will Warren,701542,0,3.74,4.5,0,0.3751,0.6789,0.4604,UNDER,UNDER,-0.0853,0.1393,1,UNDER,2.74,1,1.0,substrate,2.74,701542,6.2005,0.74088,4.5,5.2005,5.3231,0.61426,4.5,4.3231,9.83009708737864,13,6,5.282051282051283,7.421338155515371,71,8.82,2.74452,R,id,5.6575,Steven Jaschinski,
2250999,home,2026-06-14,2026-06,NYY,TOR,822801,NYY,571578,L,3,11,1470115,Patrick Corbin,571578,0,2.41,3.5,0,0.2611,0.777,0.4858,UNDER,UNDER,-0.2247,0.2628,3,UNDER,-0.59,1,3.0,substrate,-0.5899999999999999,571578,3.2912,0.41772,3.5,0.2911999999999999,2.8255,0.31373,3.5,-0.1745000000000001,6.279069767441861,12,6,4.777777777777778,9.13846153846154,69,7.09,4.40214,L,id,7.5609,Steven Jaschinski,
2251001,away,2026-06-14,2026-06,ATL,NYM,823615,NYM,693821,R,2,12,1470117,Bryce Elder,693821,0,3.02,4.5,0,0.2264,0.8126,0.6328,UNDER,UNDER,-0.4064,0.4454,2,UNDER,1.02,1,2.0,substrate,1.02,693821,5.0092,0.56112,4.5,3.0092,4.3003,0.42963,4.5,2.3003,7.547244094488189,14,7,6.047619047619048,7.872,70,7.45,3.81477,R,id,6.6838,Roberto Ortiz,0.9953564868837321
2251001,home,2026-06-14,2026-06,ATL,NYM,823615,ATL,642547,R,2,15,1470121,Freddy Peralta,642547,0,3.71,5.5,0,0.2123,0.8288,0.5262,UNDER,UNDER,-0.3139,0.355,2,UNDER,1.71,1,2.0,substrate,1.71,642547,5.3607,0.44707,5.5,3.3606999999999996,4.6021,0.3146,5.5,2.6021,9.115384615384615,14,5,5.571428571428571,7.9684813753581665,70,9.03,3.80748,R,id,6.4472,Roberto Ortiz,0.9953564868837321
2251002,away,2026-06-14,2026-06,HOU,KC,824099,KC,681293,R,7,18,1470122,Spencer Arrighetti,681293,0,2.66,4.5,0,0.1607,0.85,0.3647,UNDER,UNDER,-0.204,0.2147,7,OVER,-4.34,0,7.0,substrate,-4.34,681293,5.5498,0.65019,4.5,-1.4501999999999997,4.7644,0.51725,4.5,-2.2356,8.368421052631579,10,6,5.7,7.892307692307693,71,8.9,4.67063,R,id,6.5282,Jacob Metz,1.0071836639631742
2251002,home,2026-06-14,2026-06,HOU,KC,824099,HOU,663568,R,4,22,1470123,Stephen Kolek,663568,0,2.97,3.5,0,0.3963,0.653,0.5063,UNDER,UNDER,-0.11,0.1593,4,OVER,-1.03,0,4.0,substrate,-1.0299999999999998,663568,4.6596,0.68391,3.5,0.6596000000000002,4.0002,0.56657,3.5,0.00020000000000042206,6.279069767441861,7,5,6.142857142857143,8.046195652173912,72,5.67,3.54947,R,id,6.5998,Jacob Metz,1.0071836639631742
2251003,away,2026-06-14,2026-06,STL,MIN,823693,MIN,700241,R,2,18,1470128,Dustin May,700241,0,3.64,4.5,0,0.3544,0.6979,0.4416,UNDER,UNDER,-0.1721,0.2244,2,UNDER,1.64,1,2.0,substrate,1.6400000000000001,700241,3.1863,0.21695,4.5,1.1863000000000001,2.7354,0.14241,4.5,0.7353999999999998,6.096774193548388,13,7,5.564102564102564,8.1,72,5.83,3.71359,R,id,6.489,Jen Pawol,
2251003,home,2026-06-14,2026-06,STL,MIN,823693,STL,671737,R,7,20,1470126,Taj Bradley,671737,0,4.47,5.5,0,0.3496,0.7077,0.4239,UNDER,UNDER,-0.0743,0.1316,7,OVER,-2.53,0,7.0,substrate,-2.5300000000000002,671737,6.3026,0.60162,5.5,-0.6974,5.4107,0.45572,5.5,-1.5892999999999997,10.107692307692307,12,5,5.416666666666667,8.131578947368421,68,10.13,3.9422,R,id,6.5739,Jen Pawol,
2251004,away,2026-06-14,2026-06,LAD,CWS,824586,CWS,686218,R,8,15,1470124,Eric Lauer,686218,0,2.84,3.5,0,0.3641,0.683,0.6267,UNDER,UNDER,-0.2626,0.3097,8,OVER,-5.16,0,8.0,substrate,-5.16,686218,4.7485,0.69788,3.5,-3.2515,4.0765,0.58134,3.5,-3.9234999999999998,9.707865168539325,12,7,4.944444444444445,8.592092574734812,69,10.16,2.95732,R,id,7.1252,Dillon Wilson,
2251004,home,2026-06-14,2026-06,LAD,CWS,824586,LAD,663542,L,0,3,,,,,,,,,,,,,,,,,,,,,,663542,3.5084,,,3.5084,3.0119,,,3.0119,8.1,3,22,1.1111111111111112,8.208606173994388,71,8.8,3.33062,L,id,6.1625,Dillon Wilson,
2251005,away,2026-06-14,2026-06,PHI,MIL,823777,MIL,650911,L,3,17,1470127,Zack Wheeler,650911,0,4.54,6.5,0,0.2197,0.8261,0.4867,UNDER,UNDER,-0.2668,0.3126,3,UNDER,1.54,1,3.0,substrate,1.54,650911,10.5593,0.85,6.5,7.5593,9.0651,0.79908,6.5,6.065099999999999,10.896428571428572,14,6,6.666666666666666,8.013078470824949,68,10.24,2.57667,L,id,6.3732,Erich Bacchus,0.9798401935926158
2251005,home,2026-06-14,2026-06,PHI,MIL,823777,PHI,690986,L,3,18,1470125,Kyle Harrison,690986,0,5.37,7.5,0,0.2252,0.8249,0.0854,PASS,,0.1398,-0.0897,3,UNDER,2.37,1,3.0,substrate,2.37,690986,9.3742,0.71808,7.5,6.3742,8.0477,0.55367,7.5,5.047700000000001,11.614525139664806,12,6,4.972222222222222,8.700000000000001,70,10.86,3.34275,L,id,7.3681,Erich Bacchus,0.9798401935926158
2251006,away,2026-06-14,2026-06,COL,ATH,824994,ATH,608372,R,2,15,1470130,Michael Lorenzen,608372,0,2.6,4.5,0,0.1512,0.85,0.5714,UNDER,UNDER,-0.4202,0.4214,2,UNDER,0.6,1,2.0,substrate,0.6000000000000001,608372,2.5255,0.11226,4.5,0.5255000000000001,2.1681,0.06909,4.5,0.16809999999999992,5.136585365853659,13,5,5.256410256410256,8.674208144796381,70,5.25,4.71267,R,id,6.7302,Malachi Moore,0.9786744516752431
2251006,home,2026-06-14,2026-06,COL,ATH,824994,COL,605488,L,5,12,1470129,J.T. Ginn,605488,0,3.05,4.5,0,0.2339,0.806,0.0573,OVER,OVER,0.1766,-0.1367,5,OVER,-1.95,0,5.0,substrate,-1.9500000000000002,605488,3.5614,0.2862,4.5,-1.4386,3.0574,0.19448,4.5,-1.9426,7.56,14,6,5.357142857142857,8.99160447761194,71,7.54,4.21534,L,id,7.6429,Malachi Moore,0.9786744516752431
2251007,away,2026-06-14,2026-06,CHC,SF,823212,SF,669020,L,0,4,1470131,Shota Imanaga,607067,1,4.32,5.5,0,0.3206,0.7338,0.8042,UNDER,UNDER,-0.4576,0.512,,,,,,,,669020,2.8462,,,2.8462,2.4434,,,2.4434,,0,,,7.5278810408921935,71,9.23,,,id,6.6638,Clint Vondrak,0.9287168613373237
2251007,home,2026-06-14,2026-06,CHC,SF,823212,CHC,657277,R,7,24,1470132,Logan Webb,657277,0,4.08,5.5,0,0.2779,0.7718,0.3607,UNDER,UNDER,-0.0828,0.1325,7,OVER,-2.92,0,7.0,substrate,-2.92,657277,7.552,0.7642,5.5,0.5519999999999996,6.4833,0.62853,5.5,-0.5167000000000002,7.752475247524753,11,6,6.121212121212121,8.76657060518732,71,7.09,3.42159,R,id,6.787,Clint Vondrak,0.9287168613373237
2251008,away,2026-06-14,2026-06,TB,LAA,824021,LAA,668984,R,1,5,1470136,Nick Martinez,607259,1,2.16,3.5,0,0.2042,0.8277,0.3987,UNDER,UNDER,-0.1945,0.2264,,,,,,,,668984,8.1325,,,7.1325,6.9817,,,5.9817,,0,,,9.614754098360656,71,6.44,,,id,7.5029,Nestor Ceja,1.0324817511172073
2251008,home,2026-06-14,2026-06,TB,LAA,824021,TB,680570,R,1,7,1470133,Walbert Urena,680570,0,2.96,4.5,0,0.2154,0.8222,0.4379,UNDER,UNDER,-0.2225,0.2601,1,UNDER,1.96,1,1.0,substrate,1.96,680570,3.5397,0.28208,4.5,2.5397,3.0388,0.1913,4.5,2.0388,8.871428571428572,5,6,4.666666666666666,7.423728813559322,67,6.92,,,id,5.9016,Nestor Ceja,1.0324817511172073
2251009,away,2026-06-14,2026-06,TEX,BOS,824751,BOS,543135,R,6,21,1470135,MacKenzie Gore,543135,0,3.46,5.5,0,0.1725,0.85,0.5246,UNDER,UNDER,-0.3521,0.3746,6,OVER,-2.54,0,6.0,substrate,-2.54,543135,5.4728,0.46641,5.5,-0.5271999999999997,4.6983,0.33127,5.5,-1.3017000000000003,8.62655601659751,13,5,6.179487179487179,7.921698113207547,68,9.52,3.31618,R,id,6.742,Jonathan Parra,0.9964296175011047
2251009,home,2026-06-14,2026-06,TEX,BOS,824751,TEX,813349,L,3,14,1470134,Connelly Early,813349,0,3.57,5.5,0,0.1889,0.8488,0.4749,UNDER,UNDER,-0.286,0.3237,3,UNDER,0.57,1,3.0,substrate,0.5699999999999998,813349,5.1114,0.40358,5.5,2.1113999999999997,4.3881,0.27808,5.5,1.3880999999999997,8.746478873239436,13,6,5.461538461538462,8.24866785079929,70,9.13,4.34587,L,id,7.5,Jonathan Parra,0.9964296175011047
2251010,away,2026-06-15,2026-06,MIA,PHI,823452,PHI,687473,R,1,14,1470137,Ryan Gusto,687473,0,3.3,3.5,0,0.473,0.5803,0.4103,PASS,,0.0627,-0.0094,1,UNDER,2.3,1,1.0,substrate,2.3,687473,2.6728,0.27993,3.5,1.6728,2.2946,0.19955,3.5,1.2946,7.5,2,5,3.0,8.631147540983607,71,8.21,2.54947,R,id,7.0636,Tripp Gibson,0.9668394444961473
2251010,home,2026-06-15,2026-06,MIA,PHI,823452,MIA,554430,R,9,18,1470138,Jesus Luzardo,554430,0,5.84,6.5,0,0.4368,0.6326,0.3869,PASS,,0.0499,0.0195,9,OVER,-3.16,0,9.0,substrate,-3.16,554430,6.4257,0.46175,6.5,-2.5743,5.5164,0.31654,6.5,-3.4836,8.41764705882353,9,6,6.296296296296296,8.455776173285198,72,10.53,3.23795,R,id,6.4055,Tripp Gibson,0.9668394444961473
2251011,away,2026-06-15,2026-06,KC,WSH,822724,WSH,687765,R,1,12,1470152,Michael Wacha,687765,0,2.52,4.5,0,0.1384,0.85,0.4165,UNDER,UNDER,-0.2778,0.2662,1,UNDER,1.52,1,1.0,substrate,1.52,687765,4.2529,0.42044,4.5,3.2529000000000003,3.6511,0.30335,4.5,2.6511,,0,,,8.097516099356026,72,7.02,7.15444,R,id,6.2233,Chad Whitson,0.9873316224442766
2251011,home,2026-06-15,2026-06,KC,WSH,822724,KC,674841,L,5,12,1470139,Foster Griffin,674841,0,3.69,5.5,0,0.209,0.8317,0.5272,UNDER,UNDER,-0.3182,0.3589,5,UNDER,-1.31,1,5.0,substrate,-1.31,674841,5.1336,0.40746,5.5,0.13360000000000039,4.4071,0.28129,5.5,-0.5929000000000002,9.346153846153847,2,6,4.333333333333333,7.934105075690115,72,9.28,1.80487,L,id,6.3025,Chad Whitson,0.9873316224442766
2251012,away,2026-06-15,2026-06,NYM,CIN,824505,CIN,668964,R,1,4,1470153,Kodai Senga,668964,0,3.49,5.5,0,0.1768,0.85,0.6761,UNDER,UNDER,-0.4993,0.5261,1,UNDER,2.49,1,1.0,substrate,2.49,668964,2.1936,0.03,5.5,1.1936,1.8832,0.01271,5.5,0.8832,5.3999999999999995,2,24,1.6666666666666667,8.78048780487805,70,6.46,3.85536,R,id,7.46,Mark Wegner,1.0278603904216563
2251012,home,2026-06-15,2026-06,NYM,CIN,824505,NYM,695505,R,7,15,1470140,Brady Singer,695505,0,2.7,4.5,0,0.1677,0.85,0.6356,UNDER,UNDER,-0.4679,0.4856,7,OVER,-4.3,0,7.0,substrate,-4.3,695505,9.3269,0.85,4.5,2.3269,8.0071,0.90077,4.5,1.0070999999999994,10.466960352422907,13,6,5.820512820512821,7.83641160949868,71,10.37,3.46777,R,id,6.6838,Mark Wegner,1.0278603904216563
2251013,away,2026-06-15,2026-06,SD,STL,823046,STL,593974,L,1,3,1470156,Michael King,608337,1,3.13,4.5,0,0.2478,0.7938,0.4946,UNDER,UNDER,-0.2468,0.2884,1,UNDER,2.13,1,1.0,live_actualKs,2.13,593974,6.0497,,,5.0497,5.1936,,,4.1936,,0,,,8.156787762906308,69,5.68,4.41503,L,id,5.4893,Laz Díaz,
2251013,home,2026-06-15,2026-06,SD,STL,823046,SD,669160,R,9,27,1470141,Andre Pallante,669160,0,2.73,3.5,0,0.3375,0.7076,0.5514,UNDER,UNDER,-0.2139,0.259,9,OVER,-6.27,0,9.0,substrate,-6.27,669160,7.9238,0.85,3.5,-1.0762,6.8025,0.90734,3.5,-2.1975,8.174311926605505,13,6,5.58974358974359,8.556691449814126,69,8.91,4.17805,R,id,6.922,Laz Díaz,
2251014,away,2026-06-15,2026-06,COL,CHC,824666,CHC,547179,R,5,15,1470143,Ryan Feltner,547179,0,2.19,3.5,0,0.2113,0.8213,0.5498,UNDER,UNDER,-0.2346,0.2672,5,OVER,-2.81,0,5.0,substrate,-2.81,547179,3.8492,0.53652,3.5,-1.1507999999999998,3.3045,0.42066,3.5,-1.6955,7.654639175257731,14,5,4.6190476190476195,8.746478873239436,72,6.97,4.51561,R,id,6.787,James Hoye,0.9879937846837399
2251014,home,2026-06-15,2026-06,COL,CHC,824666,COL,684007,L,3,17,1470142,Edward Cabrera,684007,0,3.65,5.5,0,0.2021,0.8376,0.4889,UNDER,UNDER,-0.2803,0.32,3,UNDER,0.65,1,3.0,substrate,0.6499999999999999,684007,4.5401,0.30394,5.5,1.5400999999999998,3.8976,0.19908,5.5,0.8976000000000002,9.0,14,5,5.785714285714286,9.01660516605166,72,8.53,3.42395,L,id,7.6429,James Hoye,0.9879937846837399
2251015,away,2026-06-15,2026-06,MIN,TEX,822887,TEX,702474,,2,14,1470155,Zebby Matthews,702474,0,2.54,4.5,0,0.1411,0.85,0.3109,UNDER,UNDER,-0.1698,0.1609,2,UNDER,0.54,1,2.0,substrate,0.54,702474,1.991,0.05185,4.5,-0.008999999999999897,1.7093,0.03021,4.5,-0.29069999999999996,12.0,1,5,3.0,8.218421052631578,71,4.98,,,id,6.4973,Derek Thomas,1.001178347256774
2251015,home,2026-06-15,2026-06,MIN,TEX,822887,MIN,669022,L,10,21,1470144,Kumar Rocker,669022,0,2.16,3.5,0,0.2045,0.8274,0.3179,UNDER,UNDER,-0.1134,0.1453,10,OVER,-7.84,0,10.0,substrate,-7.84,669022,6.7081,0.85,3.5,-3.2919,5.7588,0.82594,3.5,-4.2412,9.633802816901408,14,5,5.071428571428571,8.017148014440433,73,9.88,4.01245,L,id,6.8087,Derek Thomas,1.001178347256774
2251016,away,2026-06-15,2026-06,DET,HOU,824181,HOU,623454,,5,8,1470145,Framber Valdez,675512,1,2.65,4.5,0,0.1589,0.85,0.5342,UNDER,UNDER,-0.3753,0.3842,5,OVER,-2.35,0,5.0,live_actualKs,-2.35,623454,6.2847,,,1.2847,5.3954,,,0.3954000000000004,13.5,1,26,4.666666666666667,7.984902309058614,73,11.22,,,id,6.5998,Paul Clemons,1.001115157174578
2251016,home,2026-06-15,2026-06,DET,HOU,824181,DET,678906,R,9,10,1470154,Hunter Brown,678906,0,9.27,6.5,0,0.85,0.1829,0.7008,PASS,,0.1492,-0.1163,9,OVER,0.27,1,9.0,substrate,0.2699999999999996,678906,4.2014,0.13269,6.5,-4.7986,3.6069,0.07384,6.5,-5.3931000000000004,8.419354838709676,7,6,4.428571428571429,8.386363636363637,71,8.82,3.48773,R,id,6.9949,Paul Clemons,1.001115157174578
2251017,away,2026-06-15,2026-06,PIT,ATH,824993,ATH,683003,R,4,12,1470149,Mitch Keller,683003,0,2.85,4.5,0,0.1959,0.8391,0.4875,UNDER,UNDER,-0.2916,0.3266,4,UNDER,-1.15,1,4.0,substrate,-1.15,683003,4.6881,0.50319,4.5,0.6881000000000004,4.0247,0.37599,4.5,0.024700000000000166,9.450000000000001,3,5,4.444444444444445,8.60625,71,10.37,,,id,6.7302,Charlie Ramos,0.9939899471324435
2251017,home,2026-06-15,2026-06,PIT,ATH,824993,PIT,669372,R,3,18,1470147,J.T. Ginn,669372,0,3.1,4.5,0,0.2433,0.7977,0.4021,UNDER,UNDER,-0.1588,0.1998,3,UNDER,0.1,1,3.0,substrate,0.10000000000000009,669372,5.7826,0.68479,4.5,2.7826000000000004,4.9643,0.55322,4.5,1.9642999999999997,8.533678756476684,12,6,5.361111111111111,9.447513812154696,72,8.23,4.04769,R,id,7.2696,Charlie Ramos,0.9939899471324435
2251018,away,2026-06-15,2026-06,TB,LAD,823938,LAD,607259,R,6,16,1470151,Drew Rasmussen,607259,0,4.39,5.5,0,0.3341,0.7217,0.434,UNDER,UNDER,-0.0999,0.1557,6,OVER,-1.61,0,6.0,substrate,-1.6100000000000003,607259,3.5844,0.15374,5.5,-2.4156,3.0772,0.0919,5.5,-2.9228,5.098712446351931,13,6,5.9743589743589745,8.185634328358208,72,5.01,4.3361,R,id,6.4103,Dan Merzel,1.0108181947462411
