id,gameId,gameDate,side,pitcherName,mlbamId,kProj,bookLine,pOver,pUnder,anNoVigOverPct,edgeOver,edgeUnder,verdict,modelRunAt,actualKs,backtestResult,modelError,kLine
300010,2250198,2026-04-11,home,Brandon Williamson,682227,4.5,4.5,0.4688,0.5312,0.5792,-0.1104,0.1104,UNDER,1775952360335,3,UNDER,1.5,
300009,2250199,2026-04-11,away,Jacob Lopez,682052,4.57,5.5,0.3087,0.6913,0.5025,-0.1938,0.1938,UNDER,1775952360278,5,UNDER,-0.43,
300014,2250199,2026-04-11,home,Kodai Senga,673540,4.99,6.5,0.2364,0.7636,0.3776,-0.1412,0.1412,UNDER,1775952360560,3,UNDER,1.99,
300011,2250200,2026-04-11,away,Erick Fedde,607200,1.85,3.5,0.1171,0.8500,0.4202,-0.3031,0.2702,UNDER,1775952360392,4,OVER,-2.15,
300012,2250200,2026-04-11,home,Michael Wacha,608379,3.38,4.5,0.2524,0.7476,0.5191,-0.2667,0.2667,UNDER,1775952360448,7,OVER,-3.62,
300015,2250201,2026-04-11,away,Max Fried,608331,5.87,5.5,0.5330,0.4670,0.5399,-0.0069,0.0069,PASS,1775952360617,6,OVER,-0.13,
300016,2250201,2026-04-11,home,Nick Martinez,607259,3.57,4.5,0.2869,0.7131,0.5077,-0.2208,0.2208,UNDER,1775952360675,4,UNDER,-0.43,
300018,2250202,2026-04-11,away,Foster Griffin,656492,3.47,4.5,0.2698,0.7302,0.4812,-0.2114,0.2114,UNDER,1775952360787,1,UNDER,2.47,
300017,2250202,2026-04-11,home,Kyle Harrison,690986,5.21,5.5,0.4216,0.5784,0.5655,-0.1439,0.1439,UNDER,1775952360730,1,UNDER,4.21,
300023,2250203,2026-04-11,away,Logan Webb,657277,8.03,6.5,0.6898,0.3102,0.5860,0.1038,-0.1038,OVER,1775952361073,6,UNDER,2.03,
300020,2250203,2026-04-11,home,Chris Bassitt,605135,3.97,4.5,0.3657,0.6343,0.3702,-0.0045,0.0045,PASS,1775952360904,2,UNDER,1.97,
300021,2250204,2026-04-11,away,Ranger Suarez,624133,4.21,4.5,0.4115,0.5885,0.7736,-0.3621,0.3621,UNDER,1775952360960,6,OVER,-1.79,
300024,2250204,2026-04-11,home,Kyle Leahy,681517,4.1,4.5,0.3914,0.6086,0.5115,-0.1201,0.1201,UNDER,1775952361130,2,UNDER,2.1,
300022,2250205,2026-04-11,away,Parker Messick,800048,4.75,4.5,0.5153,0.4847,0.4964,0.0189,-0.0189,PASS,1775952361016,5,OVER,-0.25,
300019,2250205,2026-04-11,home,Martin Perez,527048,2.56,3.5,0.2564,0.7436,0.4306,-0.1742,0.1742,UNDER,1775952360848,2,UNDER,0.56,
300025,2250206,2026-04-11,away,Ryan Feltner,663372,2.27,3.5,0.1937,0.8063,0.4797,-0.2860,0.2860,UNDER,1775952361186,4,OVER,-1.73,
300026,2250206,2026-04-11,home,German Marquez,608566,2.98,4.5,0.1815,0.8185,0.4305,-0.2490,0.2490,UNDER,1775952361242,5,OVER,-2.02,
300028,2250207,2026-04-11,away,Jack Leiter,683004,4.06,5.5,0.2240,0.7760,0.4856,-0.2616,0.2616,UNDER,1775952361356,4,UNDER,0.06,
300027,2250207,2026-04-11,home,Emmet Sheehan,686218,5.23,5.5,0.4240,0.5760,0.5693,-0.1453,0.1453,UNDER,1775952361299,6,OVER,-0.77,
300029,2250208,2026-04-11,away,Lance McCullers,621121,3.72,5.5,0.1732,0.8268,0.6309,-0.4577,0.4577,UNDER,1775952361412,4,UNDER,-0.28,
300030,2250208,2026-04-11,home,Luis Castillo,622491,4.26,5.5,0.2571,0.7429,0.3667,-0.1096,0.1096,UNDER,1775952361468,3,UNDER,1.26,
300001,2252477,2026-04-11,away,Brandon Pfaadt,694297,3.51,4.5,0.2760,0.7240,0.3924,-0.1164,0.1164,UNDER,1775952359827,6,OVER,-2.49,
300002,2252477,2026-04-11,home,Taijuan Walker,592836,2.5,3.5,0.2427,0.7573,0.0087,0.2340,-0.2340,OVER,1775952359884,6,OVER,-3.5,
330004,2250209,2026-04-12,away,Adrian Houser,605288,,4.5,,,0.0337,,,,,3,UNDER,,
330002,2250209,2026-04-12,home,Cade Povich,700249,,5.5,,,0.5365,,,,,5,UNDER,,
330005,2250210,2026-04-12,away,Taj Bradley,671737,,4.5,,,0.5702,,,,,7,OVER,,
330001,2252493,2026-04-12,away,Zac Gallen,668678,,5.5,,,0.4186,,,,,2,UNDER,,
330003,2252493,2026-04-12,home,Andrew Painter,691725,,4.5,,,0.4916,,,,,1,UNDER,,
360001,2250223,2026-04-13,away,Mike Burrows,681347,4.04,4.5,0.3793,0.6207,0.5629,-0.1836,0.1836,UNDER,1776142564220,3,UNDER,1.04,
360002,2250223,2026-04-13,home,George Kirby,669923,5.37,5.5,0.4481,0.5519,0.4813,-0.0332,0.0332,PASS,1776142564277,6,OVER,-0.63,
360008,2250224,2026-04-13,away,Cade Cavalli,676917,3.09,3.5,0.3728,0.6272,0.4994,-0.1266,0.1266,UNDER,1776142564610,2,UNDER,1.09,
360007,2250224,2026-04-13,home,Paul Skenes,694973,6.89,6.5,0.5333,0.4667,0.5081,0.0252,-0.0252,PASS,1776142564554,6,UNDER,0.89,
360005,2250225,2026-04-13,away,Javier Assad,665871,2.34,3.5,0.2078,0.7922,0.3404,-0.1326,0.1326,UNDER,1776142564444,3,UNDER,-0.66,
360006,2250225,2026-04-13,home,Cristopher Sanchez,650911,7.17,6.5,0.5752,0.4248,0.5483,0.0269,-0.0269,PASS,1776142564499,8,OVER,-0.83,
360009,2250226,2026-04-13,away,Yusei Kikuchi,579328,4.69,5.5,0.3296,0.6704,0.5354,-0.2058,0.2058,UNDER,1776142564666,3,UNDER,1.69,
360010,2250226,2026-04-13,home,Will Warren,701542,5.78,5.5,0.5177,0.4823,0.4641,0.0536,-0.0536,OVER,1776142564721,6,OVER,-0.22,
360012,2250227,2026-04-13,away,Max Meyer,676974,4.33,4.5,0.4349,0.5651,0.5184,-0.0835,0.0835,UNDER,1776142564834,2,UNDER,2.33,
360011,2250227,2026-04-13,home,Reynaldo Lopez,625643,3.28,4.5,0.2342,0.7658,0.4782,-0.2440,0.2440,UNDER,1776142564779,3,UNDER,0.28,
360013,2250228,2026-04-13,away,Sonny Gray,543243,6.05,5.5,0.5629,0.4371,0.5496,0.0133,-0.0133,PASS,1776142564890,0,UNDER,6.05,
360014,2250228,2026-04-13,home,Mick Abel,690953,3.55,4.5,0.2849,0.7151,0.5717,-0.2868,0.2868,UNDER,1776142564946,7,OVER,-3.45,
360015,2250229,2026-04-13,away,Gavin Williams,668909,5.17,6.5,0.2631,0.7369,0.4376,-0.1745,0.1745,UNDER,1776142565002,4,UNDER,1.17,
360016,2250229,2026-04-13,home,Matthew Liberatore,669461,2.93,3.5,0.3362,0.6638,0.5375,-0.2013,0.2013,UNDER,1776142565057,2,UNDER,0.93,
360018,2250230,2026-04-13,away,MacKenzie Gore,669022,6.81,7,0.3730,0.6270,0.5010,-0.1280,0.1280,UNDER,1776142565168,7,PUSH,-0.19,
360017,2250230,2026-04-13,home,Jeffrey Springs,605488,3.41,4.5,0.2576,0.7424,0.5685,-0.3109,0.3109,UNDER,1776142565112,7,OVER,-3.59,
360020,2250231,2026-04-13,away,Nolan McLean,690997,6.28,5.5,0.5975,0.4025,0.5203,0.0772,-0.0772,OVER,1776142565280,7,OVER,-0.72,
360019,2250231,2026-04-13,home,Yoshinobu Yamamoto,808967,6.86,6.5,0.5294,0.4706,0.4829,0.0465,-0.0465,OVER,1776142565223,2,UNDER,4.86,
360003,2252508,2026-04-13,away,Ryne Nelson,669194,4.02,4.5,0.3747,0.6253,0.4003,-0.0256,0.0256,PASS,1776142564332,7,OVER,-2.98,
360004,2252508,2026-04-13,home,Dean Kremer,665152,3.59,4.5,0.2909,0.7091,0.1316,0.1593,-0.1593,OVER,1776142564389,9,OVER,-5.41,
390005,2250232,2026-04-14,away,Seth Lugo,607625,3.65,4.5,0.3025,0.6975,0.4653,-0.1628,0.1628,UNDER,1776229536741,1,UNDER,2.65,
390004,2250232,2026-04-14,home,Jack Flaherty,656427,3.5,4.5,0.2751,0.7249,0.5915,-0.3164,0.3164,UNDER,1776229536731,1,UNDER,2.5,
390009,2250233,2026-04-14,away,Miles Mikolas,571945,2.51,3.5,0.2451,0.7549,0.5795,-0.3344,0.3344,UNDER,1776229536777,1,UNDER,1.51,
390007,2250233,2026-04-14,home,Mitch Keller,656605,3.47,4.5,0.2682,0.7318,0.5728,-0.3046,0.3046,UNDER,1776229536758,3,UNDER,0.47,
390008,2250234,2026-04-14,away,Tyler Mahle,641816,3.58,4.5,0.2898,0.7102,0.5835,-0.2937,0.2937,UNDER,1776229536767,6,OVER,-2.42,
390003,2250234,2026-04-14,home,Rhett Lowder,695076,2.9,3.5,0.3293,0.6707,0.5246,-0.1953,0.1953,UNDER,1776229536722,1,UNDER,1.9,
420001,2250235,2026-04-14,away,Shota Imanaga,684007,4.37,5.5,0.2747,0.7253,0.5000,-0.2253,0.2253,UNDER,1776229536981,1,UNDER,3.37,
390006,2250235,2026-04-14,home,Jesus Luzardo,666200,6.46,6.5,0.4676,0.5324,0.4085,0.0591,-0.0591,OVER,1776229536749,5,UNDER,1.46,
390010,2250236,2026-04-14,away,Reid Detmers,672282,5.7,6.5,0.3459,0.6541,0.5321,-0.1862,0.1862,UNDER,1776229536787,9,OVER,-3.3,
390011,2250236,2026-04-14,home,Ryan Weathers,677960,5.48,5.5,0.4671,0.5329,0.3886,0.0785,-0.0785,OVER,1776229536796,10,OVER,-4.52,
390013,2250237,2026-04-14,away,Max Meyer,676974,4.33,4.5,0.4349,0.5651,0.4957,-0.0608,0.0608,UNDER,1776229536814,5,OVER,-0.67,
390012,2250237,2026-04-14,home,Reynaldo Lopez,625643,1.02,4.5,0.0300,0.8500,0.3695,-0.3395,0.2195,UNDER,1776229536805,6,OVER,-4.98,
390014,2250238,2026-04-14,away,Connelly Early,813349,6.57,5.5,0.6409,0.3591,0.4279,0.2130,-0.2130,OVER,1776229536823,1,UNDER,5.57,
390017,2250238,2026-04-14,home,Simeon Woods Richardson,680573,3.28,4.5,0.2333,0.7667,0.4466,-0.2133,0.2133,UNDER,1776229536853,10,OVER,-6.72,
390018,2250239,2026-04-14,away,Shane McClanahan,663556,3.76,4.5,0.3250,0.6750,0.4717,-0.1467,0.1467,UNDER,1776229536862,4,UNDER,-0.24,
390015,2250239,2026-04-14,home,Noah Schultz,702273,3.69,4.5,0.3111,0.6889,0.6209,-0.3098,0.3098,UNDER,1776229536833,4,UNDER,-0.31,
390019,2250240,2026-04-14,away,Kevin Gausman,592332,5.46,6.5,0.3084,0.6916,0.5953,-0.2869,0.2869,UNDER,1776229536871,5,UNDER,0.46,
390016,2250240,2026-04-14,home,Jacob Misiorowski,694819,5.1,6.5,0.2530,0.7470,0.3587,-0.1057,0.1057,UNDER,1776229536844,5,UNDER,0.1,
390020,2250241,2026-04-14,away,Slade Cecconi,677944,3.57,4.5,0.2883,0.7117,0.4335,-0.1452,0.1452,UNDER,1776229536880,4,UNDER,-0.43,
390021,2250241,2026-04-14,home,Dustin May,669160,2.58,3.5,0.2594,0.7406,0.5915,-0.3321,0.3321,UNDER,1776229536893,2,UNDER,0.58,
390022,2250242,2026-04-14,away,Michael Lorenzen,547179,2.62,3.5,0.2688,0.7312,0.4870,-0.2182,0.2182,UNDER,1776229536902,3,UNDER,-0.38,
390023,2250242,2026-04-14,home,Colton Gordon,676467,3.68,4.5,0.3094,0.6906,0.4846,-0.1752,0.1752,UNDER,1776229536911,5,OVER,-1.32,
390026,2250243,2026-04-14,away,Bryan Woo,693433,4.81,5.5,0.3508,0.6492,0.4605,-0.1097,0.1097,UNDER,1776229536939,3,UNDER,1.81,
390025,2250243,2026-04-14,home,Michael King,650633,4.54,5.5,0.3037,0.6963,0.1027,0.2010,-0.2010,OVER,1776229536930,5,UNDER,-0.46,
390027,2250244,2026-04-14,away,MacKenzie Gore,669022,6.32,6.5,0.4455,0.5545,0.5334,-0.0879,0.0879,UNDER,1776229536954,5,UNDER,1.32,
390024,2250244,2026-04-14,home,Jeffrey Springs,605488,4.17,5.5,0.2415,0.7585,0.5051,-0.2636,0.2636,UNDER,1776229536920,5,UNDER,-0.83,
390029,2250245,2026-04-14,away,Clay Holmes,605280,2.75,3.5,0.2979,0.7021,0.5705,-0.2726,0.2726,UNDER,1776229536972,8,OVER,-5.25,
390028,2250245,2026-04-14,home,Yoshinobu Yamamoto,808967,6.86,6.5,0.5294,0.4706,0.5066,0.0228,-0.0228,PASS,1776229536963,7,OVER,-0.14,
390001,2252517,2026-04-14,away,Eduardo Rodriguez,593958,3.72,4.5,0.3175,0.6825,0.5101,-0.1926,0.1926,UNDER,1776229536702,3,UNDER,0.72,
390002,2252517,2026-04-14,home,Kyle Bradish,680694,5.19,4.5,0.5929,0.4071,0.5752,0.0177,-0.0177,PASS,1776229536712,6,OVER,-0.81,
450003,2250246,2026-04-15,away,Parker Messick,677944,5.9,5.5,0.5376,0.4624,0.6067,-0.0691,0.0691,UNDER,1776315519275,4,UNDER,1.9,
450004,2250246,2026-04-15,home,Dustin May,669160,2.58,3.5,0.2594,0.7406,0.5647,-0.3053,0.3053,UNDER,1776315519286,4,OVER,-1.42,
450005,2250247,2026-04-15,away,Connelly Early,813349,6.57,5.5,0.6409,0.3591,0.4249,0.2160,-0.2160,OVER,1776315519295,5,UNDER,1.57,
450006,2250247,2026-04-15,home,Simeon Woods Richardson,680573,3.28,4.5,0.2333,0.7667,0.6033,-0.3700,0.3700,UNDER,1776315519305,3,UNDER,0.28,
450010,2250248,2026-04-15,away,Kris Bubic,607625,5.16,5.5,0.4120,0.5880,0.5510,-0.1390,0.1390,UNDER,1776315519346,7,OVER,-1.84,
450009,2250248,2026-04-15,home,Keider Montero,656427,2.25,3.5,0.1912,0.8088,0.4697,-0.2785,0.2785,UNDER,1776315519335,7,OVER,-4.75,
450013,2250249,2026-04-15,away,Jake Irvin,663623,2.52,3.5,0.2467,0.7533,0.4028,-0.1561,0.1561,UNDER,1776315519375,5,OVER,-2.48,
450012,2250250,2026-04-15,away,Landen Roupp,641816,4.72,5.5,0.3356,0.6644,0.3286,0.0070,-0.0070,PASS,1776315519366,6,OVER,-1.28,
450008,2250250,2026-04-15,home,Chase Burns,695505,6.37,5.5,0.6117,0.3883,0.3836,0.2281,-0.2281,OVER,1776315519324,4,UNDER,2.37,
450007,2250251,2026-04-15,away,Shota Imanaga,684007,4.37,5.5,0.2747,0.7253,0.5924,-0.3177,0.3177,UNDER,1776315519314,11,OVER,-6.63,
450011,2250251,2026-04-15,home,Jesus Luzardo,666200,6.46,6.5,0.4676,0.5324,0.4226,0.0450,-0.0450,OVER,1776315519355,4,UNDER,2.46,
450014,2250252,2026-04-15,away,Jack Kochanowicz,686799,2.43,3.5,0.2278,0.7722,0.4265,-0.1987,0.1987,UNDER,1776315519385,6,OVER,-3.57,
450015,2250252,2026-04-15,home,Max Fried,661563,7.66,6.5,0.6432,0.3568,0.5504,0.0928,-0.0928,OVER,1776315519395,5,UNDER,2.66,
450017,2250253,2026-04-15,away,Chris Paddack,663978,2.52,3.5,0.2458,0.7542,0.4840,-0.2382,0.2382,UNDER,1776315519415,4,OVER,-1.48,
450016,2250253,2026-04-15,home,Bryce Elder,693821,3.33,4.5,0.2428,0.7572,0.4580,-0.2152,0.2152,UNDER,1776315519405,7,OVER,-3.67,
450020,2250254,2026-04-15,away,Jesse Scholtens,669947,2.93,3.5,0.3364,0.6636,0.4817,-0.1453,0.1453,UNDER,1776315519444,1,UNDER,1.93,
450018,2250254,2026-04-15,home,Sean Burke,680732,3.22,4.5,0.2225,0.7775,0.5253,-0.3028,0.3028,UNDER,1776315519425,2,UNDER,1.22,
450021,2250255,2026-04-15,away,Patrick Corbin,656302,3.15,4.5,0.2110,0.7890,0.4372,-0.2262,0.2262,UNDER,1776315519454,6,OVER,-2.85,
450019,2250255,2026-04-15,home,Brandon Sproat,694477,2.62,3.5,0.2673,0.7327,0.0886,0.1787,-0.1787,OVER,1776315519435,2,UNDER,0.62,
450022,2250256,2026-04-15,away,Tomoyuki Sugano,500779,2.36,3.5,0.2134,0.7866,0.4330,-0.2196,0.2196,UNDER,1776315519464,1,UNDER,1.36,
450023,2250256,2026-04-15,home,Spencer Arrighetti,681293,4.77,6.5,0.2050,0.7950,0.4490,-0.2440,0.2440,UNDER,1776315519473,10,OVER,-5.23,
450026,2250257,2026-04-15,away,Luis Castillo,676106,3.21,4.5,0.2206,0.7794,0.0335,0.1871,-0.1871,OVER,1776315519503,6,OVER,-2.79,
450025,2250257,2026-04-15,home,Walker Buehler,681190,2.38,3.5,0.2181,0.7819,0.5411,-0.3230,0.3230,UNDER,1776315519493,6,OVER,-3.62,
450027,2250258,2026-04-15,away,Jack Leiter,677958,4.06,5.5,0.2239,0.7761,0.4793,-0.2554,0.2554,UNDER,1776315519514,6,OVER,-1.94,
450024,2250258,2026-04-15,home,Jacob Lopez,669372,4.68,5.5,0.3278,0.6722,0.4878,-0.1600,0.1600,UNDER,1776315519484,3,UNDER,1.68,
450029,2250259,2026-04-15,away,Clay Holmes,605280,2.75,3.5,0.2979,0.7021,0.5767,-0.2788,0.2788,UNDER,1776315519535,4,OVER,-1.25,
450028,2250259,2026-04-15,home,Shohei Ohtani,660271,7.14,6.5,0.5702,0.4298,0.3522,0.2180,-0.2180,OVER,1776315519524,10,OVER,-2.86,
450001,2252532,2026-04-15,away,Eduardo Rodriguez,593958,4.55,5.5,0.3060,0.6940,0.5892,-0.2832,0.2832,UNDER,1776315519256,3,UNDER,1.55,
450002,2252532,2026-04-15,home,Shane Baz,680694,4.79,5.5,0.3468,0.6532,0.4021,-0.0553,0.0553,UNDER,1776315519266,4,UNDER,0.79,
480002,2250260,2026-04-16,away,Zack Littell,641793,2.79,3.5,0.3059,0.6941,0.4105,-0.1046,0.1046,UNDER,1776414349550,7,OVER,-4.21,
480001,2250260,2026-04-16,home,Bubba Chandler,677952,4.51,4.5,0.4694,0.5306,0.3121,0.1573,-0.1573,OVER,1776414349538,7,OVER,-2.49,
480004,2250261,2026-04-16,away,Logan Webb,694738,6.62,5.5,0.6482,0.3518,0.4587,0.1895,-0.1895,OVER,1776414349574,6,OVER,0.62,
480003,2250261,2026-04-16,home,Brandon Williamson,695505,2.9,3.5,0.3293,0.6707,0.5588,-0.2295,0.2295,UNDER,1776414349562,4,OVER,-1.1,
480006,2250262,2026-04-16,away,Michael Wacha,663460,4.15,5.5,0.2380,0.7620,0.8701,-0.6321,0.6321,UNDER,1776414349598,3,UNDER,1.15,
480005,2250262,2026-04-16,home,Casey Mize,672456,3.98,5.5,0.2113,0.7887,0.6999,-0.4886,0.4886,UNDER,1776414349586,5,UNDER,-1.02,
480020,2250263,2026-04-16,away,Jose Soriano,667755,5.59,5.5,0.4862,0.5138,0.6970,-0.2108,0.2108,UNDER,1776414349766,2,UNDER,3.59,
480007,2250263,2026-04-16,home,Cam Schlittler,608331,5.99,5.5,0.5523,0.4477,0.6171,-0.0648,0.0648,UNDER,1776414349608,3,UNDER,2.99,
480009,2250264,2026-04-16,away,Eric Lauer,571578,2.48,3.5,0.2390,0.7610,0.4399,-0.2009,0.2009,UNDER,1776414349626,6,OVER,-3.52,
480008,2250264,2026-04-16,home,Brandon Sproat,687075,2.62,3.5,0.2673,0.7327,0.0569,0.2104,-0.2104,OVER,1776414349618,6,OVER,-3.38,
480011,2250265,2026-04-16,away,Nick Martinez,571927,3.4,4.5,0.2556,0.7444,0.4404,-0.1848,0.1848,UNDER,1776414349645,4,UNDER,-0.6,
480010,2250265,2026-04-16,home,Davis Martin,663436,3.31,4.5,0.2390,0.7610,0.4488,-0.2098,0.2098,UNDER,1776414349636,0,UNDER,3.31,
480013,2250266,2026-04-16,away,Jacob deGrom,683004,6.45,6.5,0.4660,0.5340,0.5650,-0.0990,0.0990,UNDER,1776414349670,3,UNDER,3.45,
480012,2250266,2026-04-16,home,Aaron Civale,682052,2.71,4,0.1384,0.8500,0.5587,-0.4203,0.4087,UNDER,1776414349658,5,OVER,-2.29,
480014,2250267,2026-04-16,away,Chris Bassitt,669358,3.04,3.5,0.3618,0.6382,0.4881,-0.1263,0.1263,UNDER,1776414349684,6,OVER,-2.96,
480015,2250267,2026-04-16,home,Tanner Bibee,800048,4.77,5.5,0.3436,0.6564,0.4808,-0.1372,0.1372,UNDER,1776414349698,9,OVER,-4.23,
480019,2250268,2026-04-16,away,Tomoyuki Sugano,608372,2.36,3.5,0.2134,0.7866,0.1801,0.0333,-0.0333,PASS,1776414349754,2,UNDER,0.36,
480016,2250268,2026-04-16,home,Ryan Weiss,680802,4.26,4.5,0.4224,0.5776,0.6172,-0.1948,0.1948,UNDER,1776414349710,3,UNDER,1.26,
480018,2250269,2026-04-16,away,Logan Gilbert,622491,6.42,6.5,0.4604,0.5396,0.3153,0.1451,-0.1451,OVER,1776414349742,3,UNDER,3.42,
480017,2250269,2026-04-16,home,Matt Waldron,621111,2.96,3.5,0.3439,0.6561,0.5735,-0.2296,0.2296,UNDER,1776414349729,7,OVER,-4.04,
510002,2250270,2026-04-17,away,Kodai Senga,673540,3.92,5.5,0.2031,0.7969,0.0055,0.1976,-0.1976,OVER,1776463658571,3,UNDER,0.92,
510001,2250270,2026-04-17,home,Edward Cabrera,665795,4.88,5.5,0.3638,0.6362,0.6201,-0.2563,0.2563,UNDER,1776463658563,4,UNDER,0.88,
510003,2250271,2026-04-17,away,Chris Bassitt,605135,3.04,3.5,0.3618,0.6382,0.5666,-0.2048,0.2048,UNDER,1776463658579,2,UNDER,1.04,
510004,2250271,2026-04-17,home,Tanner Bibee,676440,4.77,5.5,0.3436,0.6564,0.4696,-0.1260,0.1260,UNDER,1776463658588,5,UNDER,-0.23,
510005,2250272,2026-04-17,home,Taijuan Walker,592836,2.5,3.5,0.2414,0.7586,0.4198,-0.1784,0.1784,UNDER,1776463658596,4,OVER,-1.5,
510007,2250273,2026-04-17,away,Logan Webb,657277,6.03,5.5,0.5589,0.4411,0.3773,0.1816,-0.1816,OVER,1776463658614,6,OVER,0.03,
510009,2250273,2026-04-17,home,Zack Littell,641793,2.73,3.5,0.2921,0.7079,0.5700,-0.2779,0.2779,UNDER,1776463658632,4,OVER,-1.27,
510008,2250274,2026-04-17,away,Nick Martinez,607259,3.44,4.5,0.2630,0.7370,0.4276,-0.1646,0.1646,UNDER,1776463658623,3,UNDER,0.44,
510006,2250274,2026-04-17,home,Bubba Chandler,696149,4.72,4.5,0.5097,0.4903,0.4098,0.0999,-0.0999,OVER,1776463658605,3,UNDER,1.72,
510010,2250275,2026-04-17,away,Michael Wacha,608379,3.55,4.5,0.2835,0.7165,0.4813,-0.1978,0.1978,UNDER,1776463658644,6,OVER,-2.45,
510011,2250275,2026-04-17,home,Cam Schlittler,693645,4.95,6.5,0.2302,0.7698,0.5078,-0.2776,0.2776,UNDER,1776463658653,6,UNDER,-1.05,
510013,2250276,2026-04-17,away,Coleman Crow,689441,2.55,3.5,0.2538,0.7462,0.4242,-0.1704,0.1704,UNDER,1776463658670,4,OVER,-1.45,
510012,2250276,2026-04-17,home,Janson Junk,676083,2.73,3.5,0.2919,0.7081,0.5831,-0.2912,0.2912,UNDER,1776463658661,3,UNDER,-0.27,
510015,2250277,2026-04-17,away,Casey Mize,663554,4.75,5.5,0.3405,0.6595,0.4375,-0.0970,0.0970,UNDER,1776463658687,7,OVER,-2.25,
510014,2250277,2026-04-17,home,Ranger Suarez,624133,4.24,4.5,0.4180,0.5820,0.0645,0.3535,-0.3535,OVER,1776463658678,4,UNDER,0.24,
510018,2250278,2026-04-17,away,Kyle Leahy,681517,2.95,3.5,0.3419,0.6581,0.5581,-0.2162,0.2162,UNDER,1776463658713,6,OVER,-3.05,
510016,2250279,2026-04-17,away,Brandon Williamson,682227,2.88,3.5,0.3263,0.6737,0.5567,-0.2304,0.2304,UNDER,1776463658696,2,UNDER,0.88,
510017,2250279,2026-04-17,home,Joe Ryan,657746,7.15,7.5,0.4231,0.5769,0.4502,-0.0271,0.0271,PASS,1776463658704,6,UNDER,1.15,
510020,2250280,2026-04-17,away,Tyler Glasnow,607192,7.84,7.5,0.5245,0.4755,0.0415,0.4830,-0.4830,OVER,1776463658729,7,UNDER,0.84,
510019,2250280,2026-04-17,home,Tomoyuki Sugano,608372,2.49,3.5,0.2402,0.7598,0.5965,-0.3563,0.3563,UNDER,1776463658721,3,UNDER,-0.51,
510022,2250281,2026-04-17,away,Matt Waldron,663362,3.5,3.5,0.4642,0.5358,0.4167,0.0475,-0.0475,OVER,1776463658749,4,OVER,-0.5,
510021,2250281,2026-04-17,home,Jose Soriano,667755,4.53,5.5,0.3022,0.6978,0.5279,-0.2257,0.2257,UNDER,1776463658737,8,OVER,-3.47,
510027,2250282,2026-04-17,away,Jacob deGrom,594798,6.7,6.5,0.5043,0.4957,0.4048,0.0995,-0.0995,OVER,1776463658798,3,UNDER,3.7,
510026,2250282,2026-04-17,home,Logan Gilbert,669302,7.05,6.5,0.5584,0.4416,0.9360,-0.3776,0.3776,UNDER,1776463658789,7,OVER,0.05,
510025,2250283,2026-04-17,away,Davis Martin,663436,3.29,4.5,0.2351,0.7649,0.4330,-0.1979,0.1979,UNDER,1776463658778,4,UNDER,-0.71,
510024,2250283,2026-04-17,home,Aaron Civale,650644,3.26,4.5,0.2302,0.7698,0.6253,-0.3951,0.3951,UNDER,1776463658769,4,UNDER,-0.74,
510028,2252570,2026-04-17,away,Eric Lauer,641778,2.46,3.5,0.2329,0.7671,0.4285,-0.1956,0.1956,UNDER,1776463658806,0,UNDER,2.46,
510023,2252570,2026-04-17,home,Michael Soroka,647336,3.75,5.5,0.1773,0.8227,0.5815,-0.4042,0.4042,UNDER,1776463658757,5,UNDER,-1.25,
510029,2250284,2026-04-18,away,Noah Cameron,702070,,4.5,,,0.6327,,,,,3,UNDER,,
510058,2250298,2026-04-19,away,Framber Valdez,664285,5.74,5.5,0.5113,0.4887,0.4434,0.0679,-0.0679,OVER,1776650861174,7,OVER,-1.26,
510057,2250298,2026-04-19,home,Garrett Crochet,676979,8.72,7.5,0.6420,0.3580,0.4317,0.2103,-0.2103,OVER,1776650861163,8,OVER,0.72,
510033,2250299,2026-04-19,away,Robbie Ray,592662,4.8,5.5,0.3496,0.6504,0.3890,-0.0394,0.0394,PASS,1776650860924,7,OVER,-2.2,
510035,2250299,2026-04-19,home,Miles Mikolas,571945,2.46,3.5,0.2331,0.7669,0.4273,-0.1942,0.1942,UNDER,1776650860944,0,UNDER,2.46,
510034,2250300,2026-04-19,away,Shane McClanahan,663556,4.65,5.5,0.3235,0.6765,0.5147,-0.1912,0.1912,UNDER,1776650860934,5,UNDER,-0.35,
510032,2250300,2026-04-19,home,Mitch Keller,656605,3.63,4.5,0.2996,0.7004,0.5477,-0.2481,0.2481,UNDER,1776650860908,5,OVER,-1.37,
510030,2250301,2026-04-19,away,Cole Ragans,666142,8.09,6.5,0.6978,0.3022,0.5321,0.1657,-0.1657,OVER,1776650860887,6,UNDER,2.09,
510031,2250301,2026-04-19,home,Ryan Weathers,677960,4.3,5.5,0.2632,0.7368,0.4313,-0.1681,0.1681,UNDER,1776650860898,8,OVER,-3.7,
510036,2250302,2026-04-19,away,Trevor Rogers,669432,4.46,4.5,0.4594,0.5406,0.4827,-0.0233,0.0233,PASS,1776650860955,5,OVER,-0.54,
510037,2250302,2026-04-19,home,Joey Cantillo,676282,6.52,6.5,0.4759,0.5241,0.0088,0.4671,-0.4671,OVER,1776650860964,6,UNDER,0.52,
510039,2250303,2026-04-19,away,Jacob Misiorowski,694819,5.32,6.5,0.2855,0.7145,0.1219,0.1636,-0.1636,OVER,1776650860984,9,OVER,-3.68,
