gameId,gameDate,calib_month,T_f5,league_env_mult,f5_total_sd,stored_pF5AwayMl,recomputed_pF5AwayMl,absdiff_pF5AwayMl,MISMATCH_pF5AwayMl,stored_projF5Total,recomputed_projF5Total,absdiff_projF5Total,MISMATCH_projF5Total,stored_pF5Over,recomputed_pF5Over,absdiff_pF5Over,MISMATCH_pF5Over,stored_pF5AwayRl,recomputed_pF5AwayRl,absdiff_pF5AwayRl,MISMATCH_pF5AwayRl
2250550,2026-05-09,2026-05,1.4814,1.04564,3.0471,0.44252,0.442523,3e-06,0,4.429,4.429331,0.000331,0,0.36538,0.365383,2.5e-06,0,0.5863,0.5863,0.0,0
2250551,2026-07-17,2026-07,1.6597,1.02613,3.18,0.41248,0.412476,4.2e-06,0,4.091,4.09118,0.0001803,0,0.44662,0.446622,1.9e-06,0,0.5348,0.5348,0.0,0
2250552,2026-05-09,2026-05,1.4814,1.04564,3.0471,0.39411,0.394109,1.2e-06,0,4.632,4.632185,0.0001852,0,0.45034,0.450338,1.8e-06,0,0.5105,0.5105,0.0,0
2250553,2026-05-09,2026-05,1.4814,1.04564,3.0471,0.46836,0.468358,2.1e-06,0,5.661,5.661095,9.5e-05,0,0.57894,0.578938,2.1e-06,0,0.5978,0.5978,0.0,0
2250554,2026-05-09,2026-05,1.4814,1.04564,3.0471,0.48737,0.487374,3.6e-06,0,4.503,4.502526,0.0004742,0,0.43251,0.432505,4.9e-06,0,0.6483,0.6483,0.0,0
2250555,2026-05-09,2026-05,1.4814,1.04564,3.0471,0.45742,0.457417,2.6e-06,0,4.598,4.597679,0.0003209,0,0.44549,0.445493,2.5e-06,0,0.6043,0.6043,0.0,0
2250556,2026-05-09,2026-05,1.4814,1.04564,3.0471,0.4282,0.428197,2.7e-06,0,4.771,4.771255,0.0002553,0,0.40984,0.40984,3e-07,0,0.5566,0.5566,0.0,0
2250557,2026-05-09,2026-05,1.4814,1.04564,3.0471,0.45114,0.451145,4.6e-06,0,5.335,5.334855,0.0001447,0,0.42062,0.420625,4.9e-06,0,0.5786,0.5786,0.0,0
2250558,2026-05-09,2026-05,1.4814,1.04564,3.0471,0.45864,0.458643,2.8e-06,0,4.146,4.145963,3.74e-05,0,0.45283,0.45283,4e-07,0,0.6169,0.6169,0.0,0
2250559,2026-05-09,2026-05,1.4814,1.04564,3.0471,0.41959,0.419591,1e-06,0,4.347,4.346725,0.0002745,0,0.41246,0.412458,2.3e-06,0,0.5543,0.5543,0.0,0
2250560,2026-05-09,2026-05,1.4814,1.04564,3.0471,0.43069,0.430686,3.9e-06,0,4.065,4.065448,0.0004483,0,0.44137,0.44137,2e-07,0,0.5794,0.5794,0.0,0
2250561,2026-05-09,2026-05,1.4814,1.04564,3.0471,0.40481,0.40481,3e-07,0,5.07,5.070308,0.0003084,0,0.50766,0.507664,4.2e-06,0,0.516,0.516,0.0,0
2250562,2026-05-10,2026-05,1.4814,1.04564,3.0471,0.43027,0.430272,1.6e-06,0,5.084,5.083902,9.83e-05,0,0.50944,0.509444,3.8e-06,0,0.5531,0.5531,0.0,0
2250563,2026-05-10,2026-05,1.4814,1.04564,3.0471,0.43262,0.432619,1e-06,0,5.29,5.289893,0.0001072,0,0.36365,0.363647,2.9e-06,0,0.5524,0.5524,0.0,0
2250564,2026-05-10,2026-05,1.4814,1.04564,3.0471,0.39859,0.398587,3e-06,0,3.722,3.722478,0.0004784,0,0.3228,0.322796,3.9e-06,0,0.5445,0.5445,0.0,0
2250565,2026-05-10,2026-05,1.4814,1.04564,3.0471,0.44615,0.446154,4.2e-06,0,5.219,5.218789,0.0002108,0,0.5263,0.526304,4.2e-06,0,0.574,0.574,0.0,0
2250566,2026-05-10,2026-05,1.4814,1.04564,3.0471,0.45128,0.451281,1.1e-06,0,4.752,4.752434,0.0004338,0,0.46727,0.467271,5e-07,0,0.5918,0.5918,0.0,0
2250567,2026-05-10,2026-05,1.4814,1.04564,3.0471,0.50371,0.503713,2.8e-06,0,4.825,4.824583,0.000417,0,0.35652,0.356523,2.9e-06,0,0.6643,0.6643,0.0,0
2250568,2026-05-10,2026-05,1.4814,1.04564,3.0471,0.43317,0.433171,8e-07,0,4.353,4.352999,7e-07,0,0.48079,0.480794,3.5e-06,0,0.5743,0.5743,0.0,0
2250569,2026-05-10,2026-05,1.4814,1.04564,3.0471,0.41659,0.416593,3.4e-06,0,4.291,4.291307,0.0003066,0,0.40432,0.404323,3.3e-06,0,0.5524,0.5524,0.0,0
2250570,2026-05-10,2026-05,1.4814,1.04564,3.0471,0.44951,0.449505,4.7e-06,0,4.164,4.163738,0.0002615,0,0.38641,0.386414,4.4e-06,0,0.6027,0.6027,0.0,0
2250571,2026-05-10,2026-05,1.4814,1.04564,3.0471,0.42626,0.426259,1.4e-06,0,4.134,4.134461,0.0004606,0,0.45135,0.451353,2.6e-06,0,0.5714,0.5714,0.0,0
2250572,2026-05-10,2026-05,1.4814,1.04564,3.0471,0.44855,0.448548,1.6e-06,0,4.954,4.954242,0.0002423,0,0.49256,0.492564,4.2e-06,0,0.5827,0.5827,0.0,0
2250573,2026-05-10,2026-05,1.4814,1.04564,3.0471,0.42487,0.424872,2.2e-06,0,4.882,4.882093,9.32e-05,0,0.48412,0.484116,4.3e-06,0,0.5496,0.5496,0.0,0
2250574,2026-05-10,2026-05,1.4814,1.04564,3.0471,0.4239,0.423901,9e-07,0,4.279,4.278759,0.0002411,0,0.28825,0.288254,3.8e-06,0,0.5634,0.5634,0.0,0
2250575,2026-05-10,2026-05,1.4814,1.04564,3.0471,0.47818,0.47818,2e-07,0,5.198,5.197876,0.0001236,0,0.52339,0.52339,2e-07,0,0.6211,0.6211,0.0,0
2250576,2026-05-11,2026-05,1.4814,1.04564,3.0471,0.4564,0.456396,4.2e-06,0,4.612,4.612318,0.000318,0,0.51605,0.516052,2.1e-06,0,0.602,0.602,0.0,0
2250577,2026-05-11,2026-05,1.4814,1.04564,3.0471,0.48291,0.482914,3.6e-06,0,5.456,5.45615,0.0001495,0,0.49513,0.495131,9e-07,0,0.6224,0.6224,0.0,0
2250578,2026-05-11,2026-05,1.4814,1.04564,3.0471,0.4465,0.446496,3.6e-06,0,4.498,4.498343,0.0003433,0,0.50139,0.501391,1.2e-06,0,0.5895,0.5895,0.0,0
2250579,2026-05-11,2026-05,1.4814,1.04564,3.0471,0.43634,0.43634,0.0,0,4.467,4.466974,2.59e-05,0,0.42785,0.427846,4.1e-06,0,0.575,0.575,0.0,0
2250580,2026-05-11,2026-05,1.4814,1.04564,3.0471,0.50824,0.508236,3.7e-06,0,5.331,5.330673,0.0003273,0,0.47863,0.478627,2.6e-06,0,0.6609,0.6609,0.0,0
2250581,2026-05-12,2026-05,1.4814,1.04564,3.0471,0.47398,0.473983,3e-06,0,4.714,4.713745,0.0002549,0,0.46161,0.461605,4.9e-06,0,0.625,0.625,0.0,0
2250582,2026-05-12,2026-05,1.4814,1.04564,3.0471,0.47804,0.478044,4.4e-06,0,5.476,5.476017,1.67e-05,0,0.49795,0.497955,4.6e-06,0,0.6153,0.6153,0.0,0
2250583,2026-05-12,2026-05,1.4814,1.04564,3.0471,0.43827,0.438266,4e-06,0,5.653,5.65273,0.0002702,0,0.45815,0.458154,4.2e-06,0,0.5545,0.5545,0.0,0
2250584,2026-05-12,2026-05,1.4814,1.04564,3.0471,0.35363,0.353633,3.3e-06,0,5.202,5.202059,5.9e-05,0,0.58792,0.587917,2.8e-06,0,0.4393,0.4393,0.0,0
2250585,2026-05-12,2026-05,1.4814,1.04564,3.0471,0.46517,0.465168,1.6e-06,0,4.195,4.195108,0.0001077,0,0.39097,0.390968,2.1e-06,0,0.6257,0.6257,0.0,0
2250586,2026-05-12,2026-05,1.4814,1.04564,3.0471,0.45878,0.458779,1.1e-06,0,4.354,4.354045,4.5e-05,0,0.41209,0.412092,2.2e-06,0,0.6115,0.6115,0.0,0
2250587,2026-05-12,2026-05,1.4814,1.04564,3.0471,0.40727,0.407275,4.6e-06,0,5.243,5.242839,0.000161,0,0.59396,0.59396,2e-07,0,0.5168,0.5168,0.0,0
2250588,2026-05-12,2026-05,1.4814,1.04564,3.0471,0.43455,0.434549,5e-07,0,5.124,5.123636,0.000364,0,0.51377,0.513773,3e-06,0,0.559,0.559,0.0,0
2250589,2026-05-12,2026-05,1.4814,1.04564,3.0471,0.46306,0.463063,2.8e-06,0,4.347,4.346725,0.0002745,0,0.35408,0.354077,3.5e-06,0,0.618,0.618,0.0,0
2250590,2026-05-12,2026-05,1.4814,1.04564,3.0471,0.4152,0.415197,3.3e-06,0,5.192,5.191603,0.0003974,0,0.46271,0.462709,1.4e-06,0,0.5288,0.5288,0.0,0
2250591,2026-05-12,2026-05,1.4814,1.04564,3.0471,0.49311,0.493114,4.1e-06,0,4.699,4.699106,0.0001062,0,0.40047,0.400475,4.7e-06,0,0.6527,0.6527,0.0,0
2250592,2026-05-12,2026-05,1.4814,1.04564,3.0471,0.45878,0.458779,1.1e-06,0,4.855,4.854907,9.35e-05,0,0.42068,0.420684,3.7e-06,0,0.6,0.6,0.0,0
2250593,2026-05-12,2026-05,1.4814,1.04564,3.0471,0.44998,0.449984,3.5e-06,0,6.306,6.306255,0.0002548,0,0.5324,0.532402,2e-06,0,0.5612,0.5612,0.0,0
2250594,2026-05-12,2026-05,1.4814,1.04564,3.0471,0.38112,0.381124,4.2e-06,0,5.283,5.282573,0.0004267,0,0.53315,0.53315,4e-07,0,0.4771,0.4771,0.0,0
2250595,2026-05-13,2026-05,1.4814,1.04564,3.0471,0.42792,0.427921,5e-07,0,4.03,4.029897,0.0001034,0,0.43581,0.435812,2.4e-06,0,0.5762,0.5762,0.0,0
2250596,2026-05-13,2026-05,1.4814,1.04564,3.0471,0.51594,0.515937,2.7e-06,0,5.341,5.341129,0.0001291,0,0.54085,0.540852,2e-06,0,0.6725,0.6725,0.0,0
2250597,2026-05-13,2026-05,1.4814,1.04564,3.0471,0.42799,0.42799,3e-07,0,4.693,4.692832,0.0001677,0,0.34162,0.341622,2.1e-06,0,0.5589,0.5589,0.0,0
2250598,2026-05-13,2026-05,1.4814,1.04564,3.0471,0.44046,0.440464,4.5e-06,0,4.795,4.795305,0.000305,0,0.47245,0.472452,1.8e-06,0,0.5742,0.5742,0.0,0
2250599,2026-05-13,2026-05,1.4814,1.04564,3.0471,0.40213,0.402127,2.9e-06,0,5.38,5.379818,0.0001822,0,0.48615,0.486154,3.7e-06,0,0.5059,0.5059,0.0,0
2250600,2026-05-13,2026-05,1.4814,1.04564,3.0471,0.42799,0.42799,3e-07,0,4.826,4.825629,0.0003714,0,0.54359,0.543594,3.9e-06,0,0.5564,0.5564,0.0,0
2250601,2026-05-13,2026-05,1.4814,1.04564,3.0471,0.41569,0.415686,4.3e-06,0,4.934,4.934375,0.0003752,0,0.49004,0.490041,1e-06,0,0.5356,0.5356,0.0,0
2250602,2026-05-13,2026-05,1.4814,1.04564,3.0471,0.4975,0.497502,2.3e-06,0,4.68,4.680285,0.0002846,0,0.45798,0.457984,3.9e-06,0,0.6582,0.6582,0.0,0
2250603,2026-05-13,2026-05,1.4814,1.04564,3.0471,0.43627,0.436271,1.1e-06,0,4.397,4.396916,8.38e-05,0,0.41873,0.418729,9e-07,0,0.578,0.578,0.0,0
2250604,2026-05-13,2026-05,1.4814,1.04564,3.0471,0.51283,0.512829,9e-07,0,5.344,5.344266,0.000266,0,0.54087,0.54087,2e-07,0,0.6673,0.6673,0.0,0
2250605,2026-05-13,2026-05,1.4814,1.04564,3.0471,0.42889,0.428889,9e-07,0,4.061,4.061266,0.0002658,0,0.44125,0.441245,4.9e-06,0,0.5767,0.5767,0.0,0
2250606,2026-05-13,2026-05,1.4814,1.04564,3.0471,0.45381,0.453806,4.2e-06,0,5.453,5.453013,1.26e-05,0,0.49551,0.495515,4.6e-06,0,0.5796,0.5796,0.0,0
2250607,2026-05-13,2026-05,1.4814,1.04564,3.0471,0.42466,0.424664,4.2e-06,0,6.051,6.051119,0.0001187,0,0.50475,0.504752,1.9e-06,0,0.5283,0.5283,0.0,0
2250608,2026-05-13,2026-05,1.4814,1.04564,3.0471,0.40213,0.402127,2.9e-06,0,4.266,4.266211,0.0002112,0,0.46974,0.469738,1.8e-06,0,0.5319,0.5319,0.0,0
2250609,2026-05-14,2026-05,1.4814,1.04564,3.0471,0.44328,0.443277,2.7e-06,0,4.67,4.669828,0.0001718,0,0.4557,0.455703,3.5e-06,0,0.5818,0.5818,0.0,0
2250610,2026-05-14,2026-05,1.4814,1.04564,3.0471,0.42154,0.421539,9e-07,0,4.233,4.232751,0.0002493,0,0.39637,0.396368,1.5e-06,0,0.5615,0.5615,0.0,0
2250611,2026-05-14,2026-05,1.4814,1.04564,3.0471,0.43151,0.431515,4.8e-06,0,4.329,4.32895,5.04e-05,0,0.47814,0.478143,3.4e-06,0,0.5734,0.5734,0.0,0
2250612,2026-05-14,2026-05,1.4814,1.04564,3.0471,0.4672,0.467205,4.6e-06,0,5.25,5.250158,0.0001584,0,0.52977,0.529775,4.9e-06,0,0.6042,0.6042,0.0,0
2250613,2026-05-14,2026-05,1.4814,1.04564,3.0471,0.41652,0.416524,3.6e-06,0,4.696,4.695969,3.08e-05,0,0.52751,0.527514,3.8e-06,0,0.5417,0.5417,0.0,0
2250614,2026-05-14,2026-05,1.4814,1.04564,3.0471,0.43331,0.433309,1.3e-06,0,5.657,5.656912,8.76e-05,0,0.51932,0.519317,2.8e-06,0,0.5476,0.5476,0.0,0
2250615,2026-05-14,2026-05,1.4814,1.04564,3.0471,0.53212,0.532117,3e-06,0,6.216,6.21633,0.0003298,0,0.52281,0.522809,7e-07,0,0.6825,0.6825,0.0,0
2250616,2026-05-14,2026-05,1.4814,1.04564,3.0471,0.37343,0.37343,1e-07,0,4.626,4.625911,8.86e-05,0,0.51733,0.517329,1e-06,0,0.4813,0.4813,0.0,0
2250617,2026-05-14,2026-05,1.4814,1.04564,3.0471,0.44424,0.444237,3.3e-06,0,4.071,4.070677,0.0003235,0,0.44211,0.442107,3.4e-06,0,0.5975,0.5975,0.0,0
2250618,2026-05-14,2026-05,1.4814,1.04564,3.0471,0.48947,0.489468,2.4e-06,0,4.591,4.591405,0.0004052,0,0.51343,0.513433,3.4e-06,0,0.6489,0.6489,0.0,0
2250619,2026-05-14,2026-05,1.4814,1.04564,3.0471,0.47005,0.470053,3.1e-06,0,4.822,4.822492,0.0004917,0,0.54288,0.54288,4e-07,0,0.6164,0.6164,0.0,0
2250620,2026-05-15,2026-05,1.4814,1.04564,3.0471,0.40847,0.40847,1e-07,0,5.23,5.230291,0.0002913,0,0.52767,0.527667,3.1e-06,0,0.5197,0.5197,0.0,0
2250621,2026-05-15,2026-05,1.4814,1.04564,3.0471,0.4894,0.4894,0.0,0,6.591,6.590669,0.0003311,0,0.56351,0.563511,1.1e-06,0,0.6165,0.6165,0.0,0
2250622,2026-05-15,2026-05,1.4814,1.04564,3.0471,0.45367,0.453669,6e-07,0,4.558,4.557945,5.52e-05,0,0.44011,0.440108,1.6e-06,0,0.5993,0.5993,0.0,0
2250623,2026-05-15,2026-05,1.4814,1.04564,3.0471,0.43655,0.436546,3.6e-06,0,4.552,4.551671,0.0003291,0,0.44028,0.440275,4.7e-06,0,0.5746,0.5746,0.0,0
2250624,2026-05-15,2026-05,1.4814,1.04564,3.0471,0.43882,0.438816,4.1e-06,0,4.363,4.363456,0.0004557,0,0.41377,0.41377,0.0,0,0.5823,0.5823,0.0,0
2250625,2026-05-15,2026-05,1.4814,1.04564,3.0471,0.47182,0.471815,4.7e-06,0,4.812,4.812035,3.53e-05,0,0.54222,0.542223,3.2e-06,0,0.6188,0.6188,0.0,0
2250626,2026-05-15,2026-05,1.4814,1.04564,3.0471,0.46388,0.463878,1.9e-06,0,4.191,4.190925,7.49e-05,0,0.45924,0.459237,2.9e-06,0,0.6233,0.6233,0.0,0
2250627,2026-05-15,2026-05,1.4814,1.04564,3.0471,0.43572,0.43572,4e-07,0,4.573,4.572584,0.0004163,0,0.44221,0.442215,4.9e-06,0,0.5727,0.5727,0.0,0
2250628,2026-05-15,2026-05,1.4814,1.04564,3.0471,0.41233,0.412329,1.5e-06,0,4.916,4.915554,0.0004464,0,0.48782,0.487824,4.1e-06,0,0.5296,0.5296,0.0,0
2250629,2026-05-15,2026-05,1.4814,1.04564,3.0471,0.42307,0.423068,2.2e-06,0,5.059,5.058806,0.0001937,0,0.44659,0.446586,4.2e-06,0,0.5435,0.5435,0.0,0
2250630,2026-05-15,2026-05,1.4814,1.04564,3.0471,0.47574,0.475743,3.5e-06,0,4.432,4.432468,0.000468,0,0.42329,0.423292,1.5e-06,0,0.634,0.634,0.0,0
2250631,2026-05-15,2026-05,1.4814,1.04564,3.0471,0.45721,0.457213,3.1e-06,0,4.957,4.957379,0.0003792,0,0.37418,0.374182,2.3e-06,0,0.5956,0.5956,0.0,0
2250632,2026-05-15,2026-05,1.4814,1.04564,3.0471,0.43785,0.437853,3.4e-06,0,3.937,3.936835,0.0001654,0,0.42254,0.422539,7e-07,0,0.5935,0.5935,0.0,0
2250633,2026-05-15,2026-05,1.4814,1.04564,3.0471,0.45169,0.451691,7e-07,0,6.62,6.619947,5.32e-05,0,0.56664,0.566643,3.3e-06,0,0.5608,0.5608,0.0,0
2250634,2026-05-16,2026-05,1.4814,1.04564,3.0471,0.43131,0.431308,2.3e-06,0,4.486,4.485796,0.0002044,0,0.4312,0.431195,5e-06,0,0.5695,0.5695,0.0,0
2250635,2026-05-16,2026-05,1.4814,1.04564,3.0471,0.43806,0.43806,3e-07,0,5.28,5.280482,0.000482,0,0.47371,0.473707,3.2e-06,0,0.5605,0.5605,0.0,0
2250636,2026-05-16,2026-05,1.4814,1.04564,3.0471,0.45012,0.45012,2e-07,0,6.301,6.301027,2.66e-05,0,0.53257,0.532572,1.6e-06,0,0.5619,0.5619,0.0,0
2250637,2026-05-16,2026-05,1.4814,1.04564,3.0471,0.48231,0.482305,4.8e-06,0,5.077,5.076582,0.0004178,0,0.5087,0.508701,1.2e-06,0,0.6293,0.6293,0.0,0
2250638,2026-05-16,2026-05,1.4814,1.04564,3.0471,0.4091,0.409102,2.2e-06,0,4.559,4.55899,9.6e-06,0,0.44113,0.441126,3.7e-06,0,0.5339,0.5339,0.0,0
2250639,2026-05-16,2026-05,1.4814,1.04564,3.0471,0.42411,0.424109,9e-07,0,5.163,5.16337,0.0003703,0,0.5186,0.518599,1.4e-06,0,0.5425,0.5425,0.0,0
2250640,2026-05-16,2026-05,1.4814,1.04564,3.0471,0.44827,0.448275,4.9e-06,0,4.338,4.33836,0.0003604,0,0.47981,0.479805,4.5e-06,0,0.5961,0.5961,0.0,0
2250641,2026-05-16,2026-05,1.4814,1.04564,3.0471,0.42557,0.425566,4.4e-06,0,4.109,4.109365,0.0003652,0,0.37898,0.37898,2e-07,0,0.5711,0.5711,0.0,0
2250642,2026-05-16,2026-05,1.4814,1.04564,3.0471,0.44012,0.440121,1.1e-06,0,4.537,4.537032,3.2e-05,0,0.43807,0.438067,2.9e-06,0,0.5798,0.5798,0.0,0
2250643,2026-05-16,2026-05,1.4814,1.04564,3.0471,0.43324,0.43324,2e-07,0,4.199,4.19929,0.0002902,0,0.46019,0.460192,1.8e-06,0,0.579,0.579,0.0,0
2250644,2026-05-16,2026-05,1.4814,1.04564,3.0471,0.45476,0.45476,4e-07,0,4.052,4.051855,0.000145,0,0.43897,0.438969,1.1e-06,0,0.6144,0.6144,0.0,0
2250645,2026-05-16,2026-05,1.4814,1.04564,3.0471,0.43579,0.435789,8e-07,0,4.54,4.540169,0.0001689,0,0.43798,0.437984,3.6e-06,0,0.5737,0.5737,0.0,0
2250646,2026-05-16,2026-05,1.4814,1.04564,3.0471,0.4754,0.475405,5e-06,0,4.441,4.440833,0.0001669,0,0.42537,0.425367,3e-06,0,0.6321,0.6321,0.0,0
2250647,2026-05-16,2026-05,1.4814,1.04564,3.0471,0.48048,0.48048,4e-07,0,6.006,6.006156,0.0001562,0,0.49988,0.49988,1e-07,0,0.6109,0.6109,0.0,0
2250648,2026-05-17,2026-05,1.4814,1.04564,3.0471,0.41282,0.412819,1.3e-06,0,4.638,4.638459,0.000459,0,0.5206,0.520598,2.4e-06,0,0.5374,0.5374,0.0,0
2250649,2026-05-17,2026-05,1.4814,1.04564,3.0471,0.46782,0.467815,4.8e-06,0,5.956,5.955965,3.46e-05,0,0.49347,0.493467,3.5e-06,0,0.5926,0.5926,0.0,0
2250650,2026-05-17,2026-05,1.4814,1.04564,3.0471,0.42077,0.420774,4.1e-06,0,4.087,4.087407,0.0004068,0,0.44432,0.444322,2.4e-06,0,0.5638,0.5638,0.0,0
2250651,2026-05-17,2026-05,1.4814,1.04564,3.0471,0.39004,0.390039,6e-07,0,6.034,6.034388,0.0003884,0,0.61796,0.617955,4.8e-06,0,0.4772,0.4772,0.0,0
2250652,2026-05-17,2026-05,1.4814,1.04564,3.0471,0.39752,0.397523,2.6e-06,0,4.931,4.931238,0.0002382,0,0.49012,0.490123,3.5e-06,0,0.5096,0.5096,0.0,0
2250653,2026-05-17,2026-05,1.4814,1.04564,3.0471,0.4923,0.492304,3.9e-06,0,5.155,5.155005,5.2e-06,0,0.58361,0.583609,1.2e-06,0,0.6416,0.6416,0.0,0
2250654,2026-05-17,2026-05,1.4814,1.04564,3.0471,0.44191,0.441906,4.3e-06,0,5.145,5.144549,0.0004512,0,0.51719,0.517192,1.9e-06,0,0.57,0.57,0.0,0
2250655,2026-05-17,2026-05,1.4814,1.04564,3.0471,0.42216,0.422165,4.7e-06,0,4.559,4.55899,9.6e-06,0,0.44153,0.441531,1e-06,0,0.5536,0.5536,0.0,0
2250656,2026-05-17,2026-05,1.4814,1.04564,3.0471,0.43593,0.435927,3.1e-06,0,4.811,4.81099,1.04e-05,0,0.41576,0.415761,6e-07,0,0.5674,0.5674,0.0,0
2250657,2026-05-17,2026-05,1.4814,1.04564,3.0471,0.4124,0.412399,1.4e-06,0,4.982,4.982475,0.0004746,0,0.49624,0.496238,2.1e-06,0,0.5298,0.5298,0.0,0
2250658,2026-05-17,2026-05,1.4814,1.04564,3.0471,0.44704,0.447044,3.8e-06,0,4.696,4.695969,3.08e-05,0,0.34164,0.341639,1.5e-06,0,0.5873,0.5873,0.0,0
2250659,2026-05-17,2026-05,1.4814,1.04564,3.0471,0.43737,0.437372,2e-06,0,6.482,6.481922,7.76e-05,0,0.55091,0.550906,4.4e-06,0,0.5405,0.5405,0.0,0
2250660,2026-05-17,2026-05,1.4814,1.04564,3.0471,0.43799,0.437991,1e-06,0,5.365,5.365179,0.0001788,0,0.42395,0.423951,1.1e-06,0,0.5587,0.5587,0.0,0
2250661,2026-05-17,2026-05,1.4814,1.04564,3.0471,0.43151,0.431515,4.8e-06,0,4.024,4.023623,0.0003773,0,0.43527,0.435271,1.4e-06,0,0.582,0.582,0.0,0
2250662,2026-05-18,2026-05,1.4814,1.04564,3.0471,0.41184,0.411838,1.9e-06,0,5.064,5.064035,3.45e-05,0,0.50693,0.506927,2.5e-06,0,0.5266,0.5266,0.0,0
2250663,2026-05-18,2026-05,1.4814,1.04564,3.0471,0.38954,0.389538,1.6e-06,0,4.69,4.689695,0.0003046,0,0.52578,0.525782,1.8e-06,0,0.5029,0.5029,0.0,0
2250664,2026-05-18,2026-05,1.4814,1.04564,3.0471,0.49683,0.496827,2.7e-06,0,5.701,5.700829,0.0001707,0,0.46348,0.463485,4.5e-06,0,0.6395,0.6395,0.0,0
2250665,2026-05-18,2026-05,1.4814,1.04564,3.0471,0.43758,0.437578,1.6e-06,0,4.606,4.606044,4.42e-05,0,0.44776,0.447764,4.3e-06,0,0.5738,0.5738,0.0,0
2250666,2026-05-18,2026-05,1.4814,1.04564,3.0471,0.48061,0.480615,4.8e-06,0,5.893,5.893227,0.000227,0,0.48667,0.486671,1.4e-06,0,0.6124,0.6124,0.0,0
2250667,2026-05-18,2026-05,1.4814,1.04564,3.0471,0.41093,0.410927,3.1e-06,0,5.002,5.002342,0.0003418,0,0.43968,0.439682,2e-06,0,0.5272,0.5272,0.0,0
2250668,2026-05-18,2026-05,1.4814,1.04564,3.0471,0.47236,0.472357,2.6e-06,0,5.019,5.019072,7.2e-05,0,0.4415,0.441499,7e-07,0,0.6159,0.6159,0.0,0
2250669,2026-05-18,2026-05,1.4814,1.04564,3.0471,0.41792,0.417919,1.2e-06,0,5.651,5.650639,0.0003614,0,0.45754,0.457535,4.9e-06,0,0.5244,0.5244,0.0,0
2250670,2026-05-18,2026-05,1.4814,1.04564,3.0471,0.39268,0.392683,2.9e-06,0,4.774,4.774392,0.0003922,0,0.30222,0.302222,2.3e-06,0,0.5046,0.5046,0.0,0
2250671,2026-05-18,2026-05,1.4814,1.04564,3.0471,0.46802,0.468019,1.3e-06,0,6.171,6.171367,0.0003673,0,0.51856,0.518555,4.6e-06,0,0.5899,0.5899,0.0,0
2250672,2026-05-18,2026-05,1.4814,1.04564,3.0471,0.44889,0.44889,2e-07,0,4.545,4.545397,0.0003971,0,0.38146,0.38146,5e-07,0,0.5922,0.5922,0.0,0
2250673,2026-05-18,2026-05,1.4814,1.04564,3.0471,0.44348,0.443483,2.9e-06,0,4.094,4.093681,0.0003194,0,0.44476,0.444762,1.9e-06,0,0.5961,0.5961,0.0,0
2250674,2026-05-18,2026-05,1.4814,1.04564,3.0471,0.42175,0.421748,2.3e-06,0,3.81,3.810312,0.0003122,0,0.40419,0.404194,3.8e-06,0,0.5749,0.5749,0.0,0
2250675,2026-05-19,2026-05,1.4814,1.04564,3.0471,0.48095,0.480953,3e-06,0,4.286,4.286078,7.84e-05,0,0.40358,0.403582,2.4e-06,0,0.6445,0.6445,0.0,0
2250676,2026-05-19,2026-05,1.4814,1.04564,3.0471,0.44376,0.443757,3e-06,0,4.063,4.063357,0.000357,0,0.3721,0.372097,3.4e-06,0,0.5979,0.5979,0.0,0
2250677,2026-05-19,2026-05,1.4814,1.04564,3.0471,0.43572,0.43572,4e-07,0,5.069,5.069263,0.0002627,0,0.57374,0.57374,4e-07,0,0.5609,0.5609,0.0,0
2250678,2026-05-19,2026-05,1.4814,1.04564,3.0471,0.4871,0.487103,3.4e-06,0,5.146,5.145594,0.0004056,0,0.517,0.516998,2.1e-06,0,0.6342,0.6342,0.0,0
2250679,2026-05-19,2026-05,1.4814,1.04564,3.0471,0.47073,0.470731,1e-06,0,5.165,5.165462,0.0004616,0,0.52031,0.520309,1e-06,0,0.6106,0.6106,0.0,0
2250680,2026-05-19,2026-05,1.4814,1.04564,3.0471,0.45251,0.45251,3e-07,0,4.945,4.944832,0.0001684,0,0.4908,0.490804,3.7e-06,0,0.5883,0.5883,0.0,0
2250681,2026-05-19,2026-05,1.4814,1.04564,3.0471,0.50959,0.509587,3.1e-06,0,4.609,4.609181,0.0001811,0,0.51483,0.514835,4.7e-06,0,0.6771,0.6771,0.0,0
2250682,2026-05-19,2026-05,1.4814,1.04564,3.0471,0.45783,0.457826,4.1e-06,0,5.614,5.614041,4.12e-05,0,0.57393,0.573933,2.7e-06,0,0.5842,0.5842,0.0,0
2250683,2026-05-19,2026-05,1.4814,1.04564,3.0471,0.44417,0.444168,1.8e-06,0,3.935,3.934743,0.0002567,0,0.42283,0.422831,1.4e-06,0,0.603,0.603,0.0,0
2250684,2026-05-19,2026-05,1.4814,1.04564,3.0471,0.47229,0.47229,4e-07,0,4.327,4.326858,0.0001417,0,0.40971,0.409705,4.6e-06,0,0.631,0.631,0.0,0
2250685,2026-05-19,2026-05,1.4814,1.04564,3.0471,0.48737,0.487374,3.6e-06,0,6.823,6.822801,0.000199,0,0.58701,0.587009,1e-06,0,0.6104,0.6104,0.0,0
