rgId,gameId,gameDate,market,source,modelVersion,pick,prob,projValue,line,actual,stored_result,stored_correct,stored_brier,stored_signedError,f5_actual,issues,status
26391,2250765,2026-05-26,f5_total,walkforward_replay,wf-19288f01-p1,UNDER,0.3418,4.231,4.5,9.0,LOSS,0,0.433227,-4.769,4-5,,ok
26398,2250766,2026-05-26,f5_total,walkforward_replay,wf-19288f01-p1,UNDER,0.4993,5.018,4.5,9.0,LOSS,0,0.2507,-3.982,1-8,,ok
26405,2250767,2026-05-26,f5_total,walkforward_replay,wf-19288f01-p1,UNDER,0.3695,4.024,4.5,4.0,WIN,1,0.13653,0.024,2-2,,ok
26412,2250768,2026-05-26,f5_total,walkforward_replay,wf-19288f01-p1,UNDER,0.4946,4.444,3.5,3.0,WIN,1,0.244629,1.444,1-2,,ok
26419,2250769,2026-05-26,f5_total,walkforward_replay,wf-19288f01-p1,OVER,0.559,4.967,3.5,5.0,WIN,1,0.194481,-0.033,5-0,,ok
26426,2250770,2026-05-26,f5_total,walkforward_replay,wf-19288f01-p1,UNDER,0.4424,4.063,3.5,2.0,WIN,1,0.195718,2.063,2-0,,ok
26433,2250771,2026-05-26,f5_total,walkforward_replay,wf-19288f01-p1,UNDER,0.4235,4.426,4.5,11.0,LOSS,0,0.332352,-6.574,10-1,,ok
26440,2250772,2026-05-26,f5_total,walkforward_replay,wf-19288f01-p1,UNDER,0.366,3.993,4.5,6.0,LOSS,0,0.401956,-2.007,0-6,,ok
26447,2250773,2026-05-26,f5_total,walkforward_replay,wf-19288f01-p1,UNDER,0.4563,4.67,4.5,13.0,LOSS,0,0.29561,-8.33,4-9,,ok
26454,2250774,2026-05-26,f5_total,walkforward_replay,wf-19288f01-p1,UNDER,0.441,5.532,5.5,4.0,WIN,1,0.194481,1.532,4-0,,ok
26461,2250775,2026-05-26,f5_total,walkforward_replay,wf-19288f01-p1,OVER,0.5068,4.535,4.5,6.0,WIN,1,0.243246,-1.465,4-2,,ok
26468,2250776,2026-05-26,f5_total,walkforward_replay,wf-19288f01-p1,OVER,0.5327,5.825,5.5,11.0,WIN,1,0.218369,-5.175,1-10,,ok
26482,2250777,2026-05-27,f5_total,walkforward_replay,wf-19288f01-p1,OVER,0.5079,4.552,3.5,2.0,LOSS,0,0.257962,2.552,1-1,,ok
26489,2250778,2026-05-27,f5_total,walkforward_replay,wf-19288f01-p1,UNDER,0.3981,4.232,4.5,4.0,WIN,1,0.158484,0.232,1-3,,ok
26496,2250779,2026-05-27,f5_total,walkforward_replay,wf-19288f01-p1,UNDER,0.4248,4.432,1.5,1.0,WIN,1,0.180455,3.432,1-0,,ok
26503,2250780,2026-05-27,f5_total,walkforward_replay,wf-19288f01-p1,OVER,0.5105,5.619,4.5,5.0,WIN,1,0.23961,0.619,5-0,,ok
26510,2250781,2026-05-27,f5_total,walkforward_replay,wf-19288f01-p1,UNDER,0.4311,3.98,3.5,0.0,WIN,1,0.185847,3.98,0-0,,ok
26517,2250782,2026-05-27,f5_total,walkforward_replay,wf-19288f01-p1,UNDER,0.3809,5.015,4.5,8.0,LOSS,0,0.383285,-2.985,0-8,,ok
26524,2250783,2026-05-27,f5_total,walkforward_replay,wf-19288f01-p1,UNDER,0.4117,3.841,3.5,3.0,WIN,1,0.169497,0.841,0-3,,ok
26531,2250784,2026-05-27,f5_total,walkforward_replay,wf-19288f01-p1,OVER,0.5136,5.134,4.5,8.0,WIN,1,0.236585,-2.866,4-4,,ok
26538,2250785,2026-05-27,f5_total,walkforward_replay,wf-19288f01-p1,UNDER,0.3837,4.13,4.5,6.0,LOSS,0,0.379826,-1.87,0-6,,ok
26545,2250786,2026-05-27,f5_total,walkforward_replay,wf-19288f01-p1,UNDER,0.4257,4.44,4.5,4.0,WIN,1,0.18122,0.44,1-3,,ok
26552,2250787,2026-05-27,f5_total,walkforward_replay,wf-19288f01-p1,UNDER,0.4149,4.365,4.5,9.0,LOSS,0,0.342342,-4.635,1-8,,ok
26559,2250788,2026-05-27,f5_total,walkforward_replay,wf-19288f01-p1,OVER,0.5012,5.03,4.5,2.0,LOSS,0,0.251201,3.03,2-0,,ok
26566,2250789,2026-05-27,f5_total,walkforward_replay,wf-19288f01-p1,UNDER,0.4816,4.345,3.5,4.0,LOSS,0,0.268739,0.345,2-2,,ok
26573,2250790,2026-05-27,f5_total,walkforward_replay,wf-19288f01-p1,UNDER,0.4244,4.435,4.5,4.0,WIN,1,0.180115,0.435,1-3,,ok
26767,2250825,2026-05-31,f5_total,walkforward_replay,wf-19288f01-p1,UNDER,0.4563,4.67,4.5,6.0,LOSS,0,0.29561,-1.33,0-6,,ok
26774,2250826,2026-05-31,f5_total,walkforward_replay,wf-19288f01-p1,OVER,0.5561,6.048,5.5,3.0,LOSS,0,0.309247,3.048,0-3,,ok
26781,2250827,2026-05-31,f5_total,walkforward_replay,wf-19288f01-p1,UNDER,0.4766,4.311,3.5,9.0,LOSS,0,0.273948,-4.689,0-9,,ok
26788,2250828,2026-05-31,f5_total,walkforward_replay,wf-19288f01-p1,UNDER,0.4472,4.091,3.5,7.0,LOSS,0,0.305588,-2.909,3-4,,ok
26795,2250829,2026-05-31,f5_total,walkforward_replay,wf-19288f01-p1,UNDER,0.4164,4.366,4.5,4.0,WIN,1,0.173389,0.366,1-3,,ok
26802,2250830,2026-05-31,f5_total,walkforward_replay,wf-19288f01-p1,UNDER,0.4593,4.697,4.5,6.0,LOSS,0,0.292356,-1.303,2-4,,ok
26809,2250831,2026-05-31,f5_total,walkforward_replay,wf-19288f01-p1,OVER,0.581,5.159,4.5,6.0,WIN,1,0.175561,-0.841,1-5,,ok
26816,2250832,2026-05-31,f5_total,walkforward_replay,wf-19288f01-p1,UNDER,0.3967,4.221,4.5,1.0,WIN,1,0.157371,3.221,1-0,,ok
26823,2250833,2026-05-31,f5_total,walkforward_replay,wf-19288f01-p1,UNDER,0.4814,4.354,3.5,2.0,WIN,1,0.231746,2.354,2-0,,ok
26830,2250834,2026-05-31,f5_total,walkforward_replay,wf-19288f01-p1,UNDER,0.425,3.933,3.5,6.0,LOSS,0,0.330625,-2.067,0-6,,ok
26837,2250835,2026-05-31,f5_total,walkforward_replay,wf-19288f01-p1,OVER,0.5095,6.657,6.5,16.0,WIN,1,0.24059,-9.343,11-5,,ok
26844,2250836,2026-05-31,f5_total,walkforward_replay,wf-19288f01-p1,OVER,0.5466,6.523,5.5,16.0,WIN,1,0.205572,-9.477,13-3,,ok
26851,2250837,2026-05-31,f5_total,walkforward_replay,wf-19288f01-p1,UNDER,0.4453,5.055,4.5,6.0,LOSS,0,0.307692,-0.945,0-6,,ok
26858,2250838,2026-05-31,f5_total,walkforward_replay,wf-19288f01-p1,OVER,0.5187,5.175,4.5,5.0,WIN,1,0.23165,0.175,0-5,,ok
26872,2250839,2026-06-01,f5_total,walkforward_replay,wf-19288f01-p1,UNDER,0.46,4.7,4.5,9.0,LOSS,0,0.2916,-4.3,7-2,,ok
26879,2250840,2026-06-01,f5_total,walkforward_replay,wf-19288f01-p1,OVER,0.5496,5.44,4.5,4.0,LOSS,0,0.30206,1.44,1-3,,ok
26886,2250841,2026-06-01,f5_total,walkforward_replay,wf-19288f01-p1,UNDER,0.4012,5.186,5.5,7.0,LOSS,0,0.358561,-1.814,6-1,,ok
26893,2250842,2026-06-01,f5_total,walkforward_replay,wf-19288f01-p1,UNDER,0.4337,4.497,4.5,13.0,LOSS,0,0.320696,-8.503,4-9,,ok
26900,2250843,2026-06-01,f5_total,walkforward_replay,wf-19288f01-p1,UNDER,0.4644,4.226,3.5,10.0,LOSS,0,0.286867,-5.774,2-8,,ok
26907,2250844,2026-06-01,f5_total,walkforward_replay,wf-19288f01-p1,UNDER,0.4543,4.142,3.5,2.0,WIN,1,0.206388,2.142,2-0,,ok
26914,2250845,2026-06-01,f5_total,walkforward_replay,wf-19288f01-p1,OVER,0.5437,5.396,4.5,9.0,WIN,1,0.20821,-3.604,3-6,,ok
26921,2250846,2026-06-01,f5_total,walkforward_replay,wf-19288f01-p1,UNDER,0.3514,3.426,3.5,2.0,WIN,1,0.123482,1.426,1-1,,ok
26935,2250847,2026-06-02,f5_total,walkforward_replay,wf-19288f01-p1,UNDER,0.4945,4.973,4.5,5.0,LOSS,0,0.25553,-0.027,5-0,,ok
26942,2250848,2026-06-02,f5_total,walkforward_replay,wf-19288f01-p1,OVER,0.5344,5.302,4.5,4.0,LOSS,0,0.285583,1.302,2-2,,ok
26949,2250849,2026-06-02,f5_total,walkforward_replay,wf-19288f01-p1,UNDER,0.4347,4.507,4.5,6.0,LOSS,0,0.319564,-1.493,4-2,,ok
26956,2250850,2026-06-02,f5_total,walkforward_replay,wf-19288f01-p1,UNDER,0.4767,5.328,4.5,4.0,WIN,1,0.227243,1.328,4-0,,ok
26963,2250851,2026-06-02,f5_total,walkforward_replay,wf-19288f01-p1,UNDER,0.4872,4.391,3.5,9.0,LOSS,0,0.262964,-4.609,5-4,,ok
26970,2250852,2026-06-02,f5_total,walkforward_replay,wf-19288f01-p1,UNDER,0.4264,4.907,4.5,4.0,WIN,1,0.181817,0.907,3-1,,ok
26977,2250853,2026-06-02,f5_total,walkforward_replay,wf-19288f01-p1,UNDER,0.4929,4.435,4.5,5.0,LOSS,0,0.25715,-0.565,2-3,,ok
26984,2250854,2026-06-02,f5_total,walkforward_replay,wf-19288f01-p1,UNDER,0.4357,4.517,4.5,9.0,LOSS,0,0.318434,-4.483,3-6,,ok
26991,2250855,2026-06-02,f5_total,walkforward_replay,wf-19288f01-p1,UNDER,0.4305,3.977,3.5,3.0,WIN,1,0.18533,0.977,0-3,,ok
26998,2250856,2026-06-02,f5_total,walkforward_replay,wf-19288f01-p1,UNDER,0.4455,4.083,3.5,4.0,LOSS,0,0.30747,0.083,2-2,,ok
27005,2250857,2026-06-02,f5_total,walkforward_replay,wf-19288f01-p1,OVER,0.5588,4.96,4.5,3.0,LOSS,0,0.312257,1.96,2-1,,ok
27012,2250858,2026-06-02,f5_total,walkforward_replay,wf-19288f01-p1,UNDER,0.4433,5.041,4.5,6.0,LOSS,0,0.309915,-0.959,2-4,,ok
27019,2250859,2026-06-02,f5_total,walkforward_replay,wf-19288f01-p1,OVER,0.5168,5.162,4.5,10.0,WIN,1,0.233482,-4.838,8-2,,ok
27026,2250860,2026-06-02,f5_total,walkforward_replay,wf-19288f01-p1,UNDER,0.369,3.543,4.5,9.0,LOSS,0,0.398161,-5.457,2-7,,ok
29465,2251320,2026-07-10,f5_total,walkforward_replay,wf-19288f01-p1,UNDER,0.4184,4.841,4.5,4.0,WIN,1,0.175059,0.841,2-2,,ok
29472,2251322,2026-07-10,f5_total,walkforward_replay,wf-19288f01-p1,OVER,0.569,6.744,5.5,3.0,LOSS,0,0.323761,3.744,2-1,,ok
29479,2251323,2026-07-10,f5_total,walkforward_replay,wf-19288f01-p1,UNDER,0.3608,5.282,5.5,5.0,WIN,1,0.130177,0.282,2-3,,ok
29486,2251324,2026-07-10,f5_total,walkforward_replay,wf-19288f01-p1,UNDER,0.3143,4.471,4.5,1.0,WIN,1,0.098784,3.471,0-1,,ok
29493,2251325,2026-07-10,f5_total,walkforward_replay,wf-19288f01-p1,UNDER,0.4936,4.436,4.5,3.0,WIN,1,0.243641,1.436,2-1,,ok
29500,2251326,2026-07-10,f5_total,walkforward_replay,wf-19288f01-p1,UNDER,0.4259,4.439,4.5,5.0,LOSS,0,0.329591,-0.561,1-4,,ok
29507,2251327,2026-07-10,f5_total,walkforward_replay,wf-19288f01-p1,UNDER,0.451,4.12,3.5,3.0,WIN,1,0.203401,1.12,3-0,,ok
29514,2251328,2026-07-10,f5_total,walkforward_replay,wf-19288f01-p1,UNDER,0.4746,4.819,4.5,4.0,WIN,1,0.225245,0.819,0-4,,ok
29521,2251329,2026-07-10,f5_total,walkforward_replay,wf-19288f01-p1,UNDER,0.3704,4.03,4.5,3.0,WIN,1,0.137196,1.03,0-3,,ok
29528,2251330,2026-07-10,f5_total,walkforward_replay,wf-19288f01-p1,UNDER,0.4393,5.519,5.5,5.0,WIN,1,0.192984,0.519,4-1,,ok
29535,2251331,2026-07-10,f5_total,walkforward_replay,wf-19288f01-p1,UNDER,0.4311,4.481,4.5,1.0,WIN,1,0.185847,3.481,1-0,,ok
29542,2251332,2026-07-10,f5_total,walkforward_replay,wf-19288f01-p1,OVER,0.5158,5.156,4.5,7.0,WIN,1,0.23445,-1.844,5-2,,ok
29549,2251333,2026-07-10,f5_total,walkforward_replay,wf-19288f01-p1,UNDER,0.4654,4.753,4.5,2.0,WIN,1,0.216597,2.753,1-1,,ok
29563,2251334,2026-07-11,f5_total,walkforward_replay,wf-19288f01-p1,UNDER,0.4531,5.129,4.5,5.0,LOSS,0,0.2991,0.129,2-3,,ok
29570,2251335,2026-07-11,f5_total,walkforward_replay,wf-19288f01-p1,OVER,0.5073,5.087,4.5,2.0,LOSS,0,0.257353,3.087,1-1,,ok
29577,2251336,2026-07-11,f5_total,walkforward_replay,wf-19288f01-p1,UNDER,0.4479,5.081,4.5,2.0,WIN,1,0.200614,3.081,0-2,,ok
29584,2251337,2026-07-11,f5_total,walkforward_replay,wf-19288f01-p1,UNDER,0.4388,5.01,4.5,4.0,WIN,1,0.192545,1.01,2-2,,ok
29591,2251338,2026-07-11,f5_total,walkforward_replay,wf-19288f01-p1,OVER,0.524,5.23,4.5,2.0,LOSS,0,0.274576,3.23,2-0,,ok
29598,2251339,2026-07-11,f5_total,walkforward_replay,wf-19288f01-p1,UNDER,0.4589,4.178,3.5,3.0,WIN,1,0.210589,1.178,1-2,,ok
29605,2251340,2026-07-11,f5_total,walkforward_replay,wf-19288f01-p1,UNDER,0.3826,4.125,4.5,0.0,WIN,1,0.146383,4.125,0-0,,ok
29612,2251341,2026-07-11,f5_total,walkforward_replay,wf-19288f01-p1,UNDER,0.4272,3.952,4.5,2.0,WIN,1,0.1825,1.952,2-0,,ok
29619,2251342,2026-07-11,f5_total,walkforward_replay,wf-19288f01-p1,UNDER,0.4615,4.197,3.5,5.0,LOSS,0,0.289982,-0.803,4-1,,ok
29626,2251343,2026-07-11,f5_total,walkforward_replay,wf-19288f01-p1,UNDER,0.4886,5.43,4.5,4.0,WIN,1,0.23873,1.43,0-4,,ok
29633,2251344,2026-07-11,f5_total,walkforward_replay,wf-19288f01-p1,UNDER,0.3256,4.112,8.5,8.0,WIN,1,0.106015,-3.888,7-1,,ok
29640,2251345,2026-07-11,f5_total,walkforward_replay,wf-19288f01-p1,UNDER,0.3345,4.64,3.5,3.0,WIN,1,0.11189,1.64,1-2,,ok
30005,2251346,2026-07-11,f5_total,walkforward_replay,wf-19288f01-p1,UNDER,0.4571,4.68,5.5,4.0,WIN,1,0.20894,0.68,0-4,,ok
30012,2251347,2026-07-11,f5_total,walkforward_replay,wf-19288f01-p1,UNDER,0.3989,4.239,4.5,11.0,LOSS,0,0.361321,-6.761,4-7,,ok
30026,2251348,2026-07-12,f5_total,walkforward_replay,wf-19288f01-p1,UNDER,0.465,4.74,4.5,16.0,LOSS,0,0.286225,-11.26,2-14,,ok
30033,2251349,2026-07-12,f5_total,walkforward_replay,wf-19288f01-p1,UNDER,0.4179,5.336,5.5,4.0,WIN,1,0.17464,1.336,2-2,,ok
30040,2251350,2026-07-12,f5_total,walkforward_replay,wf-19288f01-p1,UNDER,0.4753,5.838,4.5,3.0,WIN,1,0.22591,2.838,2-1,,ok
30047,2251351,2026-07-12,f5_total,walkforward_replay,wf-19288f01-p1,UNDER,0.452,5.112,4.5,8.0,LOSS,0,0.300304,-2.888,4-4,,ok
30054,2251352,2026-07-12,f5_total,walkforward_replay,wf-19288f01-p1,UNDER,0.444,4.578,4.5,1.0,WIN,1,0.197136,3.578,0-1,,ok
30061,2251353,2026-07-12,f5_total,walkforward_replay,wf-19288f01-p1,UNDER,0.3967,4.222,4.5,7.0,LOSS,0,0.363971,-2.778,7-0,,ok
30068,2251354,2026-07-12,f5_total,walkforward_replay,wf-19288f01-p1,UNDER,0.433,3.994,3.5,1.0,WIN,1,0.187489,2.994,1-0,,ok
30075,2251355,2026-07-12,f5_total,walkforward_replay,wf-19288f01-p1,UNDER,0.4902,4.416,4.5,4.0,WIN,1,0.240296,0.416,3-1,,ok
30082,2251356,2026-07-12,f5_total,walkforward_replay,wf-19288f01-p1,UNDER,0.4079,4.754,4.5,4.0,WIN,1,0.166382,0.754,1-3,,ok
30089,2251357,2026-07-12,f5_total,walkforward_replay,wf-19288f01-p1,UNDER,0.4216,4.408,4.5,10.0,LOSS,0,0.334547,-5.592,1-9,,ok
30096,2251358,2026-07-12,f5_total,walkforward_replay,wf-19288f01-p1,OVER,0.5014,4.502,4.5,3.0,LOSS,0,0.251402,1.502,2-1,,ok
30103,2251359,2026-07-12,f5_total,walkforward_replay,wf-19288f01-p1,UNDER,0.4275,4.915,4.5,5.0,LOSS,0,0.327756,-0.085,1-4,,ok
30110,2251360,2026-07-12,f5_total,walkforward_replay,wf-19288f01-p1,UNDER,0.4703,5.274,4.5,2.0,WIN,1,0.221182,3.274,1-1,,ok
30117,2251361,2026-07-12,f5_total,walkforward_replay,wf-19288f01-p1,UNDER,0.4358,4.515,4.5,6.0,LOSS,0,0.318322,-1.485,3-3,,ok
30131,2251362,2026-07-16,f5_total,walkforward_replay,wf-19288f01-p1,UNDER,0.427,5.409,1.5,1.0,WIN,1,0.182329,4.409,1-0,,ok
30145,2251363,2026-07-17,f5_total,walkforward_replay,wf-19288f01-p1,OVER,0.5083,5.606,2.5,1.0,LOSS,0,0.258369,4.606,0-1,,ok
30152,2251364,2026-07-17,f5_total,walkforward_replay,wf-19288f01-p1,UNDER,0.4524,4.647,8.5,11.0,LOSS,0,0.299866,-6.353,8-3,,ok
30236,2251365,2026-07-18,f5_total,walkforward_replay,wf-19288f01-p1,UNDER,0.4585,4.172,4.5,3.0,WIN,1,0.210222,1.172,2-1,,ok
30159,2251366,2026-07-17,f5_total,walkforward_replay,wf-19288f01-p1,UNDER,0.4057,4.745,4.5,8.0,LOSS,0,0.353192,-3.255,3-5,,ok
30166,2251367,2026-07-17,f5_total,walkforward_replay,wf-19288f01-p1,UNDER,0.4307,4.478,4.5,8.0,LOSS,0,0.324102,-3.522,0-8,,ok
30173,2251368,2026-07-17,f5_total,walkforward_replay,wf-19288f01-p1,UNDER,0.3842,4.133,3.5,2.0,WIN,1,0.14761,2.133,1-1,,ok
30180,2251369,2026-07-17,f5_total,walkforward_replay,wf-19288f01-p1,UNDER,0.3405,5.104,6.5,5.0,WIN,1,0.11594,0.104,4-1,,ok
30187,2251370,2026-07-17,f5_total,walkforward_replay,wf-19288f01-p1,UNDER,0.4347,4.509,4.5,3.0,WIN,1,0.188964,1.509,1-2,,ok
30194,2251371,2026-07-17,f5_total,walkforward_replay,wf-19288f01-p1,UNDER,0.3588,4.837,5.5,3.0,WIN,1,0.128737,1.837,2-1,,ok
30201,2251372,2026-07-17,f5_total,walkforward_replay,wf-19288f01-p1,UNDER,0.4275,6.38,6.5,2.0,WIN,1,0.182756,4.38,1-1,,ok
30208,2251373,2026-07-17,f5_total,walkforward_replay,wf-19288f01-p1,UNDER,0.3839,4.131,4.5,1.0,WIN,1,0.147379,3.131,0-1,,ok
30215,2251374,2026-07-17,f5_total,walkforward_replay,wf-19288f01-p1,UNDER,0.4307,5.903,5.5,10.0,LOSS,0,0.324102,-4.097,8-2,,ok
30222,2251375,2026-07-17,f5_total,walkforward_replay,wf-19288f01-p1,UNDER,0.3903,3.689,3.5,2.0,WIN,1,0.152334,1.689,2-0,,ok
30243,2251376,2026-07-18,f5_total,walkforward_replay,wf-19288f01-p1,UNDER,0.4385,4.535,4.5,6.0,LOSS,0,0.315282,-1.465,1-5,,ok
30250,2251377,2026-07-18,f5_total,walkforward_replay,wf-19288f01-p1,OVER,0.508,5.599,4.5,1.0,LOSS,0,0.258064,4.599,0-1,,ok
30257,2251378,2026-07-18,f5_total,walkforward_replay,wf-19288f01-p1,UNDER,0.4347,6.921,6.5,10.0,LOSS,0,0.319564,-3.079,2-8,,ok
30264,2251379,2026-07-18,f5_total,walkforward_replay,wf-19288f01-p1,UNDER,0.4863,4.911,4.5,5.0,LOSS,0,0.263888,-0.089,1-4,,ok
30271,2251380,2026-07-18,f5_total,walkforward_replay,wf-19288f01-p1,UNDER,0.401,4.698,4.5,1.0,WIN,1,0.160801,3.698,1-0,,ok
30278,2251381,2026-07-18,f5_total,walkforward_replay,wf-19288f01-p1,UNDER,0.3896,4.173,4.5,3.0,WIN,1,0.151788,1.173,3-0,,ok
30285,2251382,2026-07-18,f5_total,walkforward_replay,wf-19288f01-p1,UNDER,0.298,4.734,6.5,5.0,WIN,1,0.088804,-0.266,1-4,,ok
30292,2251383,2026-07-18,f5_total,walkforward_replay,wf-19288f01-p1,UNDER,0.323,4.545,5.5,8.0,LOSS,0,0.458329,-3.455,5-3,,ok
30299,2251384,2026-07-18,f5_total,walkforward_replay,wf-19288f01-p1,UNDER,0.3961,4.657,4.5,8.0,LOSS,0,0.364695,-3.343,3-5,,ok
30306,2251385,2026-07-18,f5_total,walkforward_replay,wf-19288f01-p1,UNDER,0.3945,4.202,4.5,5.0,LOSS,0,0.36663,-0.798,3-2,,ok
30313,2251386,2026-07-18,f5_total,walkforward_replay,wf-19288f01-p1,UNDER,0.4078,3.813,3.5,1.0,WIN,1,0.166301,2.813,1-0,,ok
30341,2251387,2026-07-19,f5_total,walkforward_replay,wf-19288f01-p1,UNDER,0.4256,4.437,3.5,4.0,LOSS,0,0.329935,0.437,3-1,,ok
30320,2251388,2026-07-18,f5_total,walkforward_replay,wf-19288f01-p1,UNDER,0.396,6.08,6.5,6.0,WIN,1,0.156816,0.08,0-6,,ok
30327,2251389,2026-07-18,f5_total,walkforward_replay,wf-19288f01-p1,UNDER,0.4772,4.83,4.5,7.0,LOSS,0,0.27332,-2.17,7-0,,ok
30348,2251390,2026-07-19,f5_total,walkforward_replay,wf-19288f01-p1,UNDER,0.4196,4.392,4.5,1.0,WIN,1,0.176064,3.392,1-0,,ok
30355,2251391,2026-07-19,f5_total,walkforward_replay,wf-19288f01-p1,UNDER,0.4027,4.261,4.5,7.0,LOSS,0,0.356767,-2.739,1-6,,ok
30362,2251392,2026-07-19,f5_total,walkforward_replay,wf-19288f01-p1,UNDER,0.4954,4.978,4.5,5.0,LOSS,0,0.254621,-0.022,5-0,,ok
30369,2251393,2026-07-19,f5_total,walkforward_replay,wf-19288f01-p1,UNDER,0.4737,4.813,4.5,7.0,LOSS,0,0.276992,-2.187,3-4,,ok
30376,2251394,2026-07-19,f5_total,walkforward_replay,wf-19288f01-p1,UNDER,0.4389,4.028,3.5,3.0,WIN,1,0.192633,1.028,2-1,,ok
30383,2251395,2026-07-19,f5_total,walkforward_replay,wf-19288f01-p1,UNDER,0.481,4.87,4.5,5.0,LOSS,0,0.269361,-0.13,4-1,,ok
30390,2251396,2026-07-19,f5_total,walkforward_replay,wf-19288f01-p1,UNDER,0.4095,5.262,5.5,9.0,LOSS,0,0.34869,-3.738,7-2,,ok
30397,2251397,2026-07-19,f5_total,walkforward_replay,wf-19288f01-p1,UNDER,0.3973,4.225,4.5,1.0,WIN,1,0.157847,3.225,1-0,,ok
30404,2251398,2026-07-19,f5_total,walkforward_replay,wf-19288f01-p1,OVER,0.5222,4.663,4.5,10.0,WIN,1,0.228293,-5.337,0-10,,ok
30411,2251399,2026-07-19,f5_total,walkforward_replay,wf-19288f01-p1,UNDER,0.4939,6.509,5.5,10.0,LOSS,0,0.256137,-3.491,9-1,,ok
30418,2251400,2026-07-19,f5_total,walkforward_replay,wf-19288f01-p1,UNDER,0.4563,6.144,5.5,6.0,LOSS,0,0.29561,0.144,5-1,,ok
30425,2251401,2026-07-19,f5_total,walkforward_replay,wf-19288f01-p1,UNDER,0.3403,4.685,5.5,3.0,WIN,1,0.115804,1.685,1-2,,ok
30432,2251402,2026-07-19,f5_total,walkforward_replay,wf-19288f01-p1,UNDER,0.3688,3.542,3.5,6.0,LOSS,0,0.398413,-2.458,3-3,,ok
30439,2251403,2026-07-19,f5_total,walkforward_replay,wf-19288f01-p1,UNDER,0.4352,4.979,3.5,1.0,WIN,1,0.189399,3.979,0-1,,ok
30453,2251404,2026-07-20,f5_total,walkforward_replay,wf-19288f01-p1,UNDER,0.4475,4.095,10.5,11.0,LOSS,0,0.305256,-6.905,2-9,,ok
30460,2251405,2026-07-20,f5_total,walkforward_replay,wf-19288f01-p1,UNDER,0.4599,4.695,11.5,13.0,LOSS,0,0.291708,-8.305,5-8,,ok
30467,2251406,2026-07-20,f5_total,walkforward_replay,wf-19288f01-p1,UNDER,0.4761,4.304,3.5,5.0,LOSS,0,0.274471,-0.696,4-1,,ok
30474,2251407,2026-07-20,f5_total,walkforward_replay,wf-19288f01-p1,UNDER,0.4226,4.418,5.5,5.0,WIN,1,0.178591,-0.582,2-3,,ok
30481,2251408,2026-07-20,f5_total,walkforward_replay,wf-19288f01-p1,OVER,0.5253,5.235,4.5,5.0,WIN,1,0.22534,0.235,1-4,,ok
30488,2251409,2026-07-20,f5_total,walkforward_replay,wf-19288f01-p1,UNDER,0.4468,5.071,5.5,3.0,WIN,1,0.19963,2.071,1-2,,ok
30495,2251410,2026-07-20,f5_total,walkforward_replay,wf-19288f01-p1,UNDER,0.3525,4.778,3.5,4.0,LOSS,0,0.419256,0.778,1-3,,ok
30502,2251411,2026-07-20,f5_total,walkforward_replay,wf-19288f01-p1,UNDER,0.4804,4.342,3.5,6.0,LOSS,0,0.269984,-1.658,1-5,,ok
30509,2251412,2026-07-20,f5_total,walkforward_replay,wf-19288f01-p1,UNDER,0.2859,5.069,6.5,7.0,LOSS,0,0.509939,-1.931,4-3,,ok
30516,2251413,2026-07-20,f5_total,walkforward_replay,wf-19288f01-p1,UNDER,0.4412,4.043,4.5,7.0,LOSS,0,0.312257,-2.957,5-2,,ok
30523,2251414,2026-07-20,f5_total,walkforward_replay,wf-19288f01-p1,UNDER,0.4045,4.73,4.5,11.0,LOSS,0,0.35462,-6.27,4-7,,ok
30530,2251415,2026-07-20,f5_total,walkforward_replay,wf-19288f01-p1,UNDER,0.4509,6.603,6.5,6.0,WIN,1,0.203311,0.603,3-3,,ok
30537,2251416,2026-07-20,f5_total,walkforward_replay,wf-19288f01-p1,UNDER,0.441,4.043,3.5,1.0,WIN,1,0.194481,3.043,0-1,,ok
30544,2251417,2026-07-20,f5_total,walkforward_replay,wf-19288f01-p1,UNDER,0.371,4.46,4.5,3.0,WIN,1,0.137641,1.46,2-1,,ok
30558,2251418,2026-07-21,f5_total,walkforward_replay,wf-19288f01-p1,UNDER,0.3725,4.044,4.5,4.0,WIN,1,0.138756,0.044,2-2,,ok
30565,2251419,2026-07-21,f5_total,walkforward_replay,wf-19288f01-p1,UNDER,0.3746,4.489,4.5,3.0,WIN,1,0.140325,1.489,2-1,,ok
30649,2251420,2026-07-22,f5_total,walkforward_replay,wf-19288f01-p1,UNDER,0.4054,4.74,5.5,0.0,WIN,1,0.164349,4.74,0-0,,ok
30572,2251421,2026-07-21,f5_total,walkforward_replay,wf-19288f01-p1,OVER,0.5309,4.739,4.5,8.0,WIN,1,0.220055,-3.261,8-0,,ok
30656,2251422,2026-07-22,f5_total,walkforward_replay,wf-19288f01-p1,UNDER,0.265,4.07,5.5,8.0,LOSS,0,0.540225,-3.93,2-6,,ok
30579,2251423,2026-07-21,f5_total,walkforward_replay,wf-19288f01-p1,UNDER,0.4598,5.186,5.5,7.0,LOSS,0,0.291816,-1.814,5-2,,ok
30586,2251424,2026-07-21,f5_total,walkforward_replay,wf-19288f01-p1,UNDER,0.4501,5.098,3.5,3.0,WIN,1,0.20259,2.098,2-1,,ok
