gameId,gameDate,matchup,mlbGamePk,actualF5Away,actualF5Home,actualF5Total,lsF5,f5AwayRunLine,f5Total,modelF5AwayWinPct,modelF5HomeWinPct,modelF5AwayRLCoverPct,modelF5AwayScore,modelF5HomeScore,modelF5OverRate,stored_f5MlResult,derived_f5MlResult,f5Ml_status,stored_f5MlCorrect,derived_f5MlCorrect,stored_f5RlResult,derived_f5Rl_probConv,derived_f5Rl_marginConv,f5Rl_status,f5Rl_convDisagree,stored_f5RlCorrect,derived_f5RlCorrect_probConv,derived_f5RlCorrect_marginConv,stored_f5TotalResult,derived_f5TotalResult,f5Total_status,stored_f5TotalCorrect,derived_f5TotalCorrect,stored_brierF5Ml,derived_brierF5Ml_away,derived_brierF5Ml_home,brierF5Ml_status,stored_brierF5Total,derived_brierF5Total,brierF5Total_status,f5BacktestRunAt
2251259,2026-07-05,NYM@ATL 2026-07-05,824902,5,3,8,5-3,,,43.37,39.74,52.18,2.09,1.96,0.37,LOSS,LOSS,match,0,0,,,,both-null,0,,,,,,both-null,,,0.320696,0.320696,0.157927,match-away-base,,,both-null,1784992359459
2251260,2026-07-05,BAL@CIN 2026-07-05,824497,0,2,2,0-2,,,46.34,38,54.94,2.51,2.18,0.34,WIN,WIN,match,1,1,,,,both-null,0,,,,,,both-null,,,0.21474,0.21474,0.3844,match-away-base,,,both-null,1784992359459
2251261,2026-07-05,PIT@WSH 2026-07-05,822715,4,4,8,4-4,,,44.24,41.56,51.56,2.97,2.84,0.47,PUSH,PUSH,match,,,,,,both-null,0,,,,,,both-null,,,,,,both-null,,,both-null,1784992359459
2251262,2026-07-05,MIN@NYY 2026-07-05,823525,4,0,4,4-0,,,40.89,43.56,48.42,2.33,2.44,0.47,LOSS,LOSS,match,0,0,,,,both-null,0,,,,,,both-null,,,0.349399,0.349399,0.189747,match-away-base,,,both-null,1784992359459
2251263,2026-07-05,CWS@CLE 2026-07-05,824413,6,6,12,6-6,,,35.91,47.47,43.07,1.87,2.3,0.39,PUSH,PUSH,match,,,,,,both-null,0,,,,,,both-null,,,,,,both-null,,,both-null,1784992359459
2251264,2026-07-05,STL@CHC 2026-07-05,824656,0,2,2,0-2,,,36.04,48.6,42.58,2.16,2.68,0.48,WIN,WIN,match,1,1,,,,both-null,0,,,,,,both-null,,,0.129888,0.129888,0.264196,match-away-base,,,both-null,1784992359459
2251265,2026-07-05,PHI@KC 2026-07-05,824091,1,3,4,1-3,,,42.63,42.32,50.18,2.57,2.56,0.39,WIN,WIN,match,1,1,,,,both-null,0,,,,,,both-null,,,0.181732,0.181732,0.332698,match-away-base,,,both-null,1784992359459
2251266,2026-07-05,TB@HOU 2026-07-05,824172,0,1,1,0-1,,,37.74,46.67,44.71,2.2,2.56,0.41,WIN,WIN,match,1,1,,,,both-null,0,,,,,,both-null,,,0.142431,0.142431,0.284409,match-away-base,,,both-null,1784992359459
2251267,2026-07-05,DET@TEX 2026-07-05,822879,6,2,8,6-2,,,46.27,35.95,56.27,2.02,1.67,0.39,LOSS,LOSS,match,0,0,,,,both-null,0,,,,,,both-null,,,0.288691,0.288691,0.12924,match-away-base,,,both-null,1784992359459
2251268,2026-07-05,SF@COL 2026-07-05,824333,5,4,9,5-4,,,45.51,41.27,52.44,3.55,3.33,0.43,LOSS,LOSS,match,0,0,,,,both-null,0,,,,,,both-null,,,0.296916,0.296916,0.170321,match-away-base,,,both-null,1784992359459
2251269,2026-07-05,MIA@ATH 2026-07-05,824980,6,0,6,6-0,,,41.15,43.88,48.4,2.52,2.64,0.4,LOSS,LOSS,match,0,0,,,,both-null,0,,,,,,both-null,,,0.346332,0.346332,0.192545,match-away-base,,,both-null,1784992359459
2251270,2026-07-05,TOR@SEA 2026-07-05,823117,0,3,3,0-3,,,42,39.51,51.53,1.77,1.69,0.36,WIN,WIN,match,1,1,,,,both-null,0,,,,,,both-null,,,0.1764,0.1764,0.365904,match-away-base,,,both-null,1784992359459
2251271,2026-07-05,SD@LAD 2026-07-05,823931,1,0,1,1-0,,,34.66,50.67,40.61,2.3,3,0.42,LOSS,LOSS,match,0,0,,,,both-null,0,,,,,,both-null,,,0.426932,0.426932,0.256745,match-away-base,,,both-null,1784992359459
2251272,2026-07-05,BOS@LAA 2026-07-05,824010,5,3,8,5-3,,,47.91,36.26,56.92,2.55,2.09,0.45,LOSS,LOSS,match,0,0,,,,both-null,0,,,,,,both-null,,,0.271337,0.271337,0.131479,match-away-base,,,both-null,1784992359459
2253626,2026-07-05,MIL@ARI 2026-07-05,825061,0,1,1,0-1,,,45.08,39.47,53.32,2.56,2.33,0.42,WIN,WIN,match,1,1,,,,both-null,0,,,,,,both-null,,,0.203221,0.203221,0.366388,match-away-base,,,both-null,1784992359459
2251273,2026-07-06,PHI@KC 2026-07-06,824089,1,10,11,1-10,,,45.31,39.08,53.69,2.51,2.26,0.47,WIN,WIN,match,1,1,,,,both-null,0,,,,,,both-null,,,0.2053,0.2053,0.371125,match-away-base,,,both-null,1784992359459
2251274,2026-07-06,NYY@TB 2026-07-06,822958,3,1,4,3-1,,,45.82,37.93,54.71,2.34,2.04,0.49,LOSS,LOSS,match,0,0,,,,both-null,0,,,,,,both-null,,,0.293547,0.293547,0.143868,match-away-base,,,both-null,1784992359459
2251275,2026-07-06,HOU@WSH 2026-07-06,822712,6,12,18,6-12,,,41.64,44.39,48.41,2.96,3.1,0.5,WIN,WIN,match,1,1,,,,both-null,0,,,,,,both-null,,,0.173389,0.173389,0.309247,match-away-base,,,both-null,1784992359459
2251276,2026-07-06,NYM@ATL 2026-07-06,824900,1,3,4,1-3,,,38.77,45.33,46.1,2.17,2.42,0.39,WIN,WIN,match,1,1,,,,both-null,0,,,,,,both-null,,,0.150311,0.150311,0.298881,match-away-base,,,both-null,1784992359459
2251277,2026-07-06,MIL@STL 2026-07-06,823036,0,2,2,0-2,,,44.36,39.25,53.05,2.27,2.08,0.41,WIN,WIN,match,1,1,,,,both-null,0,,,,,,both-null,,,0.196781,0.196781,0.369056,match-away-base,,,both-null,1784992359459
2251278,2026-07-06,TOR@SF 2026-07-06,823205,0,3,3,0-3,,,41.14,42.31,49.3,2.11,2.15,0.4,WIN,WIN,match,1,1,,,,both-null,0,,,,,,both-null,,,0.16925,0.16925,0.332814,match-away-base,,,both-null,1784992359459
2251279,2026-07-06,COL@LAD 2026-07-06,823930,2,6,8,2-6,,,36.16,48.92,42.5,2.31,2.86,0.35,WIN,WIN,match,1,1,,,,both-null,0,,,,,,both-null,,,0.130755,0.130755,0.260917,match-away-base,,,both-null,1784992359459
2253636,2026-07-06,ARI@SD 2026-07-06,823282,7,0,7,7-0,,,40.96,42.2,49.26,2.03,2.07,0.38,LOSS,LOSS,match,0,0,,,,both-null,0,,,,,,both-null,,,0.348572,0.348572,0.178084,match-away-base,,,both-null,1784992359459
2250506,2026-07-07,MIL@STL 2026-07-07 G1,823062,2,3,5,2-3,0.5,4.5,47.93,36.4,56.84,2.58,2.11,0.53,WIN,WIN,match,1,1,LOSS,LOSS,LOSS,match-both-conv,0,0,0,0,OVER,OVER,match,1,1,0.229728,0.229728,0.404496,match-away-base,0.2209,0.2209,match,1784992359459
2251280,2026-07-07,CHC@BAL 2026-07-07,824820,3,0,3,3-0,,,42.83,42.02,50.48,2.54,2.52,0.39,LOSS,LOSS,match,0,0,,,,both-null,0,,,,,,both-null,,,0.326841,0.326841,0.176568,match-away-base,,,both-null,1784992359459
2251281,2026-07-07,ATH@DET 2026-07-07,824254,1,2,3,1-2,,,38.83,44.48,46.61,1.99,2.19,0.39,WIN,WIN,match,1,1,,,,both-null,0,,,,,,both-null,,,0.150777,0.150777,0.308247,match-away-base,,,both-null,1784992359459
2251282,2026-07-07,ATL@PIT 2026-07-07,823361,2,7,9,2-7,,,42.57,41.65,50.55,2.35,2.31,0.52,WIN,WIN,match,1,1,,,,both-null,0,,,,,,both-null,,,0.18122,0.18122,0.340472,match-away-base,,,both-null,1784992359459
2251283,2026-07-07,SEA@MIA 2026-07-07,823847,2,4,6,2-4,,,40.15,42.85,48.37,1.98,2.08,0.37,WIN,WIN,match,1,1,,,,both-null,0,,,,,,both-null,,,0.161202,0.161202,0.326612,match-away-base,,,both-null,1784992359459
2251284,2026-07-07,NYY@TB 2026-07-07,822956,3,6,9,3-6,,,37.87,46,45.15,2.09,2.4,0.5,WIN,WIN,match,1,1,,,,both-null,0,,,,,,both-null,,,0.143414,0.143414,0.2916,match-away-base,,,both-null,1784992359459
2251285,2026-07-07,HOU@WSH 2026-07-07,822713,4,2,6,4-2,,,38.91,46.95,45.32,2.74,3.11,0.48,LOSS,LOSS,match,0,0,,,,both-null,0,,,,,,both-null,,,0.373199,0.373199,0.22043,match-away-base,,,both-null,1784992359459
2251286,2026-07-07,KC@NYM 2026-07-07,823607,9,9,18,9-9,,,48,37.34,56.24,2.9,2.43,0.54,PUSH,PUSH,match,,,,,,both-null,0,,,,,,both-null,,,,,,both-null,,,both-null,1784992359459
2251287,2026-07-07,PHI@CIN 2026-07-07,824495,3,0,3,3-0,,,47.99,35.66,57.37,2.39,1.93,0.41,LOSS,LOSS,match,0,0,,,,both-null,0,,,,,,both-null,,,0.270504,0.270504,0.127164,match-away-base,,,both-null,1784992359459
2251288,2026-07-07,CLE@MIN 2026-07-07,823687,1,2,3,1-2,,,42.79,41.61,50.7,2.4,2.36,0.47,WIN,WIN,match,1,1,,,,both-null,0,,,,,,both-null,,,0.183098,0.183098,0.340939,match-away-base,,,both-null,1784992359459
2251289,2026-07-07,BOS@CWS 2026-07-07,824579,4,0,4,4-0,,,45.74,38.21,54.49,2.4,2.11,0.43,LOSS,LOSS,match,0,0,,,,both-null,0,,,,,,both-null,,,0.294415,0.294415,0.146,match-away-base,,,both-null,1784992359459
2251290,2026-07-07,MIL@STL 2026-07-07 G2,823035,2,3,3,3-0,,,49.17,34.05,59.09,2.33,1.77,0.45,WIN,WIN,match,1,1,,,,both-null,0,,,,,,both-null,,,0.241769,0.241769,0.43494,match-away-base,,,both-null,1784992359459
2251291,2026-07-07,LAA@TEX 2026-07-07,822881,2,2,4,2-2,,,37.23,45.06,45.24,1.73,1.99,0.39,PUSH,PUSH,match,,,,,,both-null,0,,,,,,both-null,,,,,,both-null,,,both-null,1784992359459
2251292,2026-07-07,TOR@SF 2026-07-07,823203,8,3,11,8-3,,,43.75,38.8,52.99,2.02,1.85,0.42,LOSS,LOSS,match,0,0,,,,both-null,0,,,,,,both-null,,,0.316406,0.316406,0.150544,match-away-base,,,both-null,1784992359459
2251293,2026-07-07,COL@LAD 2026-07-07,823929,0,2,2,0-2,,,29.6,55.51,34.78,1.95,3.05,0.44,WIN,WIN,match,1,1,,,,both-null,0,,,,,,both-null,,,0.087616,0.087616,0.197936,match-away-base,,,both-null,1784992359459
2253651,2026-07-07,ARI@SD 2026-07-07,823280,1,4,5,1-4,,,37.48,45.96,44.92,1.97,2.28,0.34,WIN,WIN,match,1,1,,,,both-null,0,,,,,,both-null,,,0.140475,0.140475,0.292032,match-away-base,,,both-null,1784992359459
2251294,2026-07-08,TOR@SF 2026-07-08,823202,5,0,5,5-0,,,42.96,39.5,52.1,1.96,1.84,0.41,LOSS,LOSS,match,0,0,,,,both-null,0,,,,,,both-null,,,0.325356,0.325356,0.156025,match-away-base,,,both-null,1784992359459
2251295,2026-07-08,CHC@BAL 2026-07-08,824815,4,3,7,4-3,,,37.88,46.8,44.73,2.27,2.63,0.43,LOSS,LOSS,match,0,0,,,,both-null,0,,,,,,both-null,,,0.385889,0.385889,0.219024,match-away-base,,,both-null,1784992359459
2251296,2026-07-08,ATH@DET 2026-07-08,824253,1,6,7,1-6,,,31.44,52.18,37.6,1.73,2.5,0.28,WIN,WIN,match,1,1,,,,both-null,0,,,,,,both-null,,,0.098847,0.098847,0.228675,match-away-base,,,both-null,1784992359459
2251297,2026-07-08,ATL@PIT 2026-07-08,823360,0,0,0,0-0,,,42.48,42.92,49.75,2.7,2.72,0.43,PUSH,PUSH,match,,,,,,both-null,0,,,,,,both-null,,,,,,both-null,,,both-null,1784992359459
2251298,2026-07-08,SEA@MIA 2026-07-08,823848,0,2,2,0-2,,,42.41,41.72,50.41,2.32,2.3,0.45,WIN,WIN,match,1,1,,,,both-null,0,,,,,,both-null,,,0.179861,0.179861,0.339656,match-away-base,,,both-null,1784992359459
2251299,2026-07-08,NYY@TB 2026-07-08,822957,0,2,2,0-2,,,40.89,43.25,48.6,2.25,2.35,0.51,WIN,WIN,match,1,1,,,,both-null,0,,,,,,both-null,,,0.167199,0.167199,0.322056,match-away-base,,,both-null,1784992359459
2251300,2026-07-08,HOU@WSH 2026-07-08,822710,1,8,9,1-8,,,39.03,46.14,45.82,2.47,2.78,0.41,WIN,WIN,match,1,1,,,,both-null,0,,,,,,both-null,,,0.152334,0.152334,0.29009,match-away-base,,,both-null,1784992359459
2251301,2026-07-08,KC@NYM 2026-07-08,823605,0,1,1,0-1,,,40.4,44.19,47.76,2.36,2.51,0.42,WIN,WIN,match,1,1,,,,both-null,0,,,,,,both-null,,,0.163216,0.163216,0.311476,match-away-base,,,both-null,1784992359459
2251302,2026-07-08,PHI@CIN 2026-07-08,824496,3,7,10,3-7,,,41.79,42.12,49.81,2.24,2.26,0.32,WIN,WIN,match,1,1,,,,both-null,0,,,,,,both-null,,,0.17464,0.17464,0.335009,match-away-base,,,both-null,1784992359459
2251303,2026-07-08,CLE@MIN 2026-07-08,823684,3,3,6,3-3,,,39.97,44.86,47.12,2.44,2.65,0.51,PUSH,PUSH,match,,,,,,both-null,0,,,,,,both-null,,,,,,both-null,,,both-null,1784992359459
2251304,2026-07-08,BOS@CWS 2026-07-08,824578,5,0,5,5-0,,,44.6,38.74,53.52,2.21,1.99,0.39,LOSS,LOSS,match,0,0,,,,both-null,0,,,,,,both-null,,,0.306916,0.306916,0.150079,match-away-base,,,both-null,1784992359459
2251305,2026-07-08,MIL@STL 2026-07-08,823032,0,3,3,0-3,,,42.73,40.58,51.29,2.12,2.05,0.39,WIN,WIN,match,1,1,,,,both-null,0,,,,,,both-null,,,0.182585,0.182585,0.353074,match-away-base,,,both-null,1784992359459
2251306,2026-07-08,LAA@TEX 2026-07-08,822880,7,0,7,7-0,,,42.65,39.74,51.76,1.94,1.83,0.4,LOSS,LOSS,match,0,0,,,,both-null,0,,,,,,both-null,,,0.328902,0.328902,0.157927,match-away-base,,,both-null,1784992359459
2251307,2026-07-08,COL@LAD 2026-07-08,823928,3,3,6,3-3,,,42.4,42.75,49.8,2.62,2.64,0.41,PUSH,PUSH,match,,,,,,both-null,0,,,,,,both-null,,,,,,both-null,,,both-null,1784992359459
2253668,2026-07-08,ARI@SD 2026-07-08,823279,1,4,5,1-4,,,36.18,46.81,43.59,1.81,2.19,0.37,WIN,WIN,match,1,1,,,,both-null,0,,,,,,both-null,,,0.130899,0.130899,0.282918,match-away-base,,,both-null,1784992359459
2251308,2026-07-09,ATL@PIT 2026-07-09,823359,6,4,10,6-4,,,41.77,43.35,49.07,2.6,2.67,0.47,LOSS,LOSS,match,0,0,,,,both-null,0,,,,,,both-null,,,0.339073,0.339073,0.187922,match-away-base,,,both-null,1784992359459
2251309,2026-07-09,KC@NYM 2026-07-09,823606,2,6,8,2-6,,,42.86,41.33,50.91,2.36,2.29,0.39,WIN,WIN,match,1,1,,,,both-null,0,,,,,,both-null,,,0.183698,0.183698,0.344217,match-away-base,,,both-null,1784992359459
2251310,2026-07-09,NYY@TB 2026-07-09,822954,7,3,10,7-3,,,40.93,42.23,49.22,2.02,2.07,0.45,LOSS,LOSS,match,0,0,,,,both-null,0,,,,,,both-null,,,0.348926,0.348926,0.178337,match-away-base,,,both-null,1784992359459
2251311,2026-07-09,CLE@MIN 2026-07-09,823683,1,1,2,1-1,,,40.93,43.79,48.32,2.44,2.56,0.5,PUSH,PUSH,match,,,,,,both-null,0,,,,,,both-null,,,,,,both-null,,,both-null,1784992359459
2251312,2026-07-09,BOS@CWS 2026-07-09,824577,2,1,3,2-1,,,44.3,39.93,52.6,2.43,2.26,0.4,LOSS,LOSS,match,0,0,,,,both-null,0,,,,,,both-null,,,0.310249,0.310249,0.15944,match-away-base,,,both-null,1784992359459
2251313,2026-07-09,CHC@BAL 2026-07-09,824816,0,1,1,0-1,,,35.09,50.51,40.99,2.43,3.12,0.44,WIN,WIN,match,1,1,,,,both-null,0,,,,,,both-null,,,0.123131,0.123131,0.244926,match-away-base,,,both-null,1784992359459
2251314,2026-07-09,ATH@DET 2026-07-09,824251,1,3,4,1-3,,,42.23,42.19,50.03,2.39,2.39,0.41,WIN,WIN,match,1,1,,,,both-null,0,,,,,,both-null,,,0.178337,0.178337,0.3342,match-away-base,,,both-null,1784992359459
2251315,2026-07-09,SEA@MIA 2026-07-09,823846,2,6,8,2-6,,,49.34,33.81,59.34,2.32,1.76,0.38,WIN,WIN,match,1,1,,,,both-null,0,,,,,,both-null,,,0.243444,0.243444,0.438112,match-away-base,,,both-null,1784992359459
2251316,2026-07-09,PHI@CIN 2026-07-09,824494,0,0,0,0-0,,,46.41,38.12,54.9,2.58,2.24,0.36,PUSH,PUSH,match,,,,,,both-null,0,,,,,,both-null,,,,,,both-null,,,both-null,1784992359459
2251317,2026-07-09,MIL@STL 2026-07-09,823034,6,1,7,6-1,,,46.08,36.99,55.47,2.19,1.87,0.37,LOSS,LOSS,match,0,0,,,,both-null,0,,,,,,both-null,,,0.290737,0.290737,0.136826,match-away-base,,,both-null,1784992359459
2251318,2026-07-09,LAA@TEX 2026-07-09,822877,1,5,6,1-5,,,42.53,39.75,51.69,1.91,1.82,0.4,WIN,WIN,match,1,1,,,,both-null,0,,,,,,both-null,,,0.18088,0.18088,0.363006,match-away-base,,,both-null,1784992359459
2251319,2026-07-09,COL@SF 2026-07-09,823201,2,4,6,2-4,,,42.5,41.23,50.76,2.22,2.18,0.42,WIN,WIN,match,1,1,,,,both-null,0,,,,,,both-null,,,0.180625,0.180625,0.345391,match-away-base,,,both-null,1784992359459
2253680,2026-07-09,ARI@SD 2026-07-09,823277,2,1,3,2-1,,,40.16,43.63,47.93,2.15,2.28,0.37,LOSS,LOSS,match,0,0,,,,both-null,0,,,,,,both-null,,,0.358083,0.358083,0.190358,match-away-base,,,both-null,1784992359459
2251320,2026-07-10,PHI@DET 2026-07-10,824252,2,2,4,2-2,0.5,4.5,40.1,44.1,47.62,2.24,2.4,0.39,PUSH,PUSH,match,,,LOSS,LOSS,WIN,match-prob-conv,1,0,0,1,UNDER,UNDER,match,1,1,,,,both-null,0.1521,0.1521,match,1784992359459
2251322,2026-07-10,NYY@WSH 2026-07-10,822709,2,1,3,2-1,-0.5,5.5,46.45,39.75,53.89,3.21,2.9,0.51,LOSS,LOSS,match,0,0,WIN,WIN,LOSS,match-prob-conv,1,1,1,0,UNDER,UNDER,match,0,0,0.28676,0.28676,0.158006,match-away-base,0.2601,0.2601,match,1784992359459
2251323,2026-07-10,KC@BAL 2026-07-10,824817,2,3,5,2-3,2.5,5.5,38.93,46.02,45.83,2.43,2.73,0.35,WIN,WIN,match,1,1,LOSS,LOSS,WIN,match-prob-conv,1,0,0,1,UNDER,UNDER,match,1,1,0.151554,0.151554,0.291384,match-away-base,0.1225,0.1225,match,1784992359459
2251324,2026-07-10,CHC@CIN 2026-07-10,824493,0,1,1,0-1,0.5,4.5,38.76,44.92,46.32,2.07,2.3,0.3,WIN,WIN,match,1,1,WIN,WIN,LOSS,match-prob-conv,1,1,1,0,UNDER,UNDER,match,1,1,0.150234,0.150234,0.303381,match-away-base,0.09,0.09,match,1784992359459
2251325,2026-07-10,BOS@NYM 2026-07-10,823604,2,1,3,2-1,0.5,4.5,40.74,42.61,48.88,2.07,2.13,0.46,LOSS,LOSS,match,0,0,LOSS,LOSS,WIN,match-prob-conv,1,0,0,1,UNDER,UNDER,match,1,1,0.351175,0.351175,0.181561,match-away-base,0.2116,0.2116,match,1784992359459
2251326,2026-07-10,SEA@TB 2026-07-10,822955,1,4,5,1-4,0.5,4.5,39.5,44.2,47.19,2.1,2.27,0.42,WIN,WIN,match,1,1,WIN,WIN,LOSS,match-prob-conv,1,1,1,0,OVER,OVER,match,0,0,0.156025,0.156025,0.311364,match-away-base,0.3364,0.3364,match,1784992359459
2251327,2026-07-10,CLE@MIA 2026-07-10,823845,3,0,3,3-0,0.5,3.5,42.8,40.09,51.64,2.04,1.95,0.43,LOSS,LOSS,match,0,0,WIN,WIN,WIN,match-both-conv,0,1,1,1,UNDER,UNDER,match,1,1,0.327184,0.327184,0.160721,match-away-base,0.1849,0.1849,match,1784992359459
2251328,2026-07-10,ATH@CWS 2026-07-10,824575,0,4,4,0-4,0.5,4.5,36.46,48.21,43.06,2.18,2.67,0.42,WIN,WIN,match,1,1,WIN,WIN,LOSS,match-prob-conv,1,1,1,0,UNDER,UNDER,match,1,1,0.132933,0.132933,0.26822,match-away-base,0.1764,0.1764,match,1784992359459
2251329,2026-07-10,HOU@TEX 2026-07-10,822878,0,3,3,0-3,-0.5,4.5,40.01,42.12,48.71,1.81,1.88,0.32,WIN,WIN,match,1,1,WIN,WIN,WIN,match-both-conv,0,1,1,1,UNDER,UNDER,match,1,1,0.16008,0.16008,0.335009,match-away-base,0.1024,0.1024,match,1784992359459
2251330,2026-07-10,LAA@MIN 2026-07-10,823685,4,1,5,4-1,0.5,5.5,40.8,43.8,48.23,2.41,2.53,0.37,LOSS,LOSS,match,0,0,LOSS,LOSS,WIN,match-prob-conv,1,0,0,1,UNDER,UNDER,match,1,1,0.350464,0.350464,0.191844,match-away-base,0.1369,0.1369,match,1784992359459
2251331,2026-07-10,ATL@STL 2026-07-10,823033,1,0,1,1-0,-0.5,4.5,44.23,39.49,52.83,2.28,2.09,0.42,LOSS,LOSS,match,0,0,WIN,WIN,LOSS,match-prob-conv,1,1,1,0,UNDER,UNDER,match,1,1,0.311029,0.311029,0.155946,match-away-base,0.1764,0.1764,match,1784992359459
2251332,2026-07-10,TOR@SD 2026-07-10,823278,5,2,7,5-2,0.5,4.5,33.07,51.23,39.23,1.94,2.65,0.44,LOSS,LOSS,match,0,0,LOSS,LOSS,LOSS,match-both-conv,0,0,0,0,OVER,OVER,match,0,0,0.447962,0.447962,0.262451,match-away-base,0.3136,0.3136,match,1784992359459
2251333,2026-07-10,COL@SF 2026-07-10,823200,1,1,2,1-1,0.5,4.5,32.35,51.86,38.42,1.89,2.65,0.44,PUSH,PUSH,match,,,LOSS,LOSS,LOSS,match-both-conv,0,0,0,0,UNDER,UNDER,match,1,1,,,,both-null,0.1936,0.1936,match,1784992359459
2253695,2026-07-10,ARI@LAD 2026-07-10,823927,6,2,8,6-2,0.5,5.5,34.23,49.6,40.83,1.9,2.49,0.42,LOSS,LOSS,match,0,0,LOSS,LOSS,LOSS,match-both-conv,0,0,0,0,OVER,OVER,match,0,0,0.432569,0.432569,0.246016,match-away-base,0.3364,0.3364,match,1784992359459
2251321,2026-07-11,MIL@PIT 2026-07-11 G1,823357,5,3,8,5-3,0.5,4.5,40.01,44.7,47.23,2.39,2.58,0.49,LOSS,LOSS,match,0,0,LOSS,LOSS,WIN,match-prob-conv,1,0,0,1,OVER,OVER,match,0,0,0.35988,0.35988,0.199809,match-away-base,0.2601,0.2601,match,1784992359459
2251334,2026-07-11,LAA@MIN 2026-07-11,823682,2,3,5,2-3,0.5,4.5,33.38,51.94,39.13,2.21,3.02,0.52,WIN,WIN,match,1,1,WIN,WIN,WIN,match-both-conv,0,1,1,1,OVER,OVER,match,1,1,0.111422,0.111422,0.230976,match-away-base,0.2304,0.2304,match,1784992359459
2251335,2026-07-11,COL@SF 2026-07-11,823198,1,1,2,1-1,0.5,4.5,41.23,43.44,48.7,2.42,2.51,0.49,PUSH,PUSH,match,,,LOSS,LOSS,WIN,match-prob-conv,1,0,0,1,UNDER,UNDER,match,1,1,,,,both-null,0.2401,0.2401,match,1784992359459
2251336,2026-07-11,NYY@WSH 2026-07-11,822711,0,2,2,0-2,-0.5,4.5,51.83,33.68,60.61,3.15,2.34,0.5,LOSS,LOSS,match,0,0,LOSS,LOSS,LOSS,match-both-conv,0,0,0,0,UNDER,UNDER,match,1,1,0.268635,0.268635,0.439834,match-away-base,0.25,0.25,match,1784992359459
2251337,2026-07-11,MIL@PIT 2026-07-11 G2,823356,2,2,4,2-2,0.5,4.5,47.45,37.4,55.92,2.71,2.29,0.5,PUSH,PUSH,match,,,WIN,WIN,WIN,match-both-conv,0,1,1,1,UNDER,UNDER,match,1,1,,,,both-null,0.25,0.25,match,1784992359459
2251338,2026-07-11,BOS@NYM 2026-07-11,823603,2,0,2,2-0,0.5,4.5,36.23,49.42,42.3,2.49,3.09,0.57,LOSS,LOSS,match,0,0,LOSS,LOSS,LOSS,match-both-conv,0,0,0,0,UNDER,UNDER,match,0,0,0.406661,0.406661,0.244234,match-away-base,0.3249,0.3249,match,1784992359459
2251339,2026-07-11,SEA@TB 2026-07-11,822953,1,2,3,1-2,0.5,3.5,45.38,37.93,54.47,2.21,1.94,0.46,WIN,WIN,match,1,1,LOSS,LOSS,LOSS,match-both-conv,0,0,0,0,UNDER,UNDER,match,1,1,0.205934,0.205934,0.385268,match-away-base,0.2116,0.2116,match,1784992359459
2251340,2026-07-11,ATH@CWS 2026-07-11,824576,0,0,0,0-0,0.5,4.5,44.27,40.07,52.49,2.45,2.27,0.46,PUSH,PUSH,match,,,WIN,WIN,WIN,match-both-conv,0,1,1,1,UNDER,UNDER,match,1,1,,,,both-null,0.2116,0.2116,match,1784992359459
2251341,2026-07-11,CLE@MIA 2026-07-11,823844,2,0,2,2-0,0.5,4.5,37.64,45.08,45.5,1.82,2.09,0.35,LOSS,LOSS,match,0,0,LOSS,LOSS,WIN,match-prob-conv,1,0,0,1,UNDER,UNDER,match,1,1,0.388877,0.388877,0.203221,match-away-base,0.1225,0.1225,match,1784992359459
2251342,2026-07-11,PHI@DET 2026-07-11,824249,4,1,5,4-1,-4.5,3.5,37.79,45.28,45.49,1.91,2.18,0.45,LOSS,LOSS,match,0,0,WIN,WIN,WIN,match-both-conv,0,1,1,1,OVER,OVER,match,0,0,0.387008,0.387008,0.205028,match-away-base,0.3025,0.3025,match,1784992359459
2251343,2026-07-11,KC@BAL 2026-07-11,824813,0,4,4,0-4,1.5,4.5,37.46,47.58,44.05,2.36,2.8,0.46,WIN,WIN,match,1,1,WIN,WIN,LOSS,match-prob-conv,1,1,1,0,UNDER,UNDER,match,1,1,0.140325,0.140325,0.274786,match-away-base,0.2116,0.2116,match,1784992359459
2251344,2026-07-11,HOU@TEX 2026-07-11,822875,7,1,8,7-1,-5.5,8.5,46.55,36.24,56.23,2.15,1.79,0.3,LOSS,LOSS,match,0,0,WIN,WIN,LOSS,match-prob-conv,1,1,1,0,UNDER,UNDER,match,1,1,0.28569,0.28569,0.131334,match-away-base,0.09,0.09,match,1784992359459
2251345,2026-07-11,CHC@CIN 2026-07-11,824492,1,2,3,1-2,1.5,3.5,51.62,33.22,60.85,2.84,2.07,0.37,LOSS,LOSS,match,0,0,WIN,WIN,WIN,match-both-conv,0,1,1,1,UNDER,UNDER,match,1,1,0.266462,0.266462,0.445957,match-away-base,0.1369,0.1369,match,1784992359459
2251346,2026-07-11,ATL@STL 2026-07-11,823030,0,4,4,0-4,3.5,5.5,43.25,40.46,51.66,2.25,2.14,0.36,WIN,WIN,match,1,1,LOSS,LOSS,LOSS,match-both-conv,0,0,0,0,UNDER,UNDER,match,1,1,0.187056,0.187056,0.354501,match-away-base,0.1296,0.1296,match,1784992359459
