gameId,gameDate,awayTeam,homeTeam,mlbGamePk,modelRunAt,actualF5Away,actualF5Home,actualF5Total,live_awayWinPct,live_homeWinPct,live_pushPct,live_pushRaw,live_awayRlCoverPct,live_homeRlCoverPct,live_overRate,live_underRate,live_f5Total,book_f5Total,book_f5AwayRunLine,book_bookTotal,p1_pF5AwayMl,p1_projF5Total,p1_pF5Over,p1_pF5AwayRl,p1_projTotal,p1_projAwayScore,p1_projHomeScore,p1_pAwayMl,p2_pF5AwayMl,p2_projF5Total,p2_pF5Over,p2_pF5AwayRl,p2_projTotal,calib_month,calib_seed,calib_league_env_mult,calib_T_f5,calib_f5_total_sd
2250982,2026-06-13,STL,MIN,823694,1781342701207,4,4,8.0,42.09,42.82,0.1509,0.1511,49.57,50.43,0.45,0.55,5.0,,,9.5,0.41500,5.140,0.39560,0.56530,9.590,4.540,5.050,0.42990,0.44561,5.220,0.40555,0.56530,9.739,2026-06,False,1.01551,1.572,3.0969
2250983,2026-06-13,NYY,TOR,822802,1781342701226,1,1,2.0,46.52,36.95,0.1653,0.1750,55.73,44.27,0.47,0.53,4.0,,,7.5,0.46080,4.321,0.47860,0.62810,7.990,4.100,3.900,0.48840,0.47503,4.388,0.48723,0.62810,8.114,2026-06,False,1.01551,1.572,3.0969
2250984,2026-06-13,SD,BAL,824828,1781342701251,6,2,8.0,40.85,43.99,0.1516,0.1522,48.15,51.85,0.39,0.61,5.5,,,10.0,0.42890,5.354,0.42070,0.57580,9.900,4.760,5.140,0.44260,0.45459,5.437,0.43121,0.57580,10.054,2026-06,False,1.01551,1.572,3.0969
2250985,2026-06-13,SEA,WSH,822725,1781374282382,3,5,8.0,45.15,40.31,0.1454,0.1419,52.83,47.17,0.51,0.49,5.0,,,9.0,0.44580,5.495,0.49600,0.58960,10.180,5.020,5.150,0.45890,0.46544,5.580,0.50698,0.58960,10.338,2026-06,False,1.01551,1.572,3.0969
2250986,2026-06-13,MIA,PIT,823369,1781374282400,1,2,3.0,47.68,36.69,0.1563,0.1600,56.52,43.48,0.40,0.60,5.0,,,9.5,0.47880,4.666,0.33740,0.63780,8.740,4.590,4.150,0.50670,0.48651,4.738,0.34598,0.63780,8.876,2026-06,False,1.01551,1.572,3.0969
2250987,2026-06-13,DET,CLE,824426,1781342701325,1,3,4.0,49.20,34.30,0.1650,0.1746,58.92,41.08,0.40,0.60,4.5,,,7.5,0.50210,4.239,0.46680,0.67010,7.940,4.360,3.580,0.54280,0.50134,4.305,0.47525,0.67010,8.063,2026-06,False,1.01551,1.572,3.0969
2250988,2026-06-13,TEX,BOS,824749,1781378036662,2,2,4.0,42.23,40.52,0.1725,0.1871,51.03,48.97,0.43,0.57,4.0,,,7.5,0.42650,4.358,0.48310,0.59350,8.150,3.960,4.190,0.44800,0.45304,4.426,0.49180,0.59350,8.276,2026-06,False,1.01551,1.572,3.0969
2250989,2026-06-13,ATL,NYM,823616,1781342701353,2,0,2.0,47.71,36.41,0.1588,0.1642,56.72,43.28,0.44,0.56,4.5,,,8.5,0.45240,4.789,0.47120,0.60960,8.880,4.510,4.370,0.48150,0.46967,4.863,0.48075,0.60960,9.018,2026-06,False,1.01551,1.572,3.0969
2250990,2026-06-13,LAD,CWS,824587,1781342701311,4,0,4.0,49.18,34.49,0.1633,0.1718,58.78,41.22,0.40,0.60,4.5,,,8.5,0.49020,4.179,0.39070,0.66030,7.800,4.170,3.630,0.52120,0.49377,4.244,0.39876,0.66030,7.921,2026-06,False,1.01551,1.572,3.0969
2250991,2026-06-13,HOU,KC,824100,1781342701368,4,4,8.0,36.72,47.44,0.1584,0.1635,43.63,56.37,0.33,0.67,5.5,,,9.5,0.33340,4.943,0.37190,0.48520,9.270,3.750,5.520,0.32580,0.39156,5.020,0.38130,0.48520,9.414,2026-06,False,1.01551,1.572,3.0969
2250992,2026-06-13,PHI,MIL,823776,1781342701383,3,3,6.0,36.49,47.66,0.1585,0.1637,43.36,56.64,0.45,0.55,4.5,,,8.5,0.36860,4.763,0.46740,0.52670,8.830,3.850,4.980,0.37320,0.41523,4.837,0.47689,0.52670,8.967,2026-06,False,1.01551,1.572,3.0969
2250993,2026-06-13,COL,ATH,824995,1781342701398,5,4,9.0,43.31,44.03,0.1266,0.1106,49.58,50.42,0.41,0.59,8.0,,,14.5,0.49220,8.359,0.47510,0.60490,15.360,8.010,7.350,0.49310,0.49504,8.489,0.49179,0.60490,15.598,2026-06,False,1.01551,1.572,3.0969
2250994,2026-06-13,CHC,SF,823213,1781342701412,6,1,7.0,47.52,35.27,0.1720,0.1862,57.40,42.60,0.35,0.65,4.5,,,8.0,0.45880,3.836,0.34450,0.64000,7.220,3.730,3.500,0.49320,0.47376,3.895,0.35160,0.64000,7.332,2026-06,False,1.01551,1.572,3.0969
2250995,2026-06-13,TB,LAA,824019,1781342701427,0,1,1.0,41.73,42.64,0.1564,0.1601,49.46,50.54,0.47,0.53,4.5,,,8.5,0.41850,4.677,0.45660,0.57820,8.760,4.190,4.570,0.43620,0.44788,4.750,0.46590,0.57820,8.896,2026-06,False,1.01551,1.572,3.0969
2250996,2026-06-14,MIA,PIT,823368,1781396315706,2,1,3.0,42.72,41.05,0.1623,0.1699,51.00,49.00,0.49,0.51,4.0,,,7.0,0.42190,4.424,0.49200,0.58780,8.340,4.020,4.330,0.44160,0.45007,4.493,0.50084,0.58780,8.469,2026-06,False,1.01551,1.572,3.0969
2250997,2026-06-14,SD,BAL,824823,1781396315722,2,1,3.0,41.68,43.03,0.1530,0.1545,49.20,50.80,0.38,0.62,5.5,,,10.5,0.43520,5.156,0.34680,0.58570,9.550,4.650,4.890,0.45460,0.45864,5.236,0.35638,0.58570,9.698,2026-06,False,1.01551,1.572,3.0969
2250998,2026-06-14,SEA,WSH,822722,1781396315738,1,6,7.0,53.86,31.92,0.1422,0.1366,62.79,37.21,0.44,0.56,5.5,,,10.5,0.46900,4.894,0.31650,0.62360,9.120,4.710,4.410,0.49980,0.48026,4.970,0.32527,0.62360,9.261,2026-06,False,1.01551,1.572,3.0969
2250999,2026-06-14,NYY,TOR,822801,1781396315753,2,2,4.0,48.51,36.21,0.1528,0.1542,57.26,42.74,0.49,0.51,4.5,,,8.5,0.46720,4.956,0.49140,0.62060,9.110,4.660,4.450,0.48710,0.47912,5.033,0.50130,0.62060,9.251,2026-06,False,1.01551,1.572,3.0969
2251001,2026-06-14,ATL,NYM,823615,1781461533756,1,6,7.0,47.58,36.48,0.1595,0.1653,56.60,43.40,0.44,0.56,4.5,,,8.5,0.47440,4.941,0.48950,0.62800,9.120,4.790,4.340,0.50790,0.48371,5.018,0.49937,0.62800,9.261,2026-06,False,1.01551,1.572,3.0969
2251002,2026-06-14,HOU,KC,824099,1781461533773,0,4,4.0,43.46,39.50,0.1704,0.1836,52.39,47.61,0.37,0.63,4.5,,,8.5,0.42760,4.285,0.40570,0.59670,8.050,3.920,4.130,0.45060,0.45375,4.351,0.41404,0.59670,8.175,2026-06,False,1.01551,1.572,3.0969
2251003,2026-06-14,STL,MIN,823693,1781396315874,1,2,3.0,44.83,39.80,0.1536,0.1556,52.97,47.03,0.49,0.51,4.5,,,9.5,0.43710,4.990,0.37720,0.59020,9.320,4.580,4.740,0.45880,0.45986,5.067,0.38673,0.59020,9.465,2026-06,False,1.01551,1.572,3.0969
2251004,2026-06-14,LAD,CWS,824586,1781396315824,1,0,1.0,49.20,35.28,0.1552,0.1582,58.24,41.76,0.35,0.65,5.5,,,9.5,0.39720,4.051,0.26260,0.57370,7.640,3.480,4.160,0.40610,0.43405,4.114,0.26926,0.57370,7.758,2026-06,False,1.01551,1.572,3.0969
2251005,2026-06-14,PHI,MIL,823777,1781396315858,0,4,4.0,37.90,45.82,0.1629,0.1710,45.27,54.73,0.48,0.52,4.0,,,6.5,0.45570,4.019,0.50450,0.63150,7.470,3.850,3.620,0.49070,0.47178,4.081,0.51253,0.63150,7.586,2026-06,False,1.01551,1.572,3.0969
2251006,2026-06-14,COL,ATH,824994,1781396315895,14,8,22.0,38.95,46.65,0.1439,0.1394,45.50,54.50,0.22,0.78,8.0,,,14.0,0.44630,6.286,0.28560,0.57900,11.660,5.760,5.900,0.47340,0.46576,6.383,0.29639,0.57900,11.841,2026-06,False,1.01551,1.572,3.0969
2251007,2026-06-14,CHC,SF,823212,1781396315915,0,3,3.0,39.22,44.54,0.1624,0.1702,46.82,53.18,0.42,0.58,4.5,,,8.0,0.34990,4.590,0.44600,0.51040,8.600,3.570,5.040,0.34100,0.40274,4.661,0.45510,0.51040,8.733,2026-06,False,1.01551,1.572,3.0969
2251008,2026-06-14,TB,LAA,824021,1781461533795,3,3,6.0,50.26,35.09,0.1465,0.1437,58.88,41.12,0.48,0.52,5.0,,,9.0,0.48730,5.201,0.46160,0.63540,9.670,5.140,4.530,0.52040,0.49192,5.282,0.47196,0.63540,9.820,2026-06,False,1.01551,1.572,3.0969
2251009,2026-06-14,TEX,BOS,824751,1781396315931,6,2,8.0,41.33,41.95,0.1671,0.1781,49.63,50.37,0.33,0.67,5.0,,,9.5,0.42720,4.637,0.33420,0.58770,8.650,4.200,4.450,0.44920,0.45349,4.709,0.34269,0.58770,8.784,2026-06,False,1.01551,1.572,3.0969
2251010,2026-06-15,MIA,PHI,823452,1781533152001,0,5,5.0,34.28,49.40,0.1632,0.1715,40.96,59.04,0.41,0.59,4.5,,,8.0,0.31650,4.853,0.47830,0.47020,9.090,3.570,5.510,0.30830,0.37995,4.928,0.48799,0.47020,9.231,2026-06,False,1.01551,1.572,3.0969
2251011,2026-06-15,KC,WSH,822724,1781533152026,3,7,10.0,37.27,48.46,0.1427,0.1374,43.47,56.53,0.52,0.48,5.0,,,9.5,0.41150,5.567,0.44440,0.55400,10.390,4.860,5.530,0.41980,0.44335,5.653,0.45543,0.55400,10.551,2026-06,False,1.01551,1.572,3.0969
2251012,2026-06-15,NYM,CIN,824505,1781533152044,0,9,9.0,39.85,43.60,0.1655,0.1754,47.76,52.24,0.39,0.61,4.5,,,8.5,0.39720,4.283,0.40450,0.56560,8.000,3.680,4.320,0.40970,0.43405,4.349,0.41283,0.56560,8.124,2026-06,False,1.01551,1.572,3.0969
2251013,2026-06-15,SD,STL,823046,1781533152067,0,3,3.0,39.06,44.53,0.1641,0.1730,46.72,53.28,0.41,0.59,4.5,,,8.5,0.40710,4.211,0.39610,0.57900,7.940,3.710,4.230,0.42080,0.44049,4.276,0.40425,0.57900,8.063,2026-06,False,1.01551,1.572,3.0969
2251014,2026-06-15,COL,CHC,824666,1781533152108,0,1,1.0,31.83,53.11,0.1506,0.1506,37.48,62.52,0.37,0.63,5.5,,,9.5,0.35550,5.469,0.43440,0.49810,10.210,4.320,5.890,0.35170,0.40650,5.554,0.44520,0.49810,10.368,2026-06,False,1.01551,1.572,3.0969
2251015,2026-06-15,MIN,TEX,822887,1781533152086,3,2,5.0,45.50,36.08,0.1842,0.2066,55.78,44.22,0.29,0.71,4.5,,,8.5,0.44580,3.939,0.35770,0.62400,7.420,3.770,3.650,0.48170,0.46544,4.000,0.36509,0.62400,7.535,2026-06,False,1.01551,1.572,3.0969
2251016,2026-06-15,DET,HOU,824181,1781533152125,6,3,9.0,44.81,38.87,0.1632,0.1716,53.55,46.45,0.36,0.64,5.0,,,9.0,0.41610,4.675,0.39760,0.57670,8.740,4.120,4.620,0.42610,0.44633,4.748,0.40666,0.57670,8.876,2026-06,False,1.01551,1.572,3.0969
2251017,2026-06-15,PIT,ATH,824993,1781533152143,1,6,7.0,38.16,47.56,0.1428,0.1375,44.51,55.49,0.41,0.59,6.0,,,10.0,0.38590,5.924,0.48460,0.52290,11.030,4.950,6.080,0.39060,0.42665,6.016,0.49643,0.52290,11.201,2026-06,False,1.01551,1.572,3.0969
2251018,2026-06-15,TB,LAD,823938,1781533152178,3,3,6.0,40.63,43.74,0.1563,0.1601,48.16,51.84,0.41,0.59,5.0,,,9.5,0.40080,4.707,0.34300,0.56050,8.750,4.080,4.670,0.41990,0.43639,4.780,0.35171,0.56050,8.886,2026-06,False,1.01551,1.572,3.0969
2251019,2026-06-16,MIA,PHI,823451,1781569909637,0,8,8.0,44.30,39.36,0.1635,0.1720,52.95,47.05,0.41,0.59,4.5,,,8.5,0.42600,4.728,0.46290,0.58430,8.810,4.280,4.530,0.44750,0.45272,4.801,0.47232,0.58430,8.947,2026-06,False,1.01551,1.572,3.0969
2251020,2026-06-16,KC,WSH,822723,1781569909662,1,3,4.0,39.70,45.23,0.1507,0.1506,46.75,53.25,0.51,0.49,4.5,,,8.5,0.41690,5.162,0.51760,0.56600,9.640,4.570,5.070,0.42970,0.44684,5.242,0.52790,0.56600,9.790,2026-06,False,1.01551,1.572,3.0969
2251021,2026-06-16,TOR,BOS,824750,1781569909650,3,0,3.0,40.93,41.26,0.1781,0.1963,49.80,50.20,0.39,0.61,4.0,,,7.5,0.40710,4.029,0.43920,0.58320,7.570,3.570,4.000,0.42810,0.44049,4.091,0.44717,0.58320,7.687,2026-06,False,1.01551,1.572,3.0969
2251022,2026-06-16,CWS,NYY,823535,1781569909675,1,11,12.0,37.99,45.68,0.1633,0.1717,45.40,54.60,0.48,0.52,4.0,,,8.0,0.38520,4.383,0.41820,0.55230,8.220,3.770,4.450,0.40720,0.42619,4.451,0.42679,0.55230,8.347,2026-06,False,1.01551,1.572,3.0969
2251023,2026-06-16,NYM,CIN,824504,1781569909687,1,5,6.0,40.66,45.16,0.1418,0.1358,47.38,52.62,0.47,0.53,5.5,,,10.0,0.41380,5.945,0.48710,0.55120,10.930,5.090,5.840,0.41800,0.44484,6.037,0.49898,0.55120,11.100,2026-06,False,1.01551,1.572,3.0969
2251024,2026-06-16,SF,ATL,824912,1781569909700,5,2,7.0,36.86,47.25,0.1589,0.1644,43.82,56.18,0.38,0.62,5.0,,,9.0,0.38590,5.289,0.47270,0.53350,9.890,4.400,5.490,0.38470,0.42665,5.371,0.48325,0.53350,10.043,2026-06,False,1.01551,1.572,3.0969
2251025,2026-06-16,CLE,MIL,823775,1781569909713,0,1,1.0,43.40,41.43,0.1517,0.1524,51.16,48.84,0.50,0.50,4.5,,,8.0,0.43300,4.968,0.49380,0.58610,9.210,4.520,4.690,0.45720,0.45723,5.045,0.50373,0.58610,9.353,2026-06,False,1.01551,1.572,3.0969
2251026,2026-06-16,SD,STL,823045,1781569909726,1,3,4.0,42.34,40.96,0.1669,0.1778,50.83,49.17,0.39,0.61,4.5,,,8.0,0.42700,4.274,0.40380,0.59660,8.050,3.890,4.160,0.44520,0.45336,4.340,0.41211,0.59660,8.175,2026-06,False,1.01551,1.572,3.0969
2251027,2026-06-16,COL,CHC,824667,1781569909767,5,2,7.0,45.74,38.64,0.1562,0.1598,54.21,45.79,0.35,0.65,5.5,,,10.0,0.49840,5.129,0.39350,0.64740,9.530,5.160,4.360,0.53290,0.49898,5.209,0.40341,0.64740,9.678,2026-06,False,1.01551,1.572,3.0969
2251028,2026-06-16,MIN,TEX,822888,1781569909741,10,2,12.0,40.55,41.74,0.1771,0.1947,49.28,50.72,0.33,0.67,4.5,,,8.5,0.41060,4.207,0.39560,0.58180,7.910,3.750,4.170,0.43080,0.44276,4.272,0.40374,0.58180,8.033,2026-06,False,1.01551,1.572,3.0969
2251029,2026-06-16,DET,HOU,824182,1781569909783,1,1,2.0,35.02,48.71,0.1628,0.1708,41.83,58.17,0.48,0.52,4.0,,,8.5,0.36140,4.244,0.39920,0.53120,8.000,3.420,4.580,0.36220,0.41044,4.310,0.40743,0.53120,8.124,2026-06,False,1.01551,1.572,3.0969
2251030,2026-06-16,PIT,ATH,824991,1781569909795,1,4,5.0,41.88,44.04,0.1408,0.1342,48.74,51.26,0.43,0.57,6.0,,,11.0,0.42810,6.240,0.46590,0.56140,11.600,5.570,6.030,0.44330,0.45407,6.337,0.47834,0.56140,11.780,2026-06,False,1.01551,1.572,3.0969
2251031,2026-06-16,BAL,SEA,823128,1781569909811,1,1,2.0,40.47,42.14,0.1739,0.1894,48.99,51.01,0.41,0.59,4.0,,,7.5,0.40540,3.753,0.39990,0.59080,7.090,3.360,3.730,0.43140,0.43939,3.811,0.40718,0.59080,7.200,2026-06,False,1.01551,1.572,3.0969
2251032,2026-06-16,TB,LAD,823939,1781569909846,0,0,0.0,40.01,43.21,0.1678,0.1792,48.08,51.92,0.38,0.62,4.5,,,8.0,0.41520,4.167,0.38860,0.58870,7.780,3.750,4.030,0.44340,0.44574,4.232,0.39662,0.58870,7.901,2026-06,False,1.01551,1.572,3.0969
2251033,2026-06-17,NYM,CIN,824503,1781687880258,7,1,8.0,46.53,38.00,0.1547,0.1573,55.05,44.95,0.41,0.59,5.0,,,9.0,0.45860,4.855,0.42030,0.61420,8.970,4.570,4.410,0.48340,0.47363,4.930,0.42983,0.61420,9.109,2026-06,False,1.01551,1.572,3.0969
2251034,2026-06-17,KC,WSH,822721,1781687880289,4,0,4.0,38.33,47.89,0.1378,0.1292,44.45,55.55,0.51,0.49,5.5,,,10.5,0.38350,6.129,0.45400,0.51720,11.420,5.060,6.350,0.38350,0.42507,6.224,0.46618,0.51720,11.597,2026-06,False,1.01551,1.572,3.0969
2251035,2026-06-17,MIA,PHI,823450,1781765928772,6,4,10.0,47.75,37.14,0.1512,0.1515,56.25,43.75,0.39,0.61,5.5,,,9.5,0.44160,5.341,0.41870,0.58820,9.900,4.890,5.010,0.46190,0.46275,5.424,0.42918,0.58820,10.054,2026-06,False,1.01551,1.572,3.0969
2251036,2026-06-17,DET,HOU,824178,1781687880340,0,3,3.0,45.14,38.06,0.1680,0.1795,54.26,45.74,0.39,0.61,4.5,,,8.5,0.45990,4.195,0.39270,0.63200,7.860,4.040,3.830,0.49010,0.47446,4.260,0.40080,0.63200,7.982,2026-06,False,1.01551,1.572,3.0969
2251037,2026-06-17,SD,STL,823044,1781687880361,3,1,4.0,41.57,42.93,0.1551,0.1580,49.19,50.81,0.31,0.69,6.0,,,10.0,0.48710,4.520,0.31990,0.64880,8.430,4.480,3.950,0.51530,0.49179,4.590,0.32804,0.64880,8.561,2026-06,False,1.01551,1.572,3.0969
2251038,2026-06-17,TB,LAD,823940,1781687880382,4,3,7.0,34.84,48.34,0.1682,0.1799,41.88,58.12,0.44,0.56,4.0,,,7.0,0.35000,4.175,0.45820,0.52190,7.840,3.330,4.510,0.35860,0.40281,4.240,0.46650,0.52190,7.962,2026-06,False,1.01551,1.572,3.0969
2251039,2026-06-17,TOR,BOS,824746,1781687880462,2,0,2.0,37.56,47.00,0.1544,0.1569,44.42,55.58,0.36,0.64,5.5,,,10.0,0.46030,4.474,0.31490,0.62470,8.340,4.280,4.060,0.49250,0.47471,4.543,0.32290,0.62470,8.469,2026-06,False,1.01551,1.572,3.0969
2251040,2026-06-17,CWS,NYY,823536,1781687880481,3,9,12.0,34.84,49.96,0.1520,0.1529,41.08,58.92,0.49,0.51,4.5,,,8.5,0.34950,4.596,0.44660,0.51000,8.590,3.670,4.930,0.35980,0.40247,4.667,0.45571,0.51000,8.723,2026-06,False,1.01551,1.572,3.0969
2251041,2026-06-17,SF,ATL,824913,1781689609784,5,0,5.0,38.68,44.94,0.1638,0.1725,46.26,53.74,0.35,0.65,5.0,,,9.0,0.40630,4.915,0.42820,0.56090,9.210,4.260,4.950,0.41200,0.43997,4.991,0.43788,0.56090,9.353,2026-06,False,1.01551,1.572,3.0969
2251042,2026-06-17,CLE,MIL,823774,1781687880515,4,7,11.0,44.40,39.45,0.1614,0.1686,52.95,47.05,0.50,0.50,4.0,,,7.5,0.45650,4.573,0.51020,0.61720,8.500,4.370,4.140,0.49040,0.47229,4.644,0.51933,0.61720,8.632,2026-06,False,1.01551,1.572,3.0969
2251043,2026-06-17,COL,CHC,824668,1781687880538,2,8,10.0,35.35,48.88,0.1578,0.1625,41.97,58.03,0.33,0.67,5.5,,,10.0,0.40820,4.617,0.33160,0.56990,8.670,4.080,4.580,0.42870,0.44121,4.689,0.34003,0.56990,8.804,2026-06,False,1.01551,1.572,3.0969
2251044,2026-06-17,PIT,ATH,824992,1781687880560,7,0,7.0,48.64,37.31,0.1405,0.1337,56.59,43.41,0.48,0.52,5.5,,,10.0,0.49950,6.113,0.50530,0.63380,11.340,6.080,5.260,0.52610,0.49968,6.208,0.51751,0.63380,11.516,2026-06,False,1.01551,1.572,3.0969
2251045,2026-06-17,BAL,SEA,823127,1781687880588,2,1,3.0,40.40,43.25,0.1635,0.1720,48.29,51.71,0.48,0.52,4.0,,,7.5,0.40720,4.331,0.47970,0.57530,8.120,3.810,4.310,0.42300,0.44056,4.398,0.48835,0.57530,8.246,2026-06,False,1.01551,1.572,3.0969
2251046,2026-06-18,TOR,BOS,824748,1781760401290,2,0,2.0,43.93,38.93,0.1713,0.1851,53.02,46.98,0.37,0.63,4.5,,,9.5,0.42730,4.358,0.30090,0.59470,8.160,3.970,4.180,0.45210,0.45356,4.426,0.30854,0.59470,8.287,2026-06,False,1.01551,1.572,3.0969
2251047,2026-06-18,CLE,MIL,823772,1781760401308,1,2,3.0,43.14,40.23,0.1662,0.1766,51.75,48.25,0.47,0.53,4.0,,,7.5,0.43040,4.242,0.46770,0.60180,7.940,3.920,4.010,0.46220,0.45555,4.308,0.47615,0.60180,8.063,2026-06,False,1.01551,1.572,3.0969
2251048,2026-06-18,MIN,TEX,822889,1781760401329,6,0,6.0,46.28,35.97,0.1775,0.1954,56.27,43.73,0.39,0.61,4.0,,,7.5,0.47240,4.063,0.44370,0.64630,7.630,4.040,3.590,0.51370,0.48243,4.126,0.45175,0.64630,7.748,2026-06,False,1.01551,1.572,3.0969
2251049,2026-06-18,BAL,SEA,823125,1781760401349,0,3,3.0,39.52,43.23,0.1725,0.1870,47.76,52.24,0.43,0.57,4.0,,,7.5,0.39620,3.851,0.41350,0.57790,7.280,3.380,3.900,0.41840,0.43339,3.911,0.42103,0.57790,7.393,2026-06,False,1.01551,1.572,3.0969
2251050,2026-06-18,NYM,PHI,823448,1781818090135,3,3,6.0,42.72,41.91,0.1537,0.1557,50.47,49.53,0.37,0.63,5.5,,,10.0,0.44550,5.417,0.42900,0.59080,9.980,4.920,5.060,0.46170,0.46525,5.501,0.43968,0.59080,10.135,2026-06,False,1.01551,1.572,3.0969
2251051,2026-06-18,CWS,NYY,823533,1781760401386,1,1,2.0,41.00,44.15,0.1485,0.1470,48.15,51.85,0.41,0.59,5.5,,,9.5,0.42620,4.537,0.32170,0.58990,8.470,4.170,4.300,0.45960,0.45285,4.607,0.32989,0.58990,8.601,2026-06,False,1.01551,1.572,3.0969
2251053,2026-06-18,STL,KC,824098,1781760401427,4,11,15.0,39.41,44.60,0.1599,0.1661,46.91,53.09,0.37,0.63,5.0,,,9.0,0.37490,4.768,0.40890,0.53120,8.980,3.970,5.010,0.37980,0.41940,4.842,0.41820,0.53120,9.119,2026-06,False,1.01551,1.572,3.0969
2251054,2026-06-18,LAA,ATH,824989,1781760401452,0,5,5.0,38.52,46.22,0.1526,0.1539,45.45,54.55,0.38,0.62,5.5,,,10.0,0.32440,6.455,0.53940,0.45040,12.000,4.760,7.240,0.30690,0.38540,6.555,0.55221,0.45040,12.186,2026-06,False,1.01551,1.572,3.0969
2251055,2026-06-19,TOR,CHC,824663,1781897655206,1,7,8.0,37.23,45.86,0.1691,0.1813,44.81,55.19,0.44,0.56,4.0,,,7.0,0.40160,4.181,0.45980,0.57420,7.840,3.650,4.190,0.41920,0.43692,4.246,0.46812,0.57420,7.962,2026-06,False,1.01551,1.572,3.0969
2251056,2026-06-19,CWS,DET,824264,1781856628710,2,2,4.0,35.88,47.74,0.1637,0.1724,42.91,57.09,0.41,0.59,4.5,,,8.0,0.33760,4.168,0.38880,0.51060,7.910,3.290,4.620,0.34630,0.39442,4.233,0.39683,0.51060,8.033,2026-06,False,1.01551,1.572,3.0969
2251057,2026-06-19,CIN,NYY,823534,1781856628728,0,4,4.0,32.15,52.73,0.1512,0.1515,37.87,62.13,0.49,0.51,4.5,,,9.0,0.34020,4.754,0.40780,0.49610,8.820,3.650,5.170,0.33890,0.39619,4.828,0.41707,0.49610,8.957,2026-06,False,1.01551,1.572,3.0969
2251058,2026-06-19,WSH,TB,822966,1781856628748,2,4,6.0,42.11,42.11,0.1578,0.1625,50.00,50.00,0.46,0.54,4.5,,,8.5,0.42550,4.583,0.44450,0.58690,8.620,4.170,4.450,0.44410,0.45240,4.654,0.45358,0.58690,8.754,2026-06,False,1.01551,1.572,3.0969
2251059,2026-06-19,SF,MIA,823853,1781897655271,1,2,3.0,33.07,49.70,0.1723,0.1867,39.95,60.05,0.35,0.65,4.5,,,8.0,0.34750,3.956,0.36040,0.52680,7.520,3.180,4.350,0.35610,0.40112,4.017,0.36784,0.52680,7.637,2026-06,False,1.01551,1.572,3.0969
2251060,2026-06-19,MIL,ATL,824910,1781856628765,1,0,1.0,42.93,39.26,0.1781,0.1963,52.23,47.77,0.39,0.61,4.0,,,7.5,0.45920,3.800,0.40610,0.64130,7.140,3.680,3.460,0.49150,0.47401,3.859,0.41350,0.64130,7.251,2026-06,False,1.01551,1.572,3.0969
2251061,2026-06-19,SD,TEX,822886,1781856628786,6,7,13.0,37.16,44.85,0.1799,0.1994,45.31,54.69,0.38,0.62,4.0,,,7.0,0.37370,4.147,0.45470,0.54610,7.810,3.450,4.360,0.38370,0.41861,4.211,0.46294,0.54610,7.931,2026-06,False,1.01551,1.572,3.0969
2251062,2026-06-19,CLE,HOU,824179,1781856628805,3,2,5.0,44.80,39.41,0.1579,0.1628,53.20,46.80,0.45,0.55,4.5,,,8.5,0.44000,4.782,0.46990,0.59680,8.940,4.410,4.530,0.45850,0.46172,4.856,0.47943,0.59680,9.079,2026-06,False,1.01551,1.572,3.0969
2251063,2026-06-19,STL,KC,824097,1781856628824,2,5,7.0,42.95,41.08,0.1597,0.1657,51.12,48.88,0.38,0.62,5.0,,,9.0,0.41990,4.731,0.40460,0.57820,8.890,4.260,4.630,0.43700,0.44878,4.804,0.41381,0.57820,9.028,2026-06,False,1.01551,1.572,3.0969
2251064,2026-06-19,PIT,COL,824345,1781856628847,0,2,2.0,49.40,37.34,0.1326,0.1206,56.95,43.05,0.47,0.53,6.5,,,11.5,0.46250,6.786,0.46900,0.58860,12.530,6.400,6.130,0.49380,0.47612,6.891,0.48253,0.58860,12.724,2026-06,False,1.01551,1.572,3.0969
2251065,2026-06-19,LAA,ATH,824990,1781856628866,10,4,14.0,45.01,40.82,0.1417,0.1356,52.44,47.56,0.47,0.53,5.5,,,10.0,0.48170,6.181,0.51230,0.61510,11.410,5.930,5.480,0.49990,0.48836,6.277,0.52464,0.61510,11.587,2026-06,False,1.01551,1.572,3.0969
2251066,2026-06-19,BAL,LAD,823936,1781856628926,0,3,3.0,36.70,48.26,0.1503,0.1501,43.20,56.80,0.39,0.61,5.5,,,9.0,0.36630,5.181,0.45980,0.51550,9.570,4.140,5.430,0.36580,0.41370,5.261,0.47011,0.51550,9.718,2026-06,False,1.01551,1.572,3.0969
2251067,2026-06-19,BOS,SEA,823124,1781897655341,1,0,1.0,35.26,45.94,0.1880,0.2129,43.42,56.58,0.40,0.60,3.5,,,6.5,0.35210,3.392,0.41160,0.55240,6.480,2.780,3.710,0.36700,0.40422,3.445,0.41822,0.55240,6.581,2026-06,False,1.01551,1.572,3.0969
2251068,2026-06-20,CWS,DET,824263,1781936910146,1,1,2.0,37.45,45.61,0.1694,0.1819,45.09,54.91,0.38,0.62,4.5,,,9.0,0.38420,4.094,0.32350,0.55880,7.770,3.550,4.230,0.40580,0.42553,4.157,0.33090,0.55880,7.891,2026-06,False,1.01551,1.572,3.0969
