gameId,gameDate,p1_pF5AwayMl,p1_pF5AwayRl,p2_pF5AwayRl,implied_tie_raw,implied_away_raw,actualF5Away,actualF5Home,f5_margin_home_minus_away,away_p05_cover,f5_tie,live_awayRl01,live_pred_prefix,live_pred_postfix,live_class,live_understatement_vs_postfix
2250914,2026-06-07,0.4025,0.5621,0.5621,0.1617,0.4004,4.0,0.0,-4.0,1,0,0.4962,0.4962,0.57912,prefix,0.08292
2250915,2026-06-07,0.4326,0.5869,0.5869,0.15522,0.43168,1.0,1.0,0.0,1,1,0.5472,0.54722,0.61871,prefix,0.07151
2250916,2026-06-07,0.4194,0.5782,0.5782,0.16081,0.41739,1.0,0.0,-1.0,1,0,0.4907,0.49064,0.57224,prefix,0.08154
2250917,2026-06-07,0.4677,0.6249,0.6249,0.15905,0.46585,5.0,0.0,-5.0,1,0,0.5446,0.54465,0.61446,prefix,0.06986
2250918,2026-06-07,0.4574,0.6153,0.6153,0.15989,0.45541,5.0,1.0,-4.0,1,0,0.5214,0.52142,0.59885,prefix,0.07745
2250919,2026-06-07,0.395,0.5634,0.5634,0.17252,0.39088,2.0,3.0,1.0,0,0,0.4613,0.46129,0.55233,prefix,0.09103
2250920,2026-06-07,0.371,0.5421,0.5421,0.17551,0.36659,0.0,7.0,7.0,0,0,0.4762,0.47624,0.5856,prefix,0.1094
2250921,2026-06-07,0.531,0.6603,0.6603,0.12235,0.53795,1.0,3.0,2.0,0,0,0.6346,0.63464,0.68151,prefix,0.04691
2250922,2026-06-07,0.3952,0.5566,0.5566,0.16388,0.39272,6.0,1.0,-5.0,1,0,0.4504,0.45035,0.54363,prefix,0.09323
2250923,2026-06-07,0.4441,0.6186,0.6186,0.18097,0.43763,4.0,2.0,-2.0,1,0,0.527,0.52697,0.62338,prefix,0.09638
2250924,2026-06-07,0.4644,0.6196,0.6196,0.15647,0.46313,1.0,1.0,0.0,1,1,0.5311,0.53107,0.60901,prefix,0.07791
2250925,2026-06-08,0.4957,0.648,0.648,0.15279,0.49521,5.0,1.0,-4.0,1,0,0.5721,0.57212,0.63923,prefix,0.06713
2250926,2026-06-08,0.489,0.6463,0.6463,0.15929,0.48701,1.0,2.0,1.0,0,0,0.5314,0.53143,0.61296,prefix,0.08156
2250927,2026-06-08,0.4159,0.5858,0.5858,0.17468,0.41112,4.0,3.0,-1.0,1,0,0.5123,0.51228,0.60119,prefix,0.08889
2250928,2026-06-08,0.4948,0.6582,0.6582,0.16732,0.49088,5.0,2.0,-3.0,1,0,0.5812,0.58118,0.65334,prefix,0.07214
2250929,2026-06-08,0.5534,0.7009,0.7009,0.14638,0.55452,1.0,3.0,2.0,0,0,0.6552,0.65519,0.70453,prefix,0.04933
2250930,2026-06-08,0.4078,0.5858,0.5858,0.18469,0.40111,1.0,1.0,0.0,1,1,0.4936,0.49361,0.59292,prefix,0.09932
2250931,2026-06-08,0.3887,0.558,0.558,0.17355,0.38445,0.0,0.0,0.0,1,1,0.4436,0.44356,0.53454,prefix,0.09094
2250932,2026-06-08,0.4832,0.6274,0.6274,0.1423,0.4851,5.0,8.0,3.0,0,0,0.5564,0.55642,0.62282,prefix,0.06642
2250933,2026-06-09,0.47,0.6226,0.6226,0.15314,0.46946,3.0,1.0,-2.0,1,0,0.5228,0.52278,0.5996,prefix,0.0768
2250934,2026-06-09,0.3986,0.5551,0.5551,0.15785,0.39725,1.0,2.0,1.0,0,0,0.4965,0.49652,0.57375,prefix,0.07725
2250935,2026-06-09,0.4679,0.6384,0.6384,0.17623,0.46217,1.0,3.0,2.0,0,0,0.5245,0.52447,0.61016,prefix,0.08566
2250936,2026-06-09,0.3536,0.5282,0.5282,0.1795,0.3487,4.0,5.0,1.0,0,0,0.4367,0.43671,0.53421,prefix,0.09751
2250937,2026-06-09,0.4906,0.658,0.658,0.17252,0.48548,2.0,2.0,0.0,1,1,0.5944,0.59443,0.66666,prefix,0.07226
2250938,2026-06-09,0.4584,0.63,0.63,0.1775,0.4525,1.0,0.0,-1.0,1,0,0.5263,0.5263,0.61663,prefix,0.09033
2250939,2026-06-09,0.4314,0.5892,0.5892,0.15962,0.42958,6.0,0.0,-6.0,1,0,0.5288,0.52873,0.608,prefix,0.0792
2250940,2026-06-09,0.3913,0.5573,0.5573,0.16951,0.38779,2.0,1.0,-1.0,1,0,0.4794,0.47939,0.57085,prefix,0.09145
2250941,2026-06-09,0.4055,0.5707,0.5707,0.16868,0.40202,4.0,3.0,-1.0,1,0,0.5162,0.51617,0.59315,prefix,0.07695
2250942,2026-06-09,0.4121,0.5418,0.5418,0.12475,0.41705,1.0,7.0,6.0,0,0,0.4997,0.49977,0.5637,prefix,0.064
2250943,2026-06-09,0.4305,0.5981,0.5981,0.17198,0.42612,0.0,7.0,7.0,0,0,0.4993,0.49929,0.58295,prefix,0.08365
2250944,2026-06-09,0.4979,0.6676,0.6676,0.17566,0.49194,2.0,2.0,0.0,1,1,0.5631,0.56309,0.6472,prefix,0.0841
2250945,2026-06-09,0.4634,0.6284,0.6284,0.16906,0.45934,3.0,2.0,-1.0,1,0,0.5503,0.55029,0.62408,prefix,0.07378
2250946,2026-06-09,0.3904,0.5292,0.5292,0.13615,0.39305,3.0,6.0,3.0,0,0,0.4129,0.41289,0.48838,prefix,0.07548
2250947,2026-06-10,0.3756,0.5434,0.5434,0.17154,0.37186,0.0,4.0,4.0,0,0,0.4334,0.43339,0.53334,prefix,0.09994
2250948,2026-06-10,0.4312,0.6056,0.6056,0.1806,0.425,3.0,3.0,0.0,1,1,0.5293,0.52925,0.61606,prefix,0.08676
2250949,2026-06-10,0.4686,0.6318,0.6318,0.16679,0.46501,2.0,0.0,-2.0,1,0,0.5688,0.56877,0.64169,prefix,0.07289
2250950,2026-06-10,0.3392,0.5002,0.5002,0.16298,0.33722,2.0,2.0,0.0,1,1,0.4126,0.4126,0.5155,prefix,0.1029
2250951,2026-06-10,0.4065,0.5572,0.5572,0.1507,0.4065,0.0,0.0,0.0,1,1,0.4954,0.49547,0.57165,prefix,0.07625
2250952,2026-06-10,0.5304,0.6888,0.6888,0.16099,0.52781,2.0,1.0,-1.0,1,0,0.6343,0.63435,0.69285,prefix,0.05855
2250953,2026-06-10,0.3985,0.5635,0.5635,0.16836,0.39514,4.0,3.0,-1.0,1,0,0.4848,0.48486,0.57419,prefix,0.08939
2250954,2026-06-10,0.5119,0.6555,0.6555,0.14136,0.51414,6.0,0.0,-6.0,1,0,0.5895,0.58947,0.65277,prefix,0.06327
2250955,2026-06-10,0.3802,0.5403,0.5403,0.16217,0.37813,8.0,2.0,-6.0,1,0,0.4607,0.46071,0.55503,prefix,0.09433
2250956,2026-06-10,0.4481,0.6078,0.6078,0.16213,0.44567,2.0,2.0,0.0,1,1,0.5343,0.53427,0.6147,prefix,0.0804
2250957,2026-06-10,0.455,0.6307,0.6307,0.18272,0.44798,0.0,2.0,2.0,0,0,0.5116,0.51156,0.59689,prefix,0.08529
2250958,2026-06-10,0.5149,0.6389,0.6389,0.11572,0.52318,1.0,0.0,-1.0,1,0,0.6412,0.64121,0.68333,prefix,0.04213
2250959,2026-06-10,0.4133,0.5423,0.5423,0.12388,0.41842,3.0,0.0,-3.0,1,0,0.4645,0.46458,0.53482,prefix,0.07032
2250960,2026-06-10,0.4072,0.578,0.578,0.17568,0.40232,0.0,2.0,2.0,0,0,0.5098,0.50979,0.59322,prefix,0.08342
2250961,2026-06-11,0.4082,0.5654,0.5654,0.15876,0.40664,4.0,4.0,0.0,1,1,0.5142,0.51417,0.59803,prefix,0.08383
2250962,2026-06-11,0.4151,0.5848,0.5848,0.17442,0.41038,0.0,5.0,5.0,0,0,0.495,0.495,0.58711,prefix,0.09211
2250963,2026-06-11,0.4098,0.571,0.571,0.16374,0.40726,3.0,2.0,-1.0,1,0,0.4966,0.49653,0.58338,prefix,0.08678
2250964,2026-06-11,0.3505,0.4772,0.4772,0.12207,0.35513,6.0,2.0,-4.0,1,0,0.4574,0.4574,0.52697,prefix,0.06957
2250965,2026-06-11,0.5049,0.6598,0.6598,0.15622,0.50358,5.0,4.0,-1.0,1,0,0.5992,0.59917,0.66068,prefix,0.06148
2250966,2026-06-11,0.466,0.621,0.621,0.15622,0.46478,5.0,7.0,2.0,0,0,0.5531,0.55316,0.62322,prefix,0.07012
2250968,2026-06-12,0.3892,0.5464,0.5464,0.15867,0.38773,2.0,2.0,0.0,1,1,0.4611,0.46108,0.54699,prefix,0.08589
2250969,2026-06-12,0.5188,0.6713,0.6713,0.15308,0.51822,8.0,1.0,-7.0,1,0,0.6123,0.61232,0.66865,prefix,0.05635
2250970,2026-06-12,0.3913,0.5387,0.5387,0.14666,0.39204,3.0,7.0,4.0,0,0,0.4402,0.44015,0.52497,prefix,0.08477
2250971,2026-06-12,0.3976,0.5601,0.5601,0.16525,0.39485,1.0,2.0,1.0,0,0,0.4623,0.46227,0.55503,prefix,0.09273
2250972,2026-06-12,0.3982,0.5605,0.5605,0.16501,0.39549,1.0,6.0,5.0,0,0,0.4962,0.49621,0.58669,prefix,0.09049
2250973,2026-06-12,0.4292,0.5823,0.5823,0.15371,0.42859,3.0,7.0,4.0,0,0,0.5163,0.51628,0.59793,prefix,0.08163
2250974,2026-06-12,0.4195,0.5839,0.5839,0.16782,0.41608,3.0,7.0,4.0,0,0,0.5565,0.55653,0.63472,prefix,0.07822
2250975,2026-06-12,0.4729,0.6357,0.6357,0.16632,0.46938,2.0,8.0,6.0,0,0,0.5472,0.54719,0.6215,prefix,0.0743
2250976,2026-06-12,0.3769,0.5661,0.5661,0.19786,0.36824,0.0,5.0,5.0,0,0,0.3816,0.38158,0.48498,prefix,0.10338
2250977,2026-06-12,0.4496,0.6026,0.6026,0.15362,0.44898,9.0,5.0,-4.0,1,0,0.5316,0.53164,0.60882,prefix,0.07722
2250978,2026-06-12,0.3486,0.5035,0.5035,0.15573,0.34777,3.0,2.0,-1.0,1,0,0.4286,0.42861,0.51907,prefix,0.09047
2250979,2026-06-12,0.4278,0.5981,0.5981,0.17536,0.42274,2.0,4.0,2.0,0,0,0.5324,0.53241,0.61195,prefix,0.07955
2250980,2026-06-12,0.3956,0.5359,0.5359,0.13794,0.39796,0.0,2.0,2.0,0,0,0.3887,0.38868,0.46925,prefix,0.08055
2250981,2026-06-12,0.428,0.5945,0.5945,0.17056,0.42394,5.0,0.0,-5.0,1,0,0.5285,0.52851,0.60834,prefix,0.07984
2250982,2026-06-13,0.415,0.5653,0.5653,0.1502,0.4151,4.0,4.0,0.0,1,1,0.4957,0.4957,0.5719,prefix,0.0762
2250983,2026-06-13,0.4608,0.6281,0.6281,0.17199,0.45611,1.0,1.0,0.0,1,1,0.5573,0.55733,0.63479,prefix,0.07749
2250984,2026-06-13,0.4289,0.5758,0.5758,0.14594,0.42986,6.0,2.0,-4.0,1,0,0.4815,0.48149,0.56041,prefix,0.07891
2250985,2026-06-13,0.4458,0.5896,0.5896,0.14198,0.44762,3.0,5.0,2.0,0,0,0.5283,0.52832,0.59525,prefix,0.06695
2250986,2026-06-13,0.4788,0.6378,0.6378,0.16144,0.47636,1.0,2.0,1.0,0,0,0.5652,0.56513,0.63471,prefix,0.06951
2250987,2026-06-13,0.5021,0.6701,0.6701,0.17347,0.49663,1.0,3.0,2.0,0,0,0.5892,0.58922,0.66094,prefix,0.07174
2250988,2026-06-13,0.4265,0.5935,0.5935,0.17117,0.42233,2.0,2.0,0.0,1,1,0.5103,0.51033,0.60195,prefix,0.09165
2250989,2026-06-13,0.4524,0.6096,0.6096,0.15897,0.45063,2.0,0.0,-2.0,1,0,0.5672,0.56717,0.63824,prefix,0.07104
2250990,2026-06-13,0.4902,0.6603,0.6603,0.17606,0.48424,4.0,0.0,-4.0,1,0,0.5878,0.58779,0.6586,prefix,0.0708
2250991,2026-06-13,0.3334,0.4852,0.4852,0.15201,0.33319,4.0,4.0,0.0,1,1,0.4363,0.43631,0.52847,prefix,0.09217
2250992,2026-06-13,0.3686,0.5267,0.5267,0.15967,0.36703,3.0,3.0,0.0,1,1,0.4336,0.43363,0.52635,prefix,0.09275
2250993,2026-06-13,0.4922,0.6049,0.6049,0.10173,0.50317,5.0,4.0,-1.0,1,0,0.4958,0.49588,0.55163,prefix,0.05583
2250994,2026-06-13,0.4588,0.64,0.64,0.18992,0.45008,6.0,1.0,-5.0,1,0,0.574,0.57398,0.65325,prefix,0.07925
2250995,2026-06-13,0.4185,0.5782,0.5782,0.16193,0.41627,0.0,1.0,1.0,0,0,0.4946,0.49461,0.57557,prefix,0.08097
2250996,2026-06-14,0.4219,0.5878,0.5878,0.16973,0.41807,2.0,1.0,-1.0,1,0,0.51,0.50997,0.59322,prefix,0.08322
2250997,2026-06-14,0.4352,0.5857,0.5857,0.15045,0.43525,2.0,1.0,-1.0,1,0,0.492,0.49203,0.57056,prefix,0.07856
2250998,2026-06-14,0.469,0.6236,0.6236,0.15571,0.46789,1.0,6.0,5.0,0,0,0.6279,0.62789,0.67872,prefix,0.05082
2250999,2026-06-14,0.4672,0.6206,0.6206,0.15416,0.46644,2.0,2.0,0.0,1,1,0.5726,0.57259,0.6385,prefix,0.0659
2251001,2026-06-14,0.4744,0.628,0.628,0.15444,0.47356,1.0,6.0,5.0,0,0,0.566,0.56602,0.63782,prefix,0.07182
2251002,2026-06-14,0.4276,0.5967,0.5967,0.17384,0.42286,0.0,4.0,4.0,0,0,0.5239,0.52387,0.61128,prefix,0.08738
2251003,2026-06-14,0.4371,0.5902,0.5902,0.15372,0.43648,1.0,2.0,1.0,0,0,0.5297,0.52972,0.60284,prefix,0.07314
2251004,2026-06-14,0.3972,0.5737,0.5737,0.18261,0.39109,1.0,0.0,-1.0,1,0,0.5824,0.58239,0.64845,prefix,0.06605
2251005,2026-06-14,0.4557,0.6315,0.6315,0.18286,0.44864,0.0,4.0,4.0,0,0,0.4527,0.4527,0.54633,prefix,0.09363
2251006,2026-06-14,0.4463,0.579,0.579,0.128,0.451,14.0,8.0,-6.0,1,0,0.455,0.45502,0.53095,prefix,0.07595
2251007,2026-06-14,0.3499,0.5104,0.5104,0.16245,0.34795,0.0,3.0,3.0,0,0,0.4682,0.46824,0.55875,prefix,0.09055
2251008,2026-06-14,0.4873,0.6354,0.6354,0.14733,0.48807,3.0,3.0,0.0,1,1,0.5888,0.58887,0.64795,prefix,0.05915
2251009,2026-06-14,0.4272,0.5877,0.5877,0.163,0.4247,6.0,2.0,-4.0,1,0,0.4963,0.49628,0.58594,prefix,0.08964
2251010,2026-06-15,0.3165,0.4702,0.4702,0.15423,0.31597,0.0,5.0,5.0,0,0,0.4096,0.40966,0.5109,prefix,0.1013
2251011,2026-06-15,0.4115,0.554,0.554,0.14055,0.41345,3.0,7.0,4.0,0,0,0.4347,0.43474,0.5124,prefix,0.0777
2251012,2026-06-15,0.3972,0.5656,0.5656,0.17255,0.39305,0.0,9.0,9.0,0,0,0.4776,0.47753,0.56917,prefix,0.09157
2251013,2026-06-15,0.4071,0.579,0.579,0.17705,0.40195,0.0,3.0,3.0,0,0,0.4672,0.46728,0.55944,prefix,0.09224
2251014,2026-06-15,0.3555,0.4981,0.4981,0.14098,0.35712,0.0,1.0,1.0,0,0,0.3748,0.37474,0.4689,prefix,0.0941
2251015,2026-06-15,0.4458,0.624,0.624,0.18574,0.43826,3.0,2.0,-1.0,1,0,0.5578,0.55773,0.64911,prefix,0.09131
2251016,2026-06-15,0.4161,0.5767,0.5767,0.16304,0.41366,6.0,3.0,-3.0,1,0,0.5355,0.53549,0.6152,prefix,0.0797
2251017,2026-06-15,0.3859,0.5229,0.5229,0.134,0.3889,1.0,6.0,5.0,0,0,0.4451,0.44517,0.52146,prefix,0.07636
2251018,2026-06-15,0.4008,0.5605,0.5605,0.16181,0.39869,3.0,3.0,0.0,1,1,0.4816,0.48157,0.56457,prefix,0.08297
2251019,2026-06-16,0.426,0.5843,0.5843,0.16022,0.42408,0.0,8.0,8.0,0,0,0.5295,0.52952,0.6105,prefix,0.081
2251020,2026-06-16,0.4169,0.566,0.566,0.14871,0.41729,1.0,3.0,2.0,0,0,0.4675,0.46744,0.54765,prefix,0.08015
2251021,2026-06-16,0.4071,0.5832,0.5832,0.1823,0.4009,3.0,0.0,-3.0,1,0,0.498,0.49799,0.59654,prefix,0.09854
2251022,2026-06-16,0.3852,0.5523,0.5523,0.1708,0.3815,1.0,11.0,10.0,0,0,0.454,0.45405,0.54779,prefix,0.09379
2251023,2026-06-16,0.4138,0.5512,0.5512,0.13423,0.41697,1.0,5.0,4.0,0,0,0.4738,0.47378,0.54524,prefix,0.07144
2251024,2026-06-16,0.3859,0.5335,0.5335,0.14691,0.38659,5.0,2.0,-3.0,1,0,0.4382,0.43824,0.53059,prefix,0.09239
2251025,2026-06-16,0.433,0.5861,0.5861,0.15372,0.43238,0.0,1.0,1.0,0,0,0.5116,0.51161,0.58604,prefix,0.07444
2251026,2026-06-16,0.427,0.5966,0.5966,0.17446,0.42214,1.0,3.0,2.0,0,0,0.5083,0.50828,0.59566,prefix,0.08736
2251027,2026-06-16,0.4984,0.6474,0.6474,0.14848,0.49892,5.0,2.0,-3.0,1,0,0.5421,0.54207,0.61525,prefix,0.07315
2251028,2026-06-16,0.4106,0.5818,0.5818,0.17623,0.40557,10.0,2.0,-8.0,1,0,0.4928,0.49277,0.59153,prefix,0.09873
2251029,2026-06-16,0.3614,0.5312,0.5312,0.1738,0.3574,1.0,1.0,0.0,1,1,0.4183,0.41825,0.51765,prefix,0.09935
2251030,2026-06-16,0.4281,0.5614,0.5614,0.12899,0.43241,1.0,4.0,3.0,0,0,0.4874,0.48743,0.55622,prefix,0.06882
2251031,2026-06-16,0.4054,0.5908,0.5908,0.19391,0.39689,1.0,1.0,0.0,1,1,0.4899,0.48989,0.58651,prefix,0.09661
2251032,2026-06-16,0.4152,0.5887,0.5887,0.17918,0.40952,0.0,0.0,0.0,1,1,0.4808,0.48077,0.57382,prefix,0.09302
2251033,2026-06-17,0.4586,0.6142,0.6142,0.15696,0.45724,7.0,1.0,-6.0,1,0,0.5505,0.55046,0.62117,prefix,0.07067
2251034,2026-06-17,0.3835,0.5172,0.5172,0.13002,0.38718,4.0,0.0,-4.0,1,0,0.4445,0.44456,0.51632,prefix,0.07182
2251035,2026-06-17,0.4416,0.5882,0.5882,0.14553,0.44267,6.0,4.0,-2.0,1,0,0.5625,0.56249,0.62883,prefix,0.06633
2251036,2026-06-17,0.4599,0.632,0.632,0.17817,0.45383,0.0,3.0,3.0,0,0,0.5426,0.54255,0.62466,prefix,0.08206
2251037,2026-06-17,0.4871,0.6488,0.6488,0.16502,0.48378,3.0,1.0,-2.0,1,0,0.4919,0.49195,0.57227,prefix,0.08037
2251038,2026-06-17,0.35,0.5219,0.5219,0.17618,0.34572,4.0,3.0,-1.0,1,0,0.4188,0.41885,0.5234,prefix,0.1046
2251039,2026-06-17,0.4603,0.6247,0.6247,0.16825,0.45645,2.0,0.0,-2.0,1,0,0.4442,0.44418,0.53139,prefix,0.08719
2251040,2026-06-17,0.3495,0.51,0.51,0.16245,0.34755,3.0,9.0,6.0,0,0,0.4108,0.41085,0.50093,prefix,0.09013
2251041,2026-06-17,0.4063,0.5609,0.5609,0.15553,0.40537,5.0,0.0,-5.0,1,0,0.4626,0.46257,0.55528,prefix,0.09268
2251042,2026-06-17,0.4565,0.6172,0.6172,0.16347,0.45373,4.0,7.0,3.0,0,0,0.5295,0.52952,0.60879,prefix,0.07929
2251043,2026-06-17,0.4082,0.5699,0.5699,0.16435,0.40555,2.0,8.0,6.0,0,0,0.4197,0.41968,0.51403,prefix,0.09433
2251044,2026-06-17,0.4995,0.6338,0.6338,0.12935,0.50445,7.0,0.0,-7.0,1,0,0.5659,0.56591,0.62395,prefix,0.05805
2251045,2026-06-17,0.4072,0.5753,0.5753,0.17231,0.40299,2.0,1.0,-1.0,1,0,0.4829,0.48296,0.57189,prefix,0.08899
2251046,2026-06-18,0.4273,0.5947,0.5947,0.17169,0.42301,2.0,0.0,-2.0,1,0,0.5302,0.53017,0.61708,prefix,0.08688
2251047,2026-06-18,0.4304,0.6018,0.6018,0.17679,0.42501,1.0,2.0,1.0,0,0,0.5175,0.51745,0.60262,prefix,0.08512
2251048,2026-06-18,0.4724,0.6463,0.6463,0.18073,0.46557,6.0,0.0,-6.0,1,0,0.5627,0.56267,0.64813,prefix,0.08543
2251049,2026-06-18,0.3962,0.5779,0.5779,0.18906,0.38884,0.0,3.0,3.0,0,0,0.4776,0.47758,0.57528,prefix,0.09768
2251050,2026-06-18,0.4455,0.5908,0.5908,0.14387,0.44693,3.0,3.0,0.0,1,1,0.5047,0.50479,0.58189,prefix,0.07719
2251051,2026-06-18,0.4262,0.5899,0.5899,0.16701,0.42289,1.0,1.0,0.0,1,1,0.4815,0.4815,0.55772,prefix,0.07622
2251053,2026-06-18,0.3749,0.5312,0.5312,0.15751,0.37369,4.0,11.0,7.0,0,0,0.4691,0.46911,0.55729,prefix,0.08819
2251054,2026-06-18,0.3244,0.4504,0.4504,0.12165,0.32875,0.0,5.0,5.0,0,0,0.4545,0.45457,0.53851,prefix,0.08401
2251055,2026-06-19,0.4016,0.5742,0.5742,0.17783,0.39637,1.0,7.0,6.0,0,0,0.4481,0.44807,0.54813,prefix,0.10003
2251056,2026-06-19,0.3376,0.5106,0.5106,0.17731,0.33329,2.0,2.0,0.0,1,1,0.4291,0.42908,0.52747,prefix,0.09837
2251057,2026-06-19,0.3402,0.4961,0.4961,0.1569,0.3392,0.0,4.0,4.0,0,0,0.3787,0.37877,0.47289,prefix,0.09419
2251058,2026-06-19,0.4255,0.5869,0.5869,0.16411,0.42279,2.0,4.0,2.0,0,0,0.5,0.5,0.58125,prefix,0.08125
2251059,2026-06-19,0.3475,0.5268,0.5268,0.18506,0.34174,1.0,2.0,1.0,0,0,0.3995,0.39954,0.51165,prefix,0.11215
2251060,2026-06-19,0.4592,0.6413,0.6413,0.19109,0.45021,1.0,0.0,-1.0,1,0,0.5223,0.52233,0.61609,prefix,0.09379
2251061,2026-06-19,0.3737,0.5461,0.5461,0.17714,0.36896,6.0,7.0,1.0,0,0,0.4531,0.45312,0.56216,prefix,0.10906
2251062,2026-06-19,0.44,0.5968,0.5968,0.15841,0.43839,3.0,2.0,-1.0,1,0,0.532,0.532,0.60819,prefix,0.07619
2251063,2026-06-19,0.4199,0.5782,0.5782,0.16019,0.41801,2.0,5.0,3.0,0,0,0.5112,0.51113,0.59213,prefix,0.08093
2251064,2026-06-19,0.4625,0.5886,0.5886,0.11944,0.46916,0.0,2.0,2.0,0,0,0.5695,0.56952,0.62143,prefix,0.05193
2251065,2026-06-19,0.4817,0.6151,0.6151,0.12842,0.48668,10.0,4.0,-6.0,1,0,0.5244,0.52441,0.5889,prefix,0.0645
2251066,2026-06-19,0.3663,0.5155,0.5155,0.14889,0.36661,0.0,3.0,3.0,0,0,0.432,0.43197,0.51719,prefix,0.08519
2251067,2026-06-19,0.3521,0.5524,0.5524,0.21069,0.34171,1.0,0.0,-1.0,1,0,0.4342,0.43424,0.55469,prefix,0.12049
2251068,2026-06-20,0.3842,0.5588,0.5588,0.18002,0.37878,1.0,1.0,0.0,1,1,0.4509,0.45088,0.55076,prefix,0.09986
2251069,2026-06-20,0.4053,0.5589,0.5589,0.15429,0.40461,6.0,1.0,-5.0,1,0,0.4489,0.44889,0.53299,prefix,0.08409
2251070,2026-06-20,0.4255,0.5734,0.5734,0.1472,0.4262,0.0,3.0,3.0,0,0,0.4836,0.48357,0.56424,prefix,0.08064
2251071,2026-06-20,0.4012,0.5808,0.5808,0.18655,0.39425,1.0,0.0,-1.0,1,0,0.5049,0.50492,0.60156,prefix,0.09666
2251072,2026-06-20,0.4168,0.5779,0.5779,0.16367,0.41423,3.0,2.0,-1.0,1,0,0.4861,0.48616,0.57012,prefix,0.08402
2251073,2026-06-20,0.3945,0.5619,0.5619,0.17128,0.39062,2.0,6.0,4.0,0,0,0.4449,0.44492,0.54328,prefix,0.09838
2251074,2026-06-20,0.4143,0.5871,0.5871,0.17829,0.40881,0.0,1.0,1.0,0,0,0.505,0.50503,0.59907,prefix,0.09407
2251075,2026-06-20,0.3691,0.5278,0.5278,0.1604,0.3674,6.0,1.0,-5.0,1,0,0.4572,0.45719,0.54246,prefix,0.08526
2251076,2026-06-20,0.3721,0.5287,0.5287,0.15786,0.37084,1.0,13.0,12.0,0,0,0.4996,0.49964,0.58065,prefix,0.08105
2251077,2026-06-20,0.4626,0.5981,0.5981,0.13134,0.46676,1.0,2.0,1.0,0,0,0.5685,0.56855,0.62655,prefix,0.05805
2251078,2026-06-20,0.4105,0.552,0.552,0.13932,0.41268,2.0,0.0,-2.0,1,0,0.4669,0.46695,0.54248,prefix,0.07558
2251079,2026-06-20,0.3322,0.4959,0.4959,0.16614,0.32976,3.0,0.0,-3.0,1,0,0.4559,0.45588,0.54664,prefix,0.09074
2251080,2026-06-20,0.3824,0.5666,0.5666,0.19183,0.37477,2.0,1.0,-1.0,1,0,0.46,0.45999,0.56794,prefix,0.10794
2251081,2026-06-21,0.489,0.6388,0.6388,0.14953,0.48927,3.0,1.0,-2.0,1,0,0.5459,0.5459,0.61497,prefix,0.06907
2251082,2026-06-21,0.4144,0.5695,0.5695,0.15617,0.41333,8.0,2.0,-6.0,1,0,0.5332,0.53325,0.61162,prefix,0.07842
2251083,2026-06-21,0.4024,0.5656,0.5656,0.16616,0.39944,2.0,1.0,-1.0,1,0,0.4869,0.4869,0.57248,prefix,0.08558
2251084,2026-06-21,0.3654,0.538,0.538,0.17726,0.36074,0.0,1.0,1.0,0,0,0.4475,0.44755,0.54634,prefix,0.09884
2251085,2026-06-21,0.5273,0.682,0.682,0.15603,0.52597,1.0,2.0,1.0,0,0,0.583,0.58301,0.65127,prefix,0.06827
2251086,2026-06-21,0.4262,0.5804,0.5804,0.15508,0.42532,1.0,2.0,1.0,0,0,0.4883,0.48829,0.56873,prefix,0.08043
2251087,2026-06-21,0.4151,0.5875,0.5875,0.1778,0.4097,12.0,7.0,-5.0,1,0,0.5101,0.51005,0.59888,prefix,0.08878
2251089,2026-06-21,0.4211,0.5952,0.5952,0.18004,0.41516,3.0,4.0,1.0,0,0,0.4778,0.47776,0.57552,prefix,0.09772
2251090,2026-06-21,0.4263,0.5457,0.5457,0.1118,0.4339,3.0,1.0,-2.0,1,0,0.5298,0.52978,0.58324,prefix,0.05344
2251091,2026-06-21,0.5162,0.6561,0.6561,0.13648,0.51962,4.0,5.0,1.0,0,0,0.572,0.57196,0.63317,prefix,0.06117
2251092,2026-06-21,0.4266,0.5835,0.5835,0.15847,0.42503,6.0,1.0,-5.0,1,0,0.4821,0.48204,0.5676,prefix,0.0855
2251093,2026-06-21,0.3998,0.5928,0.5928,0.20328,0.38952,1.0,2.0,1.0,0,0,0.492,0.49198,0.60151,prefix,0.10951
2251094,2026-06-21,0.3213,0.4703,0.4703,0.1487,0.3216,1.0,6.0,5.0,0,0,0.3764,0.37645,0.47653,prefix,0.10013
2251095,2026-06-22,0.3599,0.5324,0.5324,0.17705,0.35535,2.0,1.0,-1.0,1,0,0.4283,0.42831,0.52819,prefix,0.09989
2251096,2026-06-22,0.4214,0.5871,0.5871,0.16948,0.41762,2.0,1.0,-1.0,1,0,0.4783,0.47825,0.5659,prefix,0.0876
2251097,2026-06-22,0.4593,0.6278,0.6278,0.17352,0.45428,1.0,5.0,4.0,0,0,0.5888,0.58874,0.66087,prefix,0.07207
2251098,2026-06-22,0.4448,0.5978,0.5978,0.15361,0.44419,0.0,2.0,2.0,0,0,0.4741,0.47403,0.55355,prefix,0.07945
2251099,2026-06-22,0.4514,0.6232,0.6232,0.17764,0.44556,1.0,2.0,1.0,0,0,0.5439,0.54386,0.62728,prefix,0.08338
