gameId,gameDate,month,awayTeam,homeTeam,mlbGamePk,venue,parkFactor3yr,actualF5Away,actualF5Home,actualF5Total,f5Tie,awayF5Win,awayCover,games_actualF5Away,games_actualF5Home,gamesF5Mismatch,inn1Total,awayStarterId,homeStarterId,awayStarterOutsGame,homeStarterOutsGame,awayStarterAsofIp,awayStarterPriorStarts,homeStarterAsofIp,homeStarterPriorStarts,matchupAsofIp,awayTeamAsofDepth,homeTeamAsofDepth,matchupTeamAsofDepth,bookTotal,totalLineUsed,totalLineSource,book_f5Total,live_awayAbs,live_homeAbs,live_pushAdj,live_tRaw,live_rlCoverStored,live_rlCoverFixed,live_condAway,live_projF5Total,live_synthLine,live_overRate,p1_pF5AwayMl,p1_projF5Total,p1_pF5Over,p1_pF5AwayRl,p1_projTotal,p1_tRaw,p1_pushAdj,p1_homeAbs,p1_condAway,p2_pF5AwayMl,p2_projF5Total,p2_pF5Over,p2_pF5AwayRl,calib_month,calib_T_f5,calib_league_env_mult,calib_f5_total_sd
2250476,2026-05-03,2026-05,MIL,WSH,822742,Nationals Park,1.1534896468268556,1,2,3,0,0,0,1,2,0,0,701656,676571,18,6,2.0,1,1.0833333333333333,4,1.5416666666666665,4.760416666666667,4.392156862745098,4.576286764705882,8.5,8.5,bookTotal,4.5,0.4447,0.4104,0.145,0.1411,0.52,0.5878284561403508,0.5200561337855222,5.52,4.5,0.56,0.4665,4.817,0.4738,0.6227,8.92,0.15775862539866542,0.15493517523919925,0.3785648247608007,0.5520286566560676,0.47737,5.037,0.50256,0.6227,2026-05,1.4814,1.04564,3.0471
2250477,2026-05-03,2026-05,SF,TB,822987,George M. Steinbrenner Field,0.9852491701944116,1,0,1,0,1,1,1,0,0,1,641816,571927,16,18,5.111111111111112,6,5.222222222222222,6,5.166666666666667,5.5858585858585865,5.0,5.292929292929293,8.0,8.0,bookTotal,4.5,0.39399999999999996,0.4407,0.1653,0.1751,0.47200000000000003,0.5644741463999041,0.4720258775608002,4.21,4.5,0.4,0.3464,4.93,0.4882,0.4992,9.27,0.15321026807229893,0.15220616084337935,0.5013938391566206,0.40858990004527074,0.39446,5.155,0.51765,0.4992,2026-05,1.4814,1.04564,3.0471
2250478,2026-05-03,2026-05,PHI,MIA,823875,loanDepot park,0.9585538609518026,7,0,7,0,1,1,7,0,0,6,666200,663978,19,8,5.722222222222222,6,4.666666666666667,5,5.194444444444445,4.98989898989899,5.393939393939394,5.191919191919192,8.0,8.0,bookTotal,4.5,0.5088,0.3326,0.1586,0.1639,0.6047,0.6694950558592823,0.6047064416448776,4.57,4.5,0.44,0.4917,4.855,0.4793,0.6468,9.01,0.15643305366201954,0.15413983219721172,0.35416016780278825,0.5813017549664775,0.4944,5.077,0.5083,0.6468,2026-05,1.4814,1.04564,3.0471
2250479,2026-05-03,2026-05,LAD,STL,823065,Busch Stadium,0.9270781176097251,3,0,3,0,1,1,3,0,0,0,680736,669160,18,18,6.5,4,5.111111111111112,6,5.805555555555555,5.818181818181818,5.181818181818182,5.5,9.5,9.5,bookTotal,5.5,0.49219999999999997,0.3568,0.151,0.1512,0.5797,0.6432840518256773,0.5797408716136632,5.029999999999999,5.5,0.38,0.5174,4.372,0.3021,0.6814,8.07,0.16835708193739446,0.16129424916243668,0.32130575083756335,0.6169028881503492,0.51175,4.572,0.32532,0.6814,2026-05,1.4814,1.04564,3.0471
2250480,2026-05-03,2026-05,ATL,COL,824364,Coors Field,1.263629706076605,6,5,11,0,1,1,6,5,0,1,675911,607536,10,13,,0,4.133333333333333,5,,5.411764705882353,4.137254901960784,4.7745098039215685,9.5,9.5,bookTotal,5.5,0.45289999999999997,0.40340000000000004,0.1438,0.1391,0.5289,0.5944861364167251,0.528903421698003,5.640000000000001,6.0,0.4,0.3696,6.048,0.4983,0.5032,11.18,0.13005852474035962,0.13831511484421577,0.4920848851557843,0.42892710127227063,0.41086,6.324,0.5344,0.5032,2026-05,1.4814,1.04564,3.0471
2250481,2026-05-03,2026-05,CLE,ATH,825013,Sutter Health Park,1.2480324396937523,1,4,5,0,0,0,1,4,0,0,800048,650644,15,18,6.055555555555556,6,5.111111111111112,6,5.583333333333334,5.4411764705882355,5.040404040404041,5.2407902554961385,9.5,9.5,bookTotal,5.5,0.4093,0.4512,0.1395,0.1321,0.4757,0.544919837303893,0.47565368971528177,6.04,5.5,0.5,0.4985,5.224,0.4051,0.646,9.71,0.14652195995427988,0.14819317597256793,0.35330682402743213,0.5852265865199807,0.49899,5.462,0.43568,0.646,2026-05,1.4814,1.04564,3.0471
2250482,2026-05-03,2026-05,NYM,LAA,824043,Angel Stadium,0.9770088624021527,2,1,3,0,1,1,2,1,0,1,605280,686799,20,19,6.0,6,5.833333333333333,6,5.916666666666666,5.01010101010101,5.098039215686275,5.054070112893642,9.0,9.0,bookTotal,4.5,0.5550999999999999,0.2991,0.1457,0.1424,0.6498,0.6996442467517264,0.6498478108171388,5.24,5.0,0.47,0.4433,3.94,0.3035,0.6226,7.4,0.18710040281364823,0.17254024168818893,0.38415975831181104,0.5357360228664457,0.46164,4.12,0.32443,0.6226,2026-05,1.4814,1.04564,3.0471
2250483,2026-05-03,2026-05,KC,SEA,823145,T-Mobile Park,0.8411265978531404,3,1,4,0,1,1,3,1,0,0,663460,622491,21,18,5.611111111111111,6,4.722222222222222,6,5.166666666666666,5.505050505050505,5.705882352941177,5.605466428995841,8.0,8.0,bookTotal,4.5,0.3899,0.4384,0.1718,0.1858,0.4707,0.5691090799323835,0.47072316793432334,3.95,4.5,0.36,0.5035,4.247,0.3992,0.6705,7.96,0.17216964701016405,0.16358178820609842,0.33291821179390163,0.6019715889735616,0.50236,4.441,0.42395,0.6705,2026-05,1.4814,1.04564,3.0471
2250484,2026-05-03,2026-05,CWS,SD,823307,Petco Park,0.8944051349677884,1,3,4,0,0,0,1,3,0,0,641743,656288,15,15,4.5,4,,0,,4.2727272727272725,4.927083333333333,4.599905303030303,8.0,8.0,bookTotal,4.5,0.36950000000000005,0.4721,0.1584,0.1635,0.439,0.530760872148289,0.43904467680608367,4.640000000000001,4.5,0.45,0.3775,4.318,0.4094,0.5465,8.17,0.17303460809739224,0.16410076485843533,0.4583992351415647,0.4516094573720576,0.41638,4.515,0.4347,0.5465,2026-05,1.4814,1.04564,3.0471
2250485,2026-05-03,2026-05,TEX,DET,824285,Comerica Park,0.9349853658854492,0,2,2,0,0,0,0,2,0,0,683004,663947,20,2,5.222222222222222,6,,0,,5.141414141414141,5.323529411764706,5.232471776589423,8.5,8.5,bookTotal,4.5,0.4107,0.42710000000000004,0.1623,0.17,0.4902,0.5769249134535036,0.4902124612079255,4.42,4.5,0.42,0.3708,4.536,0.4382,0.534,8.51,0.16587968568556277,0.15980781141133765,0.46939218858866233,0.4413275974665538,0.4117,4.743,0.4651,0.534,2026-05,1.4814,1.04564,3.0471
2250486,2026-05-04,2026-05,BOS,DET,824283,Comerica Park,0.9349853658854492,0,0,0,1,0,1,0,0,0,0,801139,663947,21,3,5.333333333333334,2,0.6666666666666666,1,3.0000000000000004,4.970588235294118,5.19047619047619,5.080532212885154,8.0,8.0,bookTotal,,0.3196,0.5287,0.1518,0.1525,0.3768,0.4718362414524876,0.3767535070140281,4.89,4.0,0.55,0.55,4.957,0.4906,0.7003,9.09,0.15016023401327722,0.15037614040796632,0.29962385959203364,0.6473452855527093,0.53381,5.183,0.52021,0.7003,2026-05,1.4814,1.04564,3.0471
2250487,2026-05-04,2026-05,TOR,TB,822984,George M. Steinbrenner Field,0.9852491701944116,1,3,4,0,0,0,1,3,0,3,641778,607259,13,15,4.4,5,6.166666666666667,6,5.283333333333333,4.647058823529412,5.03030303030303,4.838680926916221,8.0,8.0,bookTotal,,0.44530000000000003,0.3983,0.1564,0.1601,0.5279,0.6034469298245614,0.5278568041725936,4.73,4.0,0.53,0.3612,4.499,0.433,0.5247,8.48,0.1661588427962953,0.15997530567777718,0.47882469432222285,0.4299873592304755,0.40495,4.704,0.45963,0.5247,2026-05,1.4814,1.04564,3.0471
2250488,2026-05-04,2026-05,PHI,MIA,823874,loanDepot park,0.9585538609518026,1,0,1,0,1,1,1,0,0,0,605400,676083,18,16,5.222222222222222,6,5.5,6,5.361111111111111,5.029411764705882,5.313725490196078,5.171568627450981,8.5,8.5,bookTotal,,0.4219,0.419,0.1591,0.1647,0.5018,0.5837903436793912,0.5017243429658699,4.609999999999999,4.5,0.45,0.3662,4.544,0.4392,0.5279,8.53,0.16401896030873592,0.15869137618524154,0.4751086238147584,0.4352742734759259,0.40847,4.751,0.46616,0.5279,2026-05,1.4814,1.04564,3.0471
2250489,2026-05-04,2026-05,BAL,NYY,823552,Yankee Stadium,1.0182831791057652,0,3,3,0,0,0,0,3,0,2,669358,693645,17,17,5.666666666666667,6,5.952380952380952,7,5.809523809523809,5.029411764705882,5.705882352941177,5.367647058823529,8.5,8.5,bookTotal,,0.376,0.4756,0.1484,0.1468,0.4415,0.523506434945984,0.44152184124001875,5.27,4.5,0.53,0.3175,4.556,0.4406,0.4766,8.49,0.16058918188329052,0.1566335091299743,0.5258664908700257,0.3764674117802139,0.37365,4.764,0.46764,0.4766,2026-05,1.4814,1.04564,3.0471
2250490,2026-05-04,2026-05,CIN,CHC,824684,Wrigley Field,1.005140346320558,3,3,6,1,0,1,3,3,0,0,695534,665795,17,18,,0,5.888888888888889,6,,5.03921568627451,5.284313725490196,5.161764705882353,11.5,11.5,bookTotal,,0.4239,0.4169,0.1591,0.1648,0.5041,0.5858266143417766,0.504162702188392,4.609999999999999,6.5,0.24,0.2985,5.742,0.3597,0.4333,10.66,0.1322378970880651,0.13962273825283905,0.561877261747161,0.3469408284847492,0.35967,6.004,0.39233,0.4333,2026-05,1.4814,1.04564,3.0471
2250491,2026-05-04,2026-05,CLE,KC,824120,Kauffman Stadium,0.998168321517966,2,4,6,0,0,0,2,4,0,0,676440,608379,12,21,5.047619047619048,7,6.222222222222222,6,5.634920634920635,5.428571428571429,5.549019607843137,5.488795518207283,9.0,9.0,bookTotal,,0.4384,0.4021,0.1595,0.1653,0.5216,0.600674753123141,0.5215942891136228,4.5600000000000005,4.5,0.44,0.3803,4.704,0.4018,0.5393,8.85,0.1608269266057406,0.15677615596344435,0.46292384403655557,0.4510071705034864,0.41834,4.919,0.42927,0.5393,2026-05,1.4814,1.04564,3.0471
2250492,2026-05-04,2026-05,MIL,STL,823064,Busch Stadium,0.9270781176097251,0,4,4,0,0,0,0,4,0,0,694477,681517,10,16,5.25,4,4.888888888888888,6,5.069444444444445,4.7979797979797985,5.205882352941177,5.0019310754604875,9.0,9.0,bookTotal,,0.4291,0.4106,0.1603,0.1668,0.511,0.5925783970465641,0.5110158389901155,4.5,4.5,0.43,0.515,4.705,0.4017,0.6715,8.71,0.15837068186424663,0.15530240911854798,0.329697590881452,0.6096856502959732,0.51013,4.92,0.42917,0.6715,2026-05,1.4814,1.04564,3.0471
2250493,2026-05-04,2026-05,LAD,HOU,824201,Daikin Park,0.9911732357433639,8,3,11,0,1,1,8,3,0,3,808967,595345,18,2,6.277777777777778,6,,0,,5.823529411764706,4.495238095238095,5.1593837535014,9.0,9.0,bookTotal,,0.4703,0.3795,0.1502,0.1498,0.5535,0.620321369734055,0.5534243351376794,5.16,5.0,0.46,0.3944,4.072,0.3207,0.5706,7.64,0.18218062929740303,0.1695883775784418,0.4360116224215582,0.47494518302849925,0.42813,4.258,0.34283,0.5706,2026-05,1.4814,1.04564,3.0471
2250494,2026-05-04,2026-05,NYM,COL,824363,Coors Field,1.263629706076605,0,0,0,1,0,1,0,0,0,0,623211,608372,3,16,,0,5.277777777777778,6,,5.0588235294117645,4.142857142857143,4.600840336134453,10.5,10.5,bookTotal,,,,,,,,,,,,0.4266,5.825,0.4223,0.5652,10.72,0.1355977027543311,0.14163862165259866,0.43176137834740136,0.49699347007123124,0.45026,6.091,0.45669,0.5652,2026-05,1.4814,1.04564,3.0471
2250495,2026-05-04,2026-05,CWS,LAA,824039,Angel Stadium,0.9770088624021527,5,0,5,0,1,1,5,0,0,2,663436,667755,21,12,6.166666666666667,6,6.095238095238095,7,6.130952380952381,4.294117647058823,5.133333333333333,4.713725490196078,7.5,7.5,bookTotal,,0.3995,0.4343,0.1662,0.1766,0.47909999999999997,0.5711170304629408,0.4791316862556968,4.25,4.5,0.4,0.3891,3.765,0.4005,0.5739,7.2,0.19273991284852243,0.17592394770911346,0.43497605229088654,0.47216515868689934,0.42446,3.937,0.42244,0.5739,2026-05,1.4814,1.04564,3.0471
2250496,2026-05-04,2026-05,ATL,SEA,823143,T-Mobile Park,0.8411265978531404,1,0,1,0,1,1,1,0,0,1,702275,669302,15,18,6.166666666666666,2,5.428571428571429,7,5.7976190476190474,5.352380952380953,5.714285714285714,5.533333333333333,8.0,8.0,bookTotal,,0.3728,0.4619,0.1653,0.1751,0.44659999999999994,0.5435230501976759,0.446627530849407,4.2299999999999995,4.0,0.47,0.4259,4.143,0.3863,0.5994,7.79,0.17936970517284925,0.16790182310370955,0.4061981768962905,0.5118386409505168,0.44978,4.332,0.41024,0.5994,2026-05,1.4814,1.04564,3.0471
2250497,2026-05-04,2026-05,SD,SF,823228,Oracle Park,0.9410097101514341,1,2,3,0,0,0,1,2,0,3,681190,686790,17,21,5.611111111111111,6,,0,,4.929292929292929,5.578431372549019,5.253862150920974,8.0,8.0,bookTotal,,0.4238,0.4071,0.1691,0.1814,0.5101,0.5989263930677579,0.5100493440847275,4.07,4.5,0.38,0.3888,3.983,0.3647,0.5671,7.54,0.18467419183265665,0.171084515099594,0.440115484900406,0.4690466122088602,0.42425,4.165,0.38734,0.5671,2026-05,1.4814,1.04564,3.0471
2250498,2026-05-05,2026-05,BOS,DET,824281,Comerica Park,0.9349853658854492,10,3,13,0,1,1,10,3,0,5,663558,664285,3,9,,0,5.761904761904762,7,,5.0285714285714285,5.0740740740740735,5.0513227513227505,8.5,8.5,bookTotal,4.5,0.4316,0.4108,0.1575,0.1621,0.5123,0.5913434896142433,0.5123456790123456,4.72,4.5,0.46,0.3749,4.944,0.4895,0.5286,9.18,0.15434531045581698,0.15288718627349018,0.4722128137265098,0.44256206956755634,0.41457,5.17,0.51903,0.5286,2026-05,1.4814,1.04564,3.0471
2250499,2026-05-05,2026-05,TOR,TB,822986,George M. Steinbrenner Field,0.9852491701944116,3,2,5,0,1,1,3,2,0,1,592332,656876,18,18,5.809523809523809,7,5.111111111111112,6,5.4603174603174605,4.6380952380952385,5.029411764705882,4.83375350140056,7.0,7.0,bookTotal,3.5,0.4401,0.39740000000000003,0.1626,0.1705,0.5255,0.6064481132075472,0.5254925373134328,4.4,4.0,0.49,0.4001,4.16,0.4567,0.5741,7.85,0.1795494159615398,0.16800964957692388,0.4318903504230761,0.4808950005207931,0.43207,4.35,0.48148,0.5741,2026-05,1.4814,1.04564,3.0471
2250500,2026-05-05,2026-05,ATH,PHI,823469,Citizens Bank Park,1.0484931745187165,0,1,1,0,0,0,0,1,0,0,622663,650911,15,24,5.476190476190476,7,5.761904761904762,7,5.619047619047619,5.068627450980393,5.057142857142857,5.062885154061625,9.5,9.5,bookTotal,4.5,0.3676,0.47609999999999997,0.1564,0.1601,0.4357,0.5260877192982456,0.435699893327012,4.74,5.0,0.41,0.4314,5.309,0.4155,0.5784,9.83,0.14606041253499866,0.1479162475209992,0.4206837524790008,0.506288259510771,0.45353,5.551,0.44674,0.5784,2026-05,1.4814,1.04564,3.0471
2250501,2026-05-05,2026-05,BAL,MIA,823873,loanDepot park,0.9585538609518026,7,4,11,0,1,1,7,4,0,4,605135,645261,12,13,4.666666666666667,6,6.761904761904762,7,5.714285714285714,5.0476190476190474,5.314285714285714,5.18095238095238,8.5,8.5,bookTotal,4.5,0.408,0.43060000000000004,0.1614,0.1685,0.4865,0.5730456713570237,0.48652516098258997,4.4399999999999995,4.5,0.43,0.3735,4.868,0.4812,0.5287,9.1,0.15616508725767198,0.15397905235460319,0.47252094764539687,0.4414784303385236,0.41359,5.09,0.51028,0.5287,2026-05,1.4814,1.04564,3.0471
2250502,2026-05-05,2026-05,MIN,WSH,822743,Nationals Park,1.1534896468268556,6,2,8,0,1,1,6,2,0,1,671737,676917,18,12,5.857142857142857,7,4.380952380952381,7,5.119047619047619,5.238095238095238,4.323809523809524,4.780952380952382,9.5,9.5,bookTotal,4.5,0.4485,0.4089,0.1426,0.1372,0.5231,0.5885247025892233,0.5230930720783765,5.74,5.5,0.46,0.4909,5.7,0.46,0.6309,10.53,0.13682268442211978,0.14237361065327186,0.36672638934672813,0.5723937673768745,0.49386,5.96,0.49399,0.6309,2026-05,1.4814,1.04564,3.0471
2250503,2026-05-05,2026-05,TEX,NYY,823553,Yankee Stadium,1.0182831791057652,3,3,6,1,0,1,3,3,0,4,594798,695684,19,14,5.222222222222222,6,4.0,1,4.611111111111111,5.186274509803922,5.704761904761905,5.445518207282913,9.0,9.0,bookTotal,4.5,0.41369999999999996,0.4347,0.1516,0.1522,0.4876,0.5656074257425743,0.4876237623762376,5.03,5.0,0.44,0.4494,4.57,0.3841,0.6113,8.47,0.16494589251490185,0.1592475355089411,0.39135246449105887,0.534521180704525,0.46578,4.779,0.41049,0.6113,2026-05,1.4814,1.04564,3.0471
2250504,2026-05-05,2026-05,CIN,CHC,824682,Wrigley Field,1.005140346320558,1,0,1,0,1,1,1,0,0,1,671096,592791,17,17,4.952380952380952,7,5.777777777777778,6,5.365079365079365,5.057142857142857,5.304761904761905,5.18095238095238,8.0,8.0,bookTotal,4.5,0.38689999999999997,0.4518,0.1613,0.1684,0.46140000000000003,0.5520247049004411,0.4613091689519494,4.4399999999999995,4.5,0.43,0.3587,5.167,0.5182,0.5074,9.59,0.1482942671656808,0.14925656029940848,0.4920434397005915,0.4216312265966341,0.40319,5.403,0.54896,0.5074,2026-05,1.4814,1.04564,3.0471
2250505,2026-05-05,2026-05,CLE,KC,824119,Kauffman Stadium,0.998168321517966,3,4,7,0,0,0,3,4,0,2,668909,663568,18,18,6.190476190476191,7,,0,,5.388888888888889,5.59047619047619,5.48968253968254,7.5,7.5,bookTotal,4.5,0.40130000000000005,0.4339,0.1649,0.1743,0.4805,0.5710829122260808,0.4804837164750958,4.26,4.0,0.47,0.4294,4.175,0.4587,0.6014,7.88,0.17753108450794347,0.16679865070476607,0.4038013492952339,0.5153616234097669,0.45217,4.366,0.48358,0.6014,2026-05,1.4814,1.04564,3.0471
2250506,2026-07-07,2026-07,MIL,STL,823062,Busch Stadium,0.9270781176097251,2,3,5,0,0,0,2,3,0,2,694819,694335,21,3,6.117647058823529,17,,0,,5.0299625468164795,5.25,5.13998127340824,7.5,7.5,bookTotal,4.5,0.4793,0.364,0.1568,0.1608,0.5684,0.6378262808349147,0.568362385865054,4.6899999999999995,4.0,0.53,0.4002,3.551,0.3695,0.5926,6.75,0.20254312832172644,0.18180587699303585,0.41799412300696415,0.4891259772549034,0.43935,3.644,0.38056,0.5926,2026-07,1.6597,1.02613,3.18
2250507,2026-05-05,2026-05,LAD,HOU,824200,Daikin Park,0.9911732357433639,0,2,2,0,0,0,0,2,0,0,660271,663567,21,21,6.0,5,5.111111111111111,3,5.555555555555555,5.828571428571428,4.388888888888889,5.108730158730159,8.5,8.5,bookTotal,4.5,0.5047,0.3455,0.1498,0.1493,0.5937,0.6542968125147024,0.593625029404846,5.12,4.5,0.51,0.4799,4.195,0.3921,0.6502,7.78,0.17615987621918666,0.165975925731512,0.354124074268488,0.5754030546671141,0.48643,4.386,0.41644,0.6502,2026-05,1.4814,1.04564,3.0471
2250508,2026-05-07,2026-05,NYM,COL,824362,Coors Field,1.263629706076605,2,1,3,0,1,1,2,1,0,0,681035,500779,14,17,3.1666666666666665,2,4.866666666666666,5,4.016666666666667,4.944444444444445,4.198198198198199,4.571321321321322,9.5,9.5,bookTotal,4.5,0.5227,0.3358,0.1416,0.1354,0.6088,0.6618753261882572,0.6088526499708795,5.699999999999999,5.5,0.46,0.4242,6.116,0.5054,0.558,11.22,0.12965755035582338,0.13807453021349403,0.43772546978650595,0.4921539215044567,0.44862,6.395,0.54187,0.558,2026-05,1.4814,1.04564,3.0471
2250509,2026-05-05,2026-05,CWS,LAA,824040,Angel Stadium,0.9770088624021527,2,4,6,0,0,0,2,4,0,4,607200,691951,14,12,5.416666666666667,4,,0,,4.371428571428571,5.101851851851851,4.736640211640211,9.0,9.0,bookTotal,5.5,0.47600000000000003,0.3762,0.1477,0.1458,0.5586,0.6228611287105479,0.5585543299694907,5.32,5.0,0.48,0.5334,4.934,0.4295,0.6843,9.21,0.15096711758494882,0.1508602705509693,0.3157397294490307,0.6281651670521878,0.52256,5.159,0.45869,0.6843,2026-05,1.4814,1.04564,3.0471
2250510,2026-05-05,2026-05,ATL,SEA,823142,T-Mobile Park,0.8411265978531404,2,2,4,1,0,1,2,2,0,0,693821,669923,18,21,6.142857142857143,7,6.428571428571429,7,6.2857142857142865,5.342592592592593,5.722222222222222,5.532407407407407,7.5,7.5,bookTotal,4.5,0.40090000000000003,0.43560000000000004,0.1635,0.172,0.4793,0.5688263000597729,0.4792588164973102,4.35,4.0,0.48,0.4418,3.695,0.3909,0.6283,6.99,0.19630534929328508,0.17806320957597105,0.380136790424029,0.5375109195100998,0.46062,3.864,0.4123,0.6283,2026-05,1.4814,1.04564,3.0471
2250511,2026-05-05,2026-05,SD,SF,823227,Oracle Park,0.9410097101514341,7,4,11,0,1,1,7,4,0,2,621111,657277,16,12,4.166666666666667,6,6.285714285714286,7,5.226190476190476,4.950980392156863,5.619047619047619,5.285014005602241,7.5,7.5,bookTotal,4.5,0.40299999999999997,0.4292,0.1678,0.1792,0.4843,0.5766794520547944,0.4842585916846911,4.13,4.0,0.45,0.399,4.592,0.5129,0.5603,8.6,0.16378112739763223,0.15854867643857934,0.44245132356142064,0.4741807265941932,0.43131,4.802,0.54027,0.5603,2026-05,1.4814,1.04564,3.0471
2250512,2026-05-06,2026-05,TOR,TB,822985,George M. Steinbrenner Field,0.9852491701944116,0,2,2,0,0,0,0,2,0,0,571578,663556,16,17,4.933333333333334,5,4.833333333333333,6,4.883333333333333,4.6759259259259265,5.057142857142857,4.866534391534392,7.5,7.5,bookTotal,,0.4347,0.4078,0.1575,0.162,0.516,0.5943781602373887,0.5159643916913946,4.640000000000001,4.0,0.52,0.405,4.28,0.4726,0.5748,8.06,0.17439706409650868,0.1649182384579052,0.43008176154209476,0.48498245160103975,0.43544,4.475,0.49815,0.5748,2026-05,1.4814,1.04564,3.0471
2250513,2026-05-06,2026-05,MIL,STL,823063,Busch Stadium,0.9270781176097251,5,0,5,0,1,1,5,0,0,4,687075,669467,12,18,4.833333333333333,4,5.222222222222222,6,5.027777777777778,4.754901960784314,5.20952380952381,4.982212885154062,,7.5,dkTotal,,,,,,,,,,,,0.3928,4.72,0.5293,0.551,8.81,0.15991615739547993,0.15622969443728796,0.450970305562712,0.46552953737574465,0.42702,4.935,0.55733,0.551,2026-05,1.4814,1.04564,3.0471
2250514,2026-05-06,2026-05,LAD,HOU,824198,Daikin Park,0.9911732357433639,10,1,11,0,1,1,10,1,0,1,607192,621121,3,8,6.444444444444444,6,5.222222222222222,6,5.833333333333333,5.861111111111111,4.45945945945946,5.160285285285285,9.0,9.0,bookTotal,,0.5822999999999999,0.2793,0.1385,0.1303,0.6759000000000001,0.7181424956471271,0.6758356545961003,5.76,5.0,0.52,0.5239,4.625,0.3904,0.6812,8.5,0.1594799163565904,0.15596794981395423,0.32013205018604574,0.6207110261802492,0.51614,4.836,0.41722,0.6812,2026-05,1.4814,1.04564,3.0471
2250515,2026-05-06,2026-05,NYM,COL,824361,Coors Field,1.263629706076605,4,0,4,0,1,1,4,0,0,1,642547,547179,15,15,5.476190476190476,7,4.714285714285714,7,5.095238095238095,4.942857142857143,4.1759259259259265,4.559391534391535,,9.5,dkTotal,,,,,,,,,,,,0.4951,6.347,0.5301,0.6268,11.6,0.12605063112487908,0.13591037867492745,0.36898962132507257,0.5729729738458949,0.49669,6.637,0.56773,0.6268,2026-05,1.4814,1.04564,3.0471
2250516,2026-05-06,2026-05,SD,SF,823226,Oracle Park,0.9410097101514341,1,1,2,1,0,1,1,1,0,0,699134,605288,3,18,,0,5.055555555555556,6,,4.961904761904762,5.5740740740740735,5.267989417989417,8.5,8.5,bookTotal,,0.4105,0.41869999999999996,0.1707,0.1841,0.4951,0.58796705655372,0.4950554751567776,4.02,4.5,0.37,0.5469,4.48,0.4296,0.7069,8.3,0.16326559534655072,0.15823935720793042,0.2948606427920695,0.6497096350168683,0.53171,4.684,0.45609,0.7069,2026-05,1.4814,1.04564,3.0471
2250517,2026-05-06,2026-05,CWS,LAA,824036,Angel Stadium,0.9770088624021527,1,7,8,0,0,0,1,7,0,0,702273,700712,11,18,5.333333333333333,4,4.888888888888888,3,5.111111111111111,4.37962962962963,5.072072072072072,4.7258508508508505,8.5,8.5,bookTotal,,0.4203,0.41759999999999997,0.1621,0.1697,0.5015999999999999,0.5861877551020409,0.5016111707841031,4.45,4.5,0.43,0.4858,4.378,0.4173,0.6512,8.24,0.16983903525504107,0.16218342115302464,0.35201657884697535,0.5798405191128713,0.49041,4.578,0.44305,0.6512,2026-05,1.4814,1.04564,3.0471
2250518,2026-05-06,2026-05,ATL,SEA,823141,T-Mobile Park,0.8411265978531404,0,1,1,0,0,0,0,1,0,0,527048,693433,17,18,5.25,4,5.857142857142857,7,5.553571428571429,5.36036036036036,5.756756756756757,5.558558558558559,8.5,8.5,bookTotal,,0.3538,0.478,0.1682,0.1799,0.4253,0.5287234912238519,0.42534263044000964,4.07,4.5,0.38,0.4772,3.775,0.3347,0.6595,7.12,0.1918176546619943,0.17537059279719658,0.34742940720280335,0.5786841893241396,0.4846,3.947,0.35553,0.6595,2026-05,1.4814,1.04564,3.0471
2250519,2026-05-06,2026-05,BOS,DET,824282,Comerica Park,0.9349853658854492,4,0,4,0,1,1,4,0,0,0,543243,656427,15,15,4.6,5,4.142857142857143,7,4.371428571428572,4.916666666666667,5.018018018018018,4.967342342342342,,8.5,dkTotal,,,,,,,,,,,,0.4517,4.768,0.4679,0.6093,8.83,0.1594793812369073,0.15596762874214437,0.39233237125785564,0.535169047280538,0.46734,4.986,0.49636,0.6093,2026-05,1.4814,1.04564,3.0471
2250520,2026-05-06,2026-05,ATH,PHI,823470,Citizens Bank Park,1.0484931745187165,2,1,3,0,1,1,2,1,0,0,605488,554430,16,19,5.523809523809524,7,5.5,2,5.511904761904762,5.066666666666667,5.138888888888889,5.102777777777778,8.5,8.5,bookTotal,,0.3886,0.4575,0.1539,0.156,0.4593,0.5436355040775323,0.4592837726037111,4.91,4.5,0.49,0.3723,4.431,0.4251,0.5386,8.3,0.16967178862423068,0.1620830731745384,0.4656169268254615,0.4443161226143248,0.41275,4.633,0.45125,0.5386,2026-05,1.4814,1.04564,3.0471
